,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
91,2007-07-31,4.76,10.4,6159.048330526529,2.18382,1.6534055858482127e-05,17.78
92,2007-08-31,4.98,-2.47,2491.930327343543,1.88024,-1.9666078286699323e-06,-13.9
93,2007-09-30,4.98,6.38,1731.830085249359,1.84433,2.0100112742585223e-06,1.62
94,2007-10-31,5.02,5.35,4506.864400458678,2.02713,9.675639290153788e-06,9.91
95,2007-11-30,5.02,-7.11,3064.19275672301,1.84433,5.713535770170894e-06,-11.16
96,2007-12-31,5.02,3.61,1942.748317847717,1.64195,-1.9276565193291063e-06,-4.91
97,2008-01-31,4.96,-13.88,1856.6801530755267,1.49802,1.8370056721318426e-05,-8.55
98,2008-02-29,4.94,4.37,1074.4093813100408,1.64782,2.744424132381145e-05,10.0
99,2008-03-31,4.98,0.37,1116.8392898343825,1.52407,-2.475103687604481e-06,-7.51
100,2008-04-30,4.95,7.97,4083.297622095741,1.81716,1.4130594692460781e-05,17.97
101,2008-05-31,5.04,1.05,1965.8760244031457,1.71946,-2.7486633555579357e-06,-5.38
102,2008-06-30,5.01,-10.08,1339.1341885170903,1.50453,1.7814977098340066e-05,-12.5
103,2008-07-31,5.03,-4.4,1982.9610105891393,1.46545,6.90190627538954e-07,-2.6
104,2008-08-31,5.25,-5.47,927.4010759048717,1.30262,1.5368950355253596e-06,-8.88
105,2008-09-30,5.22,-1.24,1434.0018133598576,1.30588,1.001316301762672e-05,0.25
106,2008-10-31,4.14,-20.96,1782.9725804006368,0.97534,1.1130851390944572e-05,-25.31
107,2008-11-30,3.99,6.22,1789.2277570031551,1.15933,2.052636308146698e-05,29.93
108,2008-12-31,3.02,4.05,1523.3909172129736,1.19516,1.4487429735484253e-05,3.09
109,2009-01-31,2.41,3.4,1504.857410334164,1.05142,1.3014299577831632e-05,3.27
110,2009-02-28,1.87,-2.6,1895.1012184745628,0.74071,-1.6588371859602434e-05,-28.03
111,2009-03-31,1.73,13.72,2464.7137620684484,0.87109,3.5056470791248257e-06,17.6
112,2009-04-30,1.85,12.09,1642.435518043779,1.06251,1.8559057787419855e-05,26.19
113,2009-05-31,1.96,3.85,2639.905446579001,1.31635,1.2815238383900161e-05,28.94
114,2009-06-30,1.96,0.16,2132.3094623765955,1.247,6.4259841850923525e-06,-5.27
115,2009-07-31,1.95,13.39,1555.2048946360308,1.38709,1.7853393330825463e-05,11.23
116,2009-08-31,1.99,2.21,1773.4990791944952,1.41483,1.1030464648162414e-05,2.0
117,2009-09-30,2.0,5.93,2363.2492183356794,1.46477,1.1148461995548768e-05,3.73
118,2009-10-31,2.01,-5.89,1133.8429265732477,1.32051,3.5094667667793884e-06,-9.85
119,2009-11-30,2.01,-1.0,1617.006644121218,1.36212,8.620346029136887e-06,3.15
120,2009-12-31,2.01,8.36,1538.401781307691,1.59516,2.4892094181896936e-05,17.11
121,2010-01-31,2.0,-4.54,2215.1990170785,1.01801,-1.8173710109718238e-06,-10.65
122,2010-02-28,2.01,-3.04,833.6117712720447,1.00807,1.0796907189045322e-05,-2.5
123,2010-03-31,2.0,6.34,1260.1947591967003,1.02,-1.1253055387261218e-05,1.18
124,2010-04-30,2.0,2.87,1771.6158213882034,1.09755,1.1611523778799595e-05,6.98
125,2010-05-31,2.0,-5.97,1805.3965393044473,0.96234,-1.3815134064879852e-06,-12.32
126,2010-06-30,2.03,3.04,1217.6963743471847,0.98819,4.6015704431632924e-06,4.3
127,2010-07-31,2.28,3.8,1537.0228386948327,1.03989,2.753352108456524e-06,5.23
128,2010-08-31,2.28,-1.06,1649.017275657529,1.06375,2.1091023363384762e-05,2.29
129,2010-09-30,2.27,7.12,1837.3186506623642,1.14129,2.248264976299925e-05,5.9
130,2010-10-31,2.26,0.29,1391.9917785303128,1.0717,3.1599059227278924e-06,-5.93
131,2010-11-30,2.51,2.74,3146.7086593306817,1.26059,5.9787422175154375e-06,17.63
132,2010-12-31,2.51,8.63,2124.7937117866904,1.25264,-3.585108341416217e-06,-0.63
133,2011-01-31,2.75,0.71,2510.5721475061164,1.10978,-8.193753765993066e-06,-12.06
134,2011-02-28,2.76,-6.14,1989.651256201374,1.05168,-8.179113503298542e-06,-7.24
135,2011-03-31,2.99,8.78,1920.273004943023,1.11178,2.360520435190288e-06,5.71
136,2011-04-30,3.02,5.9,2526.1024737276175,1.06571,-1.1784077047116536e-06,-6.17
137,2011-05-31,3.03,-2.63,1276.2556709313974,1.08173,1.3968194551107094e-05,1.5
138,2011-06-30,3.28,-2.68,1639.9862893249792,1.15785,2.5771244235052255e-05,8.85
139,2011-07-31,3.27,0.91,1574.0337324983293,1.20192,1.1929283612728457e-05,3.45
140,2011-08-31,3.27,-12.61,2123.270683632247,1.03366,-1.8497509900574944e-06,-14.0
141,2011-09-30,3.28,-4.85,3247.909180008449,0.84936,-5.793880484104002e-06,-16.7
142,2011-10-31,3.26,8.45,1905.6645328288341,0.84035,-2.026701123928708e-06,-1.06
143,2011-11-30,3.27,-3.48,1829.324481499945,0.8133,1.0380595215808605e-07,-5.69
144,2011-12-31,3.29,-1.82,1709.0112357919609,0.77925,-2.561126988269727e-06,-5.47
145,2012-01-31,3.27,7.9,1419.7516615524032,0.84698,2.0899980792102053e-05,11.57
146,2012-02-29,3.26,3.98,1881.8740364339224,0.82648,-1.1988985377967227e-06,-0.35
147,2012-03-31,3.24,-0.21,1233.574283624102,0.76989,5.851820389473231e-07,-6.85
148,2012-04-30,3.26,-0.84,984.7647505955738,0.67719,-8.49377475415936e-06,-12.04
