,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-26.58,-26.58
1,2000-01-31,4.78,-6.55,-6.55
2,2000-02-29,5.07,-15.36,-15.36
3,2000-03-31,5.05,15.04,15.04
4,2000-04-30,5.06,-22.28,-22.28
5,2000-05-31,5.12,-32.51,-32.51
6,2000-06-30,5.16,10.07,10.07
7,2000-07-31,5.13,-11.99,-11.99
8,2000-08-31,5.12,-0.72,-0.72
9,2000-09-30,5.09,-3.9,-3.9
10,2000-10-31,5.37,-4.06,-4.06
11,2000-11-30,5.32,-23.65,-23.65
12,2000-12-31,6.08,-13.23,-13.23
13,2001-01-31,5.27,68.29,68.29
14,2001-02-28,5.06,-4.07,-4.07
15,2001-03-31,4.96,-42.08,-42.08
16,2001-04-30,5.01,-2.67,-2.67
17,2001-05-31,5.01,23.29,23.29
18,2001-06-30,4.99,10.33,10.33
19,2001-07-31,4.77,-20.2,-20.2
20,2001-08-31,4.54,0.62,0.62
21,2001-09-30,4.0,-14.29,-14.29
22,2001-10-31,4.02,7.05,7.05
23,2001-11-30,4.04,12.8,12.8
24,2001-12-31,4.01,42.08,42.08
25,2002-01-31,3.98,58.46,58.46
26,2002-02-28,4.01,-18.39,-18.39
27,2002-03-31,4.0,75.82,75.82
28,2002-04-30,4.04,-23.44,-23.44
29,2002-05-31,4.28,-14.29,-14.29
30,2002-06-30,4.26,-12.34,-12.34
31,2002-07-31,4.27,-1.23,-1.23
32,2002-08-31,4.28,-3.17,-3.17
33,2002-09-30,4.28,-15.87,-15.87
34,2002-10-31,4.28,-11.38,-11.38
35,2002-11-30,4.28,14.0,14.0
36,2002-12-31,4.52,-21.93,-21.93
37,2003-01-31,4.34,-8.24,-8.24
38,2003-02-28,4.27,1.61,1.61
39,2003-03-31,4.27,-8.73,-8.73
40,2003-04-30,4.26,24.89,24.89
41,2003-05-31,4.01,8.78,8.78
42,2003-06-30,4.1,-6.83,-6.83
43,2003-07-31,3.75,-17.67,-17.67
44,2003-08-31,3.72,59.84,59.84
45,2003-09-30,3.77,-14.78,-14.78
46,2003-10-31,3.84,17.34,17.34
47,2003-11-30,3.78,-25.13,-25.13
48,2003-12-31,3.97,-1.34,-1.34
49,2004-01-31,3.78,6.8,6.8
50,2004-02-29,3.78,-8.21,-8.21
51,2004-03-31,3.74,-4.97,-4.97
52,2004-04-30,3.76,19.72,19.72
53,2004-05-31,3.77,-13.29,-13.29
54,2004-06-30,3.78,-20.97,-20.97
55,2004-07-31,3.77,-12.24,-12.24
56,2004-08-31,3.52,8.37,8.37
57,2004-09-30,3.55,3.0,3.0
58,2004-10-31,3.53,9.83,9.83
59,2004-11-30,3.26,-4.67,-4.67
60,2004-12-31,3.29,-2.86,-2.86
61,2005-01-31,3.26,10.92,10.92
62,2005-02-28,3.28,4.31,4.31
63,2005-03-31,3.26,8.27,8.27
64,2005-04-30,3.29,-16.04,-16.04
65,2005-05-31,3.29,4.47,4.47
66,2005-06-30,3.3,25.68,25.68
67,2005-07-31,3.27,12.38,12.38
68,2005-08-31,3.25,46.05,46.05
69,2005-09-30,3.28,-6.44,-6.44
70,2005-10-31,3.51,-10.21,-10.21
71,2005-11-30,3.5,9.09,9.09
72,2005-12-31,3.76,-17.44,-17.44
73,2006-01-31,3.76,-13.03,-13.03
74,2006-02-28,3.99,27.98,27.98
75,2006-03-31,3.97,3.54,3.54
76,2006-04-30,3.97,0.32,0.32
77,2006-05-31,3.96,-17.83,-17.83
78,2006-06-30,4.21,-9.3,-9.3
79,2006-07-31,4.22,-3.42,-3.42
80,2006-08-31,4.49,3.1,3.1
81,2006-09-30,4.48,4.85,4.85
82,2006-10-31,4.48,-0.84,-0.84
83,2006-11-30,4.49,18.38,18.38
84,2006-12-31,4.6,6.42,6.42
85,2007-01-31,4.61,-19.15,-19.15
86,2007-02-28,4.55,3.4,3.4
87,2007-03-31,4.63,3.29,3.29
88,2007-04-30,4.88,1.59,1.59
89,2007-05-31,4.56,11.37,11.37
90,2007-06-30,4.52,20.62,20.62
91,2007-07-31,4.76,3.87,3.87
92,2007-08-31,4.98,2.48,2.48
93,2007-09-30,4.98,10.33,10.33
94,2007-10-31,5.02,2.11,2.11
95,2007-11-30,5.02,-7.12,-7.12
96,2007-12-31,5.02,12.89,12.89
97,2008-01-31,4.96,-12.96,-12.96
98,2008-02-29,4.94,-13.77,-13.77
99,2008-03-31,4.98,-2.66,-2.66
100,2008-04-30,4.95,-6.2,-6.2
101,2008-05-31,5.04,-7.85,-7.85
102,2008-06-30,5.01,-9.42,-9.42
103,2008-07-31,5.03,2.48,2.48
104,2008-08-31,5.25,-4.18,-4.18
105,2008-09-30,5.22,-8.51,-8.51
106,2008-10-31,4.14,-37.09,-37.09
107,2008-11-30,3.99,-9.68,-9.68
108,2008-12-31,3.02,46.17,46.17
109,2009-01-31,2.41,-9.28,-9.28
110,2009-02-28,1.87,-3.99,-3.99
111,2009-03-31,1.73,28.3,28.3
112,2009-04-30,1.85,45.88,45.88
113,2009-05-31,1.96,-17.81,-17.81
114,2009-06-30,1.96,-16.71,-16.71
115,2009-07-31,1.95,31.19,31.19
116,2009-08-31,1.99,3.7,3.7
117,2009-09-30,2.0,18.27,18.27
118,2009-10-31,2.01,-15.54,-15.54
119,2009-11-30,2.01,-3.63,-3.63
120,2009-12-31,2.01,14.6,14.6
121,2010-01-31,2.0,-19.24,-19.24
122,2010-02-28,2.01,-5.74,-5.74
123,2010-03-31,2.0,1.19,1.19
124,2010-04-30,2.0,-15.9,-15.9
125,2010-05-31,2.0,-17.34,-17.34
126,2010-06-30,2.03,0.75,0.75
127,2010-07-31,2.28,-4.64,-4.64
128,2010-08-31,2.28,13.23,13.23
129,2010-09-30,2.27,16.5,16.5
130,2010-10-31,2.26,-3.38,-3.38
131,2010-11-30,2.51,-4.11,-4.11
132,2010-12-31,2.51,6.98,6.98
133,2011-01-31,2.75,4.45,4.45
134,2011-02-28,2.76,-12.13,-12.13
135,2011-03-31,2.99,29.37,29.37
136,2011-04-30,3.02,-14.79,-14.79
137,2011-05-31,3.03,4.85,4.85
138,2011-06-30,3.28,-1.87,-1.87
139,2011-07-31,3.27,-0.9,-0.9
140,2011-08-31,3.27,-18.46,-18.46
141,2011-09-30,3.28,-16.91,-16.91
142,2011-10-31,3.26,0.11,0.11
143,2011-11-30,3.27,-8.79,-8.79
144,2011-12-31,3.29,-1.67,-1.67
145,2012-01-31,3.27,12.71,12.71
146,2012-02-29,3.26,18.38,18.38
147,2012-03-31,3.24,-9.34,-9.34
148,2012-04-30,3.26,-4.46,-4.46
149,2012-05-31,3.27,-16.17,-16.17
150,2012-06-30,3.26,-3.14,-3.14
151,2012-07-31,3.02,-8.93,-8.93
152,2012-08-31,3.01,22.06,22.06
153,2012-09-30,3.01,8.65,8.65
154,2012-10-31,2.75,-2.3,-2.3
155,2012-11-30,2.77,-2.58,-2.58
156,2012-12-31,2.77,11.18,11.18
157,2013-01-31,2.76,21.16,21.16
158,2013-02-28,2.76,23.08,23.08
159,2013-03-31,2.75,-1.63,-1.63
160,2013-04-30,2.78,-14.87,-14.87
161,2013-05-31,2.5,23.43,23.43
162,2013-06-30,2.5,-14.91,-14.91
163,2013-07-31,2.53,-8.26,-8.26
164,2013-08-31,2.51,-15.43,-15.43
165,2013-09-30,2.5,8.94,8.94
166,2013-10-31,2.52,-1.01,-1.01
167,2013-11-30,2.5,8.58,8.58
168,2013-12-31,2.52,8.21,8.21
169,2014-01-31,2.51,13.1,13.1
170,2014-02-28,2.49,17.25,17.25
171,2014-03-31,2.49,4.1,4.1
172,2014-04-30,2.5,0.96,0.96
173,2014-05-31,2.49,5.93,5.93
174,2014-06-30,2.49,12.5,12.5
175,2014-07-31,2.49,-13.78,-13.78
176,2014-08-31,2.24,15.01,15.01
177,2014-09-30,2.24,-1.43,-1.43
178,2014-10-31,1.97,0.0,0.0
179,2014-11-30,1.99,-4.59,-4.59
180,2014-12-31,2.03,16.35,16.35
181,2015-01-31,2.0,24.38,24.38
182,2015-02-28,1.99,1.37,1.37
183,2015-03-31,1.74,9.43,9.43
184,2015-04-30,1.74,4.01,4.01
185,2015-05-31,1.74,6.25,6.25
186,2015-06-30,1.5,-10.92,-10.92
187,2015-07-31,1.5,26.1,26.1
188,2015-08-31,1.52,-5.74,-5.74
189,2015-09-30,1.49,2.62,2.62
190,2015-10-31,1.5,-7.67,-7.67
191,2015-11-30,1.5,-9.97,-9.97
192,2015-12-31,1.52,0.92,0.92
193,2016-01-31,1.5,3.66,3.66
194,2016-02-29,1.52,13.82,13.82
195,2016-03-31,1.53,0.26,0.26
196,2016-04-30,1.5,10.53,10.53
197,2016-05-31,1.48,-11.9,-11.9
198,2016-06-30,1.23,3.31,3.31
199,2016-07-31,1.24,8.83,8.83
200,2016-08-31,1.25,-7.85,-7.85
201,2016-09-30,1.26,-7.91,-7.91
202,2016-10-31,1.24,-1.53,-1.53
