,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,5160,6550,5837,5120,13850,8355,5120,5360,5232,5120,-16.77,-43.46,-5.84,-39.18,1520498,0.0495,0.0565,0.0522,0.0571,4.79,-23.78
1,2000-01-31,5030,5610,4506,3580,13850,8013,3580,5030,4404,3720,-9.69,-45.33,35.95,-24.66,2328220,0.0528,0.063,0.053,0.0625,4.78,-2.52
2,2000-02-29,3700,5180,4219,3400,13850,7749,3400,4010,3852,3700,-42.64,-46.22,6.02,-45.56,1480908,0.0536,0.0509,0.0522,0.0564,5.07,-19.74
3,2000-03-31,2520,3775,3166,2515,13850,7257,2515,3190,2801,2515,-51.16,-58.69,-14.72,-68.31,1266422,0.0561,0.0515,0.0526,0.0536,5.05,-31.89
4,2000-04-30,1975,2520,2134,1635,13850,6619,1635,1975,1817,1635,-57.16,-64.16,-3.42,-81.9,1013144,0.0597,0.0701,0.0537,0.0564,5.06,-34.17
5,2000-05-31,2320,2470,2003,1620,13500,5860,1620,2470,2286,2100,-37.3,-66.86,7.91,-76.02,4057242,0.0631,0.0855,0.0567,0.0696,5.12,17.47
6,2000-06-30,2510,3030,2464,2010,10500,5142,1620,2510,2421,2305,-0.2,-51.36,10.09,-72.63,1564216,0.0661,0.0753,0.0583,0.0763,5.16,14.09
7,2000-07-31,3100,3800,3178,2500,9850,4603,1620,3310,3150,3040,56.96,-38.37,-3.13,-66.3,3420026,0.0687,0.0738,0.0607,0.0777,5.13,23.51
8,2000-08-31,2740,3230,2960,2680,8970,4119,1620,2920,2861,2740,18.1,-25.95,-5.84,-57.05,698272,0.0667,0.038,0.0604,0.0607,5.12,-11.61
9,2000-09-30,2310,2900,2525,2110,8970,3854,1620,2380,2330,2300,-2.53,-16.91,9.48,-64.02,1178166,0.0671,0.0539,0.0615,0.0569,5.09,-20.89
10,2000-10-31,1705,2380,2022,1705,8970,3527,1620,1865,1775,1705,-45.0,-13.67,-10.26,-69.39,893356,0.0642,0.0491,0.0618,0.0466,5.37,-26.19
11,2000-11-30,1540,1850,1709,1535,6550,3055,1535,1700,1616,1535,-45.96,-30.0,-9.41,-78.0,1236076,0.0522,0.0312,0.0593,0.0457,5.32,-12.5
12,2000-12-31,1460,1640,1555,1460,5610,2738,1460,1590,1503,1460,-37.34,-36.66,-8.18,-72.76,2573894,0.0478,0.0263,0.0576,0.0367,6.08,-14.12
13,2001-01-31,3210,3300,2673,1460,5180,2571,1460,3210,3020,2900,88.27,3.55,3.22,-36.18,6938782,0.0531,0.0835,0.0613,0.0575,5.27,119.86
