,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,1676.859102164196,0.34928,-1.024445401705763e-05,-13.46
1,2000-01-31,4.78,-8.41,245.4811758996048,0.16255,4.6076555361770335e-05,-5.67
2,2000-02-29,5.07,-13.36,584.3307515430231,0.13766,-2.2913398193645485e-05,-15.81
3,2000-03-31,5.05,4.71,4073.604458235704,0.13364,-3.613867274677985e-05,-2.92
4,2000-04-30,5.06,-17.96,1265.2310547844797,0.11296,2.7461942768152618e-05,-20.27
5,2000-05-31,5.12,1.68,1200.853607050504,0.11296,7.697217861149046e-06,0.0
6,2000-06-30,5.16,12.61,1721.9237771185947,0.09305,-2.7911113899139585e-05,-14.74
7,2000-07-31,5.13,-14.44,1516.3508873222318,0.09171,6.785560943545676e-06,-1.44
8,2000-08-31,5.12,-3.14,4978.84181730246,0.09688,-3.721691644904365e-06,5.64
9,2000-09-30,5.09,-17.36,1604.6498587616481,0.08309,-2.980027855560264e-06,-14.4
10,2000-10-31,5.37,-16.2,1010.6744466800805,0.07084,-7.160062913407882e-06,-14.75
11,2000-11-30,5.32,-0.81,20406.436770571723,0.09573,-2.0272973408098675e-05,37.36
12,2000-12-31,6.08,-4.36,27817.782332077957,0.06739,-1.2496631784128001e-05,-13.73
13,2001-01-31,5.27,23.09,25835.782685059825,0.08654,-2.3157962844689657e-06,18.75
14,2001-02-28,5.06,-7.49,18969.871480277285,0.10559,-3.4060642172055157e-07,27.5
15,2001-03-31,4.96,-9.68,7690.630976632714,0.11139,3.9491903000540626e-07,5.49
16,2001-04-30,5.01,11.19,4208.1299855272455,0.09151,-2.943346577059893e-07,-17.84
17,2001-05-31,5.01,5.02,5064.125865512649,0.09276,3.316621247381251e-08,1.36
18,2001-06-30,4.99,-7.17,5665.708612777974,0.08303,-3.239683127839298e-08,-11.28
19,2001-07-31,4.77,-8.5,2789.0919002464598,0.07122,0.0,-14.21
20,2001-08-31,4.54,0.66,1347.0405886843669,0.07164,0.0,0.58
21,2001-09-30,4.0,-17.28,4869.536745996108,0.05839,-2.356554358921159e-08,-19.89
22,2001-10-31,4.02,12.78,1525.6793684530135,0.06398,8.41986205158057e-06,9.57
23,2001-11-30,4.04,20.45,4171.257858260675,0.07205,-4.40707002198419e-06,14.85
24,2001-12-31,4.01,10.41,2325.9401566487722,0.07081,-3.7527617996927297e-06,1.18
25,2002-01-31,3.98,6.92,5032.315802509907,0.07899,-1.1596420695770326e-06,11.7
26,2002-02-28,4.01,10.36,9154.628832511724,0.08478,-6.827472476858612e-05,11.11
27,2002-03-31,4.0,8.98,4978.573049001815,0.09098,-2.4914811010397586e-06,7.32
28,2002-04-30,4.04,-4.87,8953.086937787943,0.09015,3.8201209241914365e-07,-0.91
29,2002-05-31,4.28,-5.25,2995.7115229653505,0.07258,5.613118892554984e-08,-19.5
30,2002-06-30,4.26,-12.73,1170.3495022148152,0.06741,-2.3379638063216626e-06,-15.54
31,2002-07-31,4.27,-3.77,1604.1210796341736,0.06948,-2.2514055889289647e-08,3.07
32,2002-08-31,4.28,1.76,1667.2378484861463,0.07878,-1.9570307000629062e-08,12.06
33,2002-09-30,4.28,-12.08,6743.963942218426,0.07485,-5.525631399748707e-07,-4.99
34,2002-10-31,4.28,2.13,1229.2214378978292,0.07878,-2.565005151888289e-08,5.25
35,2002-11-30,4.28,8.38,1200.4293754396936,0.07754,-3.3023363331880616e-07,-5.3
36,2002-12-31,4.52,-13.23,3419.548277535177,0.0703,-5.756521781340418e-07,-9.33
37,2003-01-31,4.34,-5.82,287.77060931899643,0.07588,0.0,-7.65
38,2003-02-28,4.27,-3.15,2032.9766101371952,0.07613,-3.421106988208546e-07,-1.87
39,2003-03-31,4.27,-6.59,1704.9550316957211,0.07347,0.0,-3.49
40,2003-04-30,4.26,12.34,654.6308370044053,0.08023,-8.371528431803437e-08,7.1
41,2003-05-31,4.01,5.34,5319.2264050666545,0.09184,-1.566158152787911e-05,14.46
42,2003-06-30,4.1,6.13,4946.959781572333,0.07975,-7.671743637433237e-06,-13.16
43,2003-07-31,3.75,7.08,1831.9556781434278,0.07323,-1.2118108489519665e-06,-8.18
44,2003-08-31,3.72,5.24,1507.5286624203823,0.06791,1.2747906473665086e-05,-8.17
45,2003-09-30,3.77,-8.24,2327.7495544125886,0.07081,-8.690942852732906e-06,4.27
46,2003-10-31,3.84,13.28,555.6143807574207,0.07033,-2.701723903327437e-05,-0.68
47,2003-11-30,3.78,3.06,1253.8270692567567,0.06815,0.0,-2.76
48,2003-12-31,3.97,1.54,1225.3894408029496,0.07226,0.0,6.03
49,2004-01-31,3.78,5.4,1260.943631076876,0.06974,4.6202877313009494e-05,-2.68
50,2004-02-29,3.78,2.57,3219.3793515535694,0.06711,3.664692683647198e-05,-3.11
51,2004-03-31,3.74,0.05,2038.5092457562853,0.05896,0.0,-12.14
52,2004-04-30,3.76,-3.09,1626.5002400096005,0.0604,0.0,1.61
53,2004-05-31,3.77,-7.35,1719.5515917956461,0.05608,0.0,-7.14
54,2004-06-30,3.78,-2.2,893.3036155546885,0.05512,0.0,-2.13
55,2004-07-31,3.77,-6.46,280.37736090658814,0.05656,0.0,2.61
56,2004-08-31,3.52,8.0,2133.8321415129844,0.06136,2.0922354054788428e-05,8.47
57,2004-09-30,3.55,4.67,34775.516118184,0.10114,6.48431146362718e-07,64.2
58,2004-10-31,3.53,0.61,22282.984249023357,0.08053,-7.193837918302247e-09,-8.45
59,2004-11-30,3.26,5.01,11441.369882740177,0.1021,4.806618127658619e-06,26.79
60,2004-12-31,3.29,1.63,18294.375156389633,0.09683,-5.043220729380649e-06,-5.16
61,2005-01-31,3.26,5.04,7753.697964024511,0.10868,9.287257889055367e-06,23.76
