,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
22,2001-10-31,7840.0,8210.0,7861.0,7400.0,12850.0,6613.0,3500.0,8070.0,7920.0,7700.0,-0.21829929618091615,-18.92,61.65,-1.01,86.67,170578.0,0.0605,0.031,0.0477,0.0507,4.02,0.77
23,2001-11-30,8660.0,9000.0,8320.0,7670.0,12850.0,6991.0,3500.0,8800.0,8684.0,8550.0,-0.1940844134263875,-23.36,2.85,0.23,120.36,835578.0,0.0538,0.0325,0.0483,0.0496,4.04,12.47
24,2001-12-31,9400.0,9800.0,9301.0,8660.0,12850.0,7381.0,3655.0,9400.0,9236.0,9140.0,0.1400322841000807,20.82,-23.58,1.62,148.68,341136.0,0.0465,0.0265,0.046,0.0292,4.01,9.94
25,2002-01-31,8880.0,9390.0,8847.0,8280.0,12850.0,7779.0,3665.0,9390.0,9176.0,8880.0,0.10250270353777227,13.27,-8.17,0.91,129.46,478516.0,0.0407,0.0238,0.0455,0.0277,3.98,-5.53
26,2002-02-28,8680.0,9350.0,8720.0,8270.0,12850.0,8150.0,4310.0,9110.0,8816.0,8480.0,0.015059942534429802,1.52,-27.67,0.35,100.93,534058.0,0.0395,0.0272,0.046,0.0254,4.01,-7.56
27,2002-03-31,11400.0,11400.0,10336.0,9000.0,12850.0,8601.0,4330.0,11400.0,10910.0,10300.0,0.15420289855072464,21.28,46.53,5.56,138.0,1254771.0,0.03,0.0384,0.0467,0.0308,4.0,31.34
28,2002-04-30,8800.0,12450.0,10894.0,8800.0,12850.0,9135.0,4760.0,9900.0,9346.0,8800.0,-0.028610019646365423,-2.33,14.29,-13.73,81.44,482042.0,0.0315,0.0357,0.0476,0.0355,4.04,-22.81
29,2002-05-31,7980.0,9620.0,8857.0,7840.0,12850.0,9405.0,6090.0,8150.0,8024.0,7840.0,0.7435424354243543,-8.06,-7.85,-6.12,-10.84,272070.0,0.03,0.0233,0.0435,0.0334,4.28,-9.32
30,2002-06-30,6760.0,10100.0,8083.0,6400.0,12450.0,9267.0,6090.0,7970.0,7124.0,6400.0,0.8305950266429839,-37.41,-28.09,-17.96,-45.04,332410.0,0.0374,0.0612,0.042,0.0425,4.26,-16.54
31,2002-07-31,6180.0,7770.0,6979.0,6000.0,12450.0,8991.0,6000.0,6460.0,6206.0,6000.0,0.824882238847326,-29.77,-30.41,-4.63,-36.09,292692.0,0.0397,0.0406,0.041,0.0436,4.27,-8.58
32,2002-08-31,6570.0,6780.0,6409.0,6000.0,12450.0,8568.0,6000.0,6780.0,6556.0,6420.0,0.3870043000477783,-16.2,-24.31,-2.67,-41.86,126946.0,0.0386,0.0208,0.0398,0.0434,4.28,5.12
33,2002-09-30,5590.0,6580.0,6197.0,5590.0,12450.0,8398.0,5590.0,6020.0,5916.0,5590.0,0.6149200710479573,-17.31,-50.96,-7.6,-28.15,132118.0,0.0367,0.0292,0.0339,0.0302,4.28,-14.92
34,2002-10-31,6220.0,6600.0,5603.0,4980.0,12450.0,8191.0,4980.0,6600.0,6270.0,5730.0,-0.03146176185866409,0.65,-29.32,12.07,-20.66,362390.0,0.0379,0.0404,0.0345,0.0311,4.28,11.27
