,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,35000,37200,34175,31800,64100,39359,29000,35000,33500,32300,2.24,10.49,5.11,71.7,93512,0.0414,0.0338,0.0392,0.0465,4.79,-2.91
1,2000-01-31,19800,26500,21533,18400,64100,38238,18400,20300,19580,18700,-31.78,-45.22,5.32,1.26,180200,0.0413,0.0428,0.0375,0.0424,4.78,-32.19
2,2000-02-29,17450,22400,19273,16650,64100,37018,16650,18000,17300,16800,-49.54,-49.29,4.8,-8.26,152666,0.0433,0.0419,0.0381,0.0395,5.07,-13.61
3,2000-03-31,20500,22900,21158,19900,64100,36007,16650,21800,20930,20250,-29.79,-17.04,-5.53,5.8,134248,0.0464,0.0509,0.0405,0.0446,5.05,17.48
4,2000-04-30,21200,23750,21535,20000,64100,34952,16650,22750,21590,21200,4.95,-24.76,-2.3,-10.56,121546,0.0464,0.0561,0.0429,0.0501,5.06,-0.47
5,2000-05-31,3130,4900,3585,2570,64100,32117,2570,3130,2916,2650,-10.32,-52.27,11.79,-26.64,819444,0.0541,0.0848,0.048,0.0656,5.12,-26.18
6,2000-06-30,3290,4780,3682,3150,64100,28937,2570,3390,3344,3290,-20.91,-43.66,-2.08,-40.36,1062724,0.0614,0.0816,0.0527,0.0745,5.16,10.4
7,2000-07-31,2950,3580,3227,2950,64100,24829,2570,3240,3057,2950,-30.42,-25.51,-1.01,-59.19,441942,0.0606,0.032,0.0513,0.0679,5.13,-10.33
8,2000-08-31,2560,2965,2789,2560,42700,20210,2560,2675,2636,2560,-18.21,-26.65,-4.12,-60.22,245704,0.0565,0.0154,0.051,0.0466,5.12,-13.22
9,2000-09-30,2090,2635,2280,2000,42700,17523,2000,2130,2088,2050,-37.52,-48.4,4.5,-61.76,249732,0.0563,0.0356,0.0516,0.0287,5.09,-21.58
10,2000-10-31,1890,2380,2082,1890,42700,14581,1890,2010,1957,1890,-35.93,-55.42,-6.67,-67.44,206952,0.0527,0.0403,0.05,0.032,5.37,-9.57
11,2000-11-30,1670,2020,1877,1670,37200,11267,1670,1800,1749,1670,-36.62,-43.96,-4.84,-74.53,268658,0.0378,0.016,0.0485,0.0335,5.32,-12.57
12,2000-12-31,1850,1860,1747,1620,35000,8910,1620,1850,1793,1740,-11.06,-44.78,1.09,-66.4,341188,0.0308,0.0343,0.0487,0.0328,6.08,3.35
13,2001-01-31,2320,2330,2048,1720,23750,7100,1620,2330,2270,2190,22.75,-21.36,5.94,-41.41,1243700,0.0361,0.0549,0.0497,0.0395,5.27,25.41
14,2001-02-28,2260,2420,2250,2060,23750,5681,1620,2415,2327,2260,28.05,-15.51,-4.64,-34.49,688812,0.0377,0.0322,0.0491,0.0412,5.06,3.2
