,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,3750.0,5420.0,4568.0,3650.0,8400.0,6099.0,3650.0,3960.0,3822.0,3650.0,1.1516369902354968,-40.1,-32.77,-14.58,-34.82,73640.0,0.0483,0.064,0.0483,0.0502,4.79,-23.31
1,2000-01-31,3600.0,4015.0,3467.0,3020.0,8400.0,5892.0,3020.0,3600.0,3338.0,3020.0,1.0488086087624904,-27.29,-43.2,10.77,-26.02,110006.0,0.0487,0.0541,0.0481,0.0512,4.78,-4.0
2,2000-02-29,2790.0,3505.0,2915.0,2390.0,8400.0,5703.0,2390.0,2820.0,2753.0,2650.0,0.972654513116941,-43.75,-54.0,16.74,-44.98,56872.0,0.0506,0.0494,0.0476,0.0555,5.07,-19.83
3,2000-03-31,2670.0,3380.0,3013.0,2650.0,8400.0,5419.0,2390.0,2980.0,2790.0,2650.0,0.5063291139240507,-28.8,-54.74,-10.7,-56.88,28338.0,0.0487,0.0412,0.0477,0.051,5.05,-4.3
4,2000-04-30,2430.0,3000.0,2657.0,2330.0,8400.0,5077.0,2330.0,2620.0,2478.0,2330.0,0.448024948024948,-30.17,-51.79,-10.33,-67.34,21094.0,0.0528,0.0627,0.0496,0.0548,5.06,-16.21
5,2000-05-31,2290.0,2570.0,2195.0,1750.0,8400.0,4686.0,1750.0,2290.0,2114.0,1900.0,0.2895927601809955,-17.92,-54.56,16.84,-61.88,154172.0,0.0578,0.0668,0.0517,0.0603,5.12,-5.76
6,2000-06-30,2120.0,3120.0,2341.0,2040.0,8400.0,4362.0,1750.0,2180.0,2117.0,2060.0,0.3107520198881293,-20.0,-43.47,2.91,-64.36,46378.0,0.0614,0.0807,0.056,0.0705,5.16,-3.42
7,2000-07-31,1995.0,2600.0,2263.0,1995.0,7300.0,3918.0,1750.0,2150.0,2078.0,1995.0,0.2611994746826207,-17.9,-44.58,-3.16,-68.53,47476.0,0.0614,0.0523,0.0549,0.0674,5.13,-5.9
8,2000-08-31,2005.0,2180.0,2070.0,1950.0,7300.0,3546.0,1750.0,2135.0,2079.0,2005.0,0.18343892736113154,-12.45,-28.14,-4.07,-67.87,74540.0,0.0575,0.0255,0.0544,0.0535,5.12,0.5
9,2000-09-30,1680.0,2080.0,1851.0,1620.0,6050.0,3183.0,1620.0,1715.0,1699.0,1680.0,0.25319061342116095,-18.45,-38.91,3.7,-72.87,29874.0,0.0567,0.0342,0.0544,0.0389,5.09,-21.31
