,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,4100,4600,4118,3380,13800,7589,3380,4100,3919,3795,-11.06,-35.94,-45.33,4.99,-21.94,295146,0.0456,0.0709,0.055,0.0536,4.79,-11.06
1,2000-01-31,3420,4130,3568,3250,13800,7118,3250,3600,3426,3250,-16.59,-33.72,-54.22,2.7,-56.9,258706,0.0453,0.0421,0.0497,0.0502,4.78,-16.59
2,2000-02-29,3050,3815,3268,2860,13800,6722,2860,3050,2976,2860,-12.36,-32.37,-61.34,5.9,-46.19,275048,0.0468,0.0408,0.0486,0.0523,5.07,-12.36
3,2000-03-31,3100,3600,3135,2900,13800,6306,2860,3100,3059,2985,1.64,-24.39,-48.33,-1.74,-46.45,276982,0.0491,0.0546,0.0501,0.0456,5.05,1.64
4,2000-04-30,2295,3100,2711,2295,13800,5847,2295,2545,2383,2295,-25.73,-34.05,-53.59,-11.9,-68.85,193170,0.0465,0.0318,0.0493,0.043,5.06,-25.73
5,2000-05-31,2090,2295,1924,1470,9900,5090,1470,2090,1862,1770,-8.93,-31.48,-53.76,22.94,-71.09,424072,0.0533,0.0723,0.0477,0.0548,5.12,-8.93
6,2000-06-30,3100,3185,2699,2340,9900,4640,1470,3185,2891,2355,70.33,3.85,-24.39,31.63,-57.06,762546,0.0556,0.0755,0.051,0.0643,5.16,70.33
7,2000-07-31,3550,3900,3405,2975,8100,4213,1470,3550,3512,3400,14.52,54.68,3.8,0.85,-52.48,366688,0.0572,0.0542,0.0511,0.068,5.13,14.52
8,2000-08-31,2855,3835,3264,2855,8100,3830,1470,3035,2974,2855,-19.58,36.6,-6.39,-5.62,-64.75,215330,0.0576,0.0381,0.052,0.0565,5.12,-19.58
9,2000-09-30,2165,2985,2387,1830,6000,3436,1470,2165,2058,1940,-27.71,-32.03,-28.55,18.31,-65.8,193768,0.0578,0.0534,0.0537,0.0509,5.09,-27.71
10,2000-10-31,1925,2120,1985,1855,5500,3152,1470,1980,1949,1915,-11.09,-45.77,-16.12,-1.79,-62.69,217508,0.0585,0.0404,0.0527,0.0443,5.37,-11.09
11,2000-11-30,2100,2350,2064,1850,4600,2871,1470,2350,2202,2035,7.42,-29.65,15.38,3.7,-53.54,1568002,0.0532,0.0651,0.0549,0.0537,5.32,7.42
12,2000-12-31,1500,2350,1890,1500,4130,2706,1470,1710,1584,1500,-35.48,-22.68,-36.31,-12.28,-61.34,243878,0.0484,0.0397,0.052,0.0462,6.08,-35.48
13,2001-01-31,2045,2045,1736,1500,3960,2548,1470,2045,1831,1710,36.33,6.23,-42.39,10.54,-40.2,502000,0.0491,0.0553,0.0532,0.0518,5.27,36.33
14,2001-02-28,1805,1910,1815,1770,3960,2427,1470,1895,1818,1780,5.56,-23.19,-39.83,-0.82,-40.43,372512,0.0472,0.029,0.0526,0.0449,5.06,5.56
15,2001-03-31,1600,1820,1689,1600,3960,2302,1470,1685,1646,1600,-11.36,6.67,-26.1,-4.19,-46.4,138184,0.0431,0.0253,0.0509,0.04,4.96,-11.36
16,2001-04-30,1635,1640,1584,1505,3960,2211,1470,1635,1622,1600,2.19,-8.15,-16.37,0.31,-28.76,172094,0.0407,0.0208,0.0502,0.0242,5.01,2.19
17,2001-05-31,2540,2540,1881,1635,3960,2203,1500,2540,2228,2110,55.35,40.72,20.95,22.41,21.53,1208864,0.0369,0.0427,0.0477,0.0328,5.01,55.35
18,2001-06-30,2975,2990,2393,2160,3960,2181,1500,2990,2623,2265,39.67,82.52,98.33,27.68,-6.59,1583878,0.0411,0.0558,0.0451,0.0425,4.99,39.67
19,2001-07-31,2190,3190,2549,2100,3960,2111,1500,2300,2209,2100,-26.39,33.94,7.09,2.82,-38.31,445584,0.0394,0.045,0.0446,0.0507,4.77,-26.39
20,2001-08-31,2130,2570,2297,2130,3190,2018,1500,2570,2330,2130,-2.74,-16.14,18.01,-4.7,-25.39,764754,0.043,0.047,0.045,0.0501,4.54,-2.74
21,2001-09-30,1700,2380,1926,1600,3190,1988,1500,1710,1688,1660,-31.17,-43.14,3.66,-0.29,-19.05,644808,0.0475,0.0553,0.0449,0.05,4.0,-31.17
22,2001-10-31,1760,1890,1791,1700,3190,1971,1500,1890,1839,1760,3.53,-19.63,7.65,-3.3,-8.57,1201698,0.0479,0.0244,0.0441,0.0437,4.02,3.53
23,2001-11-30,2150,2300,1978,1795,3190,1963,1500,2300,2185,2075,19.44,-2.27,-2.71,6.44,2.38,3524784,0.0466,0.044,0.042,0.043,4.04,19.44
24,2001-12-31,1960,2160,2004,1825,3190,1974,1505,1960,1874,1825,-5.54,15.29,-34.45,7.1,30.67,713094,0.0424,0.025,0.0418,0.0322,4.01,-5.54
25,2002-01-31,2760,2760,2235,2015,3190,2012,1505,2760,2592,2400,40.82,56.82,26.03,24.32,34.96,4553754,0.041,0.0402,0.0402,0.0378,3.98,40.82
26,2002-02-28,3390,3455,2946,2450,3455,2096,1505,3455,3334,3190,31.14,63.37,37.25,-1.74,87.81,1591507,0.0415,0.0543,0.0419,0.0398,4.01,31.14
27,2002-03-31,3130,3390,3154,2870,3455,2215,1505,3365,3229,3130,-7.67,59.69,84.12,1.29,92.02,1825978,0.0388,0.0433,0.0429,0.0444,4.0,-7.67
28,2002-04-30,3245,4060,3422,3020,4060,2370,1600,3550,3322,3210,3.67,28.26,80.28,-11.58,98.47,1486991,0.0425,0.0482,0.0447,0.049,4.04,3.67
29,2002-05-31,2620,3200,2915,2535,4060,2467,1600,2750,2627,2535,-19.26,-22.71,21.86,-8.39,3.15,1005526,0.0403,0.0233,0.0434,0.0402,4.28,-19.26
30,2002-06-30,2440,2930,2641,2240,4060,2489,1600,2625,2436,2240,-8.27,-23.75,24.49,-9.96,-18.39,540309,0.0425,0.0435,0.0422,0.0396,4.26,-8.27
31,2002-07-31,2365,2680,2472,2300,4060,2477,1600,2400,2341,2300,-3.07,-27.12,-14.31,1.94,7.99,365672,0.0414,0.0293,0.0407,0.0325,4.27,-3.07
32,2002-08-31,2630,2630,2369,2255,4060,2482,1600,2630,2478,2385,9.58,3.75,-22.42,6.48,19.55,576956,0.0359,0.0175,0.0386,0.0313,4.28,9.58
