,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,2150,3130,2670,2150,31000,18340,2150,2430,2294,2150,-25.86,-27.12,-14.85,-14.34,25.0,454734,0.0404,0.0407,0.0375,0.0466,4.79,-25.86
1,2000-01-31,2340,2500,2282,2100,31000,17068,2100,2500,2332,2200,8.84,-18.18,-16.73,3.08,37.65,578678,0.0422,0.0514,0.0385,0.0499,4.78,8.84
2,2000-02-29,2100,2460,2104,1710,31000,15961,1710,2235,2010,1810,-11.39,-25.53,-21.5,22.45,39.07,1178104,0.0491,0.0673,0.0421,0.054,5.07,-11.39
3,2000-03-31,2410,2580,2290,2055,31000,14730,1710,2580,2401,2330,14.76,12.09,-13.93,4.78,40.12,867392,0.0523,0.0567,0.0443,0.0574,5.05,14.76
4,2000-04-30,1910,2580,2036,1680,31000,13565,1680,2215,2011,1900,-18.03,-19.41,-31.54,-1.04,-2.55,1275948,0.0556,0.0663,0.047,0.0612,5.06,-18.03
5,2000-05-31,1745,1950,1722,1380,31000,11855,1380,1745,1699,1650,-8.64,-16.9,-40.85,15.56,-20.68,746532,0.0561,0.0594,0.0478,0.0585,5.12,-8.64
6,2000-06-30,1555,1780,1588,1465,31000,9905,1380,1640,1574,1525,-9.06,-39.73,-27.67,6.14,-40.19,610320,0.0547,0.0325,0.0475,0.0522,5.16,-9.06
7,2000-07-31,1580,1850,1690,1525,30800,7636,1380,1615,1565,1525,1.61,-17.28,-32.48,-4.82,-43.77,514670,0.0533,0.039,0.0476,0.0446,5.13,1.61
8,2000-08-31,1600,1750,1658,1585,30800,5418,1380,1670,1642,1600,1.27,-8.31,-23.81,-3.03,-41.39,364340,0.0457,0.0277,0.0479,0.0337,5.12,1.27
9,2000-09-30,1435,1640,1489,1330,30800,3382,1330,1455,1412,1360,-13.29,-8.89,-38.94,7.89,-50.52,242240,0.0441,0.0327,0.0481,0.0344,5.09,-13.29
10,2000-10-31,1270,1540,1414,1270,3580,2012,1270,1375,1325,1270,-11.5,-19.62,-33.51,-8.3,-55.59,167730,0.0384,0.0306,0.0474,0.0305,5.37,-11.5
11,2000-11-30,1285,1350,1306,1260,3130,1845,1260,1350,1301,1275,-0.39,-21.65,-24.85,1.98,-56.44,246780,0.0315,0.0213,0.0452,0.0295,5.32,-0.39
12,2000-12-31,1230,1320,1260,1130,2580,1738,1130,1255,1198,1130,-3.53,-9.56,-19.34,-1.99,-46.52,249778,0.0314,0.0308,0.0445,0.0284,6.08,-3.53
13,2001-01-31,1290,1315,1257,1185,2580,1651,1130,1315,1281,1250,4.88,1.57,-18.35,0.0,-44.87,611834,0.0306,0.0388,0.0433,0.03,5.27,4.88
14,2001-02-28,1345,1350,1270,1230,2580,1582,1130,1350,1317,1280,7.6,1.89,-19.46,5.91,-39.82,1173864,0.029,0.0217,0.0394,0.0298,5.06,7.6
15,2001-03-31,1180,1285,1215,1170,2410,1490,1130,1215,1190,1180,-12.27,-4.07,-17.77,-2.07,-54.26,167704,0.0274,0.021,0.0367,0.0265,4.96,-12.27
16,2001-04-30,1220,1235,1172,1110,1950,1423,1110,1220,1199,1185,3.39,-7.22,-5.43,-1.21,-36.13,207274,0.0256,0.0187,0.0325,0.0212,5.01,3.39
17,2001-05-31,1380,1400,1336,1240,1850,1389,1110,1395,1383,1375,13.11,2.6,7.39,-1.43,-20.92,324378,0.0245,0.0171,0.0283,0.0188,5.01,13.11
18,2001-06-30,1415,1640,1446,1350,1850,1377,1110,1415,1390,1355,1.8,19.92,15.04,0.35,-10.16,395666,0.0308,0.0571,0.0311,0.0353,4.99,1.8
19,2001-07-31,1290,1405,1273,1175,1750,1342,1110,1290,1242,1175,-8.83,5.74,0.0,9.32,-18.35,400462,0.0304,0.0282,0.0302,0.0377,4.77,-8.83
20,2001-08-31,1205,1380,1322,1205,1640,1312,1110,1310,1263,1205,-6.59,-12.68,-10.41,-5.86,-24.69,197572,0.0304,0.0159,0.0296,0.0332,4.54,-6.59
21,2001-09-30,1070,1240,1093,905,1640,1283,905,1085,1060,1040,-17.05,-24.11,-9.7,2.88,-25.69,508596,0.036,0.0536,0.0317,0.0369,4.0,-17.05
22,2001-10-31,1235,1350,1215,1065,1640,1265,905,1310,1280,1235,15.42,-4.26,1.23,-6.44,-2.76,398946,0.039,0.0397,0.0327,0.0395,4.02,15.42
