,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
0,1999-12-31,4.79,11.18,49260.096462827554,1.20134,-3.222754514270881e-06,-40.22,82467
1,2000-01-31,4.78,-8.41,18437.455303933253,1.23205,-2.7426852478851553e-06,-5.45,62925
2,2000-02-29,5.07,-13.36,53788.90354830779,1.31735,-5.203813079557045e-06,5.3,61015
3,2000-03-31,5.05,4.71,91424.81668874172,1.76278,-6.051414585917279e-07,33.81,71725
4,2000-04-30,5.06,-17.96,35585.575734157654,1.23205,1.481168279926134e-06,-17.72,64700
5,2000-05-31,5.12,1.68,39780.98216050603,1.14202,-2.5299542950893364e-06,-7.31,60708
6,2000-06-30,5.16,12.61,36623.18006519602,1.18467,1.541368911010003e-06,8.23,57979
7,2000-07-31,5.13,-14.44,39606.63497602209,1.06146,-6.089347308774088e-08,-10.4,53591
8,2000-08-31,5.12,-3.14,21514.790639563707,1.09937,-1.5845859921341353e-07,3.57,50425
9,2000-09-30,5.09,-17.36,26180.479020472376,0.9809,-6.369712214768089e-07,-10.0,48309
10,2000-10-31,5.37,-16.2,61500.48044815029,0.88708,-2.322507832030927e-07,-9.57,50251
11,2000-11-30,5.32,-0.81,20449.84497610038,0.64351,-2.6124085188046544e-07,-28.53,40168
12,2000-12-31,6.08,-4.36,22302.15622256187,0.54021,1.7729049737601058e-07,-35.23,30751
13,2001-01-31,5.27,23.09,43599.361943170275,0.73841,-2.3157346493416282e-06,47.19,32483
14,2001-02-28,5.06,-7.49,39028.473787556824,0.70585,8.287262908003828e-07,14.74,37177
15,2001-03-31,4.96,-9.68,26437.79435144487,0.62488,3.333509619488552e-07,-11.47,32079
16,2001-04-30,5.01,11.19,18748.73595603934,0.57471,-2.451042001809565e-06,-8.03,28571
17,2001-05-31,5.01,5.02,22869.777406770696,0.63632,-3.098792623396439e-06,10.72,30248
18,2001-06-30,4.99,-7.17,30963.161918939037,0.55359,-2.4786684276339284e-06,-5.41,29558
19,2001-07-31,4.77,-8.5,9252.59440236823,0.4867,-6.531390573416718e-06,-12.08,26011
20,2001-08-31,4.54,0.66,23028.105546327726,0.43742,1.434040433582553e-07,-10.13,27694
21,2001-09-30,4.0,-17.28,13111.50482445062,0.34148,-1.7087777475910834e-07,-29.58,19795
22,2001-10-31,4.02,12.78,8122.2589488564645,0.36437,-1.9580105264199877e-08,6.7,19807
23,2001-11-30,4.04,20.45,11681.46338602993,0.42773,3.14148400637818e-07,17.55,21317
24,2001-12-31,4.01,10.41,17327.431516205143,0.47438,-1.1567009202479924e-07,12.29,24159
25,2002-01-31,3.98,6.92,22040.239595502335,0.52623,2.0298182484101285e-07,26.53,27392
26,2002-02-28,4.01,10.36,19223.06081317354,0.56712,3.324936037783258e-07,7.46,31457
27,2002-03-31,4.0,8.98,31650.170006419663,0.81017,-3.387943840772391e-06,42.86,43616
28,2002-04-30,4.04,-4.87,26309.443568642666,0.74845,-5.5735437058682594e-08,-7.62,48971
29,2002-05-31,4.28,-5.25,33896.72609006157,0.96449,9.159988282876362e-08,28.87,51809
30,2002-06-30,4.26,-12.73,50194.65180005883,0.69058,3.2057269952125186e-09,-25.1,44193
31,2002-07-31,4.27,-3.77,15882.303003950605,0.66974,-6.183923780809907e-07,-3.02,40247
32,2002-08-31,4.28,1.76,9202.142359565274,0.67437,-2.4935425615929372e-08,4.8,38185
33,2002-09-30,4.28,-12.08,33274.29987665037,0.77931,1.7677155821828823e-08,15.56,43778
34,2002-10-31,4.28,2.13,39663.656053924904,1.0185,-8.659724489819065e-09,30.69,51479
35,2002-11-30,4.28,8.38,35504.542616562,0.70755,1.4624586562328525e-08,-28.36,49523
