,Date,riskfree,MA1M,actualreturn
140,2011-08-31,3.27,-6.55,-6.55
141,2011-09-30,3.28,-3.17,-3.17
142,2011-10-31,3.26,12.7,12.7
143,2011-11-30,3.27,1.12,1.12
144,2011-12-31,3.29,-15.56,-15.56
145,2012-01-31,3.27,0.0,0.0
146,2012-02-29,3.26,-6.64,-6.64
147,2012-03-31,3.24,-1.42,-1.42
148,2012-04-30,3.26,-18.94,-18.94
149,2012-05-31,3.27,6.76,6.76
150,2012-06-30,3.26,1.28,1.28
151,2012-07-31,3.02,-20.71,-20.71
152,2012-08-31,3.01,25.25,25.25
153,2012-09-30,3.01,11.9,11.9
154,2012-10-31,2.75,-8.94,-8.94
155,2012-11-30,2.77,3.55,3.55
156,2012-12-31,2.77,-0.78,-0.78
157,2013-01-31,2.76,1.91,1.91
158,2013-02-28,2.76,-10.0,-10.0
159,2013-03-31,2.75,-7.04,-7.04
160,2013-04-30,2.78,3.59,3.59
161,2013-05-31,2.5,0.64,0.64
162,2013-06-30,2.5,2.55,2.55
163,2013-07-31,2.53,-1.12,-1.12
164,2013-08-31,2.51,6.12,6.12
165,2013-09-30,2.5,7.81,7.81
166,2013-10-31,2.52,0.56,0.56
167,2013-11-30,2.5,7.59,7.59
168,2013-12-31,2.52,-3.85,-3.85
169,2014-01-31,2.51,-7.37,-7.37
170,2014-02-28,2.49,-1.03,-1.03
171,2014-03-31,2.49,2.08,2.08
172,2014-04-30,2.5,-6.92,-6.92
173,2014-05-31,2.49,8.11,8.11
174,2014-06-30,2.49,5.63,5.63
175,2014-07-31,2.49,7.1,7.1
176,2014-08-31,2.24,29.96,29.96
177,2014-09-30,2.24,15.25,15.25
178,2014-10-31,1.97,-8.09,-8.09
179,2014-11-30,1.99,-7.17,-7.17
180,2014-12-31,2.03,-2.15,-2.15
181,2015-01-31,2.0,-21.05,-21.05
182,2015-02-28,1.99,-0.22,-0.22
183,2015-03-31,1.74,-5.91,-5.91
184,2015-04-30,1.74,30.49,30.49
185,2015-05-31,1.74,11.47,11.47
186,2015-06-30,1.5,9.47,9.47
187,2015-07-31,1.5,3.01,3.01
188,2015-08-31,1.52,7.3,7.3
189,2015-09-30,1.49,-15.44,-15.44
190,2015-10-31,1.5,-11.9,-11.9
191,2015-11-30,1.5,2.25,2.25
192,2015-12-31,1.52,-9.69,-9.69
193,2016-01-31,1.5,-14.65,-14.65
194,2016-02-29,1.52,-3.3,-3.3
195,2016-03-31,1.53,-0.46,-0.46
196,2016-04-30,1.5,-13.95,-13.95
197,2016-05-31,1.48,-12.1,-12.1
198,2016-06-30,1.23,-0.15,-0.15
199,2016-07-31,1.24,16.69,16.69
200,2016-08-31,1.25,-7.54,-7.54
201,2016-09-30,1.26,7.42,7.42
202,2016-10-31,1.24,-1.63,-1.63
203,2016-11-30,1.23,-18.0,-18.0
204,2016-12-31,1.27,1.07,1.07
205,2017-01-31,1.25,-6.8,-6.8
206,2017-02-28,1.26,7.05,7.05
207,2017-03-31,1.27,9.34,9.34
208,2017-04-30,1.21,5.33,5.33
209,2017-05-31,1.26,7.52,7.52
210,2017-06-30,1.29,-6.68,-6.68
211,2017-07-31,1.24,-1.17,-1.17
212,2017-08-31,1.27,-2.36,-2.36
213,2017-09-30,1.27,-13.49,-13.49
214,2017-10-31,1.26,7.11,7.11
215,2017-11-30,1.53,18.95,18.95
216,2017-12-31,1.58,-1.46,-1.46
217,2018-01-31,1.54,12.82,12.82
218,2018-02-28,1.51,-5.44,-5.44
219,2018-03-31,1.54,20.13,20.13
220,2018-04-30,1.51,39.44,39.44
221,2018-05-31,1.55,26.87,26.87
222,2018-06-30,1.57,21.92,21.92
223,2018-07-31,1.52,-15.02,-15.02
224,2018-08-31,1.55,17.1,17.1
225,2018-09-30,1.65,12.32,12.32
226,2018-10-31,1.57,-35.31,-35.31
227,2018-11-30,1.76,17.17,17.17
228,2018-12-31,1.89,10.83,10.83
229,2019-01-31,1.81,11.05,11.05
230,2019-02-28,1.8,10.46,10.46
231,2019-03-31,1.81,31.94,31.94
232,2019-04-30,1.79,4.67,4.67
233,2019-05-31,1.79,-14.83,-14.83
234,2019-06-30,1.83,-24.06,-24.06
235,2019-07-31,1.56,-20.19,-20.19
236,2019-08-31,1.54,3.06,3.06
237,2019-09-30,1.58,6.74,6.74
238,2019-10-31,1.29,0.25,0.25
239,2019-11-30,1.28,12.14,12.14
240,2019-12-31,1.39,3.29,3.29
241,2020-01-31,1.25,-6.61,-6.61
242,2020-02-29,1.26,-12.2,-12.2
243,2020-03-31,0.8,2.18,2.18
244,2020-04-30,0.76,11.79,11.79
245,2020-05-31,0.49,-10.55,-10.55
246,2020-06-30,0.57,-19.49,-19.49
247,2020-07-31,0.51,-5.73,-5.73
248,2020-08-31,0.55,-8.45,-8.45
249,2020-09-30,0.55,11.36,11.36
250,2020-10-31,0.52,-6.91,-6.91
251,2020-11-30,0.6,12.37,12.37
252,2020-12-31,0.61,1.57,1.57
253,2021-01-31,0.52,7.86,7.86
254,2021-02-28,0.59,2.16,2.16
255,2021-03-31,0.59,6.86,6.86
256,2021-04-30,0.49,1.99,1.99
257,2021-05-31,0.51,15.12,15.12
258,2021-06-30,0.63,-9.33,-9.33
259,2021-07-31,0.58,-4.9,-4.9
260,2021-08-31,0.9,2.06,2.06
261,2021-09-30,0.92,-3.8,-3.8
262,2021-10-31,0.76,-12.27,-12.27
263,2021-11-30,1.067,-16.96,-16.96
264,2021-12-31,1.437,4.3,4.3
265,2022-01-31,1.277,-19.87,-19.87
266,2022-02-28,1.39,27.31,27.31
267,2022-03-31,1.454,5.28,5.28
268,2022-04-30,1.53,0.47,0.47
269,2022-05-31,1.863,9.13,9.13
270,2022-06-30,2.337,-13.61,-13.61
271,2022-07-31,2.341,-3.0,-3.0
