,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-2.105314972817655e-05,-34.64,-34.64
1,2000-01-31,4.78,-5.017760361117903e-06,8.2,8.2
2,2000-02-29,5.07,5.615493538506054e-06,28.55,28.55
3,2000-03-31,5.05,-5.696375499215194e-06,-28.85,-28.85
4,2000-04-30,5.06,-1.2625119865014856e-05,25.87,25.87
5,2000-05-31,5.12,-2.568752607023754e-06,-43.12,-43.12
6,2000-06-30,5.16,9.693687476098284e-07,-13.31,-13.31
7,2000-07-31,5.13,4.554435262744263e-06,-8.21,-8.21
8,2000-08-31,5.12,-3.071930491265219e-07,2.72,2.72
9,2000-09-30,5.09,-1.058120135239376e-05,-18.49,-18.49
10,2000-10-31,5.37,1.620279199195623e-07,-12.04,-12.04
11,2000-11-30,5.32,4.380348383133478e-06,17.72,17.72
12,2000-12-31,6.08,-1.513356033478724e-06,-7.38,-7.38
13,2001-01-31,5.27,-1.2153213892721005e-07,20.31,20.31
14,2001-02-28,5.06,1.7783156779142363e-06,17.27,17.27
15,2001-03-31,4.96,6.55720727097539e-07,-12.02,-12.02
16,2001-04-30,5.01,2.472342128997719e-06,-3.52,-3.52
17,2001-05-31,5.01,-6.441205155912194e-06,4.79,4.79
18,2001-06-30,4.99,8.669969693034523e-06,2.29,2.29
19,2001-07-31,4.77,-6.577117558057154e-06,-15.85,-15.85
20,2001-08-31,4.54,-6.603866759602236e-06,-8.45,-8.45
21,2001-09-30,4.0,-3.85475424011258e-06,-14.93,-14.93
22,2001-10-31,4.02,1.3680319240509716e-08,15.79,15.79
23,2001-11-30,4.04,1.7512296677884689e-06,13.75,13.75
24,2001-12-31,4.01,-2.028127830557976e-06,8.37,8.37
25,2002-01-31,3.98,-5.934679571834149e-07,35.23,35.23
26,2002-02-28,4.01,4.7375111707678813e-07,16.2,16.2
27,2002-03-31,4.0,4.736879661146242e-07,18.11,18.11
28,2002-04-30,4.04,-1.0341149396627957e-06,-35.96,-35.96
29,2002-05-31,4.28,5.597969523131357e-07,-10.17,-10.17
30,2002-06-30,4.26,6.272044590723909e-06,-1.12,-1.12
31,2002-07-31,4.27,4.3640250815310106e-05,-3.16,-3.16
32,2002-08-31,4.28,2.6408635935226586e-05,-4.78,-4.78
33,2002-09-30,4.28,8.140309821788766e-07,-43.54,-43.54
34,2002-10-31,4.28,9.280474616108787e-07,14.83,14.83
35,2002-11-30,4.28,7.577208737145101e-08,21.1,21.1
36,2002-12-31,4.52,2.271446229756075e-07,-16.38,-16.38
37,2003-01-31,4.34,-8.493727281286968e-07,-16.25,-16.25
38,2003-02-28,4.27,1.2166100683057076e-06,0.0,0.0
39,2003-03-31,4.27,1.6354250668435899e-06,-14.43,-14.43
40,2003-04-30,4.26,1.739647733093607e-06,9.04,9.04
41,2003-05-31,4.01,9.3747220377171e-07,-1.55,-1.55
42,2003-06-30,4.1,-4.5481310294574724e-07,0.0,0.0
43,2003-07-31,3.75,-1.509835138186078e-07,-1.05,-1.05
44,2003-08-31,3.72,5.772494352199892e-07,-18.28,-18.28
45,2003-09-30,3.77,-1.301543352283909e-06,0.0,0.0
46,2003-10-31,3.84,6.832109391210526e-07,-5.92,-5.92
47,2003-11-30,3.78,-9.729821044929127e-08,-9.03,-9.03
48,2003-12-31,3.97,-3.5669866580770196e-08,-8.4,-8.4
49,2004-01-31,3.78,-5.814963774663659e-08,-6.67,-6.67
50,2004-02-29,3.78,4.511581964411516e-07,-14.91,-14.91
51,2004-03-31,3.74,-8.173569436586268e-06,1.03,1.03
52,2004-04-30,3.76,1.686222466670354e-08,-3.03,-3.03
53,2004-05-31,3.77,-3.004379338094263e-07,-11.46,-11.46
54,2004-06-30,3.78,-4.817091537290741e-07,-8.14,-8.14
55,2004-07-31,3.77,0.0,-13.92,-13.92
56,2004-08-31,3.52,-7.28029221112696e-10,14.71,14.71
57,2004-09-30,3.55,-1.029543830954833e-09,9.09,9.09
58,2004-10-31,3.53,-2.1107841694057962e-09,-3.53,-3.53
59,2004-11-30,3.26,1.7228989312194635e-07,1.22,1.22
60,2004-12-31,3.29,-6.67818190023846e-10,-4.82,-4.82
61,2005-01-31,3.26,3.4038408437028967e-06,100.0,100.0
62,2005-02-28,3.28,-4.484171695737981e-06,8.28,8.28
63,2005-03-31,3.26,-6.7844483656268304e-06,17.65,17.65
64,2005-04-30,3.29,3.631274951870035e-07,-3.87,-3.87
65,2005-05-31,3.29,8.746482292374873e-08,17.24,17.24
66,2005-06-30,3.3,1.9641304062856384e-07,21.57,21.57
67,2005-07-31,3.27,4.8354398636458454e-06,36.44,36.44
68,2005-08-31,3.25,-7.2192663538729385e-06,-19.88,-19.88
69,2005-09-30,3.28,-1.3965975350760163e-06,6.02,6.02
70,2005-10-31,3.51,-2.1672202935942516e-06,1.06,1.06
71,2005-11-30,3.5,5.571745341402258e-08,24.48,24.48
72,2005-12-31,3.76,-5.4269685989801e-07,-8.38,-8.38
73,2006-01-31,3.76,5.78796921146442e-07,-15.63,-15.63
74,2006-02-28,3.99,-1.297364564036653e-07,-3.86,-3.86
75,2006-03-31,3.97,1.3114779583285443e-06,8.76,8.76
76,2006-04-30,3.97,5.153186041131439e-07,-2.8,-2.8
77,2006-05-31,3.96,8.48848063364888e-07,-21.58,-21.58
78,2006-06-30,4.21,-2.141098526858201e-06,-5.96,-5.96
79,2006-07-31,4.22,-3.2094492862642136e-09,-11.22,-11.22
80,2006-08-31,4.49,-1.0219699314576008e-09,18.68,18.68
81,2006-09-30,4.48,1.4011828612515322e-06,22.83,22.83
82,2006-10-31,4.48,-2.247992593194111e-09,5.75,5.75
83,2006-11-30,4.49,-1.5936285435818967e-05,29.65,29.65
84,2006-12-31,4.6,5.0177737774892425e-06,11.56,11.56
85,2007-01-31,4.61,-1.0012160469741735e-09,-0.91,-0.91
86,2007-02-28,4.55,-1.3162138195137636e-05,-15.09,-15.09
87,2007-03-31,4.63,-1.6154032499309358e-09,3.7,3.7
88,2007-04-30,4.88,9.49621864912835e-07,7.14,7.14
89,2007-05-31,4.56,3.2241174252775708e-06,4.33,4.33
90,2007-06-30,4.52,1.2655561447582167e-07,16.88,16.88
91,2007-07-31,4.76,-1.332150631991823e-06,3.27,3.27
92,2007-08-31,4.98,4.516647796701265e-06,-2.37,-2.37
93,2007-09-30,4.98,-1.3052202503404399e-05,-6.45,-6.45
94,2007-10-31,5.02,1.7264784455382335e-06,-13.79,-13.79
95,2007-11-30,5.02,-2.058310274059943e-07,-0.33,-0.33
96,2007-12-31,5.02,-1.4950805897879175e-06,11.29,11.29
97,2008-01-31,4.96,-3.691309687104935e-06,-10.72,-10.72
98,2008-02-29,4.94,-2.5119909928900844e-06,12.18,12.18
99,2008-03-31,4.98,6.800379491546255e-08,-0.86,-0.86
100,2008-04-30,4.95,-1.761844270302148e-07,-1.99,-1.99
101,2008-05-31,5.04,-1.9687847791822176e-07,10.14,10.14
102,2008-06-30,5.01,7.478049334261538e-08,-15.79,-15.79
