,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,15692.05022638324,0.19231,-1.8115188427699268e-06,-21.97
1,2000-01-31,4.78,-8.41,54203.30072432893,0.21764,5.612539215971938e-08,7.93
2,2000-02-29,5.07,-13.36,38563.78791553419,0.26967,-1.5814532669106698e-07,22.0
3,2000-03-31,5.05,4.71,82606.04113637029,0.25845,2.9622655020821436e-09,-4.16
4,2000-04-30,5.06,-17.96,27192.788222016203,0.2173,3.631642456252234e-07,-24.82
5,2000-05-31,5.12,1.68,25015.738311920057,0.1884,-8.533171988319487e-08,-13.3
6,2000-06-30,5.16,12.61,21275.238988501267,0.17888,-6.619618229931316e-08,0.0
7,2000-07-31,5.13,-14.44,33728.09769008662,0.17071,-7.04125003975417e-08,-4.56
8,2000-08-31,5.12,-3.14,61278.59004975124,0.19724,4.6744965057198446e-08,15.54
9,2000-09-30,5.09,-17.36,144977.87908275513,0.2139,-1.3628283433217902e-07,9.2
10,2000-10-31,5.37,-16.2,136282.62588910444,0.19588,6.64259261564669e-07,-8.43
11,2000-11-30,5.32,-0.81,57107.051614412725,0.18364,3.920544829093847e-07,0.0
12,2000-12-31,6.08,-4.36,22315.8405643739,0.16357,-5.418017842147744e-07,-11.9
13,2001-01-31,5.27,23.09,51411.52866000852,0.20964,3.311971328242406e-06,24.74
14,2001-02-28,5.06,-7.49,39683.00299093791,0.2072,-2.868025976362044e-07,-3.42
15,2001-03-31,4.96,-9.68,17899.71448834853,0.174,-8.072615643975764e-08,-16.02
16,2001-04-30,5.01,11.19,14504.133472475867,0.18029,-1.762769264466627e-08,3.61
17,2001-05-31,5.01,5.02,30025.5135147929,0.19916,-2.1498661056223197e-07,10.47
18,2001-06-30,4.99,-7.17,22178.474140034155,0.22117,-6.508299362722451e-07,6.57
19,2001-07-31,4.77,-8.5,6311.177899402931,0.19217,6.313825200452431e-08,-13.11
20,2001-08-31,4.54,0.66,7092.646825396825,0.19008,-8.769411439343523e-10,-1.09
21,2001-09-30,4.0,-17.28,12659.77915707278,0.19672,-2.2734725089282477e-08,-5.06
22,2001-10-31,4.02,12.78,12026.057757787212,0.21663,4.706595626143033e-07,10.12
23,2001-11-30,4.04,20.45,25622.54855977568,0.21593,-5.590778224609184e-07,1.64
24,2001-12-31,4.01,10.41,29448.26106960283,0.25122,2.9328426885943125e-07,15.97
25,2002-01-31,3.98,6.92,31272.3693814433,1.31486,-8.691060865838337e-09,5.56
26,2002-02-28,4.01,10.36,22724.452713604063,1.38589,-6.823495667233534e-07,3.9
27,2002-03-31,4.0,8.98,77956.15381027889,1.31659,-2.096554894329977e-06,-5.0
28,2002-04-30,4.04,-4.87,21718.001519930083,1.03941,1.8329353480812045e-09,-21.05
29,2002-05-31,4.28,-5.25,49421.87355185639,1.25076,4.327519901046683e-09,20.33
30,2002-06-30,4.26,-12.73,29629.95802154428,0.95626,1.1794746343996737e-08,-21.14
31,2002-07-31,4.27,-3.77,9051.644181014206,0.93201,-2.4747471235333625e-10,-2.54
32,2002-08-31,4.28,1.76,7610.379513174884,0.94587,0.0,0.92
33,2002-09-30,4.28,-12.08,39176.92050291082,0.89563,4.96993419577359e-08,-5.31
34,2002-10-31,4.28,2.13,21486.008640797285,0.82633,-7.906365769241144e-08,-7.74
35,2002-11-30,4.28,8.38,22251.02717095968,0.86964,-1.2559992206757427e-08,5.02
