,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,9750,11300,10009,8870,22450,12447,8000,10300,9732,9250,-8.45,-3.94,-2.27,5.41,76.33,200950,0.0545,0.065,0.0511,0.057,4.79,-8.45
1,2000-01-31,8660,9900,8922,8050,22450,12339,8000,9200,8582,8050,-11.18,-20.55,-23.15,1.88,47.94,115698,0.0528,0.0453,0.0481,0.0564,4.78,-11.18
2,2000-02-29,9100,9400,8375,7380,22450,12256,7380,9400,8868,8290,3.41,-9.9,-19.03,2.25,83.98,496584,0.0531,0.05,0.0492,0.0533,5.07,3.41
3,2000-03-31,13350,14000,12085,9500,22450,12518,7380,14000,13560,13350,46.7,36.92,53.45,-3.26,146.26,1011682,0.0548,0.0642,0.0523,0.0541,5.05,46.7
4,2000-04-30,11000,13400,11057,9500,22450,12543,7380,11000,10420,9950,-18.22,25.0,0.0,6.8,38.66,314184,0.0557,0.0475,0.0519,0.055,5.06,-18.22
5,2000-05-31,9300,11800,9847,8100,22450,12288,7380,9300,8796,8290,-15.45,2.2,-13.08,14.11,22.81,212348,0.0554,0.0581,0.0527,0.0578,5.12,-15.45
6,2000-06-30,10600,10600,9281,8400,22450,11951,7380,10600,10190,9700,17.78,-20.9,8.72,17.78,14.53,137490,0.051,0.034,0.052,0.0477,5.16,17.78
7,2000-07-31,8380,12000,10257,8380,22450,11314,7380,9310,8878,8380,-20.94,-23.82,-3.23,-8.91,-25.64,221352,0.0508,0.0421,0.0511,0.0462,5.13,-20.94
8,2000-08-31,9500,9900,9281,8750,22450,10564,7380,9900,9660,9450,13.37,2.15,4.4,2.37,-16.81,89196,0.0473,0.0219,0.0508,0.0345,5.12,13.37
9,2000-09-30,9000,10300,9318,8200,14000,9926,7380,9200,9064,8980,-9.09,-14.29,-33.82,5.88,-5.76,54228,0.0426,0.0425,0.0495,0.0372,5.09,-9.09
10,2000-10-31,8200,8950,8313,7950,14000,9834,7380,8210,8102,7950,-8.89,-2.15,-25.45,0.99,-24.77,51294,0.0393,0.0252,0.0478,0.0306,5.37,-8.89
