,Date,riskfree,activity,MA1M,actualreturn
73,2006-01-31,3.76,-7.423792192264273e-07,22.44,22.44
74,2006-02-28,3.99,-4.921393203628453e-07,0.0,0.0
75,2006-03-31,3.97,2.4167414071279016e-06,-7.4,-7.4
76,2006-04-30,3.97,-2.6759549526892065e-06,21.72,21.72
77,2006-05-31,3.96,1.1792869449483342e-06,-12.18,-12.18
78,2006-06-30,4.21,-1.0461176041136283e-06,-11.29,-11.29
79,2006-07-31,4.22,-7.67243404813514e-06,-8.73,-8.73
80,2006-08-31,4.49,2.545552144245147e-06,6.37,6.37
81,2006-09-30,4.48,2.0470033952680994e-05,13.08,13.08
82,2006-10-31,4.48,6.573368723092313e-06,4.42,4.42
83,2006-11-30,4.49,-1.3799828608023343e-05,9.33,9.33
84,2006-12-31,4.6,3.1159042522415315e-05,5.92,5.92
85,2007-01-31,4.61,-1.1180776035877315e-05,-18.24,-18.24
86,2007-02-28,4.55,-1.337727831913248e-05,-2.26,-2.26
87,2007-03-31,4.63,-1.635034432641989e-05,3.46,3.46
88,2007-04-30,4.88,2.4730407663974994e-05,19.33,19.33
89,2007-05-31,4.56,-9.028966172032642e-07,-0.31,-0.31
90,2007-06-30,4.52,-7.226420669103254e-06,-4.96,-4.96
91,2007-07-31,4.76,-1.3028167939202393e-05,2.42,2.42
92,2007-08-31,4.98,1.5443113251756864e-05,-11.44,-11.44
93,2007-09-30,4.98,2.5607451029244196e-05,-1.26,-1.26
94,2007-10-31,5.02,-1.6691607346192144e-05,-20.28,-20.28
95,2007-11-30,5.02,8.352034316816738e-06,0.16,0.16
96,2007-12-31,5.02,3.871068271917708e-06,19.67,19.67
97,2008-01-31,4.96,1.1897874194256275e-05,9.59,9.59
98,2008-02-29,4.94,1.2599061576741023e-05,-5.39,-5.39
99,2008-03-31,4.98,1.7132128066692276e-05,9.06,9.06
100,2008-04-30,4.95,-1.281218145181624e-05,0.43,0.43
101,2008-05-31,5.04,-1.2818964555094924e-05,-15.57,-15.57
102,2008-06-30,5.01,-2.0739807261753892e-05,-4.23,-4.23
103,2008-07-31,5.03,1.3983008671281912e-05,-3.71,-3.71
104,2008-08-31,5.25,1.9247347732149804e-05,-6.82,-6.82
105,2008-09-30,5.22,-7.653791067484375e-06,-32.72,-32.72
106,2008-10-31,4.14,-8.931719976784408e-06,-51.81,-51.81
107,2008-11-30,3.99,-1.948892971657449e-06,6.18,6.18
108,2008-12-31,3.02,-1.612836523561659e-05,14.73,14.73
109,2009-01-31,2.41,-5.3487438594952035e-06,5.07,5.07
110,2009-02-28,1.87,1.0235139422997165e-06,-7.14,-7.14
111,2009-03-31,1.73,4.891904720391043e-07,79.88,79.88
112,2009-04-30,1.85,7.101836798481593e-06,93.33,93.33
113,2009-05-31,1.96,4.975569792350759e-07,-0.19,-0.19
114,2009-06-30,1.96,-7.971159210147325e-06,-7.82,-7.82
115,2009-07-31,1.95,5.576456265354292e-06,56.36,56.36
116,2009-08-31,1.99,-2.871184367210784e-06,-9.17,-9.17
117,2009-09-30,2.0,2.0028138977820607e-07,2.7,2.7
118,2009-10-31,2.01,-2.113343627225599e-06,-11.68,-11.68
119,2009-11-30,2.01,-2.110216900575098e-06,-16.2,-16.2
120,2009-12-31,2.01,-8.835418675546793e-06,41.42,41.42
121,2010-01-31,2.0,1.253918942155122e-05,3.15,3.15
122,2010-02-28,2.01,1.959947677241193e-05,1.8,1.8
123,2010-03-31,2.0,5.44635382197472e-06,18.07,18.07
124,2010-04-30,2.0,-6.807876752859091e-06,-1.92,-1.92
125,2010-05-31,2.0,4.306676352976343e-07,14.94,14.94
126,2010-06-30,2.03,1.1690183296968407e-05,34.89,34.89
127,2010-07-31,2.28,1.7978142884989154e-06,12.41,12.41
128,2010-08-31,2.28,3.763558443971006e-06,2.68,2.68
129,2010-09-30,2.27,5.627354693186393e-06,5.96,5.96
130,2010-10-31,2.26,1.4836800112352922e-05,40.12,40.12
131,2010-11-30,2.51,6.238251346940416e-06,-0.88,-0.88
132,2010-12-31,2.51,-9.970390572262725e-06,-18.67,-18.67
133,2011-01-31,2.75,-1.8222148492021413e-06,4.92,4.92
134,2011-02-28,2.76,4.512992902354524e-06,-3.08,-3.08
135,2011-03-31,2.99,5.564224355838654e-07,10.58,10.58
136,2011-04-30,3.02,9.818851409736645e-06,14.15,14.15
137,2011-05-31,3.03,3.28331696795039e-06,6.3,6.3
138,2011-06-30,3.28,-1.6821283440448771e-06,-2.6,-2.6
139,2011-07-31,3.27,8.689602059097876e-06,13.04,13.04
140,2011-08-31,3.27,-8.861216002108506e-07,-21.98,-21.98
141,2011-09-30,3.28,-4.49808077505083e-06,-19.81,-19.81
142,2011-10-31,3.26,-1.7423130868121708e-06,0.6,0.6
143,2011-11-30,3.27,-3.938814420257751e-06,-11.24,-11.24
144,2011-12-31,3.29,5.963546507648647e-06,7.23,7.23
145,2012-01-31,3.27,1.3150466024314966e-05,16.72,16.72
146,2012-02-29,3.26,-4.74701402565135e-06,7.29,7.29
147,2012-03-31,3.24,-8.176493393210678e-06,-8.74,-8.74
148,2012-04-30,3.26,-4.942174585909394e-06,-14.63,-14.63
149,2012-05-31,3.27,-2.240009374945274e-05,-25.86,-25.86
150,2012-06-30,3.26,-1.0461117850354382e-05,-11.02,-11.02
151,2012-07-31,3.02,1.1620982364057366e-06,2.29,2.29
152,2012-08-31,3.01,7.937961589598316e-06,31.39,31.39
153,2012-09-30,3.01,6.351247092614655e-06,12.68,12.68
154,2012-10-31,2.75,-5.898343557836556e-06,-24.44,-24.44
155,2012-11-30,2.77,3.9591082026907136e-07,0.42,0.42
156,2012-12-31,2.77,9.690051675504126e-07,23.63,23.63
157,2013-01-31,2.76,1.0568290154096214e-05,1.71,1.71
158,2013-02-28,2.76,1.6944751715482967e-05,15.0,15.0
159,2013-03-31,2.75,1.1534066120273566e-05,10.43,10.43
160,2013-04-30,2.78,1.2942583318168927e-05,7.35,7.35
161,2013-05-31,2.5,4.335431900451587e-06,-5.62,-5.62
162,2013-06-30,2.5,1.6765534035947722e-06,-17.42,-17.42
163,2013-07-31,2.53,8.355494857407725e-06,13.15,13.15
164,2013-08-31,2.51,-9.970922250768041e-06,-14.05,-14.05
165,2013-09-30,2.5,5.90441272312465e-06,16.98,16.98
166,2013-10-31,2.52,6.848096640910986e-06,-2.15,-2.15
167,2013-11-30,2.5,1.3777499943823938e-05,23.4,23.4
168,2013-12-31,2.52,3.7919063408628265e-06,1.51,1.51
169,2014-01-31,2.51,5.78950260314656e-06,9.91,9.91
170,2014-02-28,2.49,3.545434401968501e-06,11.07,11.07
