,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,14650,21000,16968,14300,38000,25338,14300,16000,15290,14300,-30.73,-53.04,-8.44,-50.84,25846,0.044,0.0632,0.0395,0.0497,4.79,-14.83
1,2000-01-31,14050,16500,14818,13300,38000,24133,13300,14300,13870,13400,-27.76,-45.12,0.36,-48.15,15360,0.0439,0.0417,0.0393,0.0511,4.78,-4.1
2,2000-02-29,28300,28750,19555,14200,38000,23702,13300,28750,26340,23100,71.52,18.41,4.24,20.43,415724,0.0556,0.0853,0.046,0.0679,5.07,103.6
3,2000-03-31,21500,27600,23083,20000,38000,23514,13300,23650,22170,21300,46.76,9.69,1.9,-24.56,71372,0.0617,0.0733,0.0499,0.0715,5.05,-24.03
4,2000-04-30,14850,21500,17488,14200,38000,22699,13300,16200,15240,14200,6.83,-19.73,-10.0,-51.79,20380,0.0643,0.053,0.052,0.0754,5.06,-37.21
5,2000-05-31,16750,20800,16603,13900,34850,21402,13300,16750,15420,13900,-40.81,-4.29,15.52,-43.22,63464,0.0706,0.0873,0.0559,0.0727,5.12,12.79
6,2000-06-30,17450,24000,18845,16650,34850,20368,13300,18800,17980,17450,-18.84,19.11,0.0,-46.72,87060,0.0726,0.0786,0.0594,0.0739,5.16,4.8
7,2000-07-31,13450,17400,15433,13450,28750,19046,13300,14300,13900,13450,-9.43,-4.27,-3.58,-47.46,26896,0.0715,0.0162,0.0587,0.0678,5.13,-22.92
8,2000-08-31,13500,15100,14043,13500,28750,18121,13300,14000,13770,13500,-19.4,-52.3,-1.1,-43.4,13766,0.061,0.0267,0.0583,0.0405,5.12,0.37
9,2000-09-30,13600,14000,12875,11100,28750,17416,11100,13800,12540,11400,-23.16,-40.61,22.52,-33.98,96366,0.0578,0.0511,0.0594,0.0355,5.09,-2.86
10,2000-10-31,12000,14800,13520,12000,28750,16968,11100,14500,13100,12000,-10.78,-19.19,-13.36,-38.3,72030,0.0566,0.0448,0.0601,0.0427,5.37,-11.76
11,2000-11-30,12500,13150,12478,11700,28750,16314,11100,13150,12580,11750,-9.09,-24.92,6.84,-28.57,45394,0.0423,0.0328,0.0593,0.0444,5.32,1.63
12,2000-12-31,11900,14450,12663,11750,28750,15988,11100,14450,12640,11750,0.0,-32.58,-17.65,-24.2,92014,0.0385,0.0459,0.0582,0.0416,6.08,1.28
13,2001-01-31,13550,14100,13268,11900,28750,15889,11100,13650,13470,13250,12.92,0.74,1.12,-3.56,24122,0.0403,0.035,0.058,0.0377,5.27,13.87
14,2001-02-28,13950,15000,14288,13750,27600,15450,11100,14250,13970,13750,10.71,1.09,-4.12,-51.48,27158,0.0399,0.0257,0.052,0.0382,5.06,5.28
15,2001-03-31,12800,13400,12998,12650,24000,14538,11100,13300,12960,12800,7.56,-5.88,-0.78,-40.47,20668,0.0353,0.019,0.0478,0.0279,4.96,-8.24
16,2001-04-30,17350,17550,15265,12750,24000,14382,11100,17550,17250,16950,28.52,41.06,9.81,16.84,82522,0.0321,0.0284,0.046,0.026,5.01,35.55
17,2001-05-31,18200,19850,18615,17000,24000,14570,11100,18200,17590,17000,30.47,45.6,-2.67,8.66,38916,0.0313,0.0261,0.0394,0.0252,5.01,4.9
18,2001-06-30,18750,19050,18093,17250,19850,14512,11100,18850,18740,18600,46.48,57.56,0.81,5.93,50668,0.0263,0.0207,0.0331,0.0257,4.99,10.29
19,2001-07-31,17500,18050,16378,15400,19850,14592,11100,17500,16380,15800,0.86,29.15,10.76,30.11,10136,0.0269,0.0352,0.0341,0.0277,4.77,-6.67
20,2001-08-31,15950,18300,17298,15950,19850,14885,11100,18300,17340,15950,-12.36,14.34,-12.84,18.15,31192,0.0267,0.0257,0.0338,0.0269,4.54,-8.86
21,2001-09-30,13400,16000,13818,10700,19850,14946,10700,13950,13370,13050,-28.91,4.69,3.08,-2.9,22982,0.0369,0.0688,0.0361,0.046,4.0,-26.37
22,2001-10-31,13800,14650,13943,13500,19850,14988,10700,14300,14010,13700,-21.14,-20.46,-2.82,15.0,12968,0.0357,0.0191,0.034,0.0432,4.02,2.99
23,2001-11-30,15300,16650,15195,14000,19850,15223,10700,16650,15670,15000,-10.0,-12.57,-6.13,22.4,22624,0.0362,0.0287,0.0336,0.0434,4.04,11.68
24,2001-12-31,15300,15550,15323,15000,19850,15408,10700,15550,15270,15000,14.18,-18.83,0.0,28.57,11452,0.036,0.0164,0.0316,0.0214,4.01,2.0
25,2002-01-31,17900,17900,16080,14900,19850,15616,10700,17900,16880,16200,29.71,2.29,9.15,32.1,81993,0.0349,0.0245,0.0307,0.024,3.98,16.99
26,2002-02-28,17700,18600,17725,16700,19850,15875,10700,18250,17960,17700,18.0,-2.75,-4.07,26.88,52505,0.0358,0.0346,0.0314,0.0255,4.01,9.26
27,2002-03-31,18450,19400,18008,17000,19850,16280,10700,18500,18440,18400,20.59,37.69,-2.89,44.14,36555,0.024,0.0202,0.0313,0.0264,4.0,4.24
28,2002-04-30,14900,18000,16835,14900,19850,16426,10700,16150,15290,14900,-14.37,8.76,-8.59,-14.12,14116,0.0252,0.0206,0.0309,0.027,4.04,-19.24
29,2002-05-31,13500,15300,14710,13500,19400,16095,10700,14550,14130,13500,-23.73,-11.76,-6.9,-25.82,8266,0.0237,0.016,0.0304,0.0211,4.28,-9.4
30,2002-06-30,12900,13950,13005,12050,19400,15709,10700,12900,12500,12050,-30.08,-15.69,1.57,-31.56,8844,0.0249,0.026,0.0308,0.0214,4.26,-11.34
31,2002-07-31,12450,14000,13000,12000,19400,15399,10700,12850,12610,12450,-16.44,-30.45,1.22,-28.86,6586,0.0247,0.0255,0.03,0.0223,4.27,-3.49
32,2002-08-31,13650,13650,12955,11900,19400,15017,10700,13650,13430,13350,-2.15,-22.88,3.41,-19.71,3174,0.022,0.0159,0.0298,0.0229,4.28,7.48
33,2002-09-30,12100,13800,12958,12100,19400,14942,11900,12400,12240,12100,-6.2,-34.42,-3.97,-9.7,4792,0.021,0.0185,0.023,0.021,4.28,-11.36
34,2002-10-31,12600,12700,12225,11700,19400,14779,11700,12700,12520,12250,1.2,-15.44,2.86,-8.7,2608,0.0198,0.0145,0.0227,0.0167,4.28,4.13
35,2002-11-30,12300,12500,12200,11950,19400,14534,11700,12350,12260,12200,-8.21,-13.07,0.0,-18.54,3103,0.0193,0.012,0.0214,0.0151,4.28,-3.15
36,2002-12-31,11500,12750,12270,11500,19400,14293,11500,12400,12030,11500,-4.96,-10.85,-6.5,-24.84,4776,0.0174,0.0153,0.0214,0.0139,4.52,-6.5
37,2003-01-31,11700,12200,11678,10900,19400,13930,10900,11700,11310,10950,-6.77,-7.87,7.34,-32.76,3882,0.0158,0.0196,0.0208,0.0158,4.34,1.74
38,2003-02-28,13000,13050,11820,11000,19400,13476,10900,13050,12910,12700,5.26,-2.99,4.84,-26.55,8146,0.0175,0.0232,0.0198,0.0197,4.27,15.04
39,2003-03-31,11200,12450,11545,11000,18000,12950,10900,11600,11340,11200,-2.61,-7.44,-2.61,-39.3,928,0.0191,0.0261,0.0203,0.0231,4.27,-13.85
40,2003-04-30,11500,11900,11468,11000,15500,12485,10900,11650,11320,11000,-1.71,-8.37,-1.71,-22.82,1712,0.02,0.0206,0.0199,0.0237,4.26,2.68
41,2003-05-31,12000,12500,11588,11000,14000,12216,10900,12500,12000,11600,-7.69,-2.44,5.26,-13.98,15430,0.0216,0.0233,0.0204,0.023,4.01,4.35
42,2003-06-30,12150,12500,12095,11600,14000,12149,10900,12300,12160,11800,8.48,5.65,1.25,-5.81,1736,0.0212,0.0165,0.0195,0.0201,4.1,1.25
