,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
68,2005-08-31,22950.0,23750.0,22885.0,22300.0,28450.0,23511.0,21000.0,22950.0,22470.0,22300.0,2.0,0.66,-14.68,0.22,6.25,280847.0,0.018,0.016,0.0195,0.0151,3.25,2.0
69,2005-09-30,26600.0,27800.0,25890.0,24700.0,28450.0,23783.0,21350.0,26900.0,26120.0,25650.0,18.22,9.02,5.14,-0.93,7.91,997587.0,0.0196,0.0299,0.0206,0.0217,3.28,18.22
70,2005-10-31,23900.0,27300.0,25275.0,23300.0,28450.0,23881.0,21350.0,24400.0,23980.0,23300.0,-10.15,6.22,0.84,-2.65,0.42,803403.0,0.0206,0.0253,0.0212,0.0252,3.51,-10.15
71,2005-11-30,23650.0,25450.0,23795.0,22800.0,28450.0,23985.0,21350.0,24000.0,23810.0,23500.0,1.5,5.11,3.05,1.5,4.88,542834.0,0.0215,0.0217,0.021,0.0248,3.5,1.5
72,2005-12-31,23550.0,24850.0,24130.0,23200.0,28450.0,24123.0,21350.0,24750.0,24300.0,23550.0,0.21,-12.45,-1.88,-5.23,6.8,577148.0,0.0217,0.0183,0.0212,0.0202,3.76,0.21
73,2006-01-31,26950.0,30700.0,26973.0,24200.0,30700.0,24524.0,21850.0,26950.0,26590.0,25750.0,14.44,12.76,19.78,0.37,18.2,708074.0,0.0277,0.0447,0.0241,0.0296,3.76,14.44
74,2006-02-28,26200.0,26800.0,26048.0,24200.0,30700.0,24616.0,21850.0,26700.0,26210.0,25900.0,-2.24,9.17,17.49,-0.38,-2.6,321039.0,0.028,0.0242,0.024,0.0309,3.99,-2.24
75,2006-03-31,28800.0,28800.0,27653.0,26550.0,30700.0,24733.0,21850.0,28800.0,28070.0,27500.0,9.92,22.29,8.27,8.47,14.51,406289.0,0.0259,0.0178,0.0233,0.0307,3.97,9.92
76,2006-04-30,29500.0,32600.0,30495.0,28600.0,32600.0,25205.0,21850.0,31100.0,30610.0,29500.0,7.27,10.07,26.61,-7.81,22.92,453183.0,0.0256,0.0205,0.023,0.0211,3.97,7.27
77,2006-05-31,28300.0,32200.0,29880.0,27800.0,32600.0,25787.0,22300.0,28550.0,28250.0,27800.0,-4.07,8.02,19.66,-0.35,23.31,260396.0,0.0261,0.0232,0.0235,0.0205,3.96,-4.07
