,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
74,2006-02-28,16600.0,20000.0,17373.0,15450.0,57900.0,33123.0,14900.0,17200.0,16940.0,16600.0,-30.98,-40.93,-3.49,-68.02,26792.0,0.0378,0.0533,0.0362,0.0413,3.99,3.11
75,2006-03-31,13900.0,15850.0,14493.0,13650.0,57900.0,30027.0,13650.0,14000.0,13850.0,13650.0,-39.57,-46.33,0.72,-70.08,23426.0,0.0359,0.0202,0.0354,0.0409,3.97,-16.27
76,2006-04-30,17900.0,18550.0,17108.0,14450.0,57900.0,27657.0,13650.0,18500.0,17700.0,17050.0,11.18,-37.08,1.7,-66.23,90322.0,0.0386,0.0473,0.037,0.0427,3.97,31.14
77,2006-05-31,11850.0,20450.0,15415.0,11800.0,47900.0,24708.0,11800.0,12450.0,12050.0,11800.0,-28.61,-49.89,-8.14,-74.35,76676.0,0.0422,0.0503,0.0387,0.043,3.96,-33.8
78,2006-06-30,8030.0,10900.0,8916.0,7510.0,44800.0,21543.0,7510.0,8030.0,7790.0,7510.0,-42.64,-65.09,1.13,-82.0,55472.0,0.0432,0.0311,0.0396,0.0452,4.21,-32.24
79,2006-07-31,6690.0,8140.0,7125.0,6460.0,32400.0,19303.0,6460.0,6720.0,6578.0,6460.0,-62.63,-59.08,0.6,-71.04,124344.0,0.0398,0.0328,0.0383,0.0349,4.22,-16.69
80,2006-08-31,7150.0,7190.0,6839.0,6400.0,32400.0,17501.0,6400.0,7150.0,6828.0,6610.0,-39.66,-56.93,6.56,-75.93,37901.0,0.0391,0.0375,0.0378,0.0337,4.49,6.88
81,2006-09-30,7470.0,8710.0,7821.0,7460.0,32400.0,15968.0,6400.0,8600.0,7806.0,7470.0,-6.97,-45.47,-14.24,-71.21,119553.0,0.0401,0.0412,0.0389,0.0391,4.48,13.01
82,2006-10-31,9500.0,10350.0,7923.0,6190.0,28250.0,14291.0,6190.0,10350.0,9170.0,8200.0,42.0,-46.93,12.43,-67.18,215238.0,0.0456,0.0684,0.0423,0.0518,4.48,27.18
83,2006-11-30,8320.0,10400.0,8773.0,8200.0,24150.0,12881.0,6190.0,8800.0,8460.0,8260.0,21.64,-29.79,-3.7,-64.82,44840.0,0.0457,0.048,0.0435,0.0537,4.49,-19.61
