,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,26474.501024123805,0.93372,-1.5043545799849536e-08,-18.28
1,2000-01-31,4.78,-8.41,10970.329241877256,1.24366,-1.4479489342635133e-08,-10.53
2,2000-02-29,5.07,-13.36,118208.77232142857,4.30709,-1.4994863036303035e-07,246.32
3,2000-03-31,5.05,4.71,424050.87413746753,2.54219,3.2981555212936523e-08,-40.98
4,2000-04-30,5.06,-17.96,226514.990147478,1.66897,-1.218575113361483e-06,-43.67
5,2000-05-31,5.12,1.68,45991.55604770017,1.30597,1.4016349657014665e-07,-21.75
6,2000-06-30,5.16,12.61,70115.1412278939,1.79882,4.522126708318412e-07,58.21
7,2000-07-31,5.13,-14.44,97328.92397719821,1.53291,-2.275713132713843e-06,-14.78
8,2000-08-31,5.12,-3.14,64094.63692600524,1.5277,-3.0468695518171734e-07,-0.34
9,2000-09-30,5.09,-17.36,56024.96922781652,1.43384,1.630392722972366e-08,-8.49
10,2000-10-31,5.37,-16.2,435158.93656022527,1.42081,-6.17817086905135e-08,-0.91
11,2000-11-30,5.32,-0.81,114861.12690423461,1.27743,6.081690485596388e-08,-7.89
12,2000-12-31,6.08,-4.36,87928.52548524538,0.8968,-2.643454901599727e-07,-34.48
25,2002-01-31,3.98,6.92,65518.58215686274,6.20752,-1.523563904579345e-07,8.97
26,2002-02-28,4.01,10.36,43064.29191143245,5.23379,4.9996243337826976e-08,-18.87
27,2002-03-31,4.0,8.98,37498.5490605428,4.94167,1.3299826431079109e-08,-5.58
28,2002-04-30,4.04,-4.87,2580.845443716498,4.83212,0.0,-2.22
29,2002-05-31,4.28,-5.25,68116.54839551265,4.30875,-2.698469817543712e-08,-10.83
30,2002-06-30,4.26,-12.73,27985.37278761062,5.47722,0.0,13.64
31,2002-07-31,4.27,-3.77,478584.8176599696,7.81417,6.215581702440023e-10,42.67
32,2002-08-31,4.28,1.76,173692.81695652174,5.28247,-5.959928023427323e-10,-27.67
33,2002-09-30,4.28,-12.08,1703.1149753590785,3.40805,0.0,-35.48
34,2002-10-31,4.28,2.13,1381.0520243733395,3.50542,-1.4257097914017867e-09,2.86
35,2002-11-30,4.28,8.38,2283.8938725312883,4.74693,5.520565444187124e-08,28.71
36,2002-12-31,4.52,-13.23,2122.222489120275,4.86864,-4.636160308104259e-08,2.56
37,2003-01-31,4.34,-5.82,1291.0506999584184,5.81509,-2.154478905480604e-08,12.0
38,2003-02-28,4.27,-3.15,5394.78670137089,2.72583,-1.0221798617258458e-10,-60.3
39,2003-03-31,4.27,-6.59,642736.53795084,1.77828,-1.107521862424255e-07,-34.76
40,2003-04-30,4.26,12.34,239537.02252061106,1.62251,-2.0568069862019605e-08,-18.3
41,2003-05-31,4.01,5.34,72733.47403045832,1.41484,-1.816354830528801e-07,-12.8
42,2003-06-30,4.1,6.13,278512.02970831835,1.99894,-1.7878783380689845e-06,41.28
43,2003-07-31,3.75,7.08,465755.0697598253,1.81721,6.656263706209852e-09,-9.09
44,2003-08-31,3.72,5.24,162537.18608712844,1.57059,-3.501371136227346e-08,-20.92
45,2003-09-30,3.77,-8.24,166204.63426122544,1.18119,-6.188345598597591e-07,-24.79
46,2003-10-31,3.84,13.28,298059.89380059653,1.59655,1.11327524340039e-07,35.16
47,2003-11-30,3.78,3.06,551995.6333492204,1.81721,5.567712253593004e-08,17.65
