,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
0,1999-12-31,4.79,11.18,14113.472612893065,0.93895,-1.5676249448654145e-06,-5.01,107934
1,2000-01-31,4.78,-8.41,10098.948549028148,0.87946,9.075864144950143e-06,12.36,110202
2,2000-02-29,5.07,-13.36,14526.61199525946,0.86968,1.4978624992965225e-05,-2.44,118130
3,2000-03-31,5.05,4.71,35386.347286544726,1.23277,-9.898218419229823e-07,41.75,145534
4,2000-04-30,5.06,-17.96,18773.9819511522,1.06536,6.611029191881219e-06,-16.95,144940
5,2000-05-31,5.12,1.68,20055.28531043442,0.8338,7.684101728330742e-06,-21.73,122393
6,2000-06-30,5.16,12.61,15026.067303886073,0.71966,-1.402880635769798e-05,-7.93,103575
7,2000-07-31,5.13,-14.44,9751.437718815152,0.72183,1.4572465945046776e-05,0.3,101684
8,2000-08-31,5.12,-3.14,8919.813503073827,0.78271,1.0280669912654367e-05,8.43,110286
9,2000-09-30,5.09,-17.36,4680.825564613644,0.76749,1.1985184453717875e-05,-6.12,102548
10,2000-10-31,5.37,-16.2,4371.153901741672,0.66965,6.661655212872703e-06,-12.75,95483
11,2000-11-30,5.32,-0.81,4171.59231011725,0.71748,1.1146517917598738e-05,7.49,98337
12,2000-12-31,6.08,-4.36,7344.246867223115,0.62617,-6.18406908941437e-06,-12.73,90814
13,2001-01-31,5.27,23.09,8601.352463231513,0.46327,-9.208865842495026e-06,4.17,87507
14,2001-02-28,5.06,-7.49,14212.33720060286,0.5204,-9.972830883010044e-07,13.85,92227
15,2001-03-31,4.96,-9.68,5474.489108995798,0.4625,8.131443580797658e-06,-11.13,93288
16,2001-04-30,5.01,11.19,4524.781645195603,0.44628,-2.3723508229999196e-05,-3.51,84610
17,2001-05-31,5.01,5.02,24566.8793692788,0.55747,-1.5463159391153204e-05,24.91,94495
18,2001-06-30,4.99,-7.17,13727.292787628316,0.58526,5.996271941226953e-06,3.55,112515
19,2001-07-31,4.77,-8.5,4495.620410653385,0.49878,6.1814220026026485e-06,-14.78,99987
