,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-6.131959249620124e-06,-29.57,-29.57
1,2000-01-31,4.78,-2.199614562405597e-06,8.64,8.64
2,2000-02-29,5.07,6.566285610374261e-06,-2.58,-2.58
3,2000-03-31,5.05,-2.611830236800475e-06,-32.25,-32.25
4,2000-04-30,5.06,1.731073236775411e-05,-34.47,-34.47
5,2000-05-31,5.12,6.375671608771308e-06,28.51,28.51
6,2000-06-30,5.16,1.218924181077328e-05,15.32,15.32
7,2000-07-31,5.13,1.3997535326665398e-05,7.01,7.01
8,2000-08-31,5.12,3.4615634158898584e-05,-0.68,-0.68
9,2000-09-30,5.09,1.07364457812612e-05,-10.66,-10.66
10,2000-10-31,5.37,3.97943448813125e-05,-4.57,-4.57
11,2000-11-30,5.32,8.108185670042e-06,-10.21,-10.21
12,2000-12-31,6.08,4.189786761034234e-05,-8.23,-8.23
13,2001-01-31,5.27,4.75099759650546e-06,28.3,28.3
14,2001-02-28,5.06,3.522690304300505e-05,13.78,13.78
15,2001-03-31,4.96,6.065265312869228e-05,-30.78,-30.78
16,2001-04-30,5.01,-1.307451543632427e-06,8.93,8.93
17,2001-05-31,5.01,-4.038825302882757e-06,7.54,7.54
18,2001-06-30,4.99,-4.811354358597868e-06,-5.65,-5.65
19,2001-07-31,4.77,1.8407508990504322e-06,-21.77,-21.77
20,2001-08-31,4.54,-2.875885261222521e-06,41.53,41.53
21,2001-09-30,4.0,-1.8447087165442063e-06,-8.18,-8.18
22,2001-10-31,4.02,-3.2668722326586316e-07,7.8,7.8
23,2001-11-30,4.04,-1.0102653021928629e-07,35.69,35.69
24,2001-12-31,4.01,2.062266603873554e-06,1.62,1.62
25,2002-01-31,3.98,3.315062942453472e-06,25.75,25.75
26,2002-02-28,4.01,-2.6733231031367987e-07,-4.41,-4.41
27,2002-03-31,4.0,-1.6325565119312985e-06,5.23,5.23
28,2002-04-30,4.04,1.212175971084087e-05,-11.84,-11.84
29,2002-05-31,4.28,1.618123657603877e-05,0.17,0.17
30,2002-06-30,4.26,-7.783985366017234e-06,-30.93,-30.93
31,2002-07-31,4.27,-5.309533601934158e-06,2.17,2.17
32,2002-08-31,4.28,-4.847447563273461e-06,23.6,23.6
33,2002-09-30,4.28,-3.5298825849643654e-06,-18.18,-18.18
34,2002-10-31,4.28,-3.840945522031828e-06,-1.67,-1.67
35,2002-11-30,4.28,5.7476821145804515e-06,4.16,4.16
36,2002-12-31,4.52,1.2139848297005118e-05,-10.92,-10.92
37,2003-01-31,4.34,-2.1001321351919654e-05,-16.51,-16.51
38,2003-02-28,4.27,-2.20863815655193e-05,-7.54,-7.54
39,2003-03-31,4.27,-1.4795103515335025e-05,-28.19,-28.19
40,2003-04-30,4.26,-3.238787706668406e-06,7.91,7.91
41,2003-05-31,4.01,3.878867127565095e-06,12.33,12.33
42,2003-06-30,4.1,2.006158946314009e-06,29.82,29.82
43,2003-07-31,3.75,1.413077116683611e-06,-8.11,-8.11
44,2003-08-31,3.72,2.6091683329658766e-06,-3.38,-3.38
45,2003-09-30,3.77,-4.187570775214433e-06,-16.67,-16.67
46,2003-10-31,3.84,5.382009578133557e-06,3.19,3.19
47,2003-11-30,3.78,-3.1511085599392223e-06,-9.35,-9.35
48,2003-12-31,3.97,-1.2213398487063286e-05,-6.28,-6.28
49,2004-01-31,3.78,1.6580182051466106e-05,6.86,6.86
50,2004-02-29,3.78,1.6010543463924183e-05,6.17,6.17
51,2004-03-31,3.74,3.156106432546762e-06,-9.46,-9.46
52,2004-04-30,3.76,1.459852737110396e-05,-6.08,-6.08
53,2004-05-31,3.77,6.659495619316984e-06,-13.11,-13.11
54,2004-06-30,3.78,3.0201701128710995e-05,1.82,1.82
55,2004-07-31,3.77,2.1142003206255616e-05,-6.09,-6.09
56,2004-08-31,3.52,6.1300611353145475e-06,13.93,13.93
57,2004-09-30,3.55,4.104908869263586e-05,10.02,10.02
58,2004-10-31,3.53,2.701517582392025e-05,-0.95,-0.95
59,2004-11-30,3.26,1.3729674850487428e-05,1.28,1.28
60,2004-12-31,3.29,-3.4190693245166042e-06,8.99,8.99
61,2005-01-31,3.26,6.467613375855992e-07,5.64,5.64
62,2005-02-28,3.28,-4.695356062570597e-06,13.85,13.85
63,2005-03-31,3.26,1.4882290475759742e-07,-20.48,-20.48
64,2005-04-30,3.29,1.926702623992473e-05,-10.0,-10.0
65,2005-05-31,3.29,6.448189038062372e-06,8.73,8.73
66,2005-06-30,3.3,-2.1648205110172523e-05,18.17,18.17
67,2005-07-31,3.27,-9.167277856006965e-06,10.43,10.43
68,2005-08-31,3.25,-1.0540460112125107e-06,-16.67,-16.67
69,2005-09-30,3.28,-6.262129863058536e-06,17.57,17.57
70,2005-10-31,3.51,4.555782557315471e-07,-1.15,-1.15
71,2005-11-30,3.5,3.479802969543208e-06,51.81,51.81
72,2005-12-31,3.76,-6.386404821348103e-06,22.8,22.8
73,2006-01-31,3.76,-3.5445947905619435e-06,-2.28,-2.28
74,2006-02-28,3.99,-3.1654681564361323e-06,5.61,5.61
75,2006-03-31,3.97,7.192168431847643e-08,-0.63,-0.63
76,2006-04-30,3.97,1.1967706139346517e-06,2.67,2.67
77,2006-05-31,3.96,-3.5354474471542497e-06,-18.79,-18.79
78,2006-06-30,4.21,2.308150704319394e-06,-10.32,-10.32
79,2006-07-31,4.22,-1.024424305823748e-05,15.48,15.48
80,2006-08-31,4.49,1.5948742232725883e-06,-3.78,-3.78
81,2006-09-30,4.48,7.859993575026132e-07,-5.04,-5.04
82,2006-10-31,4.48,5.8321400395827185e-06,5.68,5.68
83,2006-11-30,4.49,5.90183005441339e-06,13.98,13.98
84,2006-12-31,4.6,3.0251238671020805e-06,-6.25,-6.25
85,2007-01-31,4.61,6.868678138639386e-06,-3.86,-3.86
86,2007-02-28,4.55,1.4173452001712158e-05,2.52,2.52
87,2007-03-31,4.63,-7.033756017193158e-07,-7.04,-7.04
88,2007-04-30,4.88,4.601752255700416e-06,5.41,5.41
89,2007-05-31,4.56,-4.1236122785551755e-06,-1.28,-1.28
90,2007-06-30,4.52,-2.737374195287691e-06,42.34,42.34
91,2007-07-31,4.76,-3.1158801316733176e-06,103.16,103.16
92,2007-08-31,4.98,-8.900306831568325e-07,-10.9,-10.9
93,2007-09-30,4.98,-1.0410792532998072e-06,-7.53,-7.53
94,2007-10-31,5.02,2.7307367047745915e-07,-6.06,-6.06
95,2007-11-30,5.02,-7.362358015205167e-07,-22.34,-22.34
96,2007-12-31,5.02,2.51642966840171e-07,22.1,22.1
97,2008-01-31,4.96,-7.094520461663084e-07,-31.67,-31.67
98,2008-02-29,4.94,1.6887405574689692e-07,-5.74,-5.74
99,2008-03-31,4.98,1.2815636597901148e-06,1.28,1.28
100,2008-04-30,4.95,-1.6992458653300093e-06,2.83,2.83
101,2008-05-31,5.04,-1.3420535874719246e-07,-9.17,-9.17
102,2008-06-30,5.01,-2.0035991660339308e-06,-17.51,-17.51
103,2008-07-31,5.03,-2.7100416041397524e-06,-11.02,-11.02
104,2008-08-31,5.25,3.69607498471437e-06,0.93,0.93
105,2008-09-30,5.22,-2.4363177686485e-07,46.3,46.3
106,2008-10-31,4.14,-2.914171636795602e-07,-42.72,-42.72
107,2008-11-30,3.99,4.350860632735729e-08,54.19,54.19
108,2008-12-31,3.02,3.612927896391021e-08,-16.74,-16.74
109,2009-01-31,2.41,2.726050205693418e-07,5.03,5.03
110,2009-02-28,1.87,-7.15472029018164e-08,-7.81,-7.81
111,2009-03-31,1.73,-6.330869630209957e-08,12.99,12.99
112,2009-04-30,1.85,-1.7270881530837778e-06,17.35,17.35
113,2009-05-31,1.96,-1.8627369976650908e-07,12.27,12.27
114,2009-06-30,1.96,-7.726088818643379e-08,-7.69,-7.69
115,2009-07-31,1.95,2.8221535121411973e-07,3.51,3.51
116,2009-08-31,1.99,6.294842051683906e-07,-5.08,-5.08
117,2009-09-30,2.0,4.765964590732677e-06,0.0,0.0
118,2009-10-31,2.01,3.4049981381655596e-06,-8.89,-8.89
119,2009-11-30,2.01,-1.1577127978205762e-06,-8.78,-8.78
120,2009-12-31,2.01,9.805698319242376e-07,2.67,2.67
121,2010-01-31,2.0,1.494802522984659e-06,-9.33,-9.33
122,2010-02-28,2.01,1.3666468071016292e-06,-4.92,-4.92
123,2010-03-31,2.0,2.0872627549194594e-07,-2.3,-2.3
124,2010-04-30,2.0,1.0259293234708247e-06,-4.09,-4.09
125,2010-05-31,2.0,5.648705093148466e-07,-4.88,-4.88
126,2010-06-30,2.03,3.146493340913813e-06,3.6,3.6
127,2010-07-31,2.28,-4.013981255391778e-06,4.86,4.86
128,2010-08-31,2.28,5.726229381582535e-06,-3.97,-3.97
129,2010-09-30,2.27,1.6000807836877622e-06,-0.68,-0.68
130,2010-10-31,2.26,-4.495513051985173e-07,-6.16,-6.16
131,2010-11-30,2.51,8.24375650170902e-07,9.2,9.2
132,2010-12-31,2.51,-1.0193156038160748e-06,0.8,0.8
133,2011-01-31,2.75,1.6857360882957175e-06,-0.66,-0.66
134,2011-02-28,2.76,1.5230431392764852e-05,-9.22,-9.22
135,2011-03-31,2.99,7.042528517784022e-06,-6.92,-6.92
