,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,8683.652170415851,0.76897,2.85898065197696e-06,8.13,0.0432,8.13,11.18
1,2000-01-31,4.78,-8.41,5580.050934179149,0.64121,-1.5639836736617681e-06,-14.52,0.0337,-14.52,-8.41
2,2000-02-29,5.07,-13.36,7236.93141051193,0.4918,-5.2745051101600056e-06,-24.04,0.0587,-24.04,-13.36
3,2000-03-31,5.05,4.71,46728.03230942323,0.68478,-1.2689672106901374e-06,39.24,0.0725,39.24,4.71
4,2000-04-30,5.06,-17.96,27996.46284233901,0.63498,4.018254609853016e-06,-29.66,0.0754,-29.66,-17.96
5,2000-05-31,5.12,1.68,16509.098030163128,0.47437,3.6432153180336437e-06,-25.29,0.0587,-25.29,1.68
6,2000-06-30,5.16,12.61,8764.455106510053,0.47935,7.557229836109248e-07,4.05,0.0416,4.05,12.61
7,2000-07-31,5.13,-14.44,3107.5055633265515,0.43577,1.0859368921816073e-06,-9.09,0.0301,-9.09,-14.44
8,2000-08-31,5.12,-3.14,4102.956624816348,0.45943,4.720230879957574e-07,5.43,0.0393,5.43,-3.14
9,2000-09-30,5.09,-17.36,23599.632222116692,0.51359,-4.031689345058971e-06,7.84,0.0547,7.84,-17.36
10,2000-10-31,5.37,-16.2,36457.6537224833,0.47001,-1.3294881530377601e-06,-8.48,0.0429,-8.48,-16.2
11,2000-11-30,5.32,-0.81,22235.84284888575,0.44573,-2.384026644699409e-06,-6.16,0.0233,-6.16,-0.81
12,2000-12-31,6.08,-4.36,10713.017632241814,0.39219,-7.50384426336974e-06,-17.65,0.0236,-17.65,-4.36
13,2001-01-31,5.27,23.09,11869.111692572053,0.37906,-1.124601674710957e-06,3.33,0.0202,3.33,23.09
14,2001-02-28,5.06,-7.49,31105.048675733717,0.44427,-4.6876273264590055e-06,19.03,0.0208,19.03,-7.49
15,2001-03-31,4.96,-9.68,8276.351486029542,0.39886,-9.924214715279892e-07,-10.22,0.0181,-10.22,-9.68
16,2001-04-30,5.01,11.19,12795.99453329886,0.39886,-2.398492306985308e-06,0.0,0.0202,0.0,11.19
17,2001-05-31,5.01,5.02,14116.613658121476,0.43496,-1.2995955601075334e-06,9.05,0.0139,9.05,5.02
18,2001-06-30,4.99,-7.17,16300.12581671972,0.42448,1.99536564150363e-06,0.55,0.0183,0.55,-7.17
19,2001-07-31,4.77,-8.5,4612.61223060764,0.35169,-2.757019254556612e-06,-17.15,0.0222,-17.15,-8.5
20,2001-08-31,4.54,0.66,6345.389904121937,0.34296,7.287844834592485e-07,-2.48,0.0232,-2.48,0.66
21,2001-09-30,4.0,-17.28,4677.401643703167,0.29114,-9.556386413611225e-06,-23.15,0.0405,-23.15,-17.28
22,2001-10-31,4.02,12.78,2401.3874383174434,0.31035,1.5052621330711577e-06,6.71,0.0127,6.71,12.78
23,2001-11-30,4.04,20.45,4122.840140381662,0.33772,8.130344365306191e-07,10.48,0.0165,10.48,20.45
24,2001-12-31,4.01,10.41,6352.844513675352,0.38022,-3.543031169422857e-07,13.57,0.0186,13.57,10.41
25,2002-01-31,3.98,6.92,8463.115335915389,0.38262,2.8384641985706744e-06,4.44,0.0276,4.44,6.92
26,2002-02-28,4.01,10.36,7764.139705353935,0.44489,1.0497939867096986e-05,10.14,0.0264,10.14,10.36
27,2002-03-31,4.0,8.98,6663.363750975565,0.48135,1.8878672404635844e-05,8.2,0.0262,8.2,8.98
28,2002-04-30,4.04,-4.87,3243.2476640142636,0.35176,1.4552113901060237e-05,-26.92,0.0234,-26.92,-4.87
29,2002-05-31,4.28,-5.25,2143.600549684512,0.34895,2.7087726606891554e-07,-0.8,0.0173,-0.8,-5.25
30,2002-06-30,4.26,-12.73,2160.732530020013,0.31754,-1.0319311619369071e-05,-9.58,0.0327,-9.58,-12.73
31,2002-07-31,4.27,-3.77,3944.7159322956845,0.29397,-5.246165511509628e-05,-7.42,0.0178,-7.42,-3.77
32,2002-08-31,4.28,1.76,1399.6176993702832,0.30407,-1.6354802926423763e-08,3.24,0.0142,3.24,1.76
33,2002-09-30,4.28,-12.08,12432.49173612765,0.26705,4.593514860778179e-07,-12.27,0.048,-12.27,-12.08
34,2002-10-31,4.28,2.13,2405.8445136433206,0.26817,-1.136774073900825e-06,0.53,0.013,0.53,2.13
35,2002-11-30,4.28,8.38,1128.4229176748938,0.26929,-6.058668331930612e-07,-1.13,0.0093,-1.13,8.38
36,2002-12-31,4.52,-13.23,1079.9552110711795,0.24685,-5.986325715877636e-06,-8.33,0.0138,-8.33,-13.23
37,2003-01-31,4.34,-5.82,550.2983200921826,0.20618,0.0,-14.09,0.013,-14.09,-5.82
38,2003-02-28,4.27,-3.15,324.19875776397515,0.20672,-8.240240079394714e-08,-0.39,0.0139,-0.39,-3.15
39,2003-03-31,4.27,-6.59,914.3587946741416,0.18872,-2.919645160925367e-08,-8.72,0.032,-8.72,-6.59
40,2003-04-30,4.26,12.34,1782.3421485240513,0.19036,-3.645587170755858e-08,1.16,0.0192,1.16,12.34
41,2003-05-31,4.01,5.34,1187.1353828389983,0.18818,-6.398923547485148e-09,-1.29,0.0091,-1.29,5.34
42,2003-06-30,4.1,6.13,1318.9186915887851,0.18818,-1.3626830924850017e-08,0.0,0.0098,0.0,6.13
43,2003-07-31,3.75,7.08,1761.150014912019,0.18,-2.8865473174286243e-08,-4.21,0.0134,-4.21,7.08
44,2003-08-31,3.72,5.24,1224.8218957998622,0.17782,-1.873870173402324e-08,-3.56,0.0108,-3.56,5.24
45,2003-09-30,3.77,-8.24,895.9019749518304,0.15982,-6.131272911210915e-08,-10.14,0.0167,-10.14,-8.24
46,2003-10-31,3.84,13.28,1073.677306208348,0.15491,-2.2273967949616284e-08,-2.91,0.0092,-2.91,13.28
47,2003-11-30,3.78,3.06,801.670796614606,0.16254,-1.632573276146831e-08,3.83,0.0125,3.83,3.06
48,2003-12-31,3.97,1.54,767.3521216463657,0.16854,-2.9642379512372976e-08,3.69,0.0191,3.69,1.54
49,2004-01-31,3.78,5.4,1173.1880579900073,0.15233,-3.490778430014644e-08,-2.91,0.0169,-2.91,5.4
50,2004-02-29,3.78,2.57,1845.45506829619,0.16197,-2.3806172395124287e-08,3.74,0.0147,3.74,2.57
51,2004-03-31,3.74,0.05,1563.3253504205045,0.16502,7.617631152855699e-06,1.72,0.022,1.72,0.05
52,2004-04-30,3.76,-3.09,3160.7118842845975,0.16147,-4.012318460833081e-06,-2.91,0.0174,-2.91,-3.09
