,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,7100,9130,7509,6010,16500,8812,1070,7500,7104,6900,0.6476589542721807,-35.55,-19.96,-10.13,-54.89,626946,0.0574,0.0793,0.0551,0.0624,4.79,-14.46
1,2000-01-31,6720,7800,6974,6500,16500,9263,1070,7000,6754,6600,1.288056206088993,-44.0,-50.73,-1.18,-34.16,457990,0.0526,0.0485,0.0535,0.0617,4.78,-5.35
2,2000-02-29,4470,7220,6032,4450,16500,9559,1070,5570,4960,4450,0.7188612099644127,-40.4,-65.54,-12.87,-56.2,1470704,0.059,0.0721,0.057,0.0672,5.07,-34.26
3,2000-03-31,5000,5430,5230,4855,16500,9447,4225,5290,5150,5000,0.8814064362336114,-29.58,-54.42,-7.92,-33.56,1112998,0.0597,0.0491,0.0553,0.0575,5.05,11.86
4,2000-04-30,5040,5600,5104,4880,16500,9167,4225,5460,5218,4900,0.6200287494010541,-25.88,-54.39,-10.0,-41.74,778850,0.0577,0.0298,0.0527,0.0537,5.06,-4.18
5,2000-05-31,6180,6400,5840,5100,16500,8929,4225,6400,5956,5600,-2.0020931449502877,38.26,-21.37,18.85,-19.11,2586088,0.058,0.0575,0.0543,0.0468,5.12,22.62
6,2000-06-30,6400,6400,6088,5700,16500,8733,4225,6400,6330,6250,-1.1494252873563218,28.0,-9.86,6.14,-24.36,626380,0.0502,0.0286,0.0542,0.041,5.16,0.0
7,2000-07-31,7200,7200,6955,6410,16500,8238,4225,7200,7070,6940,-0.9078585045541199,42.86,7.14,5.73,-47.21,588536,0.0469,0.0173,0.0505,0.0365,5.13,12.5
8,2000-08-31,6750,7500,7084,6750,14300,7587,4225,7000,6896,6750,-0.19455581346275586,9.22,51.01,-2.17,-47.39,398648,0.0348,0.0264,0.0493,0.0242,5.12,-6.25
9,2000-09-30,6100,7450,6402,5810,14300,7146,4225,6100,5964,5880,0.05406623113313809,-2.4,17.31,2.18,-44.39,482846,0.0388,0.0559,0.0501,0.0366,5.09,-12.86
10,2000-10-31,6100,6100,5872,5420,12500,6624,4225,6100,5872,5720,0.31075859263778727,-15.28,21.03,1.67,-49.17,466270,0.0382,0.0362,0.0494,0.041,5.37,0.0
11,2000-11-30,7500,7990,7628,6680,9130,6390,4225,7970,7774,7500,-1.8995633187772925,8.7,17.19,-6.02,-4.58,1451304,0.035,0.0257,0.0477,0.0435,5.32,27.12
12,2000-12-31,7100,7970,7231,6030,7990,6356,4225,7100,6544,6030,inf,20.75,11.81,7.74,0.0,991152,0.0374,0.0439,0.044,0.0383,6.08,-10.13
13,2001-01-31,7500,7530,7147,6680,7990,6362,4225,7530,7386,7100,1.9767441860465116,22.95,4.17,-0.4,11.61,758974,0.0401,0.0442,0.0435,0.0396,5.27,5.63
14,2001-02-28,7900,8000,7773,7400,8000,6507,4225,7970,7896,7810,-0.011350444989036501,-0.88,14.16,-1.25,77.53,1010144,0.039,0.012,0.0382,0.0347,5.06,11.27
15,2001-03-31,7300,8000,7614,7200,8000,6722,4880,7580,7426,7300,0.06130434782608695,2.82,19.67,-7.94,46.0,259094,0.0337,0.0262,0.0363,0.0287,4.96,-7.59
16,2001-04-30,7820,7870,7416,6850,8000,6907,5100,7870,7704,7520,0.10297316896301668,5.68,32.54,2.09,55.16,335408,0.0324,0.0281,0.0362,0.0236,5.01,7.12
17,2001-05-31,10150,11150,10047,9230,11150,7271,5420,10800,10470,10150,0.4433374844333749,28.48,35.33,-6.45,64.24,1449258,0.0351,0.04,0.035,0.0358,5.01,29.8
18,2001-06-30,10900,10900,10181,9700,11150,7610,5420,10900,10520,10250,0.6629032258064516,49.32,53.52,3.32,74.4,1248198,0.0322,0.028,0.0348,0.0357,4.99,0.93
19,2001-07-31,8660,11000,9357,8000,11200,7827,5420,8680,8580,8450,0.529585798816568,10.74,15.47,8.25,20.28,1161534,0.0315,0.0308,0.0358,0.0339,4.77,-20.55
20,2001-08-31,8520,9580,8676,8340,11200,7974,5420,8930,8750,8520,-0.6125095347063311,-16.06,7.85,0.24,26.22,1241224,0.0321,0.0238,0.0358,0.0291,4.54,-1.62
