,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,16194.98914330833,0.59795,-1.6681059721293772e-05,-39.85,-39.85,0.0578,-39.85,11.18
1,2000-01-31,4.78,-8.41,17446.801543537447,0.84472,-3.1728587218052846e-07,41.25,41.25,0.0689,41.25,-8.41
2,2000-02-29,5.07,-13.36,15148.857705837823,0.7174,3.927493408450592e-06,-11.93,-11.93,0.0548,-11.93,-13.36
3,2000-03-31,5.05,4.71,15524.005963282261,0.65661,3.301816959660197e-07,-8.44,-8.44,0.0495,-8.44,4.71
4,2000-04-30,5.06,-17.96,7933.027592085033,0.5796,-9.973255117782991e-06,-45.77,-45.77,0.0556,-45.77,-17.96
5,2000-05-31,5.12,1.68,8357.32135377398,0.60149,-2.0282279674557313e-05,3.77,3.77,0.0715,3.77,1.68
6,2000-06-30,5.16,12.61,15218.520423173804,0.57009,-1.9589396217203605e-06,-6.53,-6.53,0.0578,-6.53,12.61
7,2000-07-31,5.13,-14.44,15104.278722452176,0.55676,-2.4151253331235824e-06,-2.27,-2.27,0.0446,-2.27,-14.44
8,2000-08-31,5.12,-3.14,2867.364223351996,0.5225,-1.2446040802202418e-06,-6.25,-6.25,0.0211,-6.25,-3.14
9,2000-09-30,5.09,-17.36,4608.870801211454,0.47491,-1.7736466993404305e-06,-9.47,-9.47,0.0376,-9.47,-17.36
10,2000-10-31,5.37,-16.2,4164.709104042515,0.37784,-9.700401366421556e-06,-20.61,-20.61,0.0238,-20.61,-16.2
11,2000-11-30,5.32,-0.81,2925.0228323251126,0.32835,-3.966565822467399e-06,-15.38,-15.38,0.0214,-15.38,-0.81
12,2000-12-31,6.08,-4.36,2144.9957780670584,0.30836,-8.137449766275056e-06,-14.23,-14.23,0.02,-14.23,-4.36
13,2001-01-31,5.27,23.09,14066.224589715535,0.44731,-4.428223023786629e-06,44.93,44.93,0.0724,44.93,23.09
14,2001-02-28,5.06,-7.49,4248.638822030299,0.40544,-1.873825151952124e-06,-9.53,-9.53,0.0276,-9.53,-7.49
15,2001-03-31,4.96,-9.68,2092.8271101550713,0.34833,-5.011355907811506e-07,-14.22,-14.22,0.0349,-14.22,-9.68
16,2001-04-30,5.01,11.19,4190.37969183462,0.2549,-7.746548131930925e-06,15.71,15.71,0.0386,15.71,11.19
17,2001-05-31,5.01,5.02,16649.622780829097,0.45376,-3.4860757669107707e-07,78.02,78.02,0.0538,78.02,5.02
18,2001-06-30,4.99,-7.17,24348.495450290782,0.43628,-1.8056525119533925e-06,1.91,1.91,0.0638,1.91,-7.17
19,2001-07-31,4.77,-8.5,9527.98769937821,0.36879,-7.907163271108865e-06,-15.44,-15.44,0.0472,-15.44,-8.5
20,2001-08-31,4.54,0.66,13566.585817577234,0.33565,-8.793854656443946e-06,-9.04,-9.04,0.0484,-9.04,0.66
21,2001-09-30,4.0,-17.28,6021.869815755554,0.27237,3.657866260699681e-06,-32.42,-32.42,0.0558,-32.42,-17.28
22,2001-10-31,4.02,12.78,12600.240563185627,0.37,-4.683955017442057e-06,35.95,35.95,0.0305,35.95,12.78
23,2001-11-30,4.04,20.45,19798.832489375905,0.52547,-1.166805761421745e-06,43.47,43.47,0.0517,43.47,20.45
24,2001-12-31,4.01,10.41,29288.69396254173,0.79965,1.547429307160465e-05,70.24,70.24,0.0592,70.24,10.41
25,2002-01-31,3.98,6.92,37298.39188288701,1.0202,1.7933356184404902e-06,27.56,27.56,0.0559,27.56,6.92
26,2002-02-28,4.01,10.36,23226.674623470517,1.13349,-2.68982011737376e-06,-1.1,-1.1,0.0389,-1.1,10.36
27,2002-03-31,4.0,8.98,30359.83313743361,1.12385,2.5883534660068656e-07,-0.83,-0.83,0.0387,-0.83,8.98
28,2002-04-30,4.04,-4.87,35758.53141542263,0.92811,5.226806185669051e-06,3.08,3.08,0.0457,3.08,-4.87
29,2002-05-31,4.28,-5.25,20154.524976931465,0.77214,-5.519225249917596e-06,-16.85,-16.85,0.0267,-16.85,-5.25
30,2002-06-30,4.26,-12.73,6830.866298945903,0.6432,1.4570744670039646e-05,-22.26,-22.26,0.0537,-22.26,-12.73
31,2002-07-31,4.27,-3.77,9287.534774197502,0.62582,-1.5387389583619635e-06,-2.75,-2.75,0.0454,-2.75,-3.77
32,2002-08-31,4.28,1.76,10062.741859829483,0.7166,-4.0644326945629565e-06,15.45,15.45,0.0278,15.45,1.76
33,2002-09-30,4.28,-12.08,8852.938214786234,0.58526,1.5147361518415844e-06,-18.31,-18.31,0.0323,-18.31,-12.08
