,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,11.11,11.11
1,2000-01-31,4.78,-36.2,-36.2
2,2000-02-29,5.07,15.22,15.22
3,2000-03-31,5.05,-5.66,-5.66
4,2000-04-30,5.06,-33.87,-33.87
5,2000-05-31,5.12,-26.25,-26.25
6,2000-06-30,5.16,22.22,22.22
7,2000-07-31,5.13,-19.24,-19.24
8,2000-08-31,5.12,-6.86,-6.86
9,2000-09-30,5.09,-20.44,-20.44
10,2000-10-31,5.37,-32.2,-32.2
11,2000-11-30,5.32,-3.73,-3.73
12,2000-12-31,6.08,-2.44,-2.44
13,2001-01-31,5.27,37.5,37.5
14,2001-02-28,5.06,38.57,38.57
15,2001-03-31,4.96,-17.38,-17.38
16,2001-04-30,5.01,-3.96,-3.96
17,2001-05-31,5.01,-14.29,-14.29
18,2001-06-30,4.99,1.42,1.42
19,2001-07-31,4.77,13.33,13.33
20,2001-08-31,4.54,-10.53,-10.53
21,2001-09-30,4.0,-3.19,-3.19
22,2001-10-31,4.02,-6.41,-6.41
23,2001-11-30,4.04,-15.38,-15.38
24,2001-12-31,4.01,-10.44,-10.44
25,2002-01-31,3.98,2.98,2.98
26,2002-02-28,4.01,-12.33,-12.33
27,2002-03-31,4.0,35.55,35.55
28,2002-04-30,4.04,-16.98,-16.98
29,2002-05-31,4.28,-16.82,-16.82
30,2002-06-30,4.26,8.67,8.67
31,2002-07-31,4.27,-2.82,-2.82
32,2002-08-31,4.28,10.5,10.5
33,2002-09-30,4.28,-57.69,-57.69
34,2002-10-31,4.28,-17.65,-17.65
35,2002-11-30,4.28,-32.91,-32.91
36,2002-12-31,4.52,-57.55,-57.55
37,2003-01-31,4.34,-11.11,-11.11
38,2003-02-28,4.27,0.0,0.0
39,2003-03-31,4.27,0.0,0.0
40,2003-04-30,4.26,0.0,0.0
41,2003-05-31,4.01,0.0,0.0
42,2003-06-30,4.1,0.0,0.0
43,2003-07-31,3.75,0.0,0.0
44,2003-08-31,3.72,0.0,0.0
45,2003-09-30,3.77,0.0,0.0
46,2003-10-31,3.84,0.0,0.0
47,2003-11-30,3.78,0.0,0.0
48,2003-12-31,3.97,0.0,0.0
