,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,85900,131000,104135,85900,131000,69940,44100,95000,90740,85900,0.3403990024937656,21.84,30.32,-2.39,64.16,116025,0.0418,0.0599,0.0382,0.0489,4.79,-12.35
1,2000-01-31,100000,115000,100145,86000,131000,73391,44100,100000,97680,95000,0.35365073563008315,38.7,39.62,-3.85,109.43,40420,0.0433,0.0502,0.0392,0.0549,4.78,16.41
2,2000-02-29,143000,152000,130750,101000,152000,79451,45700,152000,144200,136500,0.163676836454105,37.5,116.67,3.25,229.11,88909,0.0497,0.0688,0.0418,0.0603,5.07,44.15
3,2000-03-31,137000,182000,152800,137000,182000,88560,53500,143000,140100,137000,0.34179833381212293,59.49,78.15,-1.44,174.05,27900,0.0548,0.0512,0.0445,0.0604,5.05,-4.2
4,2000-04-30,116500,138500,116775,99500,182000,92782,60500,116500,110500,106500,0.2161358284793655,17.44,60.25,3.1,80.69,38256,0.0599,0.0639,0.047,0.065,5.06,-18.53
5,2000-05-31,134000,135000,127600,115500,182000,98001,62000,134000,122500,115500,-0.053917366706668954,-6.29,27.62,12.13,116.66,24708,0.0592,0.0503,0.0485,0.0585,5.12,15.02
6,2000-06-30,145500,147000,134450,117500,182000,103919,62000,145500,137400,132000,0.050278773397052966,5.05,69.38,10.65,100.44,41254,0.0568,0.0413,0.0496,0.0532,5.16,23.31
7,2000-07-31,120000,149500,135950,118500,182000,108977,62000,126000,121900,118500,0.04441812259401835,3.0,20.0,-6.61,67.54,26487,0.0546,0.028,0.0486,0.0413,5.13,-17.53
8,2000-08-31,117000,143000,129125,117000,182000,114199,62500,123000,121300,117000,-0.158625,-12.69,-18.18,-4.49,80.0,57723,0.0457,0.0262,0.0484,0.0327,5.12,-2.5
9,2000-09-30,94000,120500,100505,87000,182000,116663,70500,94800,93720,91500,-1.2053824362606234,-34.04,-32.37,4.21,28.24,28371,0.0434,0.0346,0.0493,0.0303,5.09,-23.58
10,2000-10-31,73000,94500,79315,67300,182000,117324,67300,79800,75640,71000,-31.336000000000002,-39.17,-37.34,-6.65,1.25,40144,0.0414,0.0585,0.0515,0.0416,5.37,-22.34
11,2000-11-30,67400,86000,79440,67400,182000,115903,67300,76000,72960,67400,1.2306618263055011,-44.07,-42.88,-12.47,-35.81,31251,0.0393,0.0293,0.0503,0.045,5.32,-5.07
12,2000-12-31,62000,74300,67540,62000,182000,113210,62000,66500,63700,62000,1.0083283759666866,-33.9,-53.03,-6.77,-33.62,35404,0.0372,0.0298,0.0482,0.0432,6.08,-17.33
13,2001-01-31,86500,86500,75310,62000,182000,111567,62000,86500,84240,80000,-1.3696296296296295,18.49,-27.92,8.13,-13.5,59315,0.0383,0.0302,0.0472,0.035,5.27,39.52
14,2001-02-28,105000,105000,92010,82200,182000,108338,62000,105000,102300,101000,-1.3363518758085382,41.32,-14.63,3.96,-30.92,28694,0.0385,0.027,0.0433,0.0305,5.06,23.82
15,2001-03-31,82300,110000,99225,82000,149500,103532,62000,99800,86500,82000,-0.806801379990143,32.74,-12.45,-18.51,-40.58,80341,0.0389,0.0375,0.0411,0.0335,4.96,-21.62
16,2001-04-30,83800,84200,82460,80000,149500,100829,62000,83800,82740,82000,-0.01282508015675098,0.36,18.03,-0.48,-28.07,26141,0.0313,0.0121,0.037,0.0286,5.01,1.82
17,2001-05-31,109500,114000,106250,93000,149500,98963,62000,114000,111500,109500,-0.2346827133479212,4.29,62.46,-1.35,-18.28,20962,0.0321,0.0404,0.0361,0.0335,5.01,30.67
18,2001-06-30,113000,118500,111075,103000,149500,97040,62000,113000,110000,106000,-1.7942028985507248,37.14,82.26,1.35,-20.7,23627,0.0316,0.0288,0.0348,0.0299,4.99,-0.88
