,Date,riskfree,MA1M,actualreturn
27,2002-03-31,4.0,6.4,6.4
28,2002-04-30,4.04,-19.02,-19.02
29,2002-05-31,4.28,-10.62,-10.62
30,2002-06-30,4.26,5.75,5.75
31,2002-07-31,4.27,-7.11,-7.11
32,2002-08-31,4.28,-0.42,-0.42
33,2002-09-30,4.28,-13.98,-13.98
34,2002-10-31,4.28,3.45,3.45
35,2002-11-30,4.28,0.0,0.0
36,2002-12-31,4.52,-9.95,-9.95
37,2003-01-31,4.34,3.68,3.68
38,2003-02-28,4.27,6.59,6.59
39,2003-03-31,4.27,-1.55,-1.55
40,2003-04-30,4.26,8.04,8.04
41,2003-05-31,4.01,-7.44,-7.44
42,2003-06-30,4.1,-3.02,-3.02
43,2003-07-31,3.75,3.63,3.63
44,2003-08-31,3.72,-0.76,-0.76
45,2003-09-30,3.77,-6.63,-6.63
46,2003-10-31,3.84,0.55,0.55
47,2003-11-30,3.78,-7.1,-7.1
48,2003-12-31,3.97,-1.76,-1.76
49,2004-01-31,3.78,-2.1,-2.1
50,2004-02-29,3.78,-14.71,-14.71
51,2004-03-31,3.74,40.34,40.34
52,2004-04-30,3.76,3.94,3.94
53,2004-05-31,3.77,-8.06,-8.06
54,2004-06-30,3.78,-7.24,-7.24
55,2004-07-31,3.77,-1.95,-1.95
56,2004-08-31,3.52,-6.25,-6.25
57,2004-09-30,3.55,-6.04,-6.04
58,2004-10-31,3.53,-18.34,-18.34
59,2004-11-30,3.26,-0.97,-0.97
60,2004-12-31,3.29,-3.92,-3.92
61,2005-01-31,3.26,101.53,101.53
62,2005-02-28,3.28,-15.01,-15.01
63,2005-03-31,3.26,-7.67,-7.67
64,2005-04-30,3.29,-4.47,-4.47
65,2005-05-31,3.29,46.76,46.76
66,2005-06-30,3.3,36.87,36.87
67,2005-07-31,3.27,67.16,67.16
68,2005-08-31,3.25,11.83,11.83
69,2005-09-30,3.28,19.92,19.92
70,2005-10-31,3.51,-7.67,-7.67
71,2005-11-30,3.5,6.44,6.44
72,2005-12-31,3.76,23.44,23.44
73,2006-01-31,3.76,-11.01,-11.01
74,2006-02-28,3.99,-12.74,-12.74
75,2006-03-31,3.97,-13.97,-13.97
76,2006-04-30,3.97,32.71,32.71
77,2006-05-31,3.96,-31.06,-31.06
78,2006-06-30,4.21,0.61,0.61
79,2006-07-31,4.22,-1.52,-1.52
80,2006-08-31,4.49,7.63,7.63
81,2006-09-30,4.48,-0.59,-0.59
82,2006-10-31,4.48,-2.19,-2.19
83,2006-11-30,4.49,4.16,4.16
84,2006-12-31,4.6,-11.74,-11.74
85,2007-01-31,4.61,-3.25,-3.25
86,2007-02-28,4.55,-15.41,-15.41
87,2007-03-31,4.63,4.27,4.27
88,2007-04-30,4.88,3.61,3.61
89,2007-05-31,4.56,0.93,0.93
90,2007-06-30,4.52,-8.5,-8.5
91,2007-07-31,4.76,19.57,19.57
92,2007-08-31,4.98,-1.15,-1.15
93,2007-09-30,4.98,-9.15,-9.15
94,2007-10-31,5.02,-7.82,-7.82
95,2007-11-30,5.02,-13.15,-13.15
96,2007-12-31,5.02,-12.01,-12.01
97,2008-01-31,4.96,-8.02,-8.02
98,2008-02-29,4.94,-10.57,-10.57
99,2008-03-31,4.98,0.6,0.6
100,2008-04-30,4.95,17.74,17.74
101,2008-05-31,5.04,-12.33,-12.33
102,2008-06-30,5.01,9.38,9.38
103,2008-07-31,5.03,-12.86,-12.86
104,2008-08-31,5.25,5.98,5.98
105,2008-09-30,5.22,-6.81,-6.81
106,2008-10-31,4.14,-38.62,-38.62
107,2008-11-30,3.99,11.74,11.74
108,2008-12-31,3.02,9.42,9.42
109,2009-01-31,2.41,20.86,20.86
110,2009-02-28,1.87,2.85,2.85
111,2009-03-31,1.73,32.96,32.96
112,2009-04-30,1.85,20.65,20.65
113,2009-05-31,1.96,42.61,42.61
114,2009-06-30,1.96,-8.69,-8.69
115,2009-07-31,1.95,0.65,0.65
116,2009-08-31,1.99,26.17,26.17
117,2009-09-30,2.0,-22.37,-22.37
118,2009-10-31,2.01,1.31,1.31
119,2009-11-30,2.01,-7.4,-7.4
120,2009-12-31,2.01,21.32,21.32
121,2010-01-31,2.0,0.41,0.41
122,2010-02-28,2.01,-3.82,-3.82
123,2010-03-31,2.0,20.85,20.85
124,2010-04-30,2.0,-7.86,-7.86
125,2010-05-31,2.0,-3.9,-3.9
126,2010-06-30,2.03,10.23,10.23
127,2010-07-31,2.28,9.46,9.46
128,2010-08-31,2.28,14.4,14.4
129,2010-09-30,2.27,41.48,41.48
130,2010-10-31,2.26,22.52,22.52
131,2010-11-30,2.51,8.1,8.1
132,2010-12-31,2.51,8.37,8.37
133,2011-01-31,2.75,-18.7,-18.7
134,2011-02-28,2.76,-12.76,-12.76
135,2011-03-31,2.99,12.45,12.45
136,2011-04-30,3.02,21.39,21.39
137,2011-05-31,3.03,-8.61,-8.61
138,2011-06-30,3.28,21.76,21.76
139,2011-07-31,3.27,17.9,17.9
140,2011-08-31,3.27,3.63,3.63
