,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,25000,29500,26410,23500,35500,26464,17050,27000,25260,23500,-0.42716909436352124,-13.49,-12.28,-0.4,31.58,2634,0.0435,0.0619,0.0425,0.0496,4.79,-5.66
1,2000-01-31,24300,24800,22880,21500,35500,26602,17050,24800,23320,21500,-0.6638865721434528,-15.92,-21.61,13.02,23.98,194,0.0448,0.0446,0.0416,0.0532,4.78,-2.8
2,2000-02-29,24700,25850,23280,22000,35500,26871,17600,25850,24170,22500,-0.3167651800107469,-11.79,-17.67,12.27,37.22,3924,0.0475,0.0474,0.0421,0.051,5.07,1.65
3,2000-03-31,29500,30000,27573,23600,35500,27582,20000,30000,29200,27900,0.35101404056162244,18.0,7.27,2.08,51.28,2558,0.0499,0.0584,0.045,0.0497,5.05,19.43
4,2000-04-30,25750,29500,26245,24800,35500,27882,21500,25750,25430,25000,0.6238244514106582,5.97,-10.9,-2.46,9.57,498,0.0509,0.0403,0.0454,0.0487,5.06,-12.71
5,2000-05-31,23400,25900,23623,22000,35500,27412,21500,24400,23170,22400,0.37652111667859695,-5.26,-13.33,6.36,-13.97,1688,0.0502,0.0504,0.0442,0.0497,5.12,-9.13
6,2000-06-30,22800,23900,22460,21650,35500,26936,21500,22800,22310,22000,0.6618392469225199,-18.28,-8.8,3.64,-27.62,780,0.0446,0.0255,0.0439,0.0394,5.16,0.66
7,2000-07-31,22000,24000,22745,21550,34250,26075,21500,22400,22050,21550,0.5015501205649329,-14.56,-9.47,-4.35,-29.03,550,0.0414,0.0232,0.043,0.035,5.13,-3.51
8,2000-08-31,27000,27900,24620,21750,34250,25531,21500,27900,27560,27000,-1.2187004754358164,15.38,9.31,7.78,-12.62,7802,0.0412,0.0426,0.0441,0.0315,5.12,22.73
9,2000-09-30,23100,27700,24838,21350,30000,25115,21350,23300,23040,22500,-0.08800000000000001,1.54,-20.62,8.2,-17.5,3218,0.0368,0.0332,0.0433,0.0342,5.09,-17.2
10,2000-10-31,23950,25500,24498,23200,30000,24749,21350,24500,24220,23950,-0.517221249270286,8.86,-6.99,-5.52,-17.13,1752,0.0356,0.026,0.0435,0.0364,5.37,3.68
11,2000-11-30,25000,25300,24233,23300,30000,24369,21350,25300,25000,24700,1.3157894736842104,-9.75,10.38,0.0,-7.41,5238,0.0301,0.0194,0.041,0.0287,5.32,4.38
12,2000-12-31,24700,25700,24910,23700,30000,24250,21350,24700,24260,23700,-0.7053990610328639,6.01,12.27,0.0,-8.52,2750,0.0292,0.0181,0.0379,0.0236,6.08,0.0
13,2001-01-31,26100,28550,26410,24500,30000,24528,21350,26600,26360,26100,1.211875843454791,8.98,18.64,-1.88,7.41,4108,0.0341,0.0498,0.0383,0.0319,5.27,5.67
14,2001-02-28,26200,27700,26603,25400,30000,24805,21350,27500,26770,26200,0.7416666666666667,3.56,-4.73,-2.78,4.8,1984,0.0307,0.0225,0.0365,0.0326,5.06,0.0
15,2001-03-31,22200,26100,24365,22200,29500,24556,21350,23900,22880,22200,0.4953499755261869,-10.12,-3.9,-4.72,-20.43,2750,0.0286,0.0186,0.0329,0.033,4.96,-15.27
16,2001-04-30,23850,25500,23865,21500,28550,24372,21350,24200,24010,23850,1.3089430894308944,-9.66,-0.42,-4.02,-7.38,1982,0.035,0.0596,0.0351,0.038,5.01,7.43
17,2001-05-31,25200,25500,24733,24000,28550,24458,21350,25200,24550,24350,-0.49674902470741217,-3.82,0.8,3.7,7.69,2006,0.0353,0.023,0.0327,0.0382,5.01,5.66
18,2001-06-30,24600,26550,25288,24600,28550,24692,21350,26550,25330,24600,1.2681426814268142,10.31,-0.4,-5.02,8.13,5240,0.0351,0.0144,0.032,0.03,4.99,0.61
19,2001-07-31,22700,24350,23370,22050,28550,24750,21350,23200,22690,22150,-1.5157232704402517,-4.82,-13.03,0.44,3.18,628,0.0309,0.0276,0.0323,0.0221,4.77,-7.72
20,2001-08-31,22100,23800,23055,22100,28550,24631,21350,23300,22600,22100,0.6776859504132232,-12.3,-15.65,-1.78,-18.15,1244,0.0302,0.0158,0.0302,0.0201,4.54,-2.64
21,2001-09-30,20000,23900,20995,19550,28550,24335,19550,20000,19750,19550,1.3934426229508197,-18.7,-11.11,0.25,-13.42,338,0.0299,0.0433,0.031,0.0306,4.0,-14.16
22,2001-10-31,21500,21500,20863,20150,28550,24039,19550,21500,21230,20950,0.5171065493646139,-5.29,-9.85,2.38,-10.23,884,0.0249,0.0195,0.0303,0.0286,4.02,7.5
23,2001-11-30,22300,22650,21825,21150,28550,23822,19550,22400,21950,21450,0.12314814814814815,-1.33,-8.61,1.59,-10.8,1398,0.0253,0.021,0.0304,0.0297,4.04,6.19
24,2001-12-31,22400,22800,22083,21600,28550,23613,19550,22800,22300,21750,-1.2889366272824918,12.0,-8.94,-1.75,-9.31,11938,0.0259,0.0204,0.0304,0.02,4.01,4.43
25,2002-01-31,29000,29000,24940,22250,29000,23489,19550,29000,27550,26400,3.13951395139514,34.88,27.75,15.08,11.11,3292,0.0264,0.0286,0.0283,0.0238,3.98,29.46
26,2002-02-28,25800,29000,25928,23550,29000,23377,19550,26850,26330,25800,-13.254901960784315,20.28,10.73,-0.58,-1.53,3010,0.0302,0.0436,0.0299,0.031,4.01,-3.73
