,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
68,2005-08-31,3.25,-2.25,21173.5148816979,1.64359,-4.6089092707350366e-06,-39.74,175652.0
69,2005-09-30,3.28,12.46,17490.106362854687,1.68933,-9.40024466332923e-06,5.85,139560.0
70,2005-10-31,3.51,-5.53,23918.19051460343,1.64664,-5.850439765232977e-06,-2.44,149999.0
71,2005-11-30,3.5,11.5,12588.937417000992,1.73355,-2.95064072449142e-07,5.11,143074.0
72,2005-12-31,3.76,8.39,30328.814336352894,2.01866,-3.645019944883199e-06,17.43,165035.0
73,2006-01-31,3.76,1.81,25124.895434481678,1.5535,-1.4881867066122024e-06,-8.89,153148.0
74,2006-02-28,3.99,-1.77,5053.369317005248,1.44015,1.0152619869321003e-07,-7.77,140045.0
75,2006-03-31,3.97,-0.7,3891.7648214394912,1.29716,4.106420055911968e-06,-9.89,130824.0
76,2006-04-30,3.97,6.56,5041.571693081378,1.33452,2.6667185808639747e-06,3.53,131240.0
77,2006-05-31,3.96,-7.11,2802.5158709181346,1.23662,6.1991116360504916e-06,-7.27,124851.0
78,2006-06-30,4.21,-2.08,4467.5676922367265,1.24048,-1.1162788513304573e-06,0.25,108395.0
79,2006-07-31,4.22,0.63,5845.49232831349,1.39764,1.1097693386786162e-05,12.71,126830.0
80,2006-08-31,4.49,4.11,3887.0359712748927,1.43242,8.01651651128422e-06,2.49,138694.0
81,2006-09-30,4.48,1.87,17348.74173025455,1.60761,5.099009342046295e-06,11.58,150579.0
82,2006-10-31,4.48,-0.68,9488.715404340783,1.73513,-7.032038752676179e-06,7.96,167297.0
83,2006-11-30,4.49,4.59,7212.591596950245,1.75445,4.350071170733032e-06,1.56,172604.0
84,2006-12-31,4.6,1.63,6039.267155663212,1.66815,-2.458617646350421e-06,-3.0,161419.0
85,2007-01-31,4.61,-5.07,4405.010094124269,1.3283,5.858941928342049e-06,-2.94,159895.0
86,2007-02-28,4.55,4.1,5031.263632986627,1.3991,4.366094338023034e-06,3.73,161520.0
87,2007-03-31,4.63,2.4,14867.429285184002,1.63264,-1.6969592943649644e-06,16.69,184537.0
88,2007-04-30,4.88,5.84,14191.498863992285,1.58192,-2.5613507321421133e-07,-3.08,201143.0
89,2007-05-31,4.56,9.02,18673.16611081277,1.95071,7.603716039957985e-06,23.28,212286.0
90,2007-06-30,4.52,4.36,34923.081406436235,2.37552,-3.6770519590804358e-06,22.28,251700.0
91,2007-07-31,4.76,10.4,22811.881447469877,2.6471,4.1908840989886845e-06,11.44,315143.0
92,2007-08-31,4.98,-2.47,12009.175576332107,2.55622,5.051687886453808e-06,-3.42,276273.0
93,2007-09-30,4.98,6.38,9650.33043042902,2.3956,8.224889146190377e-06,7.21,283624.0
94,2007-10-31,5.02,5.35,10635.819967176234,2.33536,1.5013077478044894e-06,-2.52,271145.0
95,2007-11-30,5.02,-7.11,5597.244409026726,1.91901,-3.884283839154778e-06,-18.55,236542.0
96,2007-12-31,5.02,3.61,3072.938590614051,1.89154,-1.4169440288028917e-05,2.8,234329.0
97,2008-01-31,4.96,-13.88,4801.179103319512,1.62162,2.824394572082304e-06,-12.85,206205.0
98,2008-02-29,4.94,4.37,3830.986121522783,1.55717,-1.7411464629027516e-05,-2.85,197428.0
99,2008-03-31,4.98,0.37,5106.36018247203,1.49064,-7.86549229197747e-06,-4.27,180192.0
100,2008-04-30,4.95,7.97,6301.976090266449,1.60291,-1.5548368661819493e-06,9.05,183900.0
101,2008-05-31,5.04,1.05,5621.355844653784,1.52599,-5.794363289003076e-06,-4.8,187787.0
102,2008-06-30,5.01,-10.08,2941.744070498884,1.35759,-3.109734106194854e-06,-11.04,172485.0
103,2008-07-31,5.03,-4.4,3116.75656614958,1.06237,-4.269153444337783e-06,-21.75,141369.0
104,2008-08-31,5.25,-5.47,3331.3483486444097,0.77651,-9.404210964343063e-06,-27.19,111575.0
105,2008-09-30,5.22,-1.24,14120.02035853531,0.90748,-1.973870138497317e-06,16.87,99516.0
106,2008-10-31,4.14,-20.96,7150.489323457028,0.62162,-2.576725856373017e-06,-31.5,82892.0
107,2008-11-30,3.99,6.22,7324.241093951094,0.6736,1.4393503936016002e-05,47.27,77700.0
108,2008-12-31,3.02,4.05,5490.228730358104,0.60291,-5.751744860281813e-06,-10.49,78022.0
109,2009-01-31,2.41,3.4,11377.378356356228,0.68494,1.1359267700763385e-06,25.17,78545.0
110,2009-02-28,1.87,-2.6,38374.604009689225,0.63589,-1.3040866205674437e-08,13.66,97015.0
111,2009-03-31,1.73,13.72,27824.1731173149,0.97553,7.833241013955514e-07,53.41,94745.0
112,2009-04-30,1.85,12.09,36831.622382388865,1.07931,6.269155402124123e-07,11.5,148179.0
113,2009-05-31,1.96,3.85,11256.874575054217,0.92458,-2.1668163116688457e-06,-13.58,136488.0
114,2009-06-30,1.96,0.16,15769.257638250567,0.951,-1.4831900286775718e-06,2.86,127287.0
115,2009-07-31,1.95,13.39,13942.828451294352,0.96232,2.7647493999068953e-07,1.19,135087.0
116,2009-08-31,1.99,2.21,16290.160641121818,1.10384,1.5747361210620795e-06,14.71,138632.0
117,2009-09-30,2.0,5.93,36601.09940471714,1.14535,-5.655496795892907e-07,7.43,172859.0
118,2009-10-31,2.01,-5.89,5147.832342300266,0.97175,-1.0430159879971203e-06,-15.16,143453.0
119,2009-11-30,2.01,-1.0,4287.3357400722025,1.03402,7.676999225705702e-06,6.41,138500.0
120,2009-12-31,2.01,8.36,10765.44443141056,1.268,4.759884415658051e-06,22.63,161971.0
121,2010-01-31,2.0,-4.54,10999.539730275834,0.87638,4.5603832225658613e-07,-14.79,170248.0
122,2010-02-28,2.01,-3.04,3087.2212545437346,0.88246,-1.7018716802322005e-06,-7.79,148006.0
123,2010-03-31,2.0,6.34,14728.87849381657,1.10612,9.965040593299262e-07,25.34,167868.0
124,2010-04-30,2.0,2.87,20097.482412511825,1.31913,5.5283388168932185e-06,22.8,189197.0
125,2010-05-31,2.0,-5.97,27363.61545633221,1.09395,2.164018385789915e-06,-17.07,198430.0
126,2010-06-30,2.03,3.04,13669.960574723818,1.29022,6.61225588435313e-06,16.8,195433.0
127,2010-07-31,2.28,3.8,15853.041256247625,1.11525,-3.2179993078950738e-06,-13.56,205278.0
128,2010-08-31,2.28,-1.06,5224.229965210829,1.16698,3.9316512191886674e-06,4.64,193451.0
129,2010-09-30,2.27,7.12,6877.765428627799,1.19893,1.397093968828338e-06,0.77,202740.0
130,2010-10-31,2.26,0.29,11797.456550443274,1.22024,3.8966610791878604e-07,0.25,206757.0
131,2010-11-30,2.51,2.74,6446.9528194667055,1.20959,1.251318893486793e-06,-0.87,205890.0
132,2010-12-31,2.51,8.63,10430.729089493872,1.23849,-6.691331555982692e-07,2.39,213266.0
133,2011-01-31,2.75,0.71,8786.943428268349,1.16628,1.1668776025375498e-06,-3.81,205509.0
134,2011-02-28,2.76,-6.14,8671.22477732711,1.21246,2.451082356820703e-06,1.62,196252.0
135,2011-03-31,2.99,8.78,16032.907070351082,1.31076,1.3768430378894437e-06,8.11,215647.0
136,2011-04-30,3.02,5.9,16864.802456974736,1.34651,-2.5510276722384286e-06,2.49,230446.0
137,2011-05-31,3.03,-2.63,6623.165457537115,1.14543,-5.519484373749674e-06,-14.93,213928.0
138,2011-06-30,3.28,-2.68,4121.3051108614145,1.04265,-2.062989552175222e-06,-6.42,179774.0
139,2011-07-31,3.27,0.91,5120.846927691443,1.06499,-8.72309729404638e-06,1.71,183201.0
140,2011-08-31,3.27,-12.61,7034.782574812967,0.90413,1.0322529914515453e-05,-15.1,153984.0
141,2011-09-30,3.28,-4.85,3391.0280824983647,0.79539,-7.286342291048079e-07,-11.88,145215.0
142,2011-10-31,3.26,8.45,6306.241600135413,0.90115,-3.7079933837990544e-07,13.3,141788.0
143,2011-11-30,3.27,-3.48,6681.424227614769,0.98754,7.615687863807491e-06,6.42,159603.0
144,2011-12-31,3.29,-1.82,5167.9708655634395,0.93392,6.876397830126032e-09,-2.94,168838.0
145,2012-01-31,3.27,7.9,4440.853748269749,0.85263,9.385154938811382e-06,2.87,164716.0
146,2012-02-29,3.26,3.98,4357.112971472217,0.8685,5.776498289479744e-06,-0.76,164962.0
147,2012-03-31,3.24,-0.21,3448.438916337917,0.79315,9.381947154556526e-06,-8.68,156654.0
148,2012-04-30,3.26,-0.84,2399.054452402587,0.772,2.9476598793847277e-05,-2.67,149672.0
149,2012-05-31,3.27,-7.68,1938.6782025505722,0.6517,3.0655827398410314e-06,-15.58,137773.0
150,2012-06-30,3.26,-0.15,2167.246885964584,0.77067,7.926819988622553e-06,14.76,133669.0
151,2012-07-31,3.02,2.12,1969.1017313009768,0.74291,1.4176732336936257e-05,-3.6,143938.0
152,2012-08-31,3.01,0.19,1726.6548427004773,0.77993,1.3524073231233659e-06,4.98,143071.0
153,2012-09-30,3.01,3.93,5918.199082183563,0.9531,1.7044919164461488e-05,26.05,166700.0
154,2012-10-31,2.75,-4.69,3146.634912292599,0.91873,6.782680292757138e-06,-3.61,176952.0
155,2012-11-30,2.77,1.63,4659.46106162967,0.88304,1.2873313516170574e-06,-3.47,181325.0
156,2012-12-31,2.77,4.85,2431.40015636311,0.89229,-6.97114062638693e-06,3.21,172675.0
157,2013-01-31,2.76,-2.22,3832.369031179777,1.09218,1.1685000934881061e-05,22.22,196249.0
158,2013-02-28,2.76,3.85,5178.165091434072,1.15573,7.2132111205532425e-06,8.04,207800.0
159,2013-03-31,2.75,-1.72,4264.196786884959,1.21397,1.5074562341988808e-05,5.04,228501.0
160,2013-04-30,2.78,-2.91,6370.092756267232,1.29208,-1.2164933530433755e-06,6.43,243369.0
161,2013-05-31,2.5,2.25,7504.898031241492,1.29605,3.1933151250328197e-06,0.31,235072.0
162,2013-06-30,2.5,-6.31,16612.045756861426,1.49596,3.829732221837844e-06,16.49,261316.0
163,2013-07-31,2.53,2.36,8679.379200435922,1.66806,6.944268652793605e-06,11.5,304641.0
164,2013-08-31,2.51,1.19,4111.413480501616,1.49596,-5.8658542579021845e-06,-6.61,306769.0
165,2013-09-30,2.5,3.64,2719.780318641349,1.48934,-1.7516205703675464e-05,-0.44,289228.0
166,2013-10-31,2.52,2.3,3933.771809442707,1.66144,1.4531895382445945e-05,11.56,305315.0
167,2013-11-30,2.5,-0.26,2285.207038942477,1.59524,6.023413716357184e-06,-2.43,309251.0
168,2013-12-31,2.52,-1.98,1937.1483245276077,1.48272,-5.397443927343636e-06,-7.05,293559.0
169,2014-01-31,2.51,-3.96,2720.0660592864238,1.27086,9.360110610963185e-06,-4.78,261780.0
170,2014-02-28,2.49,2.18,1983.6906175602662,1.3463,2.783759621752996e-05,6.91,280588.0
171,2014-03-31,2.49,-0.12,2850.1820415728002,1.52619,2.9937075390701123e-05,13.36,312945.0
172,2014-04-30,2.5,-1.08,3101.084108473063,1.7293,1.6473814251027484e-05,9.16,358430.0
173,2014-05-31,2.49,1.81,3025.310080939913,1.70029,9.865801533390761e-06,-1.68,376205.0
174,2014-06-30,2.49,0.24,9541.810411305838,1.65386,1.488554125522789e-06,-2.73,369579.0
175,2014-07-31,2.49,3.5,4980.9820389570905,1.71189,-9.618146212060853e-07,3.51,381548.0
176,2014-08-31,2.24,-0.97,2527.0564466283454,1.75832,7.132004249576948e-06,3.41,388296.0
177,2014-09-30,2.24,-3.26,5266.50227556373,1.9208,-3.1966840855131504e-06,9.24,426268.0
178,2014-10-31,1.97,-2.46,5737.278987018495,1.84536,-1.243068905215611e-05,-3.93,429149.0
179,2014-11-30,1.99,4.27,3160.3660582664043,1.85116,9.46076976201371e-06,-5.9,405654.0
180,2014-12-31,2.03,-3.8,4999.963528798803,1.88018,8.547624974486323e-08,1.57,416493.0
181,2015-01-31,2.0,2.39,4353.811392302247,1.91189,7.853664196138872e-06,6.48,430905.0
182,2015-02-28,1.99,-0.29,4366.210257810985,2.01718,3.8897955827739195e-06,2.82,453976.0
183,2015-03-31,1.74,2.31,3197.970645180305,1.78997,-4.7145658893862385e-06,-11.26,441086.0
184,2015-04-30,1.74,3.55,4583.078340969329,1.67359,-1.038434800234622e-05,-6.5,414266.0
185,2015-05-31,1.74,-2.85,8796.455284041673,1.52397,-7.041873789420317e-06,-13.52,365809.0
186,2015-06-30,1.5,-3.12,5132.481524672545,1.53505,2.643065463706459e-06,0.73,343864.0
187,2015-07-31,1.5,-3.16,10363.923938135546,1.14159,-1.875323140265077e-05,-25.63,314494.0
188,2015-08-31,1.52,-4.71,7176.579621604006,1.10058,1.4800167328846236e-05,-3.59,266969.0
189,2015-09-30,1.49,1.68,3984.127774833198,1.11942,-6.885877208904959e-06,1.0,256592.0
190,2015-10-31,1.5,5.37,4573.067989442068,1.19701,8.116154318455722e-07,6.93,274675.0
191,2015-11-30,1.5,-2.07,3598.873436662079,1.15267,6.1352275739840466e-06,-3.7,266657.0
192,2015-12-31,1.52,-1.58,6601.123624262361,1.38543,1.018487586346269e-05,20.19,287573.0
193,2016-01-31,1.5,-3.78,5264.759869076065,1.27765,4.274095141552279e-06,4.17,321408.0
194,2016-02-29,1.52,1.09,3569.057283604406,1.3492,1.4300188183434298e-05,5.6,322361.0
195,2016-03-31,1.53,4.79,7420.1419055212755,1.50251,3.7213942286065165e-06,11.36,336118.0
196,2016-04-30,1.5,-0.13,9150.245324611384,1.7376,1.1829425236366605e-05,18.06,404191.0
197,2016-05-31,1.48,-0.64,3955.946622873126,1.55873,3.856314628717758e-06,-10.29,400059.0
198,2016-06-30,1.23,1.0,4072.4767890228513,1.43097,-2.602886817498233e-06,-6.04,372410.0
199,2016-07-31,1.24,3.78,5004.878279931617,1.53829,-6.1172009966940184e-06,7.5,362660.0
200,2016-08-31,1.25,2.14,4813.052207214732,1.50763,2.083647704550562e-06,-1.99,389065.0
201,2016-09-30,1.26,0.0,2593.448158866656,1.41563,-1.586529486381453e-05,-6.42,362820.0
202,2016-10-31,1.24,-0.61,2625.888593020684,1.41563,-2.034201981493683e-06,0.0,357141.0
203,2016-11-30,1.23,-0.88,2749.6643235086785,1.33898,-7.33151205932225e-06,-5.76,353227.0
204,2016-12-31,1.27,2.81,4059.3249180140874,1.57917,-5.5451159946817055e-06,16.6,350670.0
205,2017-01-31,1.25,3.11,6062.108104236767,1.51836,5.802666741178634e-06,2.59,383972.0
206,2017-02-28,1.26,-0.16,4921.502595573492,1.51357,7.97542277834677e-06,2.6,395481.0
