,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
179,2014-11-30,1.99,4.27,11.263764633306604,6.52675,1.955181545137105,-4.25,0.0558,-4.25,4.27
180,2014-12-31,2.03,-3.8,5.242941417260906,5.52047,-0.1256519489219475,-15.42,0.0252,-15.42,-3.8
181,2015-01-31,2.0,2.39,4.9677490578270325,4.45857,-0.6406505023276828,-9.88,0.0444,-9.88,2.39
182,2015-02-28,1.99,-0.29,3.4193619576225593,4.87999,1.0331838148422874,19.63,0.0378,19.63,-0.29
183,2015-03-31,1.74,2.31,4.066063193280919,4.50914,0.7483923717451271,-7.6,0.0293,-7.6,2.31
184,2015-04-30,1.74,3.55,2.4009565663979746,4.31529,0.1827122533826996,-5.88,0.0218,-5.88,3.55
185,2015-05-31,1.74,-2.85,4.604997403154258,5.64696,1.9691641985946151,25.94,0.0341,25.94,-2.85
186,2015-06-30,1.5,-3.12,2.586265325127892,4.37429,-0.9453313419985572,-22.54,0.0257,-22.54,-3.12
187,2015-07-31,1.5,-3.16,1.8065115530512046,4.93899,1.7664896476575578,12.91,0.0268,12.91,-3.16
188,2015-08-31,1.52,-4.71,1.351675981228448,4.32372,-0.8856251654876113,-12.46,0.0247,-12.46,-4.71
189,2015-09-30,1.49,1.68,1.1496417577117661,4.8547,2.484994676867133,12.06,0.0235,12.06,1.68
190,2015-10-31,1.5,5.37,1.211170283550133,4.32372,0.8170200777704291,-10.94,0.0221,-10.94,5.37
191,2015-11-30,1.5,-2.07,1.1583669271568533,4.39958,-1.0529329260052616,1.75,0.0169,1.75,-2.07
192,2015-12-31,1.52,-1.58,0.9274721999625449,4.28158,2.248065643698819,-2.68,0.0156,-2.68,-1.58
193,2016-01-31,1.5,-3.78,2.724615660059118,3.33299,2.133089898206715,-13.48,0.0387,-13.48,-3.78
194,2016-02-29,1.52,1.09,3.269506344175242,2.79128,1.309223308812704,-16.25,0.0405,-16.25,1.09
195,2016-03-31,1.53,4.79,2.206293345504316,2.63329,-0.16400317163288514,-5.66,0.0226,-5.66,4.79
196,2016-04-30,1.5,-0.13,2.5152242795380344,2.56557,-0.011798019423416862,-1.45,0.025,-1.45,-0.13
197,2016-05-31,1.48,-0.64,1.642446085557626,2.75367,1.8762915970815206,7.33,0.0134,7.33,-0.64
198,2016-06-30,1.23,1.0,4.713409313536798,2.15929,0.468838413402914,-21.8,0.0357,-21.8,1.0
199,2016-07-31,1.24,3.78,1.639368205069396,2.36243,1.4730246128055113,13.77,0.0175,13.77,3.78
200,2016-08-31,1.25,2.14,1.7817553521946192,2.40758,0.8992582611768838,1.91,0.0214,1.91,2.14
201,2016-09-30,1.26,0.0,1.4237228083199225,2.31729,-1.0316911247429152,-4.64,0.0253,-4.64,0.0
202,2016-10-31,1.24,-0.61,1.519298183190343,2.32482,0.9129708075550795,0.32,0.0245,0.32,-0.61
