,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,17200,24000,21195,17200,52500,28667,14950,19400,18200,17200,-31.47,-32.55,-60.0,-14.85,-8.51,105094,0.0432,0.0414,0.0434,0.0465,4.79,-31.47
1,2000-01-31,19350,20100,18183,16600,52500,28598,14950,19350,18020,16600,12.5,-23.52,-51.38,14.84,16.92,127988,0.0438,0.0562,0.0445,0.0487,4.78,12.5
2,2000-02-29,16900,21500,18223,16400,52500,28622,16000,17500,17040,16800,-10.82,-26.2,-50.0,3.05,9.74,78632,0.0464,0.0463,0.0455,0.0487,5.07,-10.82
3,2000-03-31,15000,18000,17125,15000,52500,28487,15000,16750,16160,15000,-11.24,-12.79,-37.5,-9.09,-27.54,95792,0.0439,0.0206,0.045,0.041,5.05,-11.24
4,2000-04-30,8510,15700,11289,8400,52500,27180,8400,10600,9304,8400,-49.19,-55.09,-66.1,-22.28,-76.49,144560,0.0496,0.071,0.0475,0.0505,5.06,-49.19
5,2000-05-31,8700,9140,8107,6500,52500,24950,6500,8700,7906,7100,2.23,-48.52,-65.88,14.62,-73.56,215028,0.0552,0.0758,0.0497,0.0614,5.12,2.23
6,2000-06-30,8750,10000,8812,8000,52500,22472,6500,9070,8756,8520,8.43,-44.27,-49.13,4.29,-79.41,50624,0.0559,0.0516,0.0503,0.0679,5.16,8.43
7,2000-07-31,7810,11300,9291,7810,41450,19349,6500,8160,7996,7810,-10.74,-8.23,-59.64,-4.76,-80.38,36670,0.0549,0.0451,0.0496,0.0587,5.13,-10.74
8,2000-08-31,7850,8660,8125,7850,32200,16877,6500,8200,8034,7850,0.51,-9.77,-53.55,-1.26,-75.99,21586,0.0528,0.0257,0.0492,0.0372,5.12,0.51
9,2000-09-30,7750,8200,7802,7290,32200,15314,6500,7850,7740,7650,-5.49,-9.25,-53.45,6.31,-68.88,20534,0.0534,0.0262,0.0491,0.0335,5.09,-5.49
10,2000-10-31,5780,7800,6788,5780,32200,13696,5780,6010,5896,5780,-25.42,-25.99,-32.08,-6.02,-77.15,48980,0.0455,0.0274,0.0476,0.0264,5.37,-25.42
11,2000-11-30,5250,6190,5762,5250,24000,11661,5250,5510,5360,5250,-11.47,-34.94,-34.94,-0.94,-79.41,19708,0.0317,0.0228,0.046,0.0257,5.32,-11.47
12,2000-12-31,5000,5650,5338,4950,21500,10482,4950,5470,5124,4950,-6.19,-35.06,-41.31,-8.59,-72.83,36650,0.0293,0.0224,0.0449,0.0245,6.08,-6.19
13,2001-01-31,7450,7500,6589,5000,21500,9481,4950,7500,7340,7100,49.0,28.89,-4.61,0.68,-61.5,87792,0.0359,0.064,0.0464,0.0427,5.27,49.0
14,2001-02-28,6990,7100,6707,6350,18000,8521,4950,6990,6728,6510,-6.8,30.17,-14.23,5.27,-58.39,59464,0.0362,0.0293,0.0453,0.0439,5.06,-6.8
15,2001-03-31,6150,6720,6204,5860,15000,7560,4950,6200,6146,6040,-12.02,23.0,-20.65,1.15,-60.83,15010,0.0363,0.0267,0.0456,0.0447,4.96,-12.02
16,2001-04-30,7420,7420,6095,5670,11300,7163,4950,7420,6552,6060,20.65,4.51,25.13,22.64,-12.81,74510,0.0375,0.0374,0.0417,0.0312,5.01,20.65
17,2001-05-31,11400,11400,9076,7710,11400,7246,4950,11400,10454,9870,53.64,63.09,117.14,20.0,31.03,148176,0.0398,0.0385,0.0377,0.0354,5.01,53.64
18,2001-06-30,18900,18900,16215,13100,18900,7858,4950,18900,17420,16700,87.13,212.91,278.0,11.83,121.31,317228,0.0486,0.0736,0.0409,0.0517,4.99,87.13
19,2001-07-31,13900,19000,14970,12650,19000,8365,4950,13900,13080,12650,-26.46,87.33,86.58,9.02,77.98,188972,0.0462,0.0512,0.0417,0.0584,4.77,-26.46
20,2001-08-31,13300,16500,15288,13300,19000,9005,4950,16500,15560,13300,-4.32,16.67,90.27,-16.35,69.43,177410,0.0503,0.0533,0.0436,0.0545,4.54,-4.32
21,2001-09-30,12500,13800,12310,10400,19000,9358,4950,12500,12120,11800,-24.24,-27.33,103.58,4.17,61.29,43566,0.0532,0.0534,0.0453,0.0521,4.0,-24.24
22,2001-10-31,15000,15850,14730,13550,19000,10023,4950,15850,15150,14400,20.0,7.91,102.16,0.67,159.52,84294,0.0534,0.0419,0.0461,0.0493,4.02,20.0
23,2001-11-30,25100,26000,20575,17550,26000,11330,4950,26000,24850,22050,74.31,60.9,139.05,3.08,378.1,431368,0.0552,0.0656,0.0499,0.0561,4.04,74.31
24,2001-12-31,32900,32900,27340,24900,32900,12989,5400,32900,30790,29300,49.21,163.2,91.28,12.29,558.0,182312,0.0542,0.0495,0.0512,0.0539,4.01,49.21
25,2002-01-31,33300,41200,37218,33300,41200,15598,5670,38000,35820,33300,1.22,122.0,139.57,-12.6,346.98,145187,0.0534,0.0456,0.0495,0.0549,3.98,1.22
26,2002-02-28,39700,39700,35518,32450,41200,17708,5670,39700,37660,37000,7.3,80.05,140.61,14.41,467.95,154712,0.05,0.0321,0.0495,0.0463,4.01,7.3
27,2002-03-31,51600,57200,49828,39200,57200,21252,5670,51600,50220,48500,29.97,56.84,312.8,-3.55,754.3,125474,0.0492,0.0508,0.0508,0.0435,4.0,29.97
28,2002-04-30,43500,55700,49840,43500,57200,25006,7600,49200,46080,43500,-15.7,26.82,202.08,-10.86,486.25,137945,0.0479,0.0326,0.051,0.0409,4.04,-15.7
29,2002-05-31,44800,48950,45548,39000,57200,28262,10400,47350,46050,44800,2.99,12.85,78.49,-7.82,292.98,47037,0.042,0.0327,0.0506,0.0404,4.28,2.99
30,2002-06-30,35800,47700,42318,30600,57200,30219,10400,38000,34310,30600,-23.83,-26.19,8.81,-9.82,108.14,184074,0.0434,0.056,0.0491,0.0419,4.26,-23.83
31,2002-07-31,36900,41150,37013,32700,57200,32145,10400,36900,34550,32700,3.07,-15.17,10.81,8.05,165.47,64358,0.0418,0.0392,0.0476,0.0436,4.27,3.07
32,2002-08-31,36500,37700,36130,33950,57200,33938,10400,36500,35390,34800,2.96,-18.71,-8.06,0.14,133.97,23973,0.0409,0.0246,0.0468,0.0417,4.28,2.96
33,2002-09-30,26900,38500,32883,26900,57200,35716,13550,28200,27770,26900,-26.3,-24.86,-47.87,-6.43,115.2,61283,0.0374,0.0305,0.0445,0.0324,4.28,-26.3
