,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,24898.543962716354,2.70252,1.0003358222670652e-05,-26.3,-26.3,0.0607,-26.3,11.18
1,2000-01-31,4.78,-8.41,18859.829219288174,2.0282,1.665854483142715e-06,-6.13,-6.13,0.062,-6.13,-8.41
2,2000-02-29,5.07,-13.36,28676.270075809945,2.2368,9.95164480741785e-06,10.16,10.16,0.0457,10.16,-13.36
3,2000-03-31,5.05,4.71,33305.4229369557,1.90023,-4.312150969686935e-06,-15.05,-15.05,0.0352,-15.05,4.71
4,2000-04-30,5.06,-17.96,18092.153640268833,1.43753,-3.0294462268606417e-06,-24.17,-24.17,0.0478,-24.17,-17.96
5,2000-05-31,5.12,1.68,18605.792874791252,1.24002,-3.203507499142314e-06,-13.75,-13.75,0.0813,-13.75,1.68
6,2000-06-30,5.16,12.61,39484.0312888739,1.21831,-8.787291896081944e-06,10.87,10.87,0.062,10.87,12.61
7,2000-07-31,5.13,-14.44,33548.03686574295,0.99678,-5.235669712774743e-06,-18.18,-18.18,0.0537,-18.18,-14.44
8,2000-08-31,5.12,-3.14,16962.853882461615,0.912,-6.745782664428875e-06,-8.5,-8.5,0.0373,-8.5,-3.14
9,2000-09-30,5.09,-17.36,17818.275398270696,0.8122,-6.794198951020802e-06,-19.22,-19.22,0.055,-19.22,-17.36
10,2000-10-31,5.37,-16.2,14019.448258347806,0.69486,-5.259079772009264e-07,-14.44,-14.44,0.0375,-14.44,-16.2
11,2000-11-30,5.32,-0.81,14091.577000414925,0.66667,1.877881997740596e-07,0.66,0.66,0.0257,0.66,-0.81
12,2000-12-31,6.08,-4.36,6776.656712640769,0.61239,-6.759604163040617e-07,-12.01,-12.01,0.0171,-12.01,-4.36
13,2001-01-31,5.27,23.09,25845.387069609293,0.70152,-6.454379586736053e-06,25.53,25.53,0.049,25.53,23.09
14,2001-02-28,5.06,-7.49,30234.37790152316,0.68361,-8.128998204301244e-07,-0.43,-0.43,0.0379,-0.43,-7.49
15,2001-03-31,4.96,-9.68,10028.341951490223,0.63997,4.658617964444523e-06,-6.38,-6.38,0.0245,-6.38,-9.68
16,2001-04-30,5.01,11.19,9112.54013896853,0.63997,1.415441736631283e-05,0.0,0.0,0.0297,0.0,11.19
17,2001-05-31,5.01,5.02,18155.7963831599,0.76097,5.174428311542882e-06,18.89,18.89,0.0298,18.89,5.02
18,2001-06-30,4.99,-7.17,13195.685719662853,0.81641,2.5065864366127306e-07,1.73,1.73,0.0255,1.73,-7.17
19,2001-07-31,4.77,-8.5,10451.847540235876,0.78774,6.56483168049262e-06,-3.52,-3.52,0.0267,-3.52,-8.5
20,2001-08-31,4.54,0.66,7747.202293928318,0.74115,1.8394877850101324e-05,-5.91,-5.91,0.0144,-5.91,0.66
21,2001-09-30,4.0,-17.28,6721.070838100456,0.62416,-8.406349387955391e-06,-17.75,-17.75,0.0533,-17.75,-17.28
22,2001-10-31,4.02,12.78,8567.519269713192,0.73314,5.523494783769655e-07,17.46,17.46,0.0265,17.46,12.78
23,2001-11-30,4.04,20.45,8362.701698115827,0.76687,3.911434092465727e-06,5.16,5.16,0.0281,5.16,20.45
24,2001-12-31,4.01,10.41,28176.312143252813,0.9412,-9.001310031425655e-06,28.38,28.38,0.0494,28.38,10.41
25,2002-01-31,3.98,6.92,31829.267295569836,1.49785,7.232349329775023e-06,52.63,52.63,0.0514,52.63,6.92
26,2002-02-28,4.01,10.36,18188.256338484658,1.49785,1.0295946573285571e-05,2.84,2.84,0.0279,2.84,10.36
27,2002-03-31,4.0,8.98,32138.02344446318,1.92945,2.0260717131569185e-06,28.83,28.83,0.0362,28.83,8.98
28,2002-04-30,4.04,-4.87,35106.024046879415,1.34292,-1.6569587926861384e-05,-30.41,-30.41,0.043,-30.41,-4.87
29,2002-05-31,4.28,-5.25,38615.32002924605,1.12383,-7.2525897079597e-06,-16.31,-16.31,0.0357,-16.31,-5.25
30,2002-06-30,4.26,-12.73,16456.776057557923,1.01219,3.893743392709382e-06,-12.03,-12.03,0.0429,-12.03,-12.73
31,2002-07-31,4.27,-3.77,16343.078361998361,0.9111,-1.6157070175631295e-07,-10.0,-10.0,0.0426,-10.0,-3.77
32,2002-08-31,4.28,1.76,11847.4433746208,0.93989,5.043624581460295e-06,2.71,2.71,0.0296,2.71,1.76
