,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,1.1957626345475124e-06,-20.84,-20.84
1,2000-01-31,4.78,-2.3775836954085656e-06,-9.33,-9.33
2,2000-02-29,5.07,-3.670386798103119e-08,-5.96,-5.96
3,2000-03-31,5.05,-6.565808030728685e-07,-6.72,-6.72
4,2000-04-30,5.06,-1.538246517017567e-06,-30.22,-30.22
5,2000-05-31,5.12,-4.406136312593723e-07,-20.86,-20.86
6,2000-06-30,5.16,1.661377740586113e-08,7.69,7.69
7,2000-07-31,5.13,1.4229962348487308e-07,-10.71,-10.71
8,2000-08-31,5.12,-1.185143322603209e-06,0.36,0.36
9,2000-09-30,5.09,-2.8127473871792265e-06,-17.57,-17.57
10,2000-10-31,5.37,1.2096224412469707e-07,-22.13,-22.13
11,2000-11-30,5.32,-3.109537816242922e-08,-5.0,-5.0
12,2000-12-31,6.08,1.8032409828208503e-07,-24.75,-24.75
13,2001-01-31,5.27,9.963526592092616e-08,42.95,42.95
14,2001-02-28,5.06,-3.199236735273553e-07,-4.88,-4.88
15,2001-03-31,4.96,-9.594420539070213e-08,-10.77,-10.77
16,2001-04-30,5.01,-1.8060230622074292e-08,17.24,17.24
17,2001-05-31,5.01,2.924866580308328e-07,20.59,20.59
18,2001-06-30,4.99,-3.2964262110272547e-07,-9.02,-9.02
19,2001-07-31,4.77,-1.6339159703350185e-07,-21.49,-21.49
20,2001-08-31,4.54,-5.018547368031527e-08,-12.11,-12.11
21,2001-09-30,4.0,-4.20835321967121e-08,-29.05,-29.05
22,2001-10-31,4.02,-9.295821622395142e-08,10.24,10.24
23,2001-11-30,4.04,-7.627636428471273e-08,13.77,13.77
24,2001-12-31,4.01,-1.0574278793136031e-07,-1.27,-1.27
25,2002-01-31,3.98,3.344915008552358e-08,35.26,35.26
26,2002-02-28,4.01,-2.3516697374750706e-07,-7.14,-7.14
27,2002-03-31,4.0,-2.767801638557551e-07,15.38,15.38
28,2002-04-30,4.04,-4.750837088802615e-08,-21.9,-21.9
29,2002-05-31,4.28,8.480117580974222e-09,6.71,6.71
30,2002-06-30,4.26,-4.769866993002888e-08,-19.39,-19.39
31,2002-07-31,4.27,-1.9466173632200402e-07,-5.7,-5.7
32,2002-08-31,4.28,-1.7365950919069775e-09,0.0,0.0
33,2002-09-30,4.28,4.4298824416216625e-09,-26.0,-26.0
34,2002-10-31,4.28,-6.166135893245515e-09,11.71,11.71
35,2002-11-30,4.28,-7.533022703959844e-09,-1.59,-1.59
36,2002-12-31,4.52,-1.5507731081922352e-08,-16.94,-16.94
37,2003-01-31,4.34,-3.1390174048391768e-09,-14.56,-14.56
38,2003-02-28,4.27,1.4531656003569997e-09,11.96,11.96
39,2003-03-31,4.27,-3.7610130100491916e-10,-17.48,-17.48
