,Date,riskfree,MA1M,actualreturn
15,2001-03-31,4.96,-5.65,-5.65
16,2001-04-30,5.01,53.0,53.0
17,2001-05-31,5.01,16.57,16.57
18,2001-06-30,4.99,10.75,10.75
19,2001-07-31,4.77,-8.8,-8.8
20,2001-08-31,4.54,0.25,0.25
21,2001-09-30,4.0,-25.78,-25.78
22,2001-10-31,4.02,11.9,11.9
23,2001-11-30,4.04,26.38,26.38
24,2001-12-31,4.01,-13.93,-13.93
25,2002-01-31,3.98,18.3,18.3
26,2002-02-28,4.01,47.34,47.34
27,2002-03-31,4.0,27.21,27.21
28,2002-04-30,4.04,-10.05,-10.05
29,2002-05-31,4.28,-26.65,-26.65
30,2002-06-30,4.26,5.15,5.15
31,2002-07-31,4.27,-0.35,-0.35
32,2002-08-31,4.28,-5.11,-5.11
33,2002-09-30,4.28,-26.91,-26.91
34,2002-10-31,4.28,16.15,16.15
35,2002-11-30,4.28,7.36,7.36
36,2002-12-31,4.52,1.81,1.81
37,2003-01-31,4.34,-11.7,-11.7
38,2003-02-28,4.27,3.33,3.33
39,2003-03-31,4.27,18.94,18.94
40,2003-04-30,4.26,23.61,23.61
41,2003-05-31,4.01,10.26,10.26
42,2003-06-30,4.1,15.12,15.12
43,2003-07-31,3.75,15.56,15.56
44,2003-08-31,3.72,40.9,40.9
45,2003-09-30,3.77,-12.92,-12.92
46,2003-10-31,3.84,14.41,14.41
47,2003-11-30,3.78,28.12,28.12
48,2003-12-31,3.97,1.04,1.04
49,2004-01-31,3.78,-10.35,-10.35
50,2004-02-29,3.78,16.48,16.48
51,2004-03-31,3.74,15.12,15.12
52,2004-04-30,3.76,-23.32,-23.32
53,2004-05-31,3.77,-16.43,-16.43
54,2004-06-30,3.78,-1.4,-1.4
55,2004-07-31,3.77,6.99,6.99
56,2004-08-31,3.52,7.86,7.86
57,2004-09-30,3.55,5.29,5.29
58,2004-10-31,3.53,-2.65,-2.65
59,2004-11-30,3.26,1.47,1.47
60,2004-12-31,3.29,-10.71,-10.71
61,2005-01-31,3.26,4.63,4.63
62,2005-02-28,3.28,10.01,10.01
63,2005-03-31,3.26,-0.66,-0.66
64,2005-04-30,3.29,-9.73,-9.73
65,2005-05-31,3.29,-0.25,-0.25
66,2005-06-30,3.3,11.27,11.27
67,2005-07-31,3.27,10.86,10.86
68,2005-08-31,3.25,-7.53,-7.53
69,2005-09-30,3.28,34.4,34.4
70,2005-10-31,3.51,9.75,9.75
71,2005-11-30,3.5,19.44,19.44
72,2005-12-31,3.76,22.3,22.3
73,2006-01-31,3.76,-11.6,-11.6
74,2006-02-28,3.99,2.17,2.17
75,2006-03-31,3.97,9.73,9.73
76,2006-04-30,3.97,1.44,1.44
77,2006-05-31,3.96,-12.75,-12.75
78,2006-06-30,4.21,1.95,1.95
79,2006-07-31,4.22,-0.32,-0.32
80,2006-08-31,4.49,6.07,6.07
81,2006-09-30,4.48,13.64,13.64
82,2006-10-31,4.48,-3.2,-3.2
83,2006-11-30,4.49,12.68,12.68
