,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,37521.07561680064,0.54996,1.2084194552963309e-05,15.02
1,2000-01-31,4.78,-8.41,16021.899287105498,0.43222,5.4643289911164596e-06,-33.06
2,2000-02-29,5.07,-13.36,37872.79114245915,0.56847,-1.3127741292044919e-05,26.8
3,2000-03-31,5.05,4.71,21924.647921626074,0.56403,3.40803259653911e-06,-0.79
4,2000-04-30,5.06,-17.96,12005.577572901446,0.44835,-3.5029156435128345e-06,-18.03
5,2000-05-31,5.12,1.68,11883.442755590022,0.33534,-5.015325036312353e-06,-25.2
6,2000-06-30,5.16,12.61,28036.12646587632,0.34615,-8.72841490968106e-06,6.93
7,2000-07-31,5.13,-14.44,17167.801342957864,0.28694,-5.5540023199204584e-08,-17.1
8,2000-08-31,5.12,-3.14,400203.0299325705,0.59452,-1.085878546692732e-06,107.19
9,2000-09-30,5.09,-17.36,395190.0688994961,0.75143,-6.293051673673758e-07,27.74
10,2000-10-31,5.37,-16.2,206172.3502846004,0.40891,-6.174900969878921e-07,-45.58
11,2000-11-30,5.32,-0.81,153009.22231340528,0.32098,-5.58889179853246e-09,-24.31
12,2000-12-31,6.08,-4.36,134680.2983238231,0.37124,-1.1303064326538377e-06,0.24
13,2001-01-31,5.27,23.09,190281.8492449504,0.55745,-1.7016801497362684e-06,16.91
14,2001-02-28,5.06,-7.49,185926.49175553647,0.51249,-6.556168501655273e-08,2.53
15,2001-03-31,4.96,-9.68,64681.71891374446,0.39394,-4.0912678549392505e-08,-23.15
16,2001-04-30,5.01,11.19,76073.37366326447,0.52171,1.1519891892807663e-07,32.46
17,2001-05-31,5.01,5.02,300620.18629367487,0.48606,2.6010715505636353e-08,-6.84
18,2001-06-30,4.99,-7.17,105451.76063236065,0.43539,-6.753827600291023e-08,-14.29
19,2001-07-31,4.77,-8.5,34511.867142893716,0.39271,-7.45411043831268e-09,-9.79
20,2001-08-31,4.54,0.66,190484.80051760364,0.36162,-1.194106210069435e-06,-7.92
21,2001-09-30,4.0,-17.28,57346.650607531265,0.24374,-2.0662961706003303e-08,-39.37
22,2001-10-31,4.02,12.78,72345.2076449812,0.27445,-1.2067425371094493e-07,12.63
23,2001-11-30,4.04,20.45,119603.53960702624,0.27958,2.5772006085604028e-08,1.4
24,2001-12-31,4.01,10.41,88000.74321833877,0.23861,-1.0361272613611147e-06,-14.68
25,2002-01-31,3.98,6.92,133282.4416622968,2.68224,-9.070312027402793e-08,32.26
