,Date,riskfree,activity,MA1M,actualreturn
26,2002-02-28,4.01,-4.811625766446469e-06,-12.66,-12.66
27,2002-03-31,4.0,-8.435749501140926e-06,16.48,16.48
28,2002-04-30,4.04,-7.512682087578236e-06,-15.73,-15.73
29,2002-05-31,4.28,-5.471177428883453e-06,-17.8,-17.8
30,2002-06-30,4.26,-1.0653621181657229e-05,-36.5,-36.5
31,2002-07-31,4.27,-1.0277438895688326e-06,-5.56,-5.56
32,2002-08-31,4.28,-8.644697809880212e-06,0.25,0.25
33,2002-09-30,4.28,-4.0550013051351157e-07,-18.25,-18.25
34,2002-10-31,4.28,-1.663971127409852e-06,-2.75,-2.75
35,2002-11-30,4.28,1.909900500764472e-06,2.46,2.46
36,2002-12-31,4.52,3.236597173007046e-06,-1.07,-1.07
37,2003-01-31,4.34,6.073358160258322e-06,-13.38,-13.38
38,2003-02-28,4.27,1.533629818839963e-05,-1.13,-1.13
39,2003-03-31,4.27,6.489510339760748e-06,-6.87,-6.87
40,2003-04-30,4.26,5.608804337446863e-07,22.27,22.27
41,2003-05-31,4.01,-4.260429290430289e-07,11.5,11.5
42,2003-06-30,4.1,8.311788845214384e-06,37.82,37.82
43,2003-07-31,3.75,1.0108247161265615e-05,-11.23,-11.23
44,2003-08-31,3.72,-6.968997798382326e-06,5.18,5.18
45,2003-09-30,3.77,-9.533999431052191e-06,-23.94,-23.94
46,2003-10-31,3.84,-1.3087486257658361e-06,41.18,41.18
47,2003-11-30,3.78,-1.4262109431694315e-07,-10.68,-10.68
48,2003-12-31,3.97,2.26698556381215e-06,10.73,10.73
49,2004-01-31,3.78,-3.497399057269181e-06,-13.22,-13.22
50,2004-02-29,3.78,-4.792664906061908e-06,-8.09,-8.09
51,2004-03-31,3.74,-5.8933313877199945e-06,-14.4,-14.4
52,2004-04-30,3.76,7.872223737907611e-06,5.61,5.61
53,2004-05-31,3.77,-4.872445905408103e-06,-27.43,-27.43
54,2004-06-30,3.78,-5.631259744232232e-06,-9.6,-9.6
55,2004-07-31,3.77,-1.7959479785708528e-06,-35.13,-35.13
56,2004-08-31,3.52,-6.609875440869953e-06,9.82,9.82
57,2004-09-30,3.55,5.162319156098259e-07,57.13,57.13
58,2004-10-31,3.53,-2.7013242263007304e-06,-3.7,-3.7
59,2004-11-30,3.26,1.3173208657208685e-07,27.78,27.78
60,2004-12-31,3.29,1.4975732114103944e-07,-35.5,-35.5
61,2005-01-31,3.26,-1.99870653027721e-07,-2.33,-2.33
62,2005-02-28,3.28,4.534483500486903e-08,28.45,28.45
63,2005-03-31,3.26,4.638511059594989e-07,6.38,6.38
64,2005-04-30,3.29,5.277029189052434e-07,-36.42,-36.42
65,2005-05-31,3.29,-1.5805417884649157e-07,14.24,14.24
66,2005-06-30,3.3,-1.0454782375360178e-05,-3.54,-3.54
67,2005-07-31,3.27,-1.0851202224273771e-08,-1.82,-1.82
68,2005-08-31,3.25,2.2854651922166253e-07,-19.72,-19.72
69,2005-09-30,3.28,-9.387764559698565e-07,4.61,4.61
70,2005-10-31,3.51,-1.8245470028373466e-06,-12.04,-12.04
71,2005-11-30,3.5,-3.031760068595887e-07,42.5,42.5
72,2005-12-31,3.76,-8.788509833752381e-09,24.39,24.39
73,2006-01-31,3.76,-8.79802105669638e-07,15.29,15.29
74,2006-02-28,3.99,-9.025185810589818e-07,5.6,5.6
75,2006-03-31,3.97,2.3221157449427846e-07,18.02,18.02
76,2006-04-30,3.97,3.1781060403861806e-07,19.52,19.52
77,2006-05-31,3.96,-5.408165620368175e-07,-26.07,-26.07
78,2006-06-30,4.21,1.1637113433403039e-06,-7.36,-7.36
79,2006-07-31,4.22,3.072463110557323e-06,22.18,22.18
80,2006-08-31,4.49,-5.581113476305608e-07,4.79,4.79
81,2006-09-30,4.48,-2.261629054818362e-07,20.27,20.27
82,2006-10-31,4.48,-3.134740021737588e-08,-13.14,-13.14
83,2006-11-30,4.49,2.2742002323064614e-06,-4.93,-4.93
84,2006-12-31,4.6,-5.99138447604281e-06,7.55,7.55
85,2007-01-31,4.61,-5.590728116605045e-07,-16.39,-16.39
86,2007-02-28,4.55,-4.868216278916928e-08,-2.44,-2.44
87,2007-03-31,4.63,5.781827057350123e-08,13.33,13.33
88,2007-04-30,4.88,-2.9888635095536584e-06,2.94,2.94
89,2007-05-31,4.56,-4.628182942869384e-06,-7.14,-7.14
90,2007-06-30,4.52,-1.9991396397045014e-06,53.1,53.1
91,2007-07-31,4.76,-3.3344456011628155e-07,-15.44,-15.44
92,2007-08-31,4.98,-4.889462351071837e-07,-7.49,-7.49
93,2007-09-30,4.98,7.765639764598377e-07,-5.98,-5.98
94,2007-10-31,5.02,-2.507038366892717e-06,5.65,5.65
95,2007-11-30,5.02,-7.4304399813651205e-06,-7.93,-7.93
96,2007-12-31,5.02,-6.8489654646399114e-06,5.34,5.34
97,2008-01-31,4.96,-3.033159546644843e-07,-6.52,-6.52
98,2008-02-29,4.94,1.0876500687044709e-06,0.39,0.39
99,2008-03-31,4.98,-1.2115826395924192e-08,-10.38,-10.38
100,2008-04-30,4.95,2.302580623140804e-05,14.04,14.04
101,2008-05-31,5.04,2.3406463884658866e-06,-10.0,-10.0
102,2008-06-30,5.01,-3.2748391206499217e-07,8.12,8.12
103,2008-07-31,5.03,5.049203795228069e-06,15.42,15.42
104,2008-08-31,5.25,-4.211493361266308e-08,-10.39,-10.39
105,2008-09-30,5.22,-9.708184591810157e-09,-6.0,-6.0
106,2008-10-31,4.14,-1.0718873009116722e-08,-40.43,-40.43
107,2008-11-30,3.99,-7.427163019184845e-08,-9.3,-9.3
108,2008-12-31,3.02,-1.33618293871621e-07,-30.91,-30.91
109,2009-01-31,2.41,-8.757563045351876e-07,68.04,68.04
110,2009-02-28,1.87,-8.738251166101244e-08,-20.61,-20.61
111,2009-03-31,1.73,8.72780480525985e-07,34.42,34.42
112,2009-04-30,1.85,3.7393537437658293e-07,-2.44,-2.44
113,2009-05-31,1.96,-3.3992941991703667e-06,-22.42,-22.42
114,2009-06-30,1.96,-7.436759600281865e-07,-8.26,-8.26
115,2009-07-31,1.95,-2.891729109477105e-05,29.24,29.24
116,2009-08-31,1.99,1.2458095338626382e-06,10.8,10.8
117,2009-09-30,2.0,6.251829093439398e-06,69.5,69.5
118,2009-10-31,2.01,8.994008572532447e-06,39.53,39.53
119,2009-11-30,2.01,4.3394561065463375e-06,-9.3,-9.3
120,2009-12-31,2.01,2.781499215915513e-07,8.9,8.9
121,2010-01-31,2.0,5.602358013497901e-06,4.51,4.51
122,2010-02-28,2.01,-6.5056101611235465e-06,-1.93,-1.93
123,2010-03-31,2.0,1.786497173684168e-06,36.54,36.54
124,2010-04-30,2.0,1.2262558660523418e-06,22.77,22.77
125,2010-05-31,2.0,5.004589395839679e-06,30.2,30.2
126,2010-06-30,2.03,2.75646629339289e-06,10.6,10.6
127,2010-07-31,2.28,-8.782332458057154e-07,-17.92,-17.92
128,2010-08-31,2.28,-6.04857772598571e-06,-16.35,-16.35
129,2010-09-30,2.27,2.7365344123173492e-06,8.8,8.8
130,2010-10-31,2.26,1.9766510375037023e-07,6.24,6.24
131,2010-11-30,2.51,5.17732519418928e-07,5.88,5.88
132,2010-12-31,2.51,7.458504077840822e-06,8.13,8.13
133,2011-01-31,2.75,2.574879655645722e-06,-0.88,-0.88
134,2011-02-28,2.76,-1.1614551941536886e-05,-20.44,-20.44
135,2011-03-31,2.99,7.622611198640213e-06,9.22,9.22
136,2011-04-30,3.02,7.746979153708221e-06,6.01,6.01
137,2011-05-31,3.03,2.2037429922093203e-06,1.44,1.44
138,2011-06-30,3.28,-7.959535283387827e-06,-8.35,-8.35
139,2011-07-31,3.27,-1.0639107148440779e-06,1.77,1.77
140,2011-08-31,3.27,-3.839129694309362e-06,-12.95,-12.95
141,2011-09-30,3.28,4.90577481452804e-06,4.32,4.32
142,2011-10-31,3.26,5.192902513246024e-06,34.72,34.72
143,2011-11-30,3.27,9.016850833945824e-06,11.5,11.5
144,2011-12-31,3.29,7.028219596494657e-06,0.87,0.87
145,2012-01-31,3.27,3.6992212382734284e-06,3.45,3.45
146,2012-02-29,3.26,3.0571359089482917e-06,9.24,9.24
147,2012-03-31,3.24,-1.1776081139061382e-05,-11.03,-11.03
148,2012-04-30,3.26,-1.2240520850439612e-06,-0.41,-0.41
149,2012-05-31,3.27,7.743652783664309e-07,-2.9,-2.9
150,2012-06-30,3.26,1.1045909698534257e-05,29.69,29.69
151,2012-07-31,3.02,4.582497124420128e-06,4.38,4.38
152,2012-08-31,3.01,3.4174190217432044e-06,11.61,11.61
153,2012-09-30,3.01,-2.254208422043762e-07,8.93,8.93
154,2012-10-31,2.75,4.997253492206904e-06,17.49,17.49
155,2012-11-30,2.77,-2.5407366668051327e-06,1.64,1.64
156,2012-12-31,2.77,-5.0795534965652246e-06,-1.78,-1.78
157,2013-01-31,2.76,-5.834645070686679e-06,-14.71,-14.71
158,2013-02-28,2.76,4.213664688778289e-06,6.52,6.52
159,2013-03-31,2.75,7.616764141773297e-06,3.76,3.76
160,2013-04-30,2.78,-1.7539934377799423e-06,-0.91,-0.91
161,2013-05-31,2.5,-2.0209118086998092e-05,-16.7,-16.7
162,2013-06-30,2.5,-4.189609224345518e-06,-15.76,-15.76
163,2013-07-31,2.53,-4.435515191954885e-06,-5.52,-5.52
164,2013-08-31,2.51,6.0174995358595895e-06,11.69,11.69
165,2013-09-30,2.5,-7.353164729427856e-07,-0.58,-0.58
166,2013-10-31,2.52,1.7335778066632232e-06,-12.28,-12.28
167,2013-11-30,2.5,2.6791232219452445e-06,15.44,15.44
168,2013-12-31,2.52,-3.5361689727969836e-07,-9.3,-9.3
169,2014-01-31,2.51,-7.330529542408718e-06,-11.9,-11.9
170,2014-02-28,2.49,1.058873911591931e-05,19.85,19.85
171,2014-03-31,2.49,7.970583962774812e-06,-2.45,-2.45
172,2014-04-30,2.5,-1.1078318213496834e-05,-13.98,-13.98
173,2014-05-31,2.49,-1.4392347466336125e-05,-21.3,-21.3
174,2014-06-30,2.49,-1.524525236738204e-05,-22.66,-22.66
175,2014-07-31,2.49,-2.0474972185559684e-06,4.39,4.39
176,2014-08-31,2.24,-1.34845688071326e-05,-11.16,-11.16
177,2014-09-30,2.24,-3.2224389409469215e-06,1.49,1.49
178,2014-10-31,1.97,-5.011673205785377e-06,-12.38,-12.38
179,2014-11-30,1.99,-9.767222557677247e-06,-8.07,-8.07
180,2014-12-31,2.03,-1.475397032454453e-06,6.9,6.9
181,2015-01-31,2.0,-6.832689270087893e-06,-3.08,-3.08
182,2015-02-28,1.99,-2.0508391535392347e-07,10.13,10.13
183,2015-03-31,1.74,-4.089900021371435e-06,-1.87,-1.87
184,2015-04-30,1.74,7.77497634978157e-06,45.33,45.33
185,2015-05-31,1.74,7.043337323851688e-06,-1.39,-1.39
186,2015-06-30,1.5,-1.2796265234531499e-06,-18.69,-18.69
187,2015-07-31,1.5,-7.911978984049184e-06,-9.58,-9.58
188,2015-08-31,1.52,-3.879918895774443e-06,-8.94,-8.94
189,2015-09-30,1.49,-6.743669854143723e-06,5.63,5.63
190,2015-10-31,1.5,2.6153612847784637e-06,-8.66,-8.66
191,2015-11-30,1.5,-1.1525615719256919e-05,-9.04,-9.04
192,2015-12-31,1.52,-6.888312470187128e-06,-12.5,-12.5
193,2016-01-31,1.5,1.7377988969020602e-06,-14.16,-14.16
194,2016-02-29,1.52,5.27987182086092e-06,-1.9,-1.9
195,2016-03-31,1.53,-1.5137415960808755e-06,-2.91,-2.91
196,2016-04-30,1.5,-1.4930618159035248e-06,-1.6,-1.6
197,2016-05-31,1.48,-1.547582542943968e-05,-19.33,-19.33
198,2016-06-30,1.23,7.604271322811438e-06,12.17,12.17
199,2016-07-31,1.24,-2.742057255280692e-06,8.13,8.13
200,2016-08-31,1.25,-8.655710108799142e-07,9.51,9.51
201,2016-09-30,1.26,-5.926554915205925e-06,-7.43,-7.43
202,2016-10-31,1.24,1.6003856869612449e-06,-14.18,-14.18
203,2016-11-30,1.23,6.291593171389978e-07,-10.5,-10.5
204,2016-12-31,1.27,3.3822309434880927e-06,29.75,29.75
205,2017-01-31,1.25,5.269673604057928e-06,27.94,27.94
206,2017-02-28,1.26,3.7282543748302298e-06,2.32,2.32
207,2017-03-31,1.27,-2.665777891221679e-06,5.02,5.02
208,2017-04-30,1.21,-8.071579099262363e-06,-6.13,-6.13
209,2017-05-31,1.26,-7.571199025668246e-07,14.09,14.09
210,2017-06-30,1.29,3.142344480154753e-07,21.27,21.27
211,2017-07-31,1.24,-3.3439765154371983e-06,-2.24,-2.24
212,2017-08-31,1.27,7.1635523848568665e-06,42.49,42.49
213,2017-09-30,1.27,1.9013948288919496e-06,-4.25,-4.25
214,2017-10-31,1.26,-1.2227673009825139e-06,-9.85,-9.85
215,2017-11-30,1.53,-2.8778873162424494e-06,5.15,5.15
216,2017-12-31,1.58,-4.125336139779363e-06,-16.76,-16.76
217,2018-01-31,1.54,-5.502238649312977e-06,-2.99,-2.99
218,2018-02-28,1.51,-4.205985655057384e-06,-10.21,-10.21
219,2018-03-31,1.54,1.7766786053002559e-06,-13.53,-13.53
220,2018-04-30,1.51,-1.479569073521066e-07,-9.98,-9.98
221,2018-05-31,1.55,1.7816823069809783e-06,-4.62,-4.62
222,2018-06-30,1.57,-6.785361749705095e-06,-22.77,-22.77
223,2018-07-31,1.52,-1.942271300285552e-06,5.17,5.17
224,2018-08-31,1.55,-9.025664874564041e-06,3.2,3.2
225,2018-09-30,1.65,1.1366936489273758e-06,21.38,21.38
226,2018-10-31,1.57,5.509690380719307e-06,-28.47,-28.47
227,2018-11-30,1.76,-7.707027030507651e-06,-0.86,-0.86
228,2018-12-31,1.89,-1.4631796019280767e-05,-8.99,-8.99
229,2019-01-31,1.81,8.484375506426232e-06,18.83,18.83
230,2019-02-28,1.8,3.854713856204845e-06,4.99,4.99
231,2019-03-31,1.81,-7.211418866113253e-06,-10.93,-10.93
232,2019-04-30,1.79,1.1000461909550844e-05,54.11,54.11
233,2019-05-31,1.79,5.750567765611947e-06,-20.13,-20.13
234,2019-06-30,1.83,6.857598688567609e-06,30.74,30.74
235,2019-07-31,1.56,-1.0003286523749234e-05,-28.92,-28.92
236,2019-08-31,1.54,8.513741237891148e-06,-3.81,-3.81
237,2019-09-30,1.58,1.6302749613724366e-06,-0.53,-0.53
238,2019-10-31,1.29,-1.2181309276959375e-05,-8.36,-8.36
239,2019-11-30,1.28,-3.8757058723016955e-06,-6.41,-6.41
240,2019-12-31,1.39,-3.066871517202328e-06,10.12,10.12
241,2020-01-31,1.25,1.0818622144052517e-05,65.21,65.21
242,2020-02-29,1.26,-1.6771614099743408e-06,-30.46,-30.46
243,2020-03-31,0.8,-7.6060352655919e-06,-36.33,-36.33
244,2020-04-30,0.76,-5.1769252561892e-06,18.11,18.11
245,2020-05-31,0.49,-5.30525704599483e-06,3.48,3.48
246,2020-06-30,0.57,-1.2979337886195727e-06,-4.04,-4.04
247,2020-07-31,0.51,8.142962144238126e-07,21.4,21.4
248,2020-08-31,0.55,-5.002568164081628e-06,-10.4,-10.4
249,2020-09-30,0.55,-2.3836442375743012e-06,21.39,21.39
250,2020-10-31,0.52,1.1670454877383872e-06,2.19,2.19
251,2020-11-30,0.6,4.674458371284388e-06,18.18,18.18
252,2020-12-31,0.61,2.776900818770304e-06,52.49,52.49
253,2021-01-31,0.52,-6.565531115215778e-06,-19.05,-19.05
