,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,14900,19700,17173,14400,25000,17115,11100,15100,14890,14400,-23.59,-10.78,-4.78,-1.97,13.2,2251712,0.0554,0.0496,0.053,0.0598,4.79,-23.59
1,2000-01-31,16750,17500,15538,13950,25000,17185,11100,16750,15550,13950,12.42,1.52,18.17,19.64,41.07,2522608,0.0551,0.055,0.0527,0.0534,4.78,12.42
2,2000-02-29,17200,18200,17310,15700,25000,17502,11500,18000,17400,16950,6.5,-11.79,11.23,9.55,61.79,1883906,0.053,0.0423,0.0529,0.0494,5.07,6.5
3,2000-03-31,13500,19500,16588,13500,25000,17774,13500,19500,16630,13500,-21.51,-9.4,-16.67,-25.0,9.86,1935448,0.0552,0.0606,0.0541,0.049,5.05,-21.51
4,2000-04-30,8210,14500,10382,7250,25000,17225,7250,9000,8014,7250,-55.86,-49.16,-48.69,-14.57,-62.36,1920576,0.0558,0.0741,0.0555,0.0581,5.06,-55.86
5,2000-05-31,8350,8350,7017,5400,25000,16204,5400,8350,7444,6460,1.71,-51.45,-59.86,26.52,-47.56,3632750,0.062,0.0873,0.0592,0.0726,5.12,1.71
6,2000-06-30,9900,10100,9053,7300,25000,15267,5400,9900,9386,8800,33.78,-31.72,-33.56,13.79,-33.2,2261412,0.0632,0.0664,0.0602,0.0757,5.16,33.78
7,2000-07-31,11100,13750,11768,10250,25000,14770,5400,12000,11320,10850,12.12,35.2,-33.73,0.91,-21.69,3020274,0.0681,0.0765,0.0612,0.0763,5.13,12.12
8,2000-08-31,11250,12250,11268,9600,25000,14250,5400,11550,11450,11250,1.35,34.73,-34.59,-1.32,-27.68,716872,0.0683,0.044,0.0604,0.0598,5.12,1.35
9,2000-09-30,10000,12200,10643,9350,25000,13783,5400,10450,10108,9890,-13.42,7.53,-41.35,6.95,-41.18,953494,0.0675,0.0528,0.0618,0.0587,5.09,-13.42
10,2000-10-31,6260,9910,7613,6260,25000,12994,5400,6550,6394,6260,-37.4,-43.6,-23.75,-3.84,-62.06,840644,0.0644,0.0489,0.0602,0.0487,5.37,-37.4
11,2000-11-30,6630,8210,7349,6200,19700,11775,5400,7100,6766,6500,4.25,-42.6,-10.41,6.94,-68.13,1020198,0.0576,0.0549,0.0603,0.0556,5.32,4.25
12,2000-12-31,6000,7840,7021,6000,19500,11029,5400,7600,6780,6000,-12.92,-40.89,-31.82,-21.05,-60.13,1465718,0.0556,0.0436,0.0598,0.0525,6.08,-12.92
13,2001-01-31,13300,13300,10078,6000,19500,10563,5400,13300,12490,11850,121.67,112.46,19.82,2.31,-20.6,3597328,0.0584,0.0777,0.0634,0.0649,5.27,121.67
14,2001-02-28,13600,15500,13705,11750,19500,10262,5400,14200,13920,13600,11.93,102.68,19.3,-5.56,-22.73,1487246,0.0585,0.0454,0.0635,0.0607,5.06,11.93
15,2001-03-31,9700,12800,11215,9700,15500,9774,5400,11100,10320,9700,-28.68,61.67,-3.0,-9.35,-33.1,1168258,0.0595,0.048,0.0635,0.0651,4.96,-28.68
16,2001-04-30,14150,14200,11689,9400,15500,9902,5400,14200,13830,13250,45.88,19.41,122.48,2.54,72.35,1907040,0.0587,0.0479,0.0615,0.0514,5.01,45.88
17,2001-05-31,14300,16450,15115,14150,16450,10606,6000,15800,15080,14300,1.06,5.15,115.69,-8.92,71.26,1685448,0.0551,0.0379,0.0572,0.0454,5.01,1.06
18,2001-06-30,11850,14000,13035,11250,16450,10941,6000,12800,12010,11250,-21.78,20.92,97.5,-6.69,27.42,1139970,0.0534,0.0344,0.055,0.0413,4.99,-21.78
19,2001-07-31,11300,13000,11525,10400,16450,10931,6000,11300,10960,10400,-4.64,-20.14,-15.04,5.12,1.8,681400,0.0427,0.0295,0.0512,0.0337,4.77,-4.64
20,2001-08-31,12100,13850,13183,12100,16450,11100,6000,13550,13020,12100,7.08,-15.38,-11.03,-10.04,7.56,715778,0.0404,0.0338,0.0511,0.0358,4.54,7.08
21,2001-09-30,10550,12450,10938,9760,16450,11122,6000,10550,10180,9950,-22.14,-6.22,2.43,6.03,6.67,1060468,0.0419,0.0542,0.051,0.0429,4.0,-22.14
22,2001-10-31,11650,12350,11518,10750,16450,11452,6000,12350,11940,11600,10.43,3.1,-17.67,-4.12,86.1,625450,0.0369,0.0266,0.0494,0.0395,4.02,10.43
23,2001-11-30,16500,17850,14923,12800,17850,12114,6000,17850,16650,15650,42.24,25.95,10.0,-0.6,148.87,2927060,0.0386,0.038,0.0475,0.0408,4.04,42.24
24,2001-12-31,17800,17800,16595,15400,17850,12807,6700,17800,16300,15600,13.74,68.72,58.22,12.66,196.67,865280,0.0391,0.0372,0.0469,0.0339,4.01,13.74
25,2002-01-31,23000,25150,19945,17950,25150,13614,9400,25150,23030,21800,29.21,97.42,103.54,4.31,72.93,3140705,0.0425,0.0569,0.0431,0.0446,3.98,29.21
26,2002-02-28,24900,24900,22843,20700,25150,14247,9400,24900,23950,23300,-0.99,59.11,83.76,8.73,83.09,1303558,0.042,0.0401,0.0423,0.0428,4.01,-0.99
27,2002-03-31,27000,29000,26510,24650,29000,15482,9400,27400,27010,26600,8.43,51.69,155.92,-3.91,175.51,591850,0.0374,0.0286,0.0396,0.0412,4.0,8.43
28,2002-04-30,23350,29250,26448,22500,29250,16744,9760,26800,24740,22500,-13.52,7.11,101.29,-15.09,65.02,746513,0.0407,0.0433,0.0393,0.0375,4.04,-13.52
29,2002-05-31,22600,25700,23893,21400,29250,17537,9760,25300,24120,22600,-3.21,-9.24,36.97,-8.32,58.04,418801,0.0409,0.0402,0.0396,0.0385,4.28,-3.21
30,2002-06-30,18700,23800,21583,16800,29250,18166,9760,20650,18620,16800,-26.09,-30.87,5.06,-13.43,66.22,739771,0.0431,0.0497,0.0409,0.0439,4.26,-26.09
31,2002-07-31,19200,22550,20563,18900,29250,18958,9760,20100,19410,19000,2.67,-17.77,-16.52,-3.76,69.91,691054,0.0405,0.0448,0.0419,0.0441,4.27,2.67
32,2002-08-31,20400,20400,18830,17400,29250,19442,9760,20400,19870,19500,4.35,-13.92,-18.07,2.77,55.73,621321,0.0396,0.0265,0.041,0.0409,4.28,4.35
33,2002-09-30,15550,21600,18375,15550,29250,20085,10750,16800,16120,15550,-23.77,-16.84,-42.41,-9.33,47.39,889961,0.0399,0.0338,0.0392,0.0361,4.28,-23.77
34,2002-10-31,16500,18300,15348,12150,29250,20364,12000,18300,17310,16500,6.11,-14.06,-29.34,-3.51,41.63,1880762,0.0436,0.0626,0.0423,0.044,4.28,6.11
35,2002-11-30,19000,19000,17345,15850,29250,20595,12150,19000,18610,18150,6.74,-3.8,-23.08,6.74,17.65,1844019,0.0427,0.0273,0.0414,0.0438,4.28,6.74
36,2002-12-31,14300,19100,17045,14300,29250,20638,12150,16100,15200,14300,-24.74,-8.04,-23.53,-11.18,-19.66,848130,0.0392,0.0268,0.041,0.0425,4.52,-24.74
37,2003-01-31,14500,16350,14883,13900,29250,20231,12150,14500,14210,13900,1.4,-15.7,-25.83,-2.68,-33.49,1066471,0.038,0.0351,0.039,0.031,4.34,1.4
38,2003-02-28,15800,17300,15953,14900,29250,19690,12150,17200,16200,15800,12.06,-14.36,-20.2,-6.23,-36.55,644288,0.0387,0.0348,0.039,0.0331,4.27,12.06
39,2003-03-31,14350,15850,14425,11650,29250,18697,11650,15200,14900,14350,-9.18,0.35,-7.72,-9.18,-46.85,1063042,0.0446,0.0682,0.0426,0.0466,4.27,-9.18
40,2003-04-30,16300,17500,16275,14900,25700,17817,11650,16600,15930,15100,7.24,12.41,-5.23,-1.81,-30.19,1084609,0.0408,0.0417,0.0421,0.0491,4.26,7.24
41,2003-05-31,18800,19150,17298,15900,23800,17256,11650,19150,18330,17350,15.34,18.99,-1.05,9.94,-20.68,2116722,0.0421,0.034,0.0419,0.049,4.01,15.34
42,2003-06-30,20700,23200,21103,20200,23200,17243,11650,21000,20690,20350,10.11,36.18,44.76,-0.72,10.7,1019785,0.0416,0.0337,0.0405,0.0359,4.1,10.11
43,2003-07-31,20200,22800,21180,19700,23200,17321,11650,21100,20680,20200,-2.42,23.93,39.31,-2.88,5.21,621156,0.0413,0.0281,0.0395,0.0323,3.75,-2.42
44,2003-08-31,21250,22850,20868,19450,23200,17492,11650,22300,21600,20950,0.71,13.33,34.49,-4.71,7.59,1009602,0.0405,0.0302,0.0397,0.0286,3.72,0.71
45,2003-09-30,16500,21750,19760,16400,23200,17577,11650,18850,17350,16400,-22.35,-20.29,8.55,-9.84,6.11,1217795,0.0333,0.028,0.0394,0.0298,3.77,-22.35
46,2003-10-31,17050,18600,17585,16550,23200,17762,11650,17700,17270,16950,3.33,-15.59,4.6,2.1,3.33,663887,0.031,0.0296,0.0361,0.0291,3.84,3.33
47,2003-11-30,18250,19650,18278,16700,23200,17849,11650,18250,17470,16700,3.11,-12.89,-4.7,2.82,-1.08,689387,0.03,0.0357,0.0366,0.0316,3.78,3.11
48,2003-12-31,17500,18400,17405,16300,23200,17883,11650,17500,16800,16300,-4.11,6.06,-15.46,4.79,22.38,483631,0.029,0.0216,0.0362,0.0291,3.97,-4.11
49,2004-01-31,18800,19750,18595,17000,23200,18204,11650,19750,19220,18750,7.43,8.36,-7.39,-2.59,29.66,823953,0.0289,0.0273,0.0356,0.0283,3.78,7.43
50,2004-02-29,18450,18600,18135,17600,23200,18372,11650,18450,18120,17600,-4.65,4.24,-15.75,3.65,15.31,561168,0.0274,0.0198,0.0347,0.023,3.78,-4.65
51,2004-03-31,16700,19150,17590,16500,23200,18651,14400,16950,16770,16500,-9.49,-4.57,1.21,-3.47,16.38,552001,0.0257,0.0204,0.0295,0.022,3.74,-9.49
52,2004-04-30,15900,17700,16928,15900,23200,18740,15900,17400,16680,15900,-3.64,-15.43,-8.36,-8.62,-2.45,656135,0.024,0.0191,0.0277,0.0187,3.76,-3.64
53,2004-05-31,13100,15900,13943,12350,23200,18465,12350,13800,13490,13100,-17.61,-29.0,-28.22,-5.07,-30.32,406922,0.0235,0.0317,0.0275,0.0241,3.77,-17.61
54,2004-06-30,13050,13250,12733,11850,22850,17739,11850,13050,12760,12500,-4.4,-20.91,-25.43,10.13,-36.96,291931,0.0239,0.0259,0.0267,0.026,3.78,-4.4
55,2004-07-31,13250,13250,12410,11750,22850,16965,11750,13250,12950,12650,1.53,-16.67,-29.52,5.16,-34.73,331249,0.0231,0.0213,0.0261,0.0261,3.77,1.53
56,2004-08-31,14400,14750,13933,13050,21750,16359,11750,14750,14510,14400,8.68,9.92,-21.95,2.49,-32.24,345969,0.0233,0.0183,0.0252,0.0218,3.52,8.68
57,2004-09-30,14300,15400,14713,14150,19750,15978,11750,14600,14350,14150,-0.69,9.58,-13.33,0.35,-13.33,651201,0.0235,0.0209,0.0245,0.0203,3.55,-0.69
58,2004-10-31,13100,15400,13740,12400,19750,15669,11750,13100,12760,12400,-9.34,1.55,-19.63,1.55,-24.28,264284,0.0236,0.0253,0.0241,0.0216,3.53,-9.34
59,2004-11-30,12900,13750,13158,12600,19750,15224,11750,12950,12800,12600,-1.53,-10.42,-5.49,-1.53,-29.32,528487,0.0216,0.0183,0.0225,0.0209,3.26,-1.53
60,2004-12-31,14100,14100,13198,12500,19750,14850,11750,14100,13720,13150,9.3,-1.4,8.05,2.17,-19.43,812988,0.0216,0.0238,0.0227,0.0223,3.29,9.3
61,2005-01-31,15400,15600,14670,14000,19150,14554,11750,15600,15320,14800,9.22,17.56,16.23,3.36,-18.09,1022754,0.0211,0.0187,0.0221,0.0203,3.26,9.22
62,2005-02-28,17500,17500,15880,15050,19150,14362,11750,17500,16230,15300,12.18,38.34,18.64,8.02,-5.15,1176797,0.0221,0.0245,0.0226,0.0227,3.28,12.18
63,2005-03-31,14650,17250,15840,14650,17700,14210,11750,15400,14990,14650,-16.29,3.9,2.45,0.0,-12.28,560274,0.0221,0.0208,0.0227,0.0221,3.26,-16.29
64,2005-04-30,11900,15200,13718,11900,17500,13960,11750,13050,12520,11900,-21.71,-23.72,-9.16,-10.19,-26.99,392365,0.0222,0.023,0.0232,0.0236,3.29,-21.71
65,2005-05-31,12950,13300,12535,11900,17500,13840,11750,13300,13010,12600,8.82,-26.0,0.39,0.39,-1.15,449890,0.0226,0.0203,0.022,0.022,3.29,8.82
66,2005-06-30,14000,14750,13990,13550,17500,13944,11750,14300,13950,13700,5.26,-4.76,-0.71,-2.78,7.28,488105,0.0233,0.0276,0.0223,0.0241,3.3,5.26
