,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
235,2019-07-31,144000.0,147000.0,143100.0,137000.0,223000.0,171320.0,137000.0,144000.0,140800.0,137000.0,1.41,-13.25,-16.03,1.05,-35.28,17985.0,0.0196,0.0193,0.0202,0.0206,1.56,1.41
236,2019-08-31,157000.0,158000.0,152225.0,147000.0,192000.0,167333.0,137000.0,157000.0,152700.0,150000.0,10.95,13.36,-6.55,0.0,-16.93,10644.0,0.0206,0.0176,0.0198,0.0209,1.54,10.95
237,2019-09-30,158000.0,160000.0,154450.0,146000.0,191000.0,165067.0,137000.0,160000.0,159300.0,158000.0,0.64,11.27,-8.67,-0.32,-15.05,12967.0,0.0193,0.0212,0.0198,0.02,1.58,0.64
238,2019-10-31,160500.0,165500.0,161025.0,157000.0,191000.0,164313.0,137000.0,160500.0,159700.0,159000.0,1.58,11.46,-3.31,0.94,-8.02,10832.0,0.0192,0.0099,0.0179,0.0161,1.29,1.58
239,2019-11-30,159000.0,168000.0,161375.0,154000.0,191000.0,162970.0,137000.0,161000.0,158400.0,154000.0,-0.63,4.95,14.39,3.25,-16.32,5953.0,0.0181,0.0141,0.0179,0.0147,1.28,-0.63
240,2019-12-31,154500.0,159000.0,153900.0,150000.0,190500.0,160297.0,137000.0,156500.0,155300.0,154000.0,-2.83,-2.22,8.8,-0.96,-16.49,20219.0,0.0165,0.0132,0.0177,0.0122,1.39,-2.83
241,2020-01-31,166000.0,172000.0,159600.0,145000.0,190500.0,158355.0,137000.0,172000.0,168400.0,166000.0,7.44,3.43,15.28,-3.49,-3.21,7849.0,0.0165,0.0227,0.0184,0.0171,1.25,7.44
242,2020-02-29,147500.0,178000.0,168050.0,147500.0,190500.0,158289.0,137000.0,157000.0,153500.0,147500.0,-12.46,-7.23,-2.32,-8.67,-12.2,8981.0,0.0168,0.019,0.0186,0.0188,1.26,-12.46
243,2020-03-31,110500.0,153000.0,113220.0,78200.0,179000.0,153210.0,78200.0,110500.0,101020.0,95100.0,-25.08,-28.48,-30.06,28.34,-36.13,16638.0,0.0363,0.0822,0.0287,0.05,0.8,-25.08
244,2020-04-30,130500.0,130500.0,117600.0,104000.0,178000.0,148719.0,78200.0,130500.0,125900.0,124000.0,30.5,-22.55,-18.44,6.97,-21.86,9799.0,0.0375,0.0238,0.0293,0.0504,0.76,30.5
245,2020-05-31,131500.0,141000.0,135125.0,130500.0,178000.0,147149.0,78200.0,138500.0,135200.0,131500.0,0.77,-10.85,-17.3,-4.01,-5.4,13167.0,0.0379,0.0213,0.0293,0.0504,0.49,0.77
246,2020-06-30,112000.0,135500.0,123725.0,111500.0,178000.0,145369.0,78200.0,121000.0,115300.0,111500.0,-14.83,11.44,-27.51,-7.44,-21.13,10027.0,0.0384,0.0191,0.0292,0.0202,0.57,-14.83
247,2020-07-31,113500.0,134500.0,119825.0,112500.0,178000.0,143260.0,78200.0,115000.0,113900.0,112500.0,1.34,-13.03,-31.63,0.44,-21.18,20114.0,0.04,0.0281,0.0305,0.0262,0.51,1.34
248,2020-08-31,98100.0,116000.0,105030.0,98100.0,178000.0,139401.0,78200.0,100500.0,99440.0,98100.0,-13.57,-25.4,-33.49,-1.8,-37.52,29132.0,0.0414,0.0328,0.0313,0.0305,0.55,-13.57
249,2020-09-30,128500.0,128500.0,113925.0,98200.0,178000.0,136140.0,78200.0,128500.0,123200.0,120000.0,28.63,15.25,28.5,9.83,-19.18,51938.0,0.0274,0.0309,0.032,0.0315,0.55,28.63
250,2020-10-31,143000.0,152500.0,143300.0,128500.0,178000.0,134656.0,78200.0,147000.0,144800.0,141500.0,11.28,25.44,9.58,-2.05,-10.63,51708.0,0.0297,0.0329,0.0333,0.0327,0.52,11.28
251,2020-11-30,184500.0,192000.0,179675.0,157500.0,192000.0,136009.0,78200.0,189000.0,184400.0,182000.0,29.02,84.68,40.3,-1.07,16.04,63233.0,0.0326,0.0323,0.0349,0.0331,0.6,29.02
252,2020-12-31,211000.0,219500.0,196950.0,182000.0,219500.0,139702.0,78200.0,211000.0,203600.0,198000.0,14.36,64.2,88.39,4.98,36.57,75482.0,0.0327,0.033,0.0359,0.0337,0.61,14.36
253,2021-01-31,299500.0,315500.0,252325.0,210000.0,315500.0,147334.0,78200.0,315500.0,296900.0,284000.0,42.96,105.14,161.57,3.63,77.74,152083.0,0.034,0.0425,0.0374,0.0359,0.52,42.96
254,2021-02-28,411000.0,479000.0,415500.0,299500.0,479000.0,165863.0,78200.0,420000.0,411600.0,394500.0,44.72,117.46,308.96,-3.18,163.46,86513.0,0.0445,0.0793,0.0431,0.0537,0.59,44.72
255,2021-03-31,573000.0,611000.0,519175.0,428000.0,611000.0,201226.0,98100.0,611000.0,580600.0,558000.0,39.42,171.56,345.91,3.24,418.55,134980.0,0.0457,0.0411,0.0381,0.0551,0.59,39.42
256,2021-04-30,723000.0,743000.0,651400.0,551000.0,743000.0,247100.0,98100.0,741000.0,709800.0,691000.0,29.57,141.4,405.59,-2.69,454.02,108798.0,0.0465,0.0434,0.0394,0.041,0.49,29.57
257,2021-05-31,705000.0,764000.0,727400.0,699000.0,764000.0,292475.0,98100.0,721000.0,712200.0,705000.0,-2.49,71.53,282.11,-1.26,436.12,55920.0,0.0464,0.0262,0.0397,0.038,0.51,-2.49
258,2021-06-30,900000.0,900000.0,795350.0,704000.0,900000.0,351287.0,98100.0,900000.0,868600.0,845000.0,26.76,61.29,326.54,6.76,703.57,68886.0,0.046,0.03,0.04,0.034,0.63,26.76
259,2021-07-31,889000.0,935000.0,884900.0,862000.0,935000.0,419156.0,98100.0,916000.0,886800.0,867000.0,-1.22,22.96,196.83,2.42,679.82,48727.0,0.0337,0.0231,0.0392,0.0254,0.58,-1.22
260,2021-08-31,777000.0,874000.0,794600.0,725000.0,935000.0,477801.0,98200.0,777000.0,774000.0,771000.0,-12.6,10.21,89.05,5.86,692.05,44315.0,0.0308,0.0213,0.0385,0.0253,0.9,-12.6
261,2021-09-30,645000.0,784000.0,725650.0,645000.0,935000.0,527860.0,128500.0,713000.0,679600.0,645000.0,-16.34,-28.33,15.59,-9.41,401.95,58517.0,0.03,0.0287,0.0388,0.0245,0.92,-16.34
262,2021-10-31,597000.0,645000.0,616700.0,593000.0,935000.0,562543.0,143000.0,624000.0,610800.0,597000.0,-11.29,-34.83,-14.47,-1.0,308.9,25134.0,0.0256,0.024,0.0384,0.0243,0.76,-11.29
263,2021-11-30,502000.0,605000.0,545150.0,502000.0,935000.0,595713.0,182000.0,531000.0,515400.0,502000.0,-15.91,-34.89,-29.3,-7.21,172.09,33005.0,0.0261,0.0287,0.0379,0.0264,1.067,-15.91
264,2021-12-31,521000.0,632000.0,568700.0,521000.0,935000.0,626968.0,210000.0,547000.0,535000.0,521000.0,3.78,-19.22,-42.11,-4.05,146.92,30358.0,0.0265,0.0272,0.0379,0.0276,1.437,3.78
265,2022-01-31,416000.0,601000.0,505125.0,415500.0,935000.0,645958.0,299500.0,443000.0,428100.0,415500.0,-23.39,-31.35,-53.05,-12.51,31.85,62807.0,0.0302,0.0424,0.0379,0.0339,1.277,-23.39
266,2022-02-28,482000.0,484500.0,444875.0,415500.0,935000.0,648851.0,415500.0,484500.0,476300.0,462000.0,15.87,-5.49,-37.65,2.12,17.27,71739.0,0.031,0.0266,0.0317,0.035,1.39,15.87
267,2022-03-31,465000.0,499000.0,468575.0,439000.0,935000.0,645889.0,415500.0,465000.0,447500.0,439000.0,-3.53,-10.75,-27.91,2.42,-18.85,40576.0,0.03,0.0222,0.0299,0.0316,1.454,-3.53
268,2022-04-30,413500.0,465000.0,427850.0,406000.0,935000.0,628121.0,406000.0,417000.0,412600.0,406000.0,-5.81,-0.6,-30.74,-2.93,-40.76,25931.0,0.0284,0.0147,0.0273,0.0215,1.53,-5.81
269,2022-05-31,429000.0,429000.0,386250.0,357000.0,935000.0,599710.0,357000.0,429000.0,405500.0,391000.0,3.75,-11.0,-14.54,13.64,-39.15,37257.0,0.0271,0.0253,0.0272,0.0208,1.863,3.75
270,2022-06-30,343000.0,419000.0,376925.0,333500.0,935000.0,564795.0,333500.0,355000.0,349300.0,343000.0,-18.14,-22.57,-34.17,2.85,-61.89,19749.0,0.0275,0.0256,0.0267,0.0229,2.337,-18.14
271,2022-07-31,344500.0,345500.0,319400.0,298500.0,889000.0,516555.0,298500.0,344500.0,324700.0,317500.0,-2.96,-16.69,-17.19,10.24,-62.39,28258.0,0.0237,0.0259,0.027,0.0259,2.341,-2.96
