,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-31.47,-31.47
1,2000-01-31,4.78,12.5,12.5
2,2000-02-29,5.07,-10.82,-10.82
3,2000-03-31,5.05,-11.24,-11.24
4,2000-04-30,5.06,-49.19,-49.19
5,2000-05-31,5.12,2.23,2.23
6,2000-06-30,5.16,8.43,8.43
7,2000-07-31,5.13,-10.74,-10.74
8,2000-08-31,5.12,0.51,0.51
9,2000-09-30,5.09,-5.49,-5.49
10,2000-10-31,5.37,-25.42,-25.42
11,2000-11-30,5.32,-11.47,-11.47
12,2000-12-31,6.08,-6.19,-6.19
13,2001-01-31,5.27,49.0,49.0
14,2001-02-28,5.06,-6.8,-6.8
15,2001-03-31,4.96,-12.02,-12.02
16,2001-04-30,5.01,20.65,20.65
17,2001-05-31,5.01,53.64,53.64
18,2001-06-30,4.99,87.13,87.13
19,2001-07-31,4.77,-26.46,-26.46
20,2001-08-31,4.54,-4.32,-4.32
21,2001-09-30,4.0,-24.24,-24.24
22,2001-10-31,4.02,20.0,20.0
23,2001-11-30,4.04,74.31,74.31
24,2001-12-31,4.01,49.21,49.21
25,2002-01-31,3.98,1.22,1.22
26,2002-02-28,4.01,7.3,7.3
27,2002-03-31,4.0,29.97,29.97
28,2002-04-30,4.04,-15.7,-15.7
29,2002-05-31,4.28,2.99,2.99
30,2002-06-30,4.26,-23.83,-23.83
31,2002-07-31,4.27,3.07,3.07
32,2002-08-31,4.28,2.96,2.96
33,2002-09-30,4.28,-26.3,-26.3
34,2002-10-31,4.28,6.32,6.32
35,2002-11-30,4.28,6.91,6.91
36,2002-12-31,4.52,-20.19,-20.19
37,2003-01-31,4.34,-17.59,-17.59
38,2003-02-28,4.27,6.75,6.75
39,2003-03-31,4.27,-9.71,-9.71
40,2003-04-30,4.26,28.6,28.6
41,2003-05-31,4.01,22.24,22.24
42,2003-06-30,4.1,-5.92,-5.92
43,2003-07-31,3.75,3.77,3.77
44,2003-08-31,3.72,16.86,16.86
45,2003-09-30,3.77,-18.07,-18.07
46,2003-10-31,3.84,16.39,16.39
47,2003-11-30,3.78,-7.97,-7.97
48,2003-12-31,3.97,-2.51,-2.51
49,2004-01-31,3.78,10.89,10.89
50,2004-02-29,3.78,0.64,0.64
51,2004-03-31,3.74,1.52,1.52
52,2004-04-30,3.76,15.98,15.98
53,2004-05-31,3.77,-18.44,-18.44
54,2004-06-30,3.78,6.01,6.01
55,2004-07-31,3.77,-7.22,-7.22
56,2004-08-31,3.52,-7.5,-7.5
57,2004-09-30,3.55,7.03,7.03
58,2004-10-31,3.53,11.59,11.59
59,2004-11-30,3.26,5.06,5.06
60,2004-12-31,3.29,-4.08,-4.08
61,2005-01-31,3.26,8.25,8.25
62,2005-02-28,3.28,29.03,29.03
63,2005-03-31,3.26,-12.41,-12.41
64,2005-04-30,3.29,-9.41,-9.41
65,2005-05-31,3.29,20.13,20.13
66,2005-06-30,3.3,28.91,28.91
67,2005-07-31,3.27,13.18,13.18
68,2005-08-31,3.25,9.31,9.31
69,2005-09-30,3.28,24.85,24.85
70,2005-10-31,3.51,-9.66,-9.66
71,2005-11-30,3.5,24.15,24.15
72,2005-12-31,3.76,31.53,31.53
73,2006-01-31,3.76,-9.59,-9.59
74,2006-02-28,3.99,3.49,3.49
75,2006-03-31,3.97,-8.99,-8.99
76,2006-04-30,3.97,14.98,14.98
77,2006-05-31,3.96,5.75,5.75
78,2006-06-30,4.21,-3.62,-3.62
79,2006-07-31,4.22,-8.27,-8.27
80,2006-08-31,4.49,4.92,4.92
81,2006-09-30,4.48,1.63,1.63
82,2006-10-31,4.48,-2.4,-2.4
83,2006-11-30,4.49,4.24,4.24
84,2006-12-31,4.6,0.85,0.85
85,2007-01-31,4.61,2.12,2.12
86,2007-02-28,4.55,11.3,11.3
87,2007-03-31,4.63,1.56,1.56
88,2007-04-30,4.88,-3.08,-3.08
89,2007-05-31,4.56,21.43,21.43
90,2007-06-30,4.52,16.38,16.38
91,2007-07-31,4.76,6.89,6.89
92,2007-08-31,4.98,7.56,7.56
93,2007-09-30,4.98,-4.26,-4.26
94,2007-10-31,5.02,43.06,43.06
95,2007-11-30,5.02,-15.11,-15.11
96,2007-12-31,5.02,16.97,16.97
97,2008-01-31,4.96,-19.41,-19.41
98,2008-02-29,4.94,9.69,9.69
99,2008-03-31,4.98,-2.79,-2.79
100,2008-04-30,4.95,-7.42,-7.42
101,2008-05-31,5.04,15.53,15.53
102,2008-06-30,5.01,-4.2,-4.2
103,2008-07-31,5.03,-9.21,-9.21
104,2008-08-31,5.25,-6.44,-6.44
105,2008-09-30,5.22,3.03,3.03
106,2008-10-31,4.14,-42.78,-42.78
107,2008-11-30,3.99,33.27,33.27
108,2008-12-31,3.02,7.63,7.63
109,2009-01-31,2.41,-12.06,-12.06
110,2009-02-28,1.87,-13.41,-13.41
111,2009-03-31,1.73,17.37,17.37
112,2009-04-30,1.85,20.24,20.24
113,2009-05-31,1.96,0.0,0.0
114,2009-06-30,1.96,9.28,9.28
115,2009-07-31,1.95,21.07,21.07
116,2009-08-31,1.99,13.25,13.25
117,2009-09-30,2.0,1.4,1.4
118,2009-10-31,2.01,2.99,2.99
119,2009-11-30,2.01,-11.61,-11.61
120,2009-12-31,2.01,-5.56,-5.56
121,2010-01-31,2.0,-7.55,-7.55
122,2010-02-28,2.01,5.29,5.29
123,2010-03-31,2.0,-3.17,-3.17
124,2010-04-30,2.0,12.84,12.84
125,2010-05-31,2.0,9.2,9.2
