,Date,riskfree,activity,MA1M,actualreturn
35,2002-11-30,4.28,1.848745239679592e-06,0.23,0.23
36,2002-12-31,4.52,2.2321000879273827e-06,0.91,0.91
37,2003-01-31,4.34,4.468923032049933e-06,15.51,15.51
38,2003-02-28,4.27,1.2654191525628967e-05,8.75,8.75
39,2003-03-31,4.27,1.18372190876525e-05,14.49,14.49
40,2003-04-30,4.26,-2.2526146992166464e-06,65.15,65.15
41,2003-05-31,4.01,-1.9127618567751345e-06,19.27,19.27
42,2003-06-30,4.1,-7.69013059008022e-08,13.46,13.46
43,2003-07-31,3.75,3.871114995654657e-07,30.24,30.24
44,2003-08-31,3.72,-2.097371175490909e-06,-8.33,-8.33
45,2003-09-30,3.77,-4.820305878356229e-07,-12.5,-12.5
46,2003-10-31,3.84,-1.3616436964718386e-06,-1.62,-1.62
47,2003-11-30,3.78,-2.66753881946074e-06,-13.82,-13.82
48,2003-12-31,3.97,-4.928116708426122e-06,1.17,1.17
49,2004-01-31,3.78,2.5828394062519047e-06,-0.51,-0.51
50,2004-02-29,3.78,4.0682506820856665e-06,11.92,11.92
51,2004-03-31,3.74,1.6768131396884864e-05,15.01,15.01
52,2004-04-30,3.76,2.273070579695874e-05,24.82,24.82
53,2004-05-31,3.77,4.805055978682843e-06,5.54,5.54
54,2004-06-30,3.78,4.704328856634904e-06,6.48,6.48
55,2004-07-31,3.77,-1.4907603776910757e-06,-15.74,-15.74
56,2004-08-31,3.52,5.289124652388105e-07,1.65,1.65
57,2004-09-30,3.55,-2.784601470417768e-06,-2.23,-2.23
58,2004-10-31,3.53,-1.6927443617981782e-06,-7.65,-7.65
59,2004-11-30,3.26,-1.2831013255735322e-06,1.27,1.27
60,2004-12-31,3.29,-2.287575022651905e-06,-5.11,-5.11
61,2005-01-31,3.26,-1.909345227907731e-06,3.35,3.35
62,2005-02-28,3.28,-1.235337718972973e-05,3.21,3.21
63,2005-03-31,3.26,2.0714620206793648e-06,-1.56,-1.56
64,2005-04-30,3.29,2.134262453909688e-05,3.79,3.79
65,2005-05-31,3.29,2.5680370009223013e-05,16.13,16.13
66,2005-06-30,3.3,4.0085566323793245e-06,-1.92,-1.92
67,2005-07-31,3.27,8.41268728518202e-06,18.8,18.8
68,2005-08-31,3.25,7.540875126929113e-06,11.5,11.5
69,2005-09-30,3.28,-1.1708570383902335e-06,31.29,31.29
70,2005-10-31,3.51,-3.3941875096820372e-06,-2.25,-2.25
