,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,6850,8900,8180,6850,11550,7234,5420,8300,7864,6850,-1.0702720207253886,-33.05,28.57,-14.38,30.88,241746,0.0631,0.0554,0.0553,0.0524,4.79,-16.67
1,2000-01-31,5710,7200,6301,5600,11550,7184,5420,5960,5748,5600,2.6192236598890943,-28.34,-19.26,-6.39,-10.82,236466,0.0556,0.0424,0.051,0.0494,4.78,-16.64
2,2000-02-29,6550,7000,6064,5100,11550,7169,5100,6690,6424,6250,-1.1418269230769231,-23.75,-2.17,1.08,20.8,491582,0.0573,0.061,0.0523,0.0533,5.07,9.9
3,2000-03-31,5650,7800,6795,5650,11550,7241,5100,7200,6716,5650,-0.06031933767001774,-1.02,-24.32,-3.0,16.91,749428,0.0508,0.0436,0.0538,0.0522,5.05,3.51
4,2000-04-30,4250,6780,4660,3840,11550,7105,3840,4460,4289,4075,0.7258551307847083,-14.43,-33.23,-6.8,-19.88,266300,0.0547,0.0637,0.0564,0.0598,5.06,-26.62
5,2000-05-31,3720,4220,3710,3100,11550,6878,3100,3720,3368,3140,1.0483870967741937,-31.85,-48.51,19.61,-30.38,528866,0.0567,0.0639,0.0575,0.0605,5.12,-12.47
6,2000-06-30,4060,4170,3753,3350,11550,6698,3100,4170,3939,3615,4.643564356435644,-28.14,-28.88,17.34,-6.06,553734,0.055,0.0447,0.0584,0.0576,5.16,22.66
7,2000-07-31,3330,4620,4024,3220,11550,6482,3100,3660,3402,3220,0.4977011494252873,-21.65,-30.02,-1.48,-43.5,277074,0.0559,0.0478,0.0558,0.0523,5.13,-17.98
8,2000-08-31,3330,3890,3476,3100,11550,6153,3100,3500,3450,3330,0.23304425172337115,-10.48,-38.99,-4.99,-44.97,124820,0.0514,0.045,0.0548,0.0448,5.12,0.0
9,2000-09-30,2460,3500,2856,2180,11400,5746,2180,2470,2385,2235,0.6198609431680774,-41.01,-57.83,12.84,-66.16,248340,0.0532,0.0538,0.0532,0.0488,5.09,-29.71
10,2000-10-31,1930,2750,2285,1910,11400,5169,1910,2130,2002,1910,0.5926134761770511,-42.04,-54.59,-13.45,-70.94,128026,0.051,0.0516,0.0525,0.0497,5.37,-21.54
11,2000-11-30,1980,2300,2137,1980,8900,4500,1910,2280,2095,1980,0.5982093663911846,-43.43,-40.18,-3.41,-72.6,228228,0.0478,0.0342,0.0521,0.0508,5.32,3.66
12,2000-12-31,1945,2600,2161,1945,7940,4059,1910,2600,2143,1945,0.23386183465458663,-16.52,-46.2,-25.19,-70.64,985700,0.0497,0.0579,0.0528,0.0509,6.08,-8.69
13,2001-01-31,2565,2950,2397,1945,7800,3715,1910,2950,2645,2535,-0.7138207854198306,32.9,-22.97,-13.05,-46.09,905134,0.0521,0.0589,0.0539,0.0538,5.27,31.88
14,2001-02-28,2520,2640,2521,2370,7800,3419,1910,2520,2509,2490,-0.36496350364963503,20.0,-27.79,-4.55,-54.8,201906,0.0503,0.0307,0.0517,0.0516,5.06,-0.59
15,2001-03-31,2460,2760,2412,2280,5650,3025,1910,2760,2523,2450,-0.4690046050301098,26.48,0.0,-5.02,-56.46,682956,0.048,0.0396,0.0506,0.045,4.96,-2.38
16,2001-04-30,2400,2510,2383,2280,4620,2852,1910,2430,2388,2325,0.13507925568573398,-5.88,25.65,-3.23,-43.53,156348,0.0446,0.0296,0.0479,0.0335,5.01,-2.44
17,2001-05-31,2700,2800,2540,2400,4620,2752,1910,2800,2734,2700,-0.2603938730853391,7.14,36.36,4.65,-27.42,533252,0.0424,0.0338,0.0452,0.0338,5.01,12.5
18,2001-06-30,2480,2920,2711,2420,4620,2667,1910,2590,2476,2420,-0.015050579817419195,0.61,27.51,-4.25,-40.53,143956,0.0381,0.028,0.0442,0.03,4.99,-8.15
19,2001-07-31,2070,2500,2188,1870,3890,2510,1870,2080,2030,1935,0.3633720930232558,-13.75,-19.3,7.25,-37.84,175432,0.0313,0.0296,0.0429,0.0307,4.77,-16.53
20,2001-08-31,1950,2200,2097,1950,3400,2386,1870,2200,2120,1950,0.6703667953667954,-27.78,-22.62,-8.67,-41.44,132464,0.0318,0.0314,0.0418,0.0292,4.54,-5.8
21,2001-09-30,1400,2095,1655,1310,2950,2297,1310,1400,1386,1360,1.0165133286152395,-43.09,-42.86,0.0,-42.39,56630,0.0364,0.0586,0.0422,0.0417,4.0,-35.03
22,2001-10-31,1655,1770,1659,1440,2950,2244,1310,1770,1717,1650,1.4070175438596493,-20.05,-31.04,-6.5,-14.25,103928,0.0381,0.0381,0.0412,0.0446,4.02,18.21
