,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,644.1756176154672,0.08925,-1.2505679662846875e-07,2.92,2.92,0.097,2.92,11.18
1,2000-01-31,4.78,-8.41,788.1346272335181,0.12239,-1.3681040228121573e-07,-25.26,-25.26,0.0782,-25.26,-8.41
2,2000-02-29,5.07,-13.36,1193.692978630615,0.09815,-1.6440533221294144e-07,-26.42,-26.42,0.0637,-26.42,-13.36
3,2000-03-31,5.05,4.71,5639.948569358928,0.13218,-1.7514067810092043e-08,34.66,34.66,0.101,34.66,4.71
4,2000-04-30,5.06,-17.96,8672.908287757678,0.12483,-2.9643279511467973e-08,-5.56,-5.56,0.0769,-5.56,-17.96
5,2000-05-31,5.12,1.68,9195.977777777778,0.07832,-8.055051443586044e-09,-37.25,-37.25,0.0676,-37.25,1.68
6,2000-06-30,5.16,12.61,5838.939432176656,0.07514,0.0,-2.54,-2.54,0.057,-2.54,12.61
7,2000-07-31,5.13,-14.44,7072.092235539343,0.08322,0.0,10.75,10.75,0.069,10.75,-14.44
8,2000-08-31,5.12,-3.14,8634.663118926423,0.17134,-1.9487994360174434e-08,105.88,105.88,0.0653,105.88,-3.14
9,2000-09-30,5.09,-17.36,19673.905185185184,0.1148,-5.229295180953485e-09,-11.51,-11.51,0.1102,-11.51,-17.36
10,2000-10-31,5.37,-16.2,10676.969681129116,0.06768,-2.3314050282344807e-08,-41.04,-41.04,0.0635,-41.04,-16.2
11,2000-11-30,5.32,-0.81,6509.9994649545215,0.09289,0.0,16.77,16.77,0.0688,16.77,-0.81
12,2000-12-31,6.08,-4.36,6002.618659987476,0.07588,-1.2659152174299896e-05,-13.89,-13.89,0.0731,-13.89,-4.36
13,2001-01-31,5.27,23.09,10591.395180722891,0.08269,-8.980621614679843e-09,10.65,10.65,0.073,10.65,23.09
14,2001-02-28,5.06,-7.49,28082.706361323155,0.08932,0.0,17.99,17.99,0.08,17.99,-7.49
15,2001-03-31,4.96,-9.68,13457.087651598677,0.07895,0.0,-11.61,-11.61,0.059,-11.61,-9.68
16,2001-04-30,5.01,11.19,4591.253988513083,0.07461,-8.339709736402625e-08,-5.5,-5.5,0.0379,-5.5,11.19
17,2001-05-31,5.01,5.02,22302.093495934958,0.08317,0.0,11.47,11.47,0.0612,11.47,5.02
18,2001-06-30,4.99,-7.17,37674.9435768262,0.09643,0.0,10.96,10.96,0.0707,10.96,-7.17
19,2001-07-31,4.77,-8.5,46408.89799253034,0.33508,-1.2801996277912394e-06,247.5,247.5,0.0909,247.5,-8.5
20,2001-08-31,4.54,0.66,22001.833709956136,0.47008,1.2769689316205105e-07,40.29,40.29,0.0865,40.29,0.66
21,2001-09-30,4.0,-17.28,19280.291828793775,0.33991,1.368977884784534e-07,-19.2,-19.2,0.0663,-19.2,-17.28
22,2001-10-31,4.02,12.78,83402.22743977133,0.2712,-1.2321377460151707e-08,-20.21,-20.21,0.1156,-20.21,12.78
23,2001-11-30,4.04,20.45,50912.73372143165,0.18682,0.0,-20.92,-20.92,0.0647,-20.92,20.45
24,2001-12-31,4.01,10.41,52202.09178470255,0.16899,-1.6851392680491912e-08,-5.4,-5.4,0.0732,-5.4,10.41
25,2002-01-31,3.98,6.92,36591.7998124707,1.61412,-7.2796869711307415e-09,36.95,36.95,0.0591,36.95,6.92
26,2002-02-28,4.01,10.36,20673.116043119848,1.72343,-3.488351042629033e-07,13.01,13.01,0.0401,13.01,10.36
27,2002-03-31,4.0,8.98,40328.61783439491,1.55358,-7.671280919577201e-09,-9.85,-9.85,0.0839,-9.85,8.98
28,2002-04-30,4.04,-4.87,15890.025744934446,1.22572,0.0,-21.1,-21.1,0.066,-21.1,-4.87
29,2002-05-31,4.28,-5.25,17475.160980540815,1.49473,0.0,21.95,21.95,0.0627,21.95,-5.25
30,2002-06-30,4.26,-12.73,47117.513608428446,1.38711,-2.58798297795604e-10,-6.25,-6.25,0.0941,-6.25,-12.73
31,2002-07-31,4.27,-3.77,24704.602412488173,1.48127,0.0,6.79,6.79,0.0484,6.79,-3.77
32,2002-08-31,4.28,1.76,31575.468795658526,1.91674,-3.1477825681782163e-09,30.29,30.29,0.0397,30.29,1.76
33,2002-09-30,4.28,-12.08,51660.45866849221,2.04282,-5.7975420144556905e-09,6.58,6.58,0.037,6.58,-12.08
34,2002-10-31,4.28,2.13,68793.01622352412,2.35391,4.5449075576323855e-07,15.23,15.23,0.0315,15.23,2.13
35,2002-11-30,4.28,8.38,24606.675863764154,1.83899,-6.034218628950061e-06,-21.88,-21.88,0.0397,-21.88,8.38
36,2002-12-31,4.52,-13.23,178371.44138375303,0.50609,-8.583525721353014e-07,-72.48,-72.48,0.0826,-72.48,-13.23
37,2003-01-31,4.34,-5.82,84103.44167819271,0.34632,4.6417608067023143e-07,-26.31,-26.31,0.0505,-26.31,-5.82
38,2003-02-28,4.27,-3.15,31826.588322512525,0.28074,-1.852936892728177e-06,-25.41,-25.41,0.0403,-25.41,-3.15
39,2003-03-31,4.27,-6.59,64398.58409314778,0.28142,-8.490337633550239e-07,0.24,0.24,0.0807,0.24,-6.59
40,2003-04-30,4.26,12.34,26433.913894518315,0.31763,-5.078511121564524e-08,5.2,5.2,0.0326,5.2,12.34
41,2003-05-31,4.01,5.34,8507.370330252263,0.32036,-5.763067637479386e-08,0.86,0.86,0.0187,0.86,5.34
42,2003-06-30,4.1,6.13,57333.373337107274,0.44468,-2.1700693788969505e-07,38.81,38.81,0.0768,38.81,6.13
43,2003-07-31,3.75,7.08,14035.110540745494,0.39618,-1.2594571535636083e-09,-10.91,-10.91,0.0247,-10.91,7.08
44,2003-08-31,3.72,5.24,22579.476695383255,0.40233,-8.299313404161076e-08,2.43,2.43,0.0401,2.43,5.24
45,2003-09-30,3.77,-8.24,3958.539867566481,0.3429,-6.750659516229343e-09,-14.77,-14.77,0.023,-14.77,-8.24
46,2003-10-31,3.84,13.28,2451.0457553547285,0.32104,1.8475018809768554e-08,-6.37,-6.37,0.0132,-6.37,13.28
47,2003-11-30,3.78,3.06,3838.5674389636274,0.30909,-3.245065465025848e-09,-4.33,-4.33,0.041,-4.33,3.06
48,2003-12-31,3.97,1.54,10445.643502824858,0.31045,-1.3997626996852756e-08,0.44,0.44,0.0319,0.44,1.54
49,2004-01-31,3.78,5.4,7079.67731385013,0.30323,-1.0762897991502697e-08,1.98,1.98,0.0383,1.98,5.4
50,2004-02-29,3.78,2.57,11734.550368803837,0.28786,9.538556798246355e-08,4.76,4.76,0.031,4.76,2.57
51,2004-03-31,3.74,0.05,2314.9823835911006,0.26856,2.3168073498309758e-07,-6.7,-6.7,0.0133,-6.7,0.05
