,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,7900,10400,8785,7600,27950,17260,7600,7900,7760,7600,0.9807736854296966,-42.34,-56.83,0.64,-43.17,26804,0.0408,0.0418,0.0413,0.0447,4.79,-19.39
1,2000-01-31,9180,10200,9025,7900,27950,16494,7600,9440,9108,8700,0.4863295880149813,-25.97,-45.36,1.44,-53.4,19770,0.0414,0.0403,0.0401,0.0467,4.78,16.2
2,2000-02-29,8700,9320,8242,7600,27950,15661,7600,8940,8210,7650,0.19248826291079812,-9.84,-42.0,14.47,-51.12,40780,0.0429,0.0444,0.0407,0.0422,5.07,-7.84
3,2000-03-31,12800,12800,9748,8560,27950,14796,7600,12800,10468,9190,-1.9010113392583512,62.03,-0.78,41.91,-32.63,89490,0.0528,0.0803,0.0466,0.0594,5.05,47.13
4,2000-04-30,10200,12800,10346,9040,27950,13892,7600,10800,10236,9800,-0.13874526025508446,8.05,-13.56,-5.99,-58.02,34136,0.0585,0.0849,0.0488,0.0684,5.06,10.99
5,2000-05-31,7590,10700,8482,6630,23500,12525,6630,7590,7218,6810,0.1948091603053435,-12.76,-24.02,14.14,-65.5,19784,0.0585,0.0559,0.05,0.0716,5.12,-25.59
6,2000-06-30,9410,10550,8335,7320,22200,11448,6630,10550,9570,8790,0.27760981682375957,-15.61,19.11,12.02,-56.23,38890,0.0608,0.0566,0.0513,0.0649,5.16,30.69
7,2000-07-31,9800,10900,10196,9500,17300,10608,6630,10000,9960,9800,0.09407247420206383,-3.92,6.75,-3.45,-41.67,5572,0.0611,0.0425,0.0517,0.0532,5.13,4.14
8,2000-08-31,11400,12800,11553,9800,15550,10249,6630,11950,11610,11400,-2.88671650373778,50.2,31.03,-8.43,-17.39,10762,0.0604,0.0569,0.0533,0.0514,5.12,16.33
9,2000-09-30,12400,12600,11748,10300,15550,10082,6630,12600,12040,11300,-3.284644194756554,17.54,27.84,12.22,-5.34,9932,0.0572,0.0482,0.0539,0.0488,5.09,5.98
10,2000-10-31,11500,15400,13323,11500,15550,10173,6630,12900,12500,11500,-2.3898071625344355,17.35,12.75,-13.53,-7.26,10514,0.0525,0.0414,0.0551,0.052,5.37,-7.26
11,2000-11-30,13000,13000,11185,9640,15400,10068,6630,13000,11910,10350,0.43279123796880187,13.04,80.56,32.65,30.13,38362,0.0503,0.0475,0.0545,0.0499,5.32,5.26
12,2000-12-31,15350,16700,14575,12300,16700,10496,6630,15800,15430,15200,0.325415198792149,32.33,74.63,0.99,99.35,85818,0.0507,0.0587,0.0556,0.053,6.08,48.31
