,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
0,1999-12-31,4.79,11.18,10067.413422182872,1.41151,1.1593867371026707e-05,-2.22,128757
1,2000-01-31,4.78,-8.41,3852.6958893050587,1.0128,-1.6293462731429892e-05,-19.7,106527
2,2000-02-29,5.07,-13.36,7108.895386381574,1.21345,7.51406675688299e-06,24.51,111496
3,2000-03-31,5.05,4.71,9655.036374473497,1.26159,1.914833443462727e-06,3.96,125830
4,2000-04-30,5.06,-17.96,3252.08100407545,1.00826,4.74810637951667e-06,-16.75,110908
5,2000-05-31,5.12,1.68,2614.359717101798,0.82962,-1.0251316041912793e-05,-17.72,93037
6,2000-06-30,5.16,12.61,6187.170979125413,0.97294,-1.5526418844941305e-05,19.6,90397
7,2000-07-31,5.13,-14.44,7519.681727719386,0.8276,-1.651848872107668e-05,-14.94,96474
8,2000-08-31,5.12,-3.14,7760.973461566274,0.98303,6.598387214041426e-07,18.78,96803
9,2000-09-30,5.09,-17.36,6175.404620877115,0.93559,9.106301484530068e-06,-3.44,98596
10,2000-10-31,5.37,-16.2,5688.126474804279,0.81751,2.710242241746962e-07,-12.62,90690
11,2000-11-30,5.32,-0.81,14921.75762707081,1.22122,-2.324685096319663e-05,49.38,106299
12,2000-12-31,6.08,-4.36,21014.03278757136,1.1102,-7.545996652151842e-06,-3.08,119466
13,2001-01-31,5.27,23.09,20509.580835896926,1.13294,-9.021726740048029e-06,20.0,120924
14,2001-02-28,5.06,-7.49,26020.80040589158,1.03853,-5.458050657956428e-06,1.68,130084
15,2001-03-31,4.96,-9.68,11914.530197791695,0.92266,1.2567192123069964e-05,-11.16,117194
16,2001-04-30,5.01,11.19,7725.430776729058,0.89262,6.708168355140583e-06,-3.26,106691
17,2001-05-31,5.01,5.02,24539.169332356334,1.14153,1.8302694270977218e-05,27.88,118731
18,2001-06-30,4.99,-7.17,13486.071717599907,1.1072,1.1396168439169502e-05,8.86,129745
19,2001-07-31,4.77,-8.5,5332.304045552795,0.96987,7.326575614939121e-06,-12.4,123988
20,2001-08-31,4.54,0.66,4382.74832381213,0.85829,1.096984261383266e-05,-11.5,116932
21,2001-09-30,4.0,-17.28,9501.04387988201,0.76817,-1.3728996360330178e-05,-17.89,90178
22,2001-10-31,4.02,12.78,7079.6037754292975,0.75701,-2.5335908186047007e-05,-1.45,92069
23,2001-11-30,4.04,20.45,8551.214345012453,0.84542,-5.907366087823654e-06,11.8,99979
24,2001-12-31,4.01,10.41,20399.514651791163,0.97845,-5.674740359928389e-06,14.23,114730
25,2002-01-31,3.98,6.92,13211.12150032594,0.8294,-3.044529887810803e-06,-0.44,119654
26,2002-02-28,4.01,10.36,24406.41446670846,1.06689,2.4455525300958353e-06,22.69,129207
27,2002-03-31,4.0,8.98,22300.412335944566,1.3665,5.422832322066382e-06,28.08,175779
28,2002-04-30,4.04,-4.87,13598.522342118005,1.00113,-2.6109144064074875e-06,-26.74,173484
29,2002-05-31,4.28,-5.25,17396.456777063828,1.18747,8.839015496943377e-06,18.61,165433
30,2002-06-30,4.26,-12.73,14603.530274506842,1.22766,1.3932696980867646e-05,2.75,185387
31,2002-07-31,4.27,-3.77,13120.096082692195,1.28612,2.252208985239719e-06,4.76,187297
32,2002-08-31,4.28,1.76,4368.29889901434,1.30073,1.3210902473505622e-06,2.89,185561
33,2002-09-30,4.28,-12.08,5540.299918876829,1.04132,-3.6480899374675297e-06,-19.94,168879
34,2002-10-31,4.28,2.13,4149.482692094331,1.12535,1.805511677100605e-05,8.07,162238
35,2002-11-30,4.28,8.38,3101.022178688038,1.2715,1.3151030260970689e-05,8.75,168450
36,2002-12-31,4.52,-13.23,3860.236925193869,1.27881,2.092060074677351e-05,0.57,187498
37,2003-01-31,4.34,-5.82,2818.8677183773607,1.11673,2.2982997872013e-05,0.0,175270
38,2003-02-28,4.27,-3.15,1912.252186351962,1.12311,2.5597044536004105e-05,4.45,184554
39,2003-03-31,4.27,-6.59,2993.0360436016726,1.08482,8.490881532539761e-06,-3.41,178617
40,2003-04-30,4.26,12.34,2536.738120852108,1.28903,2.024881822256004e-05,13.8,192417
41,2003-05-31,4.01,5.34,4191.666892999839,1.42303,3.714100019310088e-05,10.4,216495
42,2003-06-30,4.1,6.13,7184.394403502766,1.44218,5.018506347599668e-06,1.35,221996
43,2003-07-31,3.75,7.08,3113.722714024266,1.44856,1.168886503028977e-05,0.44,221295
44,2003-08-31,3.72,5.24,2489.30696703074,1.37198,-7.5888213359924694e-06,-1.15,226969
45,2003-09-30,3.77,-8.24,3286.4605135449183,1.26669,-1.991699321429508e-06,-7.67,219455
46,2003-10-31,3.84,13.28,3705.0446016479627,1.28903,4.010591955348068e-06,1.76,211898
47,2003-11-30,3.78,3.06,5251.013957184102,1.51875,1.4702808511296708e-05,16.95,240378
48,2003-12-31,3.97,1.54,8301.050600997743,1.53152,1.937015793540836e-06,0.84,242347
49,2004-01-31,3.78,5.4,4489.540079653037,1.24478,-1.6036688174474607e-05,-9.17,237028
50,2004-02-29,3.78,2.57,3096.92062812537,1.19339,-1.062053747537236e-05,-8.33,219574
51,2004-03-31,3.74,0.05,3759.6059740696774,1.142,-6.702077667527566e-06,-4.31,213958
52,2004-04-30,3.76,-3.09,5668.487987753749,1.13914,4.531784166599921e-06,0.25,205124
53,2004-05-31,3.77,-7.35,4596.917948268936,1.09632,1.1748586857578673e-05,-3.76,194158
54,2004-06-30,3.78,-2.2,1747.9832011020078,1.21623,2.0845306789228493e-05,10.94,208347
55,2004-07-31,3.77,-6.46,566.8504484283334,1.05635,-3.8206415800399985e-06,-13.15,207614
56,2004-08-31,3.52,8.0,1299.9629391171381,1.07919,1.0301197554228014e-05,2.16,198808
57,2004-09-30,3.55,4.67,1230.3200145166072,1.05064,8.307440730984813e-06,-2.13,195638
58,2004-10-31,3.53,0.61,1013.8383403850436,1.10203,2.926688542684347e-05,5.46,197588
59,2004-11-30,3.26,5.01,1718.977369291773,0.98212,-1.8758189808505257e-05,-10.88,190405
60,2004-12-31,3.29,1.63,1482.7884672973903,1.01067,1.3605285129077063e-05,2.91,180322
61,2005-01-31,3.26,5.04,2159.6650921671326,0.94242,-5.61333902604814e-06,1.98,186726
62,2005-02-28,3.28,8.09,2223.198859582748,0.89282,-7.59204259437781e-06,-5.0,185020
63,2005-03-31,3.26,-4.64,4513.896115566243,0.73097,-2.6522873539143406e-05,-18.13,161362
64,2005-04-30,3.29,-5.28,1231.904501866526,0.6892,1.0956146476888363e-05,-12.58,144118
65,2005-05-31,3.29,6.17,1183.5513910030368,0.68136,-1.5448800772913983e-05,-1.14,130733
66,2005-06-30,3.3,3.68,1902.9425503355706,0.73619,5.865933036492574e-06,8.88,137825
67,2005-07-31,3.27,11.61,3211.8937095448987,0.7153,-4.082919058058382e-06,4.58,149703
68,2005-08-31,3.25,-2.25,1753.837662967634,0.67875,-6.912011650599194e-06,-5.11,133999
69,2005-09-30,3.28,12.46,5630.296845048972,0.84583,-2.077989199358679e-06,24.62,152332
70,2005-10-31,3.51,-5.53,5980.569846098244,0.85105,1.5871000659730135e-05,0.62,166015
71,2005-11-30,3.5,11.5,5445.023626385269,1.07034,9.076200799748959e-06,25.0,188772
72,2005-12-31,3.76,8.39,2057.9937847316432,1.0103,4.105572672571674e-06,-5.61,199026
73,2006-01-31,3.76,1.81,9822.287665851087,0.89322,-1.9800997790286137e-06,-8.01,201084
74,2006-02-28,3.99,-1.77,1876.8970046360234,0.86562,-1.1788138100927715e-05,-4.96,174503
75,2006-03-31,3.97,-0.7,858.7838050222259,0.77279,-1.9389370321763848e-05,-10.72,170522
76,2006-04-30,3.97,6.56,3910.7570498641217,0.73515,-5.8985057892477906e-05,-7.57,158230
77,2006-05-31,3.96,-7.11,2409.6770685956067,0.72762,-8.393368968374697e-06,-1.02,150549
78,2006-06-30,4.21,-2.08,2404.575495148745,0.63479,-2.0564728100280298e-05,-12.76,137181
79,2006-07-31,4.22,0.63,2225.6339779420605,0.71508,1.557516801746255e-06,12.65,133104
80,2006-08-31,4.49,4.11,896.3400793108163,0.70253,1.868370236248789e-05,-1.75,146260
81,2006-09-30,4.48,1.87,1050.8168802722912,0.75773,5.584187890313666e-06,6.34,156597
82,2006-10-31,4.48,-0.68,1091.0639907890109,0.79537,4.3380483497226645e-06,4.97,156335
83,2006-11-30,4.49,4.59,2680.8561115660077,1.10398,2.218058467601196e-06,41.94,192962
84,2006-12-31,4.6,1.63,2451.3950187859573,0.89573,6.874769362212e-06,-13.98,204408
85,2007-01-31,4.61,-5.07,1690.6285357514175,0.80192,1.0607415110096186e-05,5.6,186594
86,2007-02-28,4.55,4.1,2607.1465148635807,0.6594,-1.07184904698963e-05,-16.44,176808
87,2007-03-31,4.63,2.4,3988.586198250729,0.69344,-4.100831045510314e-06,5.16,171500
88,2007-04-30,4.88,5.84,5274.213244388017,0.81468,-1.5592307056360375e-05,17.48,182734
89,2007-05-31,4.56,9.02,8905.325809582,1.16565,8.689097122051496e-06,43.08,222584
90,2007-06-30,4.52,4.36,10421.344355096891,1.06781,-4.409380923942884e-06,-2.71,265505
91,2007-07-31,4.76,10.4,3709.032468088433,1.15289,6.007052592307009e-07,7.97,268633
92,2007-08-31,4.98,-2.47,1947.5330308105792,1.06143,2.528177054831825e-05,-7.93,256730
93,2007-09-30,4.98,6.38,2324.8446464158465,0.91891,-5.82091172113095e-06,-12.55,231826
94,2007-10-31,5.02,5.35,2000.7437856718122,0.87849,-1.6953674523945578e-05,-4.4,213579
95,2007-11-30,5.02,-7.11,1264.5490675362075,0.81255,-2.6010019457402632e-05,-4.5,202099
96,2007-12-31,5.02,3.61,2332.5792392324174,1.02101,-2.702007375577391e-05,32.96,214231
97,2008-01-31,4.96,-13.88,1483.5656654632555,0.89346,-4.472909899103735e-05,-11.04,230456
98,2008-02-29,4.94,4.37,433.83724482461184,0.88718,4.64953965415295e-06,-3.2,222592
99,2008-03-31,4.98,0.37,666.2211644744114,0.80976,-3.254831811716305e-05,-8.73,217128
100,2008-04-30,4.95,7.97,3849.1286356635806,0.94995,-2.6505485567917042e-05,14.07,225956
101,2008-05-31,5.04,1.05,7449.850194699558,0.99808,-1.9110993518802328e-05,5.07,251413
102,2008-06-30,5.01,-10.08,1763.105631442219,0.91229,-1.521331231251164e-06,-8.6,238660
103,2008-07-31,5.03,-4.4,936.1569275047772,0.79511,9.518755047025737e-06,-12.84,211945
104,2008-08-31,5.25,-5.47,1305.9165651676446,0.69886,-1.6547814083118417e-05,-14.36,189657
105,2008-09-30,5.22,-1.24,2197.049626933276,0.78256,1.4976908169381305e-05,11.98,182139
106,2008-10-31,4.14,-20.96,2062.7758561029777,0.58587,-1.313636116141348e-05,-25.13,158947
107,2008-11-30,3.99,6.22,1752.1802163833077,0.47498,-2.018176193289838e-05,-13.03,132635
108,2008-12-31,3.02,4.05,1378.317781450184,0.45824,-3.526912173382814e-06,-3.52,117392
109,2009-01-31,2.41,3.4,2236.2906074250573,0.41205,-1.5103037382558575e-05,-2.74,114154
110,2009-02-28,1.87,-2.6,6535.749573265056,0.58035,1.4946405464623057e-05,46.34,149976
111,2009-03-31,1.73,13.72,2093.903945447937,0.6732,1.4764155570282447e-05,16.0,173339
112,2009-04-30,1.85,12.09,2457.670968385691,0.64999,6.510091700716781e-06,0.0,180393
113,2009-05-31,1.96,3.85,1236.3407237991205,0.64805,-7.0186612006088575e-06,-1.47,175767
114,2009-06-30,1.96,0.16,1807.293727271104,0.65386,-1.674556936245659e-05,0.9,168013
115,2009-07-31,1.95,13.39,3586.9075872759354,0.70996,4.073433934376703e-05,8.58,181923
116,2009-08-31,1.99,2.21,651.3573003735606,0.70802,2.663759447631491e-05,-0.27,188189
117,2009-09-30,2.0,5.93,7574.045498483236,0.85504,1.2564429932687173e-05,19.46,224491
118,2009-10-31,2.01,-5.89,1474.6034010175551,0.7912,4.306987211231997e-06,-7.47,218170
119,2009-11-30,2.01,-1.0,3218.9998574861543,0.65966,-1.8908590761631856e-05,-16.63,203489
120,2009-12-31,2.01,8.36,5394.1852978659945,0.70996,-1.827567275357463e-05,7.62,184395
121,2010-01-31,2.0,-4.54,3142.807108341746,0.59365,2.713868303588352e-05,-1.33,195151
122,2010-02-28,2.01,-3.04,2567.0862882805905,0.63216,2.1141444106866517e-06,5.91,191938
123,2010-03-31,2.0,6.34,2709.73430366774,0.57761,-1.8546043130140835e-05,-8.63,193198
124,2010-04-30,2.0,2.87,3477.708261283071,0.56477,-2.4718479170739514e-05,-2.49,185056
125,2010-05-31,2.0,-5.97,6276.888717303344,0.65944,2.851145887021837e-06,16.76,199447
126,2010-06-30,2.03,3.04,3071.571130839973,0.66425,1.7715716145691138e-05,3.5,219757
127,2010-07-31,2.28,3.8,2393.7592642366017,0.62574,-8.090533390640543e-06,-5.8,204631
128,2010-08-31,2.28,-1.06,1729.7716203052278,0.60488,-2.6324573052290096e-06,-3.33,203258
129,2010-09-30,2.27,7.12,2402.6406798827165,0.62253,-2.994886120151282e-06,2.37,199858
130,2010-10-31,2.26,0.29,3607.8349217958034,0.66104,-2.5816928425793285e-06,6.46,216037
131,2010-11-30,2.51,2.74,2108.749289578731,0.61772,-6.641884970693913e-06,-6.55,208679
132,2010-12-31,2.51,8.63,1329.449992306127,0.64018,-2.0601628479050367e-06,3.64,201459
133,2011-01-31,2.75,0.71,2690.16065928697,0.56266,-6.326595973963646e-06,-2.51,208771
134,2011-02-28,2.76,-6.14,1085.6198869238044,0.54964,-6.5036177907061555e-06,-3.31,198804
135,2011-03-31,2.99,8.78,2458.834484578489,0.53952,-1.0113763845771112e-05,-1.84,193269
136,2011-04-30,3.02,5.9,5631.668660998888,0.65957,4.140829945913005e-06,22.58,216781
137,2011-05-31,3.03,-2.63,3026.79180391397,0.59014,2.295633360580214e-06,-10.53,216762
138,2011-06-30,3.28,-2.68,2619.5632757523454,0.63209,5.623912750844128e-06,9.25,218417
139,2011-07-31,3.27,0.91,5915.710055315423,0.81,-8.506645146566831e-06,28.44,254721
140,2011-08-31,3.27,-12.61,5385.350523320591,0.66536,3.7530667302934596e-06,-17.86,241439
141,2011-09-30,3.28,-4.85,3601.1180410401635,0.57134,9.303318664440583e-06,-14.13,222465
142,2011-10-31,3.26,8.45,3778.73451623114,0.64511,-2.2920770811875346e-06,12.91,227464
143,2011-11-30,3.27,-3.48,11006.015452122978,0.67114,-6.115361552274476e-06,1.98,244303
144,2011-12-31,3.29,-1.82,3195.2993383235826,0.63498,1.2601468943951373e-06,-5.79,234858
145,2012-01-31,3.27,7.9,4270.432859832426,0.58955,-3.570473735428986e-06,2.05,229989
146,2012-02-29,3.26,3.98,4670.200807542703,0.60666,-4.2044248907782e-06,-1.91,236520
147,2012-03-31,3.24,-0.21,3942.4251433354257,0.56323,-1.2662708608747541e-05,-7.16,238950
148,2012-04-30,3.26,-0.84,3076.9289512264504,0.58823,-3.2640033088053066e-06,4.44,228505
149,2012-05-31,3.27,-7.68,3332.6747612951403,0.5606,4.790093600926363e-06,-4.7,224964
150,2012-06-30,3.26,-0.15,2294.9009162380503,0.57507,9.669551427982308e-06,5.56,221449
151,2012-07-31,3.02,2.12,2017.7184427494378,0.57112,8.736645511018103e-06,-0.69,226810
152,2012-08-31,3.01,0.19,3269.1769438460797,0.61718,2.652928741008244e-05,8.06,238149
