,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,26500,33000,29748,24000,53500,35808,20500,27000,25900,24000,-1.0568181818181819,-37.2,-36.75,-6.03,35.2,13790,0.0416,0.0513,0.042,0.0372,4.79,-22.06
1,2000-01-31,31500,32000,26815,21600,53500,35979,20500,32000,30790,28550,-0.6038647342995169,-21.25,-25.0,11.7,35.19,6610,0.0407,0.0562,0.0423,0.0474,4.78,18.87
2,2000-02-29,25600,31950,27775,25400,53500,36216,21600,26950,26400,25600,-0.969406392694064,-21.23,-32.28,-2.29,21.9,2232,0.0446,0.0568,0.0442,0.0546,5.07,-19.75
3,2000-03-31,24000,28800,26930,24000,53500,36373,21600,27000,25600,24000,0.7407698350353495,-9.43,-42.17,-9.77,-12.73,12918,0.0458,0.0393,0.0451,0.0499,5.05,-6.25
4,2000-04-30,23150,24600,21660,19000,53500,35760,19000,23150,21210,19500,0.7884449554469676,-27.43,-42.13,10.24,-34.79,48004,0.0516,0.0661,0.0479,0.056,5.06,-14.26
5,2000-05-31,21500,25450,21360,18200,51100,33593,18200,21500,20060,18500,0.28545972915181755,-16.02,-33.64,13.16,-56.12,11096,0.0547,0.055,0.0479,0.0553,5.12,-7.13
6,2000-06-30,20800,22000,20025,19000,51100,31622,18200,20800,19980,19200,0.3254687170844744,-15.45,-21.51,8.9,-47.47,5258,0.0529,0.0378,0.0481,0.0531,5.16,2.72
7,2000-07-31,18600,22900,20330,18600,48000,29523,18200,19200,18820,18600,0.35271943995691973,-19.65,-40.95,0.0,-55.71,4202,0.0494,0.0323,0.0456,0.0422,5.13,-10.58
8,2000-08-31,19700,20000,19225,18600,43500,27596,18200,20000,19700,19400,0.1645370552388441,-8.37,-23.05,0.25,-50.87,3974,0.042,0.0142,0.0438,0.0291,5.12,5.91
9,2000-09-30,19000,20200,19095,17500,42300,26027,17500,19000,18320,18000,0.1573299381593307,-8.65,-26.36,8.57,-54.98,3506,0.0418,0.0304,0.0438,0.0266,5.09,-5.0
10,2000-10-31,18500,19800,18898,17900,41000,24230,17500,19400,18890,18400,0.010046511627906977,-0.54,-20.09,-5.13,-53.75,2148,0.0329,0.0224,0.0433,0.0229,5.37,-2.63
11,2000-11-30,16900,19000,17613,16400,33000,22415,16400,16900,16720,16400,0.3239966555183946,-15.5,-16.54,0.0,-47.84,4866,0.0267,0.0194,0.0427,0.0244,5.32,-8.15
12,2000-12-31,16450,17000,16763,16100,32000,21444,16100,16800,16450,16100,0.22771753504363923,-8.61,-14.32,-1.5,-37.81,2712,0.0233,0.0181,0.0407,0.0197,6.08,-0.3
13,2001-01-31,17200,17700,17083,16450,31950,20616,16100,17200,17040,16750,0.1548458149779736,-7.03,-7.53,1.47,-45.4,3944,0.0201,0.0133,0.0377,0.0174,5.27,4.56
