,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
138,2011-06-30,3.28,-2.68,22686.823270649846,0.36312,-1.4688319858241316e-06,-4.83,105025.0
139,2011-07-31,3.27,0.91,14792.194176483246,0.38686,1.5995553197054418e-06,6.52,106877.0
140,2011-08-31,3.27,-12.61,5430.610330832733,0.28941,-9.341139823265392e-06,-25.17,209683.0
141,2011-09-30,3.28,-4.85,2846.724299504092,0.28747,-4.499243554864972e-06,2.58,245005.0
142,2011-10-31,3.26,8.45,2137.995927600063,0.30982,-1.7039154992384035e-06,7.78,259061.0
143,2011-11-30,3.27,-3.48,1626.888622095296,0.279,-3.2349903293915206e-06,-9.4,250714.0
144,2011-12-31,3.29,-1.82,3251.394195240842,0.35132,6.8741668603390705e-06,23.61,268745.0
145,2012-01-31,3.27,7.9,1675.6681813566988,0.37436,1.0178231082236325e-05,6.55,325039.0
146,2012-02-29,3.26,3.98,1568.2248129563416,0.38089,-1.3051603723676829e-06,1.94,332810.0
147,2012-03-31,3.24,-0.21,1013.3742010047881,0.37825,3.4358755783362236e-08,-0.69,339176.0
148,2012-04-30,3.26,-0.84,686.8303451640444,0.31648,5.7808532752983504e-06,-5.74,319761.0
149,2012-05-31,3.27,-7.68,597.3539987706017,0.28371,-6.791208294229797e-06,-10.33,294453.0
150,2012-06-30,3.26,-0.15,567.0594727536576,0.27964,-3.738338303036161e-06,-4.2,277707.0
151,2012-07-31,3.02,2.12,1327.7290885173861,0.28605,2.1192214073858202e-05,2.3,276714.0
152,2012-08-31,3.01,0.19,1387.5194589969324,0.32868,5.620048485249851e-06,14.9,295673.0
153,2012-09-30,3.01,3.93,1080.661193090826,0.36785,2.03136872061753e-05,13.11,349680.0
154,2012-10-31,2.75,-4.69,1393.926198409656,0.42267,9.640381392382165e-06,14.92,406956.0
155,2012-11-30,2.77,1.63,1492.9903509578946,0.45889,1.3469647288727791e-05,6.94,456522.0
156,2012-12-31,2.77,4.85,877.7726835985932,0.46061,1.672342055125877e-05,-1.38,444407.0
157,2013-01-31,2.76,-2.22,884.3424144949809,0.52319,1.3542977204513206e-05,13.56,489328.0
158,2013-02-28,2.76,3.85,1368.6963767681868,0.45889,-1.4992299999062281e-06,-11.39,467428.0
159,2013-03-31,2.75,-1.72,556.9362701456174,0.46948,2.2614894852333344e-05,2.29,460522.0
160,2013-04-30,2.78,-2.91,855.0677149037815,0.48096,6.797059699756178e-06,-0.75,461346.0
161,2013-05-31,2.5,2.25,1113.1190977575054,0.57863,4.555653309520738e-06,20.3,503368.0
162,2013-06-30,2.5,-6.31,825.907427005712,0.57621,2.094197484166968e-05,-0.83,551824.0
163,2013-07-31,2.53,2.36,338.6927699142326,0.59733,3.205352488692989e-05,3.66,561169.0
164,2013-08-31,2.51,1.19,394.4246732976176,0.59669,-7.955434101062912e-07,-0.4,577896.0
165,2013-09-30,2.5,3.64,482.4054290397072,0.60508,-1.9658173971746074e-05,1.41,572919.0
166,2013-10-31,2.52,2.3,643.175356726496,0.65697,1.7626808550463412e-06,8.57,597867.0
167,2013-11-30,2.5,-0.26,2023.5252442347605,0.75095,6.13425978954617e-05,9.68,677422.0
168,2013-12-31,2.52,-1.98,717.767526643885,0.81848,1.2744624885324656e-05,8.99,744167.0
169,2014-01-31,2.51,-3.96,451.6194130516365,0.72973,1.2559690026541427e-05,11.54,860689.0
170,2014-02-28,2.49,2.18,395.1221757655771,0.72094,2.552269661435376e-06,-2.65,852886.0
171,2014-03-31,2.49,-0.12,460.0985661804455,0.76895,-6.038006432789821e-06,6.67,869426.0
172,2014-04-30,2.5,-1.08,738.711339471558,0.7288,3.6253828422633593e-06,-4.25,870067.0
173,2014-05-31,2.49,1.81,535.1475391320447,0.70128,1.4241538154464308e-05,-3.77,858823.0
