,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,9073.504510414958,0.86086,1.7199568008853214e-06,22.73,22.73,0.0528,22.73,11.18
1,2000-01-31,4.78,-8.41,4357.079613003731,0.63085,-2.734229097584199e-06,-26.67,-26.67,0.0628,-26.67,-8.41
2,2000-02-29,5.07,-13.36,14119.49725785051,1.04587,-9.030771366719303e-07,64.82,64.82,0.0598,64.82,-13.36
3,2000-03-31,5.05,4.71,34847.106971153844,1.02503,-5.198623350508408e-07,-1.96,-1.96,0.0809,-1.96,4.71
4,2000-04-30,5.06,-17.96,14058.896587681133,0.70211,0.0,-19.17,-19.17,0.0635,-19.17,-17.96
5,2000-05-31,5.12,1.68,10844.043983581767,0.63287,0.0,-9.89,-9.89,0.0648,-9.89,1.68
6,2000-06-30,5.16,12.61,11954.572240488493,0.53108,0.0,-14.59,-14.59,0.0434,-14.59,12.61
7,2000-07-31,5.13,-14.44,38236.04573068644,0.47777,-3.060959459900778e-06,-10.05,-10.05,0.0637,-10.05,-14.44
8,2000-08-31,5.12,-3.14,47411.95780051151,0.502,-7.521846561349344e-07,5.03,5.03,0.0622,5.03,-3.14
9,2000-09-30,5.09,-17.36,12279.500632401978,0.45907,0.0,-18.87,-18.87,0.0558,-18.87,-17.36
10,2000-10-31,5.37,-16.2,23496.377350479193,0.40576,2.61844891418646e-08,-11.63,-11.63,0.0488,-11.63,-16.2
11,2000-11-30,5.32,-0.81,29218.86079848359,0.44869,0.0,12.0,12.0,0.0362,12.0,-0.81
12,2000-12-31,6.08,-4.36,52872.644250384736,0.76096,0.0,62.86,62.86,0.09,62.86,-4.36
13,2001-01-31,5.27,23.09,86708.76486516981,0.70211,-1.2327504080430674e-09,-7.72,-7.72,0.0775,-7.72,23.09
14,2001-02-28,5.06,-7.49,124190.88571428572,0.7852,1.9875645018267446e-10,22.5,22.5,0.0815,22.5,-7.49
15,2001-03-31,4.96,-9.68,24882.27348479187,0.6751,-5.720869834774207e-10,-13.95,-13.95,0.0414,-13.95,-9.68
16,2001-04-30,5.01,11.19,19880.25235623832,0.51577,1.3575155500586803e-09,2.37,2.37,0.0459,2.37,11.19
17,2001-05-31,5.01,5.02,69668.59288880002,0.60716,4.2787198385407325e-08,17.76,17.76,0.0495,17.76,5.02
18,2001-06-30,4.99,-7.17,45743.30948204534,0.61697,-7.018132344453114e-08,-5.2,-5.2,0.0438,-5.2,-7.17
19,2001-07-31,4.77,-8.5,16836.921150014234,0.54623,-7.156280497663418e-10,-11.5,-11.5,0.0461,-11.5,-8.5
20,2001-08-31,4.54,0.66,32937.8685819255,0.65362,2.7178778407540225e-08,19.69,19.69,0.0371,19.69,0.66
21,2001-09-30,4.0,-17.28,85275.09993168127,0.49874,-2.65146530322147e-07,-20.55,-20.55,0.0665,-20.55,-17.28
22,2001-10-31,4.02,12.78,24959.736322338533,0.55708,1.1452377051378025e-06,11.64,11.64,0.0284,11.64,12.78
23,2001-11-30,4.04,20.45,30268.116281884475,0.58031,-8.447204182755974e-07,4.65,4.65,0.0251,4.65,20.45
24,2001-12-31,4.01,10.41,13752.340321988248,0.60406,-3.4625694833209104e-07,6.84,6.84,0.0229,6.84,10.41
25,2002-01-31,3.98,6.92,31970.287536686716,0.64484,7.892000119312896e-07,6.76,6.76,0.0305,6.76,6.92
26,2002-02-28,4.01,10.36,48955.94270192464,0.8018,9.201438155585069e-06,20.32,20.32,0.0299,20.32,10.36
27,2002-03-31,4.0,8.98,39861.87996219282,0.81935,-5.063772756748708e-06,2.14,2.14,0.0385,2.14,8.98
28,2002-04-30,4.04,-4.87,124419.00749009375,0.85333,-1.1251062098141327e-06,12.78,12.78,0.0839,12.78,-4.87
29,2002-05-31,4.28,-5.25,61447.86537828805,0.91339,-2.2630623820231326e-06,7.09,7.09,0.05,7.09,-5.25
30,2002-06-30,4.26,-12.73,33756.50015275338,0.71222,-7.758000351759116e-06,-19.08,-19.08,0.0703,-19.08,-12.73
31,2002-07-31,4.27,-3.77,32430.54769560557,0.71651,-4.709387474456109e-07,0.63,0.63,0.0528,0.63,-3.77
32,2002-08-31,4.28,1.76,27428.895204758734,0.90005,2.911690193872793e-06,19.29,19.29,0.0306,19.29,1.76
33,2002-09-30,4.28,-12.08,101445.88368230409,0.85523,1.2788065260812024e-06,-4.98,-4.98,0.0517,-4.98,-12.08
34,2002-10-31,4.28,2.13,58481.801694322465,0.90672,4.224951997025999e-07,6.02,6.02,0.0295,6.02,2.13
35,2002-11-30,4.28,8.38,31109.028072939684,0.86,-3.234669092507698e-06,0.79,0.79,0.0216,0.79,8.38
36,2002-12-31,4.52,-13.23,47746.08685985894,0.71222,-2.53101460882132e-08,-17.19,-17.19,0.0337,-17.19,-13.23
37,2003-01-31,4.34,-5.82,13084.644155005792,0.63594,-4.687796608440409e-06,-10.69,-10.69,0.0267,-10.69,-5.82
38,2003-02-28,4.27,-3.15,5737.413398824382,0.62021,-8.327726897769842e-07,-3.15,-3.15,0.0244,-3.15,-3.15
39,2003-03-31,4.27,-6.59,6719.859503294476,0.49245,-1.4045487687115669e-05,-20.58,-20.58,0.0496,-20.58,-6.59
40,2003-04-30,4.26,12.34,29897.472156471908,0.48385,-1.516165402103078e-05,-1.77,-1.77,0.0466,-1.77,12.34
41,2003-05-31,4.01,5.34,47990.25937857961,0.55111,-5.64832200241964e-06,13.96,13.96,0.0346,13.96,5.34
42,2003-06-30,4.1,6.13,35035.07248712783,0.54137,-1.3161520997148625e-06,-1.78,-1.78,0.0269,-1.78,6.13
43,2003-07-31,3.75,7.08,28905.489144141047,0.52606,-6.384983306084392e-08,-2.82,-2.82,0.0206,-2.82,7.08
44,2003-08-31,3.72,5.24,10715.125770197663,0.52281,-8.41852465297953e-08,-4.38,-4.38,0.0158,-4.38,5.24
45,2003-09-30,3.77,-8.24,10206.590054225631,0.43792,-1.3858307462185293e-06,-16.25,-16.25,0.0206,-16.25,-8.24
46,2003-10-31,3.84,13.28,6636.129184130447,0.43467,-1.1503102928587165e-07,-0.75,-0.75,0.0167,-0.75,13.28
47,2003-11-30,3.78,3.06,5667.415739596209,0.44256,-1.1079234719271251e-06,0.0,0.0,0.0154,0.0,3.06
48,2003-12-31,3.97,1.54,8864.384878159872,0.44256,-2.569141111734799e-08,0.0,0.0,0.019,0.0,1.54
49,2004-01-31,3.78,5.4,5901.173288697031,0.42261,-1.2136634384721308e-07,-4.43,-4.43,0.0162,-4.43,5.4
50,2004-02-29,3.78,2.57,6987.531295267987,0.43885,1.8074721520692444e-06,2.28,2.28,0.0174,2.28,2.57
51,2004-03-31,3.74,0.05,5229.662089732008,0.41937,-1.4289843010947182e-07,-4.48,-4.48,0.0116,-4.48,0.05
52,2004-04-30,3.76,-3.09,21993.50723824155,0.4398,2.5727522605504026e-06,11.89,11.89,0.0422,11.89,-3.09
53,2004-05-31,3.77,-7.35,20243.755906502658,0.34624,-6.504024014793475e-07,-21.26,-21.26,0.0409,-21.26,-7.35
54,2004-06-30,3.78,-2.2,10307.404708832544,0.33977,-4.604645215549609e-07,-2.44,-2.44,0.0231,-2.44,-2.2
55,2004-07-31,3.77,-6.46,9652.592245434422,0.3208,-3.368424034449663e-06,-5.63,-5.63,0.0229,-5.63,-6.46
56,2004-08-31,3.52,8.0,3669.953598724961,0.33373,-3.0956127231280077e-08,3.97,3.97,0.0134,3.97,8.0
57,2004-09-30,3.55,4.67,3685.5444467905404,0.32942,-2.764041066031539e-08,-2.21,-2.21,0.0107,-2.21,4.67
58,2004-10-31,3.53,0.61,2586.590163934426,0.32295,-2.2969061862187045e-07,-0.65,-0.65,0.009,-0.65,0.61
59,2004-11-30,3.26,5.01,6288.347604664232,0.35055,-1.4867018140476074e-06,8.55,8.55,0.0191,8.55,5.01
60,2004-12-31,3.29,1.63,58655.76088454911,0.45144,-6.0535033022815275e-09,28.79,28.79,0.0575,28.79,1.63
61,2005-01-31,3.26,5.04,77034.81623095703,1.39141,6.545913856839623e-07,208.24,208.24,0.0639,208.24,5.04
62,2005-02-28,3.28,8.09,89749.06576338905,1.30647,-3.8995901309686303e-07,7.89,7.89,0.0996,7.89,8.09
63,2005-03-31,3.26,-4.64,63932.55852828165,0.9529,-3.801255767647264e-08,-27.07,-27.07,0.0445,-27.07,-4.64
64,2005-04-30,3.29,-5.28,211766.6016143398,0.8626,-2.658132022030598e-08,-3.66,-3.66,0.0754,-3.66,-5.28
65,2005-05-31,3.29,6.17,160617.08498170026,1.12546,1.732828706970021e-07,30.49,30.49,0.0677,30.49,6.17
66,2005-06-30,3.3,3.68,79066.18498780511,1.16624,-1.7823071528228326e-07,5.56,5.56,0.0299,5.56,3.68
67,2005-07-31,3.27,11.61,59282.53752596789,1.12546,-1.0587959405634694e-07,-1.96,-1.96,0.0291,-1.96,11.61
68,2005-08-31,3.25,-2.25,24283.31952656231,0.8634,-1.8251710111524276e-07,-23.27,-23.27,0.0279,-23.27,-2.25
69,2005-09-30,3.28,12.46,24366.946716286275,1.11121,3.413743153334115e-07,28.98,28.98,0.0364,28.98,12.46
70,2005-10-31,3.51,-5.53,49179.29511780897,1.10488,-1.2067799175361645e-07,-0.55,-0.55,0.0275,-0.55,-5.53
71,2005-11-30,3.5,11.5,43414.87468579959,1.12942,-2.2284706812999194e-07,4.74,4.74,0.0235,4.74,11.5
72,2005-12-31,3.76,8.39,77578.09679355202,1.12546,-1.6380757200618907e-07,0.73,0.73,0.046,0.73,8.39
73,2006-01-31,3.76,1.81,19273.00155799808,0.98018,3.772721043743091e-07,-12.91,-12.91,0.0442,-12.91,1.81
74,2006-02-28,3.99,-1.77,13640.262306871433,0.97899,8.382553684522708e-07,4.02,4.02,0.0274,4.02,-1.77
75,2006-03-31,3.97,-0.7,8945.883515010406,0.91565,-2.523171691822797e-07,-6.48,-6.48,0.0197,-6.48,-0.7
76,2006-04-30,3.97,6.56,8252.134790659644,0.74063,-5.213485974206986e-07,-2.78,-2.78,0.0134,-2.78,6.56
77,2006-05-31,3.96,-7.11,12552.11684419934,0.72456,1.203714393588447e-09,-2.15,-2.15,0.0299,-2.15,-7.11
78,2006-06-30,4.21,-2.08,9121.531389183458,0.59668,9.172470419204034e-07,-17.68,-17.68,0.0249,-17.68,-2.08
79,2006-07-31,4.22,0.63,5020.0144932198755,0.55496,-1.145382177383247e-06,-6.96,-6.96,0.0155,-6.96,0.63
80,2006-08-31,4.49,4.11,21093.60128358209,0.67156,2.72739246383684e-07,21.02,21.02,0.0416,21.02,4.11
81,2006-09-30,4.48,1.87,20543.034605851608,0.76252,1.0651762114187023e-06,16.62,16.62,0.0393,16.62,1.87
82,2006-10-31,4.48,-0.68,14298.225050665498,0.72456,-1.4113944498532525e-06,-4.98,-4.98,0.0391,-4.98,-0.68
83,2006-11-30,4.49,4.59,19858.076459819455,0.77517,6.469111566847458e-07,11.72,11.72,0.0141,11.72,4.59
84,2006-12-31,4.6,1.63,27113.19464608706,0.71054,-6.211423443904332e-06,-8.53,-8.53,0.0354,-8.53,1.63
85,2007-01-31,4.61,-5.07,8772.842336830237,0.60625,-1.83068397848561e-05,-14.68,-14.68,0.0176,-14.68,-5.07
86,2007-02-28,4.55,4.1,8706.053008939023,0.66199,-4.970712837719204e-06,9.5,9.5,0.0197,9.5,4.1
87,2007-03-31,4.63,2.4,11031.275184895374,0.69208,4.448356596251599e-06,4.54,4.54,0.0167,4.54,2.4
88,2007-04-30,4.88,5.84,16451.98419362181,0.62288,-1.8328703821585512e-06,-3.32,-3.32,0.0157,-3.32,5.84
89,2007-05-31,4.56,9.02,26106.406640657035,0.71682,-2.4794061697847017e-07,15.06,15.06,0.0265,15.06,9.02
90,2007-06-30,4.52,4.36,33282.520775924975,0.7044,-2.3440424182976608e-06,-0.23,-0.23,0.0315,-0.23,4.36
91,2007-07-31,4.76,10.4,22390.551380604553,0.706,-7.314715028560286e-06,0.23,0.23,0.0219,0.23,10.4
92,2007-08-31,4.98,-2.47,12849.059802726617,0.67479,-5.279537452920716e-07,-4.43,-4.43,0.0339,-4.43,-2.47
93,2007-09-30,4.98,6.38,8551.624102367778,0.65664,-1.636289042389213e-06,-2.92,-2.92,0.0123,-2.92,6.38
94,2007-10-31,5.02,5.35,25317.792660611503,0.72001,-3.246026961308002e-07,9.65,9.65,0.0274,9.65,5.35
95,2007-11-30,5.02,-7.11,12336.257869372368,0.6404,1.48045581824052e-08,-9.01,-9.01,0.0193,-9.01,-7.11
96,2007-12-31,5.02,3.61,7272.984536825664,0.62639,6.041694912255767e-07,-0.13,-0.13,0.0128,-0.13,3.61
97,2008-01-31,4.96,-13.88,5469.430851607626,0.55378,1.4252539474630388e-07,-11.56,-11.56,0.0239,-11.56,-13.88
98,2008-02-29,4.94,4.37,4645.567157763101,0.58021,2.677094606255215e-06,2.47,2.47,0.0219,2.47,4.37
99,2008-03-31,4.98,0.37,3398.7318831640555,0.54072,3.5143735535424185e-07,-6.81,-6.81,0.0181,-6.81,0.37
100,2008-04-30,4.95,7.97,9057.636791691331,0.53808,2.1083949211568584e-07,5.61,5.61,0.013,5.61,7.97
101,2008-05-31,5.04,1.05,12081.5846126765,0.57906,-3.078851342141274e-07,7.61,7.61,0.0195,7.61,1.05
102,2008-06-30,5.01,-10.08,5149.901175452123,0.49771,3.099333285081792e-08,-14.02,-14.02,0.0134,-14.02,-10.08
103,2008-07-31,5.03,-4.4,5396.656945852145,0.46839,5.979475552237447e-07,-5.9,-5.9,0.021,-5.9,-4.4
104,2008-08-31,5.25,-5.47,2901.9455237978223,0.44058,-6.65524999766537e-07,-5.0,-5.0,0.015,-5.0,-5.47
105,2008-09-30,5.22,-1.24,2992.8436322532025,0.37866,-2.619569165431614e-06,-14.04,-14.04,0.0366,-14.04,-1.24
106,2008-10-31,4.14,-20.96,5268.386553439054,0.27996,-3.276812394461316e-07,-26.12,-26.12,0.0772,-26.12,-20.96
107,2008-11-30,3.99,6.22,17170.295250537318,0.33769,-3.5367697031603974e-07,45.67,45.67,0.0664,45.67,6.22
108,2008-12-31,3.02,4.05,11813.63734125153,0.37029,-2.52236697389986e-07,9.61,9.61,0.0322,9.61,4.05
109,2009-01-31,2.41,3.4,11757.641437212242,0.38794,6.174055620283324e-07,4.8,4.8,0.028,4.8,3.4
110,2009-02-28,1.87,-2.6,23359.51390092673,0.41964,4.099245566461939e-08,10.37,10.37,0.0349,10.37,-2.6
111,2009-03-31,1.73,13.72,20672.418496096863,0.52732,-3.6710912951052036e-08,25.6,25.6,0.042,25.6,13.72
112,2009-04-30,1.85,12.09,43479.85364064813,0.50917,3.6330511271287637e-07,8.26,8.26,0.0615,8.26,12.09
113,2009-05-31,1.96,3.85,27560.717927318696,0.44631,-1.6881988393489776e-07,-12.59,-12.59,0.0238,-12.59,3.85
114,2009-06-30,1.96,0.16,6974.469500110108,0.42308,-1.083665943753307e-06,-5.22,-5.22,0.023,-5.22,0.16
115,2009-07-31,1.95,13.39,8157.005866879851,0.4854,4.981445366868042e-07,14.69,14.69,0.0265,14.69,13.39
116,2009-08-31,1.99,2.21,69275.21931519468,0.57012,-5.679081687942852e-06,17.47,17.47,0.0606,17.47,2.21
117,2009-09-30,2.0,5.93,105057.816829102,0.4649,-3.4126701199590603e-06,-30.66,-30.66,0.0502,-30.66,5.93
118,2009-10-31,2.01,-5.89,26791.647832650422,0.469,-2.093832372159037e-06,0.91,0.91,0.0358,0.91,-5.89
119,2009-11-30,2.01,-1.0,29408.29632301528,0.48813,-2.2071001098083255e-06,4.07,4.07,0.0363,4.07,-1.0
120,2009-12-31,2.01,8.36,27871.35052900551,0.51081,-3.8025394037187976e-06,4.63,4.63,0.0281,4.63,8.36
121,2010-01-31,2.0,-4.54,53802.06138973966,0.57368,3.7332336528721214e-06,15.34,15.34,0.0317,15.34,-4.54
122,2010-02-28,2.01,-3.04,38890.88826054546,0.62151,1.3936434676995672e-06,0.46,0.46,0.0298,0.46,-3.04
123,2010-03-31,2.0,6.34,30885.814913566723,0.70213,6.631146063853663e-06,12.95,12.95,0.0218,12.95,6.34
124,2010-04-30,2.0,2.87,21331.680668297777,0.60449,-2.2419213811230455e-06,-2.04,-2.04,0.0186,-2.04,2.87
125,2010-05-31,2.0,-5.97,18404.630069448576,0.57104,1.1056783297859965e-06,-5.53,-5.53,0.0346,-5.53,-5.97
126,2010-06-30,2.03,3.04,44911.38606113636,0.76464,4.601253343093595e-06,35.87,35.87,0.0378,35.87,3.04
127,2010-07-31,2.28,3.8,41346.73589756079,0.92114,3.47220549892362e-06,20.46,20.46,0.0357,20.46,3.8
128,2010-08-31,2.28,-1.06,18894.555081021328,0.86816,1.294868550921426e-06,-5.75,-5.75,0.0261,-5.75,-1.06
129,2010-09-30,2.27,7.12,45818.37546004725,1.13207,3.7730121736295646e-06,38.21,38.21,0.0341,38.21,7.12
130,2010-10-31,2.26,0.29,27837.55370945843,1.14575,-5.335063407524744e-07,1.23,1.23,0.0277,1.23,0.29
131,2010-11-30,2.51,2.74,27809.885522791385,1.0852,-4.276390378095485e-06,-5.29,-5.29,0.0389,-5.29,2.74
132,2010-12-31,2.51,8.63,9089.513046338412,1.03857,-3.360884155042784e-06,-4.3,-4.3,0.018,-4.3,8.63
133,2011-01-31,2.75,0.71,10379.230398983149,0.91235,-7.264355568370906e-06,-12.15,-12.15,0.0138,-12.15,0.71
134,2011-02-28,2.76,-6.14,10629.485393168065,0.84301,-3.840428758658216e-06,-10.34,-10.34,0.022,-10.34,-6.14
135,2011-03-31,2.99,8.78,9948.74579934767,0.94897,-3.837274941002615e-06,12.57,12.57,0.0268,12.57,8.78
136,2011-04-30,3.02,5.9,21258.657504989173,0.85773,8.467349770882218e-07,8.78,8.78,0.0318,8.78,5.9
137,2011-05-31,3.03,-2.63,8827.328925798405,0.77282,-2.082051217053547e-06,-9.9,-9.9,0.0187,-9.9,-2.63
138,2011-06-30,3.28,-2.68,5713.54626916835,0.72594,-3.6065891487367704e-06,-6.34,-6.34,0.0236,-6.34,-2.68
139,2011-07-31,3.27,0.91,13799.774220456058,0.89122,-5.16345504162024e-06,23.15,23.15,0.0222,23.15,0.91
140,2011-08-31,3.27,-12.61,20686.1719320743,0.85211,2.0866358630763477e-08,-4.39,-4.39,0.0477,-4.39,-12.61
141,2011-09-30,3.28,-4.85,11483.138943755464,0.62202,-5.660416783961475e-06,-23.59,-23.59,0.0426,-23.59,-4.85
142,2011-10-31,3.26,8.45,14297.226573502328,0.77606,2.0373328452912823e-06,24.78,24.78,0.044,24.78,8.45
143,2011-11-30,3.27,-3.48,16652.65502183406,0.84088,1.034482878606362e-05,6.96,6.96,0.0277,6.96,-3.48
144,2011-12-31,3.29,-1.82,10120.887858953842,0.85773,1.0244788914841692e-05,1.05,1.05,0.0258,1.05,-1.82
