,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,1.0704009620706932e-06,-11.0,-11.0
1,2000-01-31,4.78,-1.9097911116294916e-06,-20.22,-20.22
2,2000-02-29,5.07,-4.305190086688817e-07,-7.75,-7.75
3,2000-03-31,5.05,8.902314150506314e-08,10.08,10.08
4,2000-04-30,5.06,-1.532947678779737e-08,-31.46,-31.46
5,2000-05-31,5.12,-2.0955288016288966e-09,-28.83,-28.83
6,2000-06-30,5.16,1.4305233376821242e-07,0.92,0.92
7,2000-07-31,5.13,-1.686295083690998e-08,-2.86,-2.86
8,2000-08-31,5.12,3.974246671015703e-08,4.02,4.02
9,2000-09-30,5.09,-9.776507046631664e-09,36.53,36.53
10,2000-10-31,5.37,2.2497854869712913e-08,-28.95,-28.95
11,2000-11-30,5.32,-2.0201540058345887e-09,-22.93,-22.93
12,2000-12-31,6.08,-2.7238804498948897e-10,-18.32,-18.32
13,2001-01-31,5.27,-1.4535547512693917e-09,15.17,15.17
14,2001-02-28,5.06,4.837343040236118e-10,12.39,12.39
15,2001-03-31,4.96,-3.4253958774907916e-08,0.25,0.25
16,2001-04-30,5.01,-1.1339685068929943e-08,-9.75,-9.75
17,2001-05-31,5.01,-9.49917544782319e-10,12.05,12.05
18,2001-06-30,4.99,-4.300756758471248e-09,-0.12,-0.12
19,2001-07-31,4.77,-3.532295958563948e-09,-13.0,-13.0
20,2001-08-31,4.54,-1.8610073618892352e-09,-5.89,-5.89
21,2001-09-30,4.0,-1.3616599142707995e-09,-28.94,-28.94
22,2001-10-31,4.02,0.0,5.93,5.93
23,2001-11-30,4.04,-4.115493458754673e-09,9.71,9.71
24,2001-12-31,4.01,-3.111709193142882e-09,-3.14,-3.14
25,2002-01-31,3.98,-3.0626569460147118e-09,20.44,20.44
26,2002-02-28,4.01,-3.617611457367503e-09,18.75,18.75
27,2002-03-31,4.0,-6.763492453299099e-09,-2.56,-2.56
28,2002-04-30,4.04,4.8817565929524035e-08,-14.13,-14.13
29,2002-05-31,4.28,-1.7634871225712606e-09,14.52,14.52
30,2002-06-30,4.26,2.1626949991192525e-07,-22.99,-22.99
31,2002-07-31,4.27,-8.777113967899168e-09,7.42,7.42
32,2002-08-31,4.28,-2.126045277336005e-10,7.48,7.48
33,2002-09-30,4.28,-6.89130623433504e-08,16.54,16.54
34,2002-10-31,4.28,-1.3696897276449742e-08,35.28,35.28
35,2002-11-30,4.28,1.1826114687791328e-08,26.0,26.0
36,2002-12-31,4.52,-4.0632626013785286e-08,6.98,6.98
37,2003-01-31,4.34,-1.5444572005168783e-07,-24.82,-24.82
38,2003-02-28,4.27,-4.720815905740698e-06,-18.97,-18.97
39,2003-03-31,4.27,-2.8102524688750985e-06,-2.44,-2.44
40,2003-04-30,4.26,-7.929997943156783e-09,-1.33,-1.33
41,2003-05-31,4.01,-1.843912034922514e-08,8.92,8.92
42,2003-06-30,4.1,-1.2653867641086782e-07,-4.84,-4.84
43,2003-07-31,3.75,-5.0284405002953494e-08,22.56,22.56
44,2003-08-31,3.72,-3.57962155811333e-08,3.04,3.04
45,2003-09-30,3.77,-3.957445196062223e-08,-18.42,-18.42
46,2003-10-31,3.84,-2.3401734653581195e-07,0.65,0.65
47,2003-11-30,3.78,-7.939700193696443e-06,1.61,1.61
48,2003-12-31,3.97,0.0,-25.15,-25.15
49,2004-01-31,3.78,-1.3921741782526593e-08,2.77,2.77
50,2004-02-29,3.78,3.428301326078998e-08,4.55,4.55
51,2004-03-31,3.74,0.0,-13.66,-13.66
52,2004-04-30,3.76,-7.073411400217153e-08,-5.8,-5.8
53,2004-05-31,3.77,1.0929190684322167e-07,-7.69,-7.69
54,2004-06-30,3.78,-1.0040848682653203e-07,18.47,18.47
55,2004-07-31,3.77,-4.008874043582875e-08,-20.97,-20.97
56,2004-08-31,3.52,0.0,5.22,5.22
57,2004-09-30,3.55,-3.356456521720889e-08,-14.34,-14.34
58,2004-10-31,3.53,-2.1679245446635814e-07,1.11,1.11
59,2004-11-30,3.26,-2.0387220604530564e-06,183.52,183.52
60,2004-12-31,3.29,3.3745828481973236e-08,-43.72,-43.72
61,2005-01-31,3.26,-7.636531162923802e-08,59.78,59.78
62,2005-02-28,3.28,-6.440554592582499e-08,35.65,35.65
63,2005-03-31,3.26,-5.3814994176093714e-05,-14.91,-14.91
64,2005-04-30,3.29,4.719807036199359e-06,-2.84,-2.84
65,2005-05-31,3.29,-7.495946604010167e-07,-1.32,-1.32
66,2005-06-30,3.3,-2.110850820913879e-07,26.15,26.15
67,2005-07-31,3.27,-3.099888932370194e-07,-4.24,-4.24
68,2005-08-31,3.25,-2.8600668739465097e-06,-23.1,-23.1
69,2005-09-30,3.28,2.534735779312822e-06,23.45,23.45
70,2005-10-31,3.51,2.2473273419262543e-06,3.65,3.65
71,2005-11-30,3.5,1.818250647815946e-06,49.41,49.41
72,2005-12-31,3.76,6.162262675042667e-08,32.36,32.36
73,2006-01-31,3.76,-4.4825229366397335e-06,-7.89,-7.89
74,2006-02-28,3.99,-6.0593654801946e-06,-15.43,-15.43
75,2006-03-31,3.97,3.5709430219407915e-06,12.33,12.33
76,2006-04-30,3.97,4.12852867577255e-06,41.69,41.69
77,2006-05-31,3.96,-5.921677143017784e-07,-21.61,-21.61
78,2006-06-30,4.21,-4.460844678714194e-06,-7.92,-7.92
79,2006-07-31,4.22,1.0423974193237572e-06,-6.05,-6.05
80,2006-08-31,4.49,-1.8875843962469756e-06,19.32,19.32
81,2006-09-30,4.48,1.5042532791853263e-06,-10.71,-10.71
82,2006-10-31,4.48,-1.235011059457469e-06,-1.54,-1.54
83,2006-11-30,4.49,6.029508675125742e-07,20.44,20.44
84,2006-12-31,4.6,1.0381440354111005e-06,-9.41,-9.41
85,2007-01-31,4.61,-7.832810065129959e-06,-6.64,-6.64
86,2007-02-28,4.55,3.555209351527025e-06,8.84,8.84
87,2007-03-31,4.63,-6.935204332117962e-06,-2.28,-2.28
88,2007-04-30,4.88,2.478316731712548e-07,-2.33,-2.33
89,2007-05-31,4.56,-8.265720322827073e-06,-4.93,-4.93
90,2007-06-30,4.52,-9.887382132763292e-06,-6.06,-6.06
91,2007-07-31,4.76,-7.225649680682385e-06,-10.41,-10.41
92,2007-08-31,4.98,-1.1181571560286352e-06,6.27,6.27
93,2007-09-30,4.98,8.644132913209461e-06,9.97,9.97
94,2007-10-31,5.02,-1.7409037627202262e-06,-17.33,-17.33
95,2007-11-30,5.02,5.983008392119322e-06,25.13,25.13
96,2007-12-31,5.02,4.389672680835603e-07,11.0,11.0
97,2008-01-31,4.96,9.175112873401588e-07,-25.7,-25.7
98,2008-02-29,4.94,-2.5060014744013364e-06,0.0,0.0
99,2008-03-31,4.98,2.0740690230260947e-06,-13.14,-13.14
100,2008-04-30,4.95,1.712767651740038e-06,4.29,4.29
101,2008-05-31,5.04,-3.614932663697311e-06,-5.09,-5.09
102,2008-06-30,5.01,-1.297396564689586e-06,0.68,0.68
103,2008-07-31,5.03,1.1848897507928067e-06,-9.75,-9.75
104,2008-08-31,5.25,-1.1896588937748478e-05,-25.66,-25.66
105,2008-09-30,5.22,-1.4091821536385355e-06,-4.93,-4.93
106,2008-10-31,4.14,-1.2799986519602352e-06,-45.97,-45.97
107,2008-11-30,3.99,-8.752899787168661e-06,13.51,13.51
108,2008-12-31,3.02,-7.364008066487835e-07,43.54,43.54
109,2009-01-31,2.41,-1.283099664613087e-06,-3.55,-3.55
110,2009-02-28,1.87,-3.555574672673181e-06,-13.01,-13.01
111,2009-03-31,1.73,1.5830705454039804e-06,35.48,35.48
112,2009-04-30,1.85,-4.737016487844774e-07,55.27,55.27
113,2009-05-31,1.96,-1.543281915294027e-06,-13.04,-13.04
114,2009-06-30,1.96,-2.1488806181972114e-06,-6.38,-6.38
115,2009-07-31,1.95,2.979779673339356e-07,15.29,15.29
116,2009-08-31,1.99,-2.917038363341031e-07,-14.86,-14.86
117,2009-09-30,2.0,-8.913126003519416e-07,-15.85,-15.85
118,2009-10-31,2.01,1.3857954265324157e-07,-8.01,-8.01
119,2009-11-30,2.01,-3.014903589844123e-06,12.47,12.47
120,2009-12-31,2.01,8.959706408340412e-08,12.34,12.34
121,2010-01-31,2.0,-4.2749263056911226e-07,-25.0,-25.0
122,2010-02-28,2.01,1.707899440222681e-07,-31.71,-31.71
123,2010-03-31,2.0,1.1328088524754312e-07,-39.03,-39.03
124,2010-04-30,2.0,-7.338715567169523e-07,-21.34,-21.34
125,2010-05-31,2.0,1.4207076318786784e-06,-47.34,-47.34
126,2010-06-30,2.03,-7.306028905097492e-07,3.45,3.45
127,2010-07-31,2.28,2.173959389508559e-08,57.5,57.5
128,2010-08-31,2.28,-2.501181827142222e-07,-38.62,-38.62
129,2010-09-30,2.27,-4.1173388803718926e-07,8.04,8.04
130,2010-10-31,2.26,1.1266316530104416e-07,-3.48,-3.48
131,2010-11-30,2.51,3.3402856518354343e-07,-33.51,-33.51
132,2010-12-31,2.51,4.786542031386966e-07,57.18,57.18
133,2011-01-31,2.75,-8.068272447425729e-07,-11.03,-11.03
