,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,11944.767176891835,0.29749,-1.6204790211383205e-06,-22.33,0.0412,-22.33,11.18
1,2000-01-31,4.78,-8.41,12713.889651095094,0.24155,-2.1641698939054112e-07,-2.57,0.0462,-2.57,-8.41
2,2000-02-29,5.07,-13.36,12574.91704580659,0.21208,-3.2747708827801597e-06,-15.02,0.0494,-15.02,-13.36
3,2000-03-31,5.05,4.71,9499.383589860809,0.18503,-2.23251562763006e-06,-12.78,0.0263,-12.78,4.71
4,2000-04-30,5.06,-17.96,11703.1209494459,0.17939,3.507879067698509e-06,-5.46,0.0457,-5.46,-17.96
5,2000-05-31,5.12,1.68,8483.65006109421,0.17504,6.231788255812917e-06,-2.44,0.0337,-2.44,1.68
6,2000-06-30,5.16,12.61,23665.654487920376,0.1802,4.414897046783114e-07,5.61,0.041,5.61,12.61
7,2000-07-31,5.13,-14.44,21570.203523119642,0.20854,8.148097604868463e-06,15.71,0.0415,15.71,-14.44
8,2000-08-31,5.12,-3.14,18295.07084400771,0.21691,1.0979212697657899e-05,4.02,0.0365,4.02,-3.14
9,2000-09-30,5.09,-17.36,8973.345762626446,0.17778,-8.684653487175082e-06,-23.1,0.0345,-23.1,-17.36
10,2000-10-31,5.37,-16.2,5936.756242334308,0.1715,1.5417778952767064e-05,-3.59,0.0233,-3.59,-16.2
11,2000-11-30,5.32,-0.81,6335.822772978422,0.15942,3.0148504730117415e-06,-6.54,0.0128,-6.54,-0.81
12,2000-12-31,6.08,-4.36,8148.451123271993,0.13511,4.766003823420556e-06,-17.52,0.0351,-17.52,-4.36
13,2001-01-31,5.27,23.09,11141.989569997098,0.15766,2.5792589717031207e-06,19.76,0.0433,19.76,23.09
14,2001-02-28,5.06,-7.49,9797.63645860538,0.16943,1.5842789989034907e-05,6.34,0.028,6.34,-7.49
15,2001-03-31,4.96,-9.68,6990.912990067878,0.18684,1.9075109936452285e-05,10.32,0.0301,10.32,-9.68
16,2001-04-30,5.01,11.19,7984.102555852173,0.19735,9.614492766128693e-06,5.61,0.0258,5.61,11.19
17,2001-05-31,5.01,5.02,17066.770407756427,0.23689,2.8153600281492028e-06,20.08,0.0417,20.08,5.02
18,2001-06-30,4.99,-7.17,7381.876575459067,0.2121,-7.667663428553e-06,-17.02,0.0241,-17.02,-7.17
19,2001-07-31,4.77,-8.5,7531.308658176092,0.19108,-5.109657151051727e-06,-9.89,0.0346,-9.89,-8.5
20,2001-08-31,4.54,0.66,4305.468964627117,0.18873,3.1198259479806117e-06,-1.22,0.0193,-1.22,0.66
21,2001-09-30,4.0,-17.28,7629.351899195385,0.17006,6.7333815731531424e-06,-10.61,0.0522,-10.61,-17.28
22,2001-10-31,4.02,12.78,5868.025549498695,0.16394,-5.619043154374816e-06,-3.65,0.0153,-3.65,12.78
23,2001-11-30,4.04,20.45,11493.36679509593,0.20049,3.0099665270252003e-06,23.44,0.0296,23.44,20.45
24,2001-12-31,4.01,10.41,8757.707546941248,0.19186,-5.3388074443421275e-06,2.07,0.0239,2.07,10.41
25,2002-01-31,3.98,6.92,15473.094960259037,0.20192,-7.945986945571991e-08,9.11,0.0325,9.11,6.92
26,2002-02-28,4.01,10.36,15294.62051031979,0.23549,2.8650702838398643e-06,9.2,0.0282,9.2,10.36
27,2002-03-31,4.0,8.98,18975.102517111198,0.2426,3.2886348793261968e-06,3.02,0.0264,3.02,8.98
28,2002-04-30,4.04,-4.87,13834.413710195693,0.20706,1.2553015732029368e-06,-14.66,0.0353,-14.66,-4.87
29,2002-05-31,4.28,-5.25,7348.287073462385,0.17968,-7.464302082108972e-07,-13.2,0.0251,-13.2,-5.25
30,2002-06-30,4.26,-12.73,3693.8367627933353,0.18422,4.309944547829604e-06,-2.38,0.023,-2.38,-12.73
31,2002-07-31,4.27,-3.77,8012.076004223042,0.18422,2.4768313295623394e-06,0.0,0.043,0.0,-3.77
32,2002-08-31,4.28,1.76,4336.422116627301,0.18119,-8.654337679837042e-06,-4.91,0.0132,-4.91,1.76
33,2002-09-30,4.28,-12.08,3340.4803951376666,0.15578,-9.834522899742102e-06,-14.05,0.0229,-14.05,-12.08
34,2002-10-31,4.28,2.13,2975.4014474995206,0.16516,6.116137594679304e-06,6.01,0.0266,6.01,2.13
35,2002-11-30,4.28,8.38,8198.718800035334,0.19541,7.262043521743459e-06,15.49,0.0331,15.49,8.38
36,2002-12-31,4.52,-13.23,3793.4866591877467,0.16516,2.125214989791413e-06,-15.52,0.0258,-15.52,-13.23
37,2003-01-31,4.34,-5.82,8966.445640536653,0.19313,1.6007650582729017e-05,27.89,0.0302,27.89,-5.82
38,2003-02-28,4.27,-3.15,6849.598762263427,0.17846,1.0465993381175084e-05,1.36,0.0299,1.36,-3.15
39,2003-03-31,4.27,-6.59,6414.629352253973,0.19119,9.860723801945253e-06,7.1,0.0345,7.1,-6.59
40,2003-04-30,4.26,12.34,8596.66554253959,0.23906,1.2476773744492602e-05,24.64,0.0289,24.64,12.34
41,2003-05-31,4.01,5.34,10257.512383924226,0.32193,9.48311658706028e-06,34.67,0.0313,34.67,5.34
42,2003-06-30,4.1,6.13,12789.134097894468,0.40355,1.3581500298984236e-06,25.32,0.0389,25.32,6.13
43,2003-07-31,3.75,7.08,11898.71898664611,0.41102,5.497839716237607e-06,1.87,0.0355,1.87,7.08
44,2003-08-31,3.72,5.24,11037.77526769543,0.46857,7.368331831546845e-06,18.54,0.0297,18.54,5.24
45,2003-09-30,3.77,-8.24,9271.21042454343,0.4261,2.8101930203555432e-06,-9.06,0.0306,-9.06,-8.24
46,2003-10-31,3.84,13.28,13688.88256022226,0.55974,1.340259650577239e-05,31.35,0.0413,31.35,13.28
47,2003-11-30,3.78,3.06,13344.693245812863,0.63237,4.806806159891918e-06,28.19,0.0305,28.19,3.06
48,2003-12-31,3.97,1.54,8209.886714632625,0.6166,-7.740325657080614e-07,-2.49,0.0293,-2.49,1.54
49,2004-01-31,3.78,5.4,8064.452352625347,0.50929,4.413916812538299e-06,-7.11,0.0259,-7.11,5.4
50,2004-02-29,3.78,2.57,9126.664475370757,0.59454,1.0976773311410143e-05,9.29,0.0297,9.29,2.57
51,2004-03-31,3.74,0.05,7670.782238010657,0.63354,5.488281701678837e-06,6.56,0.0412,6.56,0.05
52,2004-04-30,3.76,-3.09,4733.363327382855,0.5799,1.8788958746812432e-06,-9.76,0.0203,-9.76,-3.09
53,2004-05-31,3.77,-7.35,6403.8156635602445,0.54275,2.416224027145262e-06,-6.41,0.0673,-6.41,-7.35
54,2004-06-30,3.78,-2.2,3650.0047147007263,0.61521,1.0532573712328628e-05,9.43,0.0317,9.43,-2.2
55,2004-07-31,3.77,-6.46,2672.669365992489,0.53672,-7.026091731307244e-06,-12.77,0.0215,-12.77,-6.46
56,2004-08-31,3.52,8.0,4058.72069439762,0.64571,1.4491846838145618e-05,20.32,0.019,20.32,8.0
57,2004-09-30,3.55,4.67,3561.767056857478,0.63046,-4.568499925276286e-06,-4.61,0.0291,-4.61,4.67
58,2004-10-31,3.53,0.61,3601.3422072831127,0.63046,-1.641673791609345e-06,3.5,0.0336,3.5,0.61
