,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
90,2007-06-30,732000.0,743000.0,712900.0,689000.0,780000.0,528369.0,389500.0,732000.0,721600.0,707000.0,41.31,26.21,4.57,90.13,7538.0,0.0194,0.0276,0.0187,0.0233,4.52,-2.4
91,2007-07-31,662000.0,713000.0,669700.0,639000.0,780000.0,549647.0,389500.0,668000.0,660200.0,650000.0,9.97,17.79,-1.63,65.09,11987.0,0.0209,0.02,0.0179,0.0254,4.76,-9.56
92,2007-08-31,665000.0,665000.0,605150.0,548000.0,780000.0,566998.0,389500.0,665000.0,631200.0,608000.0,-14.74,20.04,11.95,59.09,14794.0,0.0246,0.0345,0.0203,0.027,4.98,0.45
93,2007-09-30,683000.0,698000.0,669700.0,630000.0,780000.0,586737.0,440000.0,698000.0,683000.0,673000.0,-3.39,31.6,1.49,57.74,6717.0,0.0243,0.0174,0.0203,0.0249,4.98,11.24
94,2007-10-31,857000.0,892000.0,711950.0,617000.0,892000.0,607233.0,495500.0,892000.0,837200.0,758000.0,29.46,42.36,23.13,75.61,57632.0,0.0297,0.0435,0.0237,0.0336,5.02,25.48
95,2007-11-30,762000.0,889000.0,781050.0,690000.0,892000.0,631968.0,505000.0,770000.0,751000.0,720000.0,19.25,1.6,10.43,50.89,15158.0,0.0313,0.0381,0.026,0.0352,5.02,-14.57
96,2007-12-31,710000.0,770000.0,702900.0,651000.0,892000.0,643098.0,512000.0,721000.0,691800.0,661000.0,3.95,0.42,7.41,22.41,11226.0,0.0325,0.0326,0.0268,0.0389,5.02,-6.95
97,2008-01-31,620000.0,743000.0,662000.0,604000.0,892000.0,653606.0,512000.0,630000.0,618000.0,604000.0,-27.65,-6.34,0.32,10.32,14078.0,0.0328,0.0257,0.0274,0.0319,4.96,-12.68
98,2008-02-29,590000.0,640000.0,599000.0,548000.0,892000.0,656857.0,512000.0,613000.0,599000.0,588000.0,-23.38,-6.35,-4.53,6.5,10928.0,0.0326,0.031,0.0285,0.0293,4.94,-2.32
99,2008-03-31,535000.0,612000.0,541600.0,494500.0,892000.0,657755.0,494500.0,535000.0,520800.0,500000.0,-24.65,-21.67,6.57,3.28,18079.0,0.0343,0.0319,0.0295,0.0293,4.98,-9.32
