,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,20700,24800,21255,17700,31000,19899,8000,20700,18710,17700,-12.29,-13.75,3.5,136.37,457978,0.0368,0.0518,0.0402,0.04,4.79,-17.2
1,2000-01-31,22300,22500,20863,18050,31000,20797,8500,22400,22180,21900,-9.35,-27.6,-0.89,178.66,224792,0.035,0.0354,0.0377,0.0402,4.78,7.73
2,2000-02-29,18700,22100,19268,16000,31000,21474,10050,22000,19190,17750,-22.73,-33.21,11.98,112.0,431102,0.042,0.0642,0.0409,0.0513,5.07,-16.14
3,2000-03-31,16900,16900,15598,13900,31000,21811,13450,16900,15690,14900,-18.36,-21.4,6.96,42.96,470860,0.0444,0.0396,0.0418,0.0489,5.05,-9.63
4,2000-04-30,17700,18250,16655,14600,31000,21963,13900,17850,17550,17350,-20.63,-25.94,-3.01,11.32,222068,0.0464,0.05,0.0432,0.0522,5.06,18.79
5,2000-05-31,15200,17300,15503,14000,31000,21883,13900,15200,14980,14300,-18.72,-41.54,3.4,-13.14,252528,0.0464,0.0311,0.0418,0.0414,5.12,-14.12
6,2000-06-30,15100,16400,15205,14150,31000,21393,13900,16300,14970,14250,-4.43,-27.05,6.71,-33.48,646616,0.044,0.0372,0.0406,0.0401,5.16,-0.66
7,2000-07-31,14500,16600,15698,14500,29500,20354,13900,15600,15040,14500,-18.08,-34.98,-7.05,-52.92,266892,0.0435,0.0317,0.0391,0.0331,5.13,-3.97
8,2000-08-31,15300,16000,15008,13850,27500,19186,13850,16000,15520,15200,0.66,-18.18,5.15,-43.33,234414,0.0362,0.029,0.0395,0.0319,5.12,5.52
9,2000-09-30,17000,17000,15640,13800,27500,18431,13800,17000,16120,14900,4.29,7.94,23.19,-24.61,740576,0.0379,0.0463,0.0408,0.0359,5.09,6.25
10,2000-10-31,15300,16850,15770,14900,27500,17773,13800,16200,15520,15250,5.52,-13.56,-6.71,-37.8,182468,0.0343,0.0303,0.0405,0.0354,5.37,-10.0
11,2000-11-30,11400,16600,13520,10300,24800,16661,10300,11900,11510,11000,-27.85,-25.0,10.68,-56.15,764650,0.0379,0.0469,0.0422,0.0433,5.32,-25.25
12,2000-12-31,10350,12100,11270,10350,22500,15924,10300,11600,10840,10350,-34.29,-27.37,-10.78,-44.2,232690,0.0374,0.0318,0.0417,0.0384,6.08,-5.91
13,2001-01-31,14000,14250,12719,9980,22100,15241,9980,14000,13660,12900,-8.5,-3.45,0.0,-37.22,261668,0.0404,0.0467,0.0419,0.0449,5.27,35.27
