,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,1.9157988850244746e-06,-5.47,-5.47
1,2000-01-31,4.78,6.245929217782126e-06,-6.71,-6.71
2,2000-02-29,5.07,-4.339770075414955e-06,-13.65,-13.65
3,2000-03-31,5.05,-1.8714536156872114e-06,-4.68,-4.68
4,2000-04-30,5.06,-9.795681982803648e-06,-17.01,-17.01
5,2000-05-31,5.12,-3.050301780835828e-06,-2.32,-2.32
6,2000-06-30,5.16,1.746343258519681e-05,12.05,12.05
7,2000-07-31,5.13,8.135064761472006e-06,12.9,12.9
8,2000-08-31,5.12,1.2604220139848116e-05,10.63,10.63
9,2000-09-30,5.09,1.2129915477034109e-05,-5.29,-5.29
10,2000-10-31,5.37,4.595110720257156e-06,-15.0,-15.0
11,2000-11-30,5.32,1.0128841709198609e-05,9.91,9.91
12,2000-12-31,6.08,-3.965367058755825e-06,2.62,2.62
13,2001-01-31,5.27,-1.656886065241559e-06,5.11,5.11
14,2001-02-28,5.06,1.488262461875146e-05,3.8,3.8
15,2001-03-31,4.96,2.1633173752803833e-05,-5.49,-5.49
16,2001-04-30,5.01,-1.2135656359128248e-06,1.34,1.34
17,2001-05-31,5.01,1.1130510572064401e-05,17.79,17.79
18,2001-06-30,4.99,8.526078475791876e-07,-5.12,-5.12
19,2001-07-31,4.77,-5.976581250571738e-07,-9.08,-9.08
20,2001-08-31,4.54,-1.0969076064371157e-07,-2.17,-2.17
21,2001-09-30,4.0,-6.376531765290987e-06,-12.43,-12.43
22,2001-10-31,4.02,3.715552225942447e-06,16.34,16.34
23,2001-11-30,4.04,-3.217900228117537e-07,8.93,8.93
24,2001-12-31,4.01,-6.666812876404547e-06,13.0,13.0
25,2002-01-31,3.98,1.0231032548660328e-05,33.85,33.85
26,2002-02-28,4.01,2.0394271091795484e-05,8.76,8.76
27,2002-03-31,4.0,6.996116227633908e-06,37.29,37.29
28,2002-04-30,4.04,-2.3590429321594502e-06,-14.2,-14.2
29,2002-05-31,4.28,8.493228936912354e-06,-7.19,-7.19
30,2002-06-30,4.26,1.797941680207981e-05,-2.9,-2.9
31,2002-07-31,4.27,1.0854441567644911e-05,4.48,4.48
32,2002-08-31,4.28,-1.572366782154683e-06,-10.34,-10.34
33,2002-09-30,4.28,-1.0224829802193563e-05,-23.85,-23.85
34,2002-10-31,4.28,-6.001574067674917e-06,9.09,9.09
35,2002-11-30,4.28,1.3649036810188655e-05,21.33,21.33
36,2002-12-31,4.52,3.933167048111174e-06,-5.08,-5.08
37,2003-01-31,4.34,-3.2406751637754535e-06,-17.7,-17.7
38,2003-02-28,4.27,-6.425077555001854e-06,-3.96,-3.96
39,2003-03-31,4.27,-3.684105189497413e-06,-2.06,-2.06
40,2003-04-30,4.26,-1.286855998606912e-05,-5.03,-5.03
41,2003-05-31,4.01,-2.06787062270495e-06,15.21,15.21
42,2003-06-30,4.1,-2.0047536579933185e-05,-10.05,-10.05
43,2003-07-31,3.75,-1.2440690798146492e-05,0.85,0.85
44,2003-08-31,3.72,-4.925553923136282e-06,-3.44,-3.44
45,2003-09-30,3.77,-1.2353609219227995e-06,0.32,0.32
46,2003-10-31,3.84,3.785962979708485e-06,8.6,8.6
47,2003-11-30,3.78,1.2830366296522637e-06,15.03,15.03
48,2003-12-31,3.97,1.2833824418200063e-05,12.0,12.0
49,2004-01-31,3.78,2.2179119018447877e-06,-13.89,-13.89
50,2004-02-29,3.78,1.705772423225387e-06,-2.56,-2.56
51,2004-03-31,3.74,-1.1446737623822982e-05,-10.53,-10.53
52,2004-04-30,3.76,1.5451648671373836e-05,5.97,5.97
