,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
156,2012-12-31,29950.0,31000.0,29455.0,27400.0,34800.0,26360.0,20400.0,29950.0,29560.0,29300.0,1.01,-0.83,26.11,1.87,32.23,189919.0,0.027,0.0288,0.0281,0.0298,2.77,1.01
157,2013-01-31,27400.0,29000.0,27805.0,26800.0,34800.0,26834.0,22000.0,27400.0,27100.0,26800.0,-8.51,-14.11,8.09,-1.62,19.65,140416.0,0.0271,0.0169,0.0264,0.0283,2.76,-8.51
158,2013-02-28,29500.0,29650.0,28830.0,27400.0,34800.0,27221.0,22000.0,29500.0,28740.0,28100.0,10.07,-0.51,1.72,1.9,23.43,216391.0,0.0264,0.0158,0.0261,0.0224,2.76,10.07
159,2013-03-31,29500.0,32100.0,30083.0,28700.0,34800.0,27739.0,22000.0,29600.0,29320.0,28750.0,0.0,-1.5,-2.32,2.79,28.82,146562.0,0.025,0.0203,0.026,0.0193,2.75,0.0
160,2013-04-30,29550.0,29700.0,28550.0,26550.0,34800.0,28126.0,22000.0,29700.0,29250.0,28800.0,0.17,8.64,-10.18,0.85,23.9,112451.0,0.0234,0.0177,0.0248,0.0175,2.78,0.17
161,2013-05-31,29250.0,30250.0,29363.0,28050.0,34800.0,28581.0,22000.0,29250.0,28580.0,28050.0,-1.02,-0.85,-1.02,1.92,26.08,130409.0,0.0195,0.0104,0.0231,0.0164,2.5,-1.02
162,2013-06-30,29300.0,31150.0,29298.0,27050.0,34800.0,28976.0,23900.0,29300.0,28870.0,28400.0,4.27,0.0,-2.17,0.17,23.37,166970.0,0.0177,0.0241,0.0229,0.0181,2.5,4.27
163,2013-07-31,33750.0,33800.0,32013.0,29450.0,34800.0,29597.0,24600.0,33800.0,33420.0,32850.0,15.19,14.21,23.18,1.5,33.14,134087.0,0.0175,0.0137,0.0226,0.0177,2.53,15.19
164,2013-08-31,31050.0,33050.0,31633.0,30200.0,34800.0,30038.0,26550.0,31050.0,30730.0,30200.0,-8.14,7.44,5.25,1.47,0.65,122967.0,0.0176,0.0181,0.0225,0.0191,2.51,-8.14
165,2013-09-30,31400.0,31850.0,30818.0,29400.0,34800.0,30177.0,26550.0,31850.0,31430.0,31050.0,1.13,7.17,6.44,1.45,3.97,187248.0,0.0176,0.0165,0.0219,0.0169,2.5,1.13
166,2013-10-31,29300.0,30550.0,29033.0,27500.0,33800.0,29844.0,26550.0,29300.0,28990.0,28400.0,-6.69,-13.19,-0.85,1.03,-8.15,122178.0,0.0179,0.0189,0.0208,0.018,2.52,-6.69
167,2013-11-30,28300.0,29650.0,28683.0,28000.0,33800.0,29634.0,26550.0,29150.0,28680.0,28300.0,-2.58,-8.12,-1.05,-4.55,-2.41,137149.0,0.0181,0.0159,0.0189,0.017,2.5,-2.58
168,2013-12-31,28000.0,28400.0,27543.0,26450.0,33800.0,29477.0,26450.0,28000.0,27780.0,27400.0,-1.06,-10.83,-4.44,2.19,-6.51,83679.0,0.0165,0.0135,0.0175,0.016,2.52,-1.06
169,2014-01-31,25350.0,27200.0,26285.0,25050.0,33800.0,29342.0,25050.0,26000.0,25420.0,25050.0,-9.14,-12.74,-24.78,-4.88,-6.28,267875.0,0.0168,0.0184,0.0172,0.0159,2.51,-9.14
170,2014-02-28,27150.0,27150.0,25728.0,23600.0,33800.0,29099.0,23600.0,27150.0,25830.0,25200.0,8.38,-6.86,-10.1,4.62,-7.97,281390.0,0.0195,0.0305,0.0187,0.0219,2.49,8.38
171,2014-03-31,26950.0,28400.0,27555.0,26600.0,33800.0,28887.0,23600.0,27800.0,27250.0,26600.0,-0.74,-3.75,-14.17,0.56,-8.64,203983.0,0.0199,0.019,0.0186,0.0223,2.49,-0.74
172,2014-04-30,28700.0,28700.0,27965.0,27150.0,33800.0,28828.0,23600.0,28700.0,27990.0,27550.0,4.36,13.21,-1.71,0.35,-2.88,210712.0,0.0198,0.018,0.0187,0.0221,2.5,4.36
173,2014-05-31,23000.0,28700.0,25083.0,23000.0,33800.0,28478.0,23000.0,24300.0,23830.0,23000.0,-19.86,-15.29,-18.73,-4.96,-20.42,311846.0,0.0225,0.0317,0.0204,0.0232,2.49,-19.86
174,2014-06-30,24750.0,24750.0,23350.0,22400.0,33800.0,28014.0,22400.0,24750.0,23930.0,22650.0,7.61,-10.0,-11.61,9.27,-15.53,273721.0,0.0228,0.0202,0.0201,0.0235,2.49,7.61
175,2014-07-31,22000.0,25200.0,22810.0,20450.0,33050.0,27204.0,20450.0,22000.0,21480.0,21200.0,-11.11,-23.34,-13.21,4.76,-34.81,331883.0,0.0246,0.0289,0.0211,0.0266,2.49,-11.11
176,2014-08-31,24100.0,24100.0,22558.0,20800.0,31850.0,26456.0,20450.0,24100.0,23270.0,22250.0,12.09,1.9,-11.23,8.31,-21.75,292178.0,0.0237,0.0237,0.0216,0.0242,2.24,12.09
177,2014-09-30,26050.0,26200.0,24825.0,23500.0,30600.0,25994.0,20450.0,26200.0,25660.0,25050.0,8.09,5.25,-5.27,4.2,-17.04,255115.0,0.0241,0.0221,0.022,0.0249,2.24,8.09
178,2014-10-31,24900.0,25750.0,24863.0,23900.0,29650.0,25634.0,20450.0,25350.0,24770.0,24300.0,-4.41,13.18,-13.24,2.89,-15.02,202940.0,0.0249,0.024,0.0223,0.023,1.97,-4.41
179,2014-11-30,25300.0,25600.0,24178.0,22750.0,28700.0,25264.0,20450.0,25300.0,24610.0,24000.0,4.12,7.66,4.12,2.64,-13.21,138189.0,0.0242,0.0278,0.0233,0.0243,1.99,4.12
180,2014-12-31,25650.0,26500.0,25660.0,24450.0,28700.0,25099.0,20450.0,26200.0,25750.0,25300.0,1.38,-1.54,3.64,-1.35,-8.39,84591.0,0.0244,0.0213,0.0236,0.0242,2.03,1.38
181,2015-01-31,26100.0,26600.0,25525.0,24750.0,28700.0,25035.0,20450.0,26600.0,26280.0,26000.0,1.75,5.24,21.4,-0.38,2.96,131976.0,0.0223,0.0133,0.0234,0.0218,2.0,1.75
182,2015-02-28,28000.0,29800.0,27625.0,25250.0,29800.0,25184.0,20450.0,28000.0,27080.0,25500.0,7.69,16.42,17.89,10.89,9.8,1176771.0,0.027,0.0446,0.0255,0.0301,1.99,7.69
183,2015-03-31,33400.0,33400.0,30780.0,27400.0,33400.0,25451.0,20450.0,33400.0,32390.0,31200.0,19.29,30.21,28.21,5.53,23.93,213611.0,0.0272,0.0225,0.0256,0.03,1.74,19.29
184,2015-04-30,38800.0,38900.0,35675.0,32300.0,38900.0,26127.0,20450.0,38800.0,38140.0,37550.0,16.87,48.66,56.45,-0.26,35.19,185529.0,0.0282,0.0315,0.0266,0.0336,1.74,16.87
185,2015-05-31,39450.0,40900.0,39333.0,36800.0,40900.0,27191.0,20450.0,40900.0,40230.0,39450.0,3.27,40.89,55.93,-3.55,66.81,215389.0,0.0275,0.0209,0.0258,0.0254,1.74,3.27
186,2015-06-30,46700.0,46750.0,42750.0,38500.0,46750.0,28873.0,20450.0,46750.0,46050.0,44650.0,18.38,40.66,82.07,4.12,88.69,155814.0,0.0277,0.0247,0.0261,0.0258,1.5,18.38
187,2015-07-31,52200.0,56800.0,53325.0,49500.0,56800.0,31690.0,20800.0,54500.0,51820.0,49500.0,11.78,34.54,100.0,-6.62,137.27,468852.0,0.0306,0.034,0.027,0.0284,1.5,11.78
188,2015-08-31,66800.0,66800.0,60775.0,50900.0,66800.0,34797.0,22750.0,66800.0,63780.0,59800.0,27.97,69.33,138.57,13.22,177.18,404398.0,0.0303,0.0392,0.0285,0.0345,1.52,27.97
189,2015-09-30,61000.0,63800.0,61495.0,56700.0,66800.0,37723.0,22750.0,62400.0,61200.0,59300.0,-7.29,30.62,83.73,-0.33,134.17,274284.0,0.0325,0.0357,0.0296,0.0365,1.49,-7.29
190,2015-10-31,57600.0,61100.0,56785.0,53800.0,66800.0,40386.0,22750.0,58000.0,56980.0,54900.0,-5.57,16.36,48.45,5.69,132.26,200852.0,0.0313,0.025,0.0296,0.034,1.5,-5.57
191,2015-11-30,55200.0,59500.0,55695.0,52600.0,66800.0,43057.0,24450.0,56000.0,54920.0,53700.0,-4.17,-16.11,39.92,1.28,118.18,785855.0,0.033,0.0317,0.03,0.0295,1.5,-4.17
192,2015-12-31,53800.0,54500.0,51765.0,49500.0,66800.0,45283.0,24650.0,53800.0,52400.0,51200.0,-2.54,-11.8,15.2,2.28,109.75,142738.0,0.0313,0.019,0.0299,0.0253,1.52,-2.54
193,2016-01-31,65500.0,65500.0,59870.0,51900.0,66800.0,48059.0,25250.0,65500.0,63260.0,61200.0,26.2,14.31,25.24,7.55,149.52,181037.0,0.0294,0.0247,0.0303,0.0257,1.5,26.2
194,2016-02-29,51000.0,65600.0,53823.0,48200.0,66800.0,49858.0,27400.0,51000.0,49790.0,48800.0,-22.14,-7.27,-22.49,2.31,82.14,249618.0,0.0291,0.039,0.0299,0.0289,1.52,-22.14
195,2016-03-31,47150.0,51500.0,48448.0,45500.0,66800.0,51489.0,32300.0,48200.0,47210.0,45750.0,-7.55,-12.36,-22.7,2.61,41.17,362020.0,0.0278,0.0222,0.03,0.0304,1.53,-7.55
196,2016-04-30,53500.0,53500.0,50558.0,47450.0,66800.0,52791.0,36800.0,53500.0,53120.0,52500.0,12.04,-18.32,-6.63,1.33,40.05,266386.0,0.0275,0.0214,0.0293,0.0291,1.5,12.04
197,2016-05-31,52900.0,59100.0,54485.0,50800.0,66800.0,53954.0,38500.0,52900.0,51800.0,50800.0,-1.12,3.73,-4.17,2.12,34.09,495709.0,0.0264,0.025,0.0295,0.023,1.48,-1.12
198,2016-06-30,54500.0,55100.0,52465.0,50500.0,66800.0,54853.0,45500.0,55100.0,53540.0,51600.0,7.28,19.13,1.3,3.81,16.7,318654.0,0.0258,0.0147,0.029,0.0206,1.23,7.28
199,2016-07-31,50400.0,55300.0,53355.0,50400.0,66800.0,54849.0,45500.0,53800.0,52620.0,50400.0,-8.53,-5.79,-23.05,-4.18,-3.63,266523.0,0.0247,0.0174,0.0276,0.0196,1.24,-8.53
200,2016-08-31,47100.0,50700.0,49175.0,47100.0,65600.0,53893.0,45500.0,49600.0,48550.0,47100.0,-6.55,-10.96,-7.65,-3.38,-29.49,222972.0,0.02,0.0159,0.0252,0.0168,1.25,-6.55
