,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-22.92,-22.92
1,2000-01-31,4.78,35.46,35.46
2,2000-02-29,5.07,-11.11,-11.11
3,2000-03-31,5.05,47.92,47.92
4,2000-04-30,5.06,-39.8,-39.8
5,2000-05-31,5.12,-23.43,-23.43
6,2000-06-30,5.16,4.81,4.81
7,2000-07-31,5.13,-10.35,-10.35
8,2000-08-31,5.12,9.21,9.21
9,2000-09-30,5.09,32.71,32.71
10,2000-10-31,5.37,-31.19,-31.19
11,2000-11-30,5.32,-0.9,-0.9
12,2000-12-31,6.08,-24.64,-24.64
13,2001-01-31,5.27,22.12,22.12
14,2001-02-28,5.06,12.72,12.72
15,2001-03-31,4.96,-19.36,-19.36
16,2001-04-30,5.01,2.76,2.76
17,2001-05-31,5.01,9.58,9.58
18,2001-06-30,4.99,-1.63,-1.63
19,2001-07-31,4.77,-2.26,-2.26
20,2001-08-31,4.54,6.32,6.32
21,2001-09-30,4.0,-17.67,-17.67
22,2001-10-31,4.02,22.13,22.13
23,2001-11-30,4.04,4.35,4.35
24,2001-12-31,4.01,0.86,0.86
25,2002-01-31,3.98,18.47,18.47
26,2002-02-28,4.01,0.62,0.62
27,2002-03-31,4.0,95.84,95.84
28,2002-04-30,4.04,-20.0,-20.0
29,2002-05-31,4.28,16.41,16.41
30,2002-06-30,4.26,-27.87,-27.87
31,2002-07-31,4.27,37.75,37.75
32,2002-08-31,4.28,1.9,1.9
33,2002-09-30,4.28,-27.58,-27.58
34,2002-10-31,4.28,2.92,2.92
35,2002-11-30,4.28,12.27,12.27
36,2002-12-31,4.52,-23.91,-23.91
37,2003-01-31,4.34,-11.69,-11.69
38,2003-02-28,4.27,-1.71,-1.71
39,2003-03-31,4.27,-11.33,-11.33
40,2003-04-30,4.26,6.4,6.4
41,2003-05-31,4.01,-4.26,-4.26
42,2003-06-30,4.1,25.57,25.57
43,2003-07-31,3.75,-14.64,-14.64
44,2003-08-31,3.72,-4.56,-4.56
45,2003-09-30,3.77,-5.45,-5.45
46,2003-10-31,3.84,2.71,2.71
47,2003-11-30,3.78,2.77,2.77
48,2003-12-31,3.97,-1.57,-1.57
49,2004-01-31,3.78,-5.02,-5.02
50,2004-02-29,3.78,-19.44,-19.44
51,2004-03-31,3.74,-1.15,-1.15
52,2004-04-30,3.76,-2.33,-2.33
53,2004-05-31,3.77,-13.69,-13.69
54,2004-06-30,3.78,-2.33,-2.33
55,2004-07-31,3.77,5.8,5.8
56,2004-08-31,3.52,-4.19,-4.19
57,2004-09-30,3.55,-5.2,-5.2
58,2004-10-31,3.53,-4.28,-4.28
59,2004-11-30,3.26,10.8,10.8
60,2004-12-31,3.29,2.69,2.69
61,2005-01-31,3.26,9.0,9.0
62,2005-02-28,3.28,14.46,14.46
63,2005-03-31,3.26,-13.16,-13.16
64,2005-04-30,3.29,-5.34,-5.34
65,2005-05-31,3.29,0.31,0.31
66,2005-06-30,3.3,8.79,8.79
67,2005-07-31,3.27,12.79,12.79
68,2005-08-31,3.25,-17.27,-17.27
69,2005-09-30,3.28,16.22,16.22
70,2005-10-31,3.51,-2.01,-2.01
71,2005-11-30,3.5,29.33,29.33
72,2005-12-31,3.76,-5.61,-5.61
73,2006-01-31,3.76,-2.34,-2.34
74,2006-02-28,3.99,4.01,4.01
75,2006-03-31,3.97,17.13,17.13
76,2006-04-30,3.97,13.33,13.33
77,2006-05-31,3.96,-15.46,-15.46
78,2006-06-30,4.21,-2.68,-2.68
79,2006-07-31,4.22,-2.35,-2.35
80,2006-08-31,4.49,46.65,46.65
81,2006-09-30,4.48,4.75,4.75
82,2006-10-31,4.48,-0.85,-0.85
83,2006-11-30,4.49,19.47,19.47
84,2006-12-31,4.6,-10.01,-10.01
85,2007-01-31,4.61,1.39,1.39
86,2007-02-28,4.55,4.37,4.37
87,2007-03-31,4.63,4.46,4.46
88,2007-04-30,4.88,24.71,24.71
89,2007-05-31,4.56,-3.01,-3.01
90,2007-06-30,4.52,-3.54,-3.54
91,2007-07-31,4.76,34.44,34.44
