,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
131,2010-11-30,20200.0,22800.0,21535.0,20200.0,26700.0,22371.0,17550.0,21500.0,20750.0,20200.0,-11.79,-2.18,-9.21,-6.7,7.73,346530.0,0.0248,0.0191,0.0252,0.0211,2.51,-11.79
132,2010-12-31,20650.0,21000.0,19830.0,18250.0,26700.0,22384.0,18250.0,21000.0,20800.0,20650.0,2.23,-7.61,-14.32,-0.24,5.09,718044.0,0.0248,0.0264,0.0243,0.0218,2.51,2.23
133,2011-01-31,18550.0,21800.0,20080.0,18550.0,26700.0,22228.0,18250.0,20150.0,19180.0,18550.0,-10.17,-19.0,-20.9,-4.87,-12.71,514512.0,0.0243,0.0279,0.0235,0.0243,2.75,-10.17
134,2011-02-28,18900.0,19800.0,19210.0,18550.0,26700.0,21959.0,18250.0,19200.0,19040.0,18850.0,-0.53,-9.13,-10.64,-3.32,-24.55,230943.0,0.0235,0.0249,0.0236,0.0258,2.76,-0.53
135,2011-03-31,16550.0,18900.0,16373.0,14350.0,24950.0,21191.0,14350.0,16550.0,16180.0,15750.0,-12.43,-19.85,-25.95,10.33,-32.45,473112.0,0.0278,0.0454,0.0264,0.0328,2.99,-12.43
136,2011-04-30,14650.0,16400.0,15403.0,14150.0,24950.0,20499.0,14150.0,15400.0,14790.0,14150.0,-9.01,-22.89,-36.03,-4.87,-32.49,455319.0,0.0281,0.0232,0.0263,0.0317,3.02,-9.01
137,2011-05-31,17050.0,17900.0,17103.0,15900.0,24950.0,20060.0,14150.0,17600.0,17390.0,17050.0,16.38,-9.79,-15.59,-4.75,-21.79,302605.0,0.0294,0.0262,0.0268,0.0332,3.03,16.38
138,2011-06-30,20250.0,20250.0,19150.0,18150.0,24950.0,19764.0,14150.0,20250.0,19310.0,18500.0,16.71,24.23,-1.94,4.92,-15.98,487298.0,0.0299,0.0278,0.0272,0.0263,3.28,16.71
139,2011-07-31,23350.0,23650.0,22325.0,21100.0,24950.0,19691.0,14150.0,23650.0,23250.0,22850.0,21.93,59.39,22.89,1.52,-0.64,320861.0,0.0289,0.0228,0.0273,0.0238,3.27,21.93
140,2011-08-31,22300.0,24500.0,22438.0,20500.0,24500.0,19768.0,14150.0,22550.0,21630.0,20500.0,-4.5,30.79,17.99,2.29,10.4,753578.0,0.0304,0.0331,0.0271,0.0276,3.27,-4.5
141,2011-09-30,20850.0,24750.0,23015.0,20100.0,24750.0,19913.0,14150.0,23100.0,21860.0,20100.0,-7.54,2.96,27.91,-11.28,-6.71,1742294.0,0.0292,0.038,0.0285,0.0317,3.28,-7.54
142,2011-10-31,20000.0,21100.0,19653.0,17000.0,24750.0,19724.0,14150.0,21100.0,20640.0,20000.0,-4.08,-14.35,36.52,-0.5,-12.66,655807.0,0.032,0.0448,0.0303,0.0383,3.26,-4.08
143,2011-11-30,18300.0,19700.0,18520.0,17900.0,24750.0,19459.0,14150.0,18700.0,18310.0,17900.0,-10.29,-18.85,5.48,2.23,-9.41,528175.0,0.0327,0.0281,0.031,0.0374,3.27,-10.29
144,2011-12-31,18200.0,19000.0,18160.0,16900.0,24750.0,19322.0,14150.0,18200.0,17910.0,17000.0,-1.36,-9.45,-4.96,3.12,-12.5,587517.0,0.0332,0.0299,0.0311,0.0284,3.29,-1.36
145,2012-01-31,19900.0,19900.0,18408.0,17200.0,24750.0,19177.0,14150.0,19900.0,19500.0,19200.0,9.34,-0.5,-14.78,5.01,7.28,496761.0,0.0326,0.018,0.0307,0.0249,3.27,9.34
146,2012-02-29,18750.0,20750.0,19773.0,18650.0,24750.0,19217.0,14150.0,20600.0,19760.0,18750.0,-3.35,1.63,-11.56,-9.64,-0.79,424897.0,0.0312,0.021,0.0304,0.0235,3.26,-3.35
147,2012-03-31,21850.0,21850.0,20465.0,19600.0,24750.0,19539.0,14150.0,21850.0,21260.0,20650.0,16.53,20.05,4.8,5.56,34.05,292374.0,0.0241,0.0199,0.0285,0.0211,3.24,16.53
148,2012-04-30,23750.0,24100.0,22175.0,20750.0,24750.0,20108.0,15900.0,24100.0,23250.0,21950.0,8.7,21.17,16.42,5.56,62.12,307982.0,0.0242,0.0253,0.0287,0.0232,3.26,8.7
149,2012-05-31,22800.0,23850.0,22968.0,21050.0,24750.0,20590.0,16900.0,23100.0,22800.0,22300.0,-4.0,21.6,24.59,-1.3,33.72,164831.0,0.0243,0.0271,0.0287,0.0242,3.27,-4.0
150,2012-06-30,23600.0,23600.0,21828.0,20550.0,24750.0,20814.0,16900.0,23600.0,22570.0,21400.0,5.83,8.01,29.67,10.28,23.24,388636.0,0.0229,0.022,0.0284,0.0247,3.26,5.83
151,2012-07-31,24250.0,25900.0,23905.0,22650.0,25900.0,20959.0,16900.0,25900.0,24730.0,24150.0,2.75,2.11,21.86,1.89,3.85,466916.0,0.0249,0.03,0.0286,0.0264,3.02,2.75
152,2012-08-31,28850.0,28850.0,25430.0,23300.0,28850.0,21201.0,16900.0,28850.0,27540.0,26650.0,18.97,26.54,53.87,7.45,29.37,499946.0,0.0264,0.0308,0.0287,0.0283,3.01,18.97
153,2012-09-30,29350.0,31150.0,29153.0,27500.0,31150.0,21683.0,16900.0,31150.0,30090.0,29350.0,6.92,29.01,38.44,-4.24,29.01,418660.0,0.0272,0.0258,0.0286,0.0295,3.01,6.92
154,2012-10-31,30700.0,30700.0,29428.0,26900.0,31150.0,22506.0,16900.0,30700.0,29880.0,28250.0,4.6,26.6,29.26,4.42,53.5,498325.0,0.0281,0.031,0.0261,0.0295,2.75,4.6
155,2012-11-30,30950.0,32500.0,31193.0,29900.0,32500.0,23603.0,16900.0,31100.0,30420.0,29900.0,0.98,13.79,35.15,0.32,69.13,348557.0,0.0274,0.0226,0.0256,0.0267,2.77,0.98
