,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
190,2015-10-31,148500.0,149500.0,140475.0,134000.0,201500.0,148593.0,102000.0,149500.0,148700.0,148000.0,8.39,31.42,-0.34,10.82,-27.03,118569.0,0.0262,0.0292,0.0216,0.0292,1.5,8.39
191,2015-11-30,158000.0,162000.0,153125.0,146500.0,197000.0,145444.0,102000.0,162000.0,159500.0,158000.0,6.4,39.82,12.06,0.64,-16.84,52606.0,0.0267,0.0182,0.0217,0.023,1.5,6.4
192,2015-12-31,165500.0,176000.0,170175.0,165500.0,182500.0,143853.0,102000.0,173000.0,168500.0,165500.0,4.75,20.8,32.93,-4.34,-9.81,40699.0,0.0261,0.0165,0.0218,0.0217,1.52,4.75
193,2016-01-31,170000.0,170500.0,164150.0,156500.0,176000.0,143421.0,102000.0,170500.0,165000.0,160000.0,2.1,14.48,50.44,4.62,2.41,49565.0,0.0245,0.0227,0.0223,0.019,1.5,2.1
194,2016-02-29,150000.0,170500.0,153175.0,143000.0,176000.0,143270.0,102000.0,155000.0,152600.0,150000.0,-11.76,-5.66,32.74,-3.23,-3.85,48172.0,0.0222,0.0277,0.0224,0.021,1.52,-11.76
195,2016-03-31,156500.0,164000.0,154750.0,142000.0,176000.0,142514.0,102000.0,164000.0,160100.0,156500.0,4.33,-5.44,14.23,-4.57,-2.19,64782.0,0.0217,0.0192,0.0227,0.0216,1.53,4.33
196,2016-04-30,188500.0,188500.0,171550.0,155500.0,188500.0,143698.0,102000.0,188500.0,181100.0,178000.0,18.18,10.88,26.94,5.9,24.83,68424.0,0.0195,0.0153,0.0228,0.0201,1.5,18.18
197,2016-05-31,222000.0,226000.0,201175.0,184500.0,226000.0,148145.0,102000.0,226000.0,220700.0,212000.0,17.77,48.0,40.51,3.74,57.45,124687.0,0.0203,0.0226,0.0235,0.0192,1.48,17.77
198,2016-06-30,217500.0,239000.0,223975.0,209500.0,239000.0,156217.0,102000.0,218500.0,215100.0,209500.0,-1.36,36.36,31.42,-0.23,74.7,112957.0,0.0213,0.0231,0.0239,0.0208,1.23,-1.36
199,2016-07-31,260000.0,260000.0,226000.0,208500.0,260000.0,165872.0,102000.0,260000.0,240200.0,220000.0,18.99,37.93,52.94,17.12,130.09,134565.0,0.0229,0.0342,0.0243,0.0273,1.24,18.99
200,2016-08-31,261500.0,271000.0,255625.0,248000.0,271000.0,178887.0,116500.0,262500.0,259800.0,255000.0,0.58,17.79,74.33,2.55,123.5,30758.0,0.0232,0.0232,0.0227,0.0266,1.25,0.58
201,2016-09-30,247000.0,287000.0,267700.0,247000.0,287000.0,189998.0,134000.0,287000.0,275700.0,247000.0,-5.36,13.56,54.86,-10.18,80.29,85462.0,0.0273,0.0385,0.0245,0.0326,1.26,-5.36
202,2016-10-31,268500.0,268500.0,254675.0,243500.0,287000.0,199520.0,142000.0,268500.0,259900.0,253000.0,8.7,3.27,42.44,10.27,80.81,85027.0,0.0292,0.0311,0.0247,0.0313,1.24,8.7
203,2016-11-30,250500.0,261000.0,241475.0,223500.0,287000.0,207437.0,142000.0,250500.0,246100.0,243000.0,-3.09,-4.02,13.61,2.45,58.54,57550.0,0.0289,0.0226,0.025,0.0313,1.23,-3.09
204,2016-12-31,234500.0,250000.0,237925.0,229500.0,287000.0,213109.0,142000.0,241000.0,236500.0,233000.0,-3.7,-17.72,7.32,0.64,40.84,32170.0,0.0293,0.0242,0.0254,0.0246,1.27,-3.7
205,2017-01-31,250000.0,272500.0,261625.0,249000.0,287000.0,221228.0,142000.0,267000.0,260500.0,250000.0,6.61,-6.89,-3.85,-5.66,47.06,37558.0,0.0276,0.024,0.0256,0.0234,1.25,6.61
206,2017-02-28,265500.0,286500.0,269050.0,241500.0,287000.0,230161.0,142000.0,270500.0,268300.0,265000.0,2.31,9.26,2.51,-2.39,71.84,40226.0,0.0286,0.0298,0.0259,0.0259,1.26,2.31
207,2017-03-31,259500.0,261000.0,253000.0,240000.0,287000.0,238887.0,155500.0,259500.0,254700.0,252000.0,-2.26,10.66,5.06,1.96,65.81,51245.0,0.025,0.0187,0.0262,0.0231,1.27,-2.26
208,2017-04-30,230000.0,258500.0,233375.0,221000.0,287000.0,243651.0,184500.0,240000.0,236300.0,230000.0,-10.16,-11.37,-11.03,-0.86,26.37,66534.0,0.024,0.0227,0.0266,0.0251,1.21,-10.16
209,2017-05-31,258000.0,266500.0,246125.0,224000.0,287000.0,247569.0,208500.0,266500.0,262500.0,258000.0,12.17,-2.82,2.99,1.57,16.22,78192.0,0.0245,0.0254,0.0266,0.0227,1.26,12.17
210,2017-06-30,257500.0,261000.0,255025.0,245500.0,287000.0,250192.0,208500.0,258000.0,254800.0,252500.0,-3.38,1.98,9.81,0.98,18.39,35249.0,0.0224,0.0178,0.0264,0.0218,1.29,-3.38
211,2017-07-31,256500.0,265500.0,242775.0,229500.0,287000.0,251713.0,221000.0,265500.0,252500.0,242000.0,-0.39,11.52,2.6,6.43,-1.35,61517.0,0.0233,0.0233,0.0253,0.0217,1.24,-0.39
212,2017-08-31,239500.0,268500.0,255650.0,239500.0,287000.0,251753.0,221000.0,256500.0,250500.0,239500.0,-6.63,-7.17,-9.79,-6.99,-8.41,49423.0,0.0206,0.0175,0.0249,0.0195,1.27,-6.63
213,2017-09-30,254500.0,255500.0,239350.0,225500.0,286500.0,249458.0,221000.0,255500.0,251900.0,240000.0,-0.2,0.79,0.39,7.61,-10.7,42829.0,0.0202,0.021,0.0246,0.0205,1.27,-0.2
214,2017-10-31,326500.0,326500.0,286250.0,254500.0,326500.0,251957.0,221000.0,326500.0,316200.0,300500.0,28.29,27.29,41.96,6.53,21.6,95315.0,0.0246,0.0389,0.0243,0.0277,1.26,28.29
215,2017-11-30,330500.0,330500.0,318850.0,301500.0,330500.0,258727.0,221000.0,330500.0,323000.0,320000.0,3.28,34.08,24.02,2.01,31.94,37128.0,0.0242,0.0212,0.0241,0.0282,1.53,3.28
216,2017-12-31,308500.0,339500.0,314275.0,301000.0,339500.0,264627.0,221000.0,312000.0,308100.0,305000.0,-4.04,20.98,19.57,1.15,31.56,19534.0,0.0245,0.0213,0.0239,0.0279,1.58,-4.04
217,2018-01-31,277500.0,297500.0,282425.0,269500.0,339500.0,266802.0,221000.0,293000.0,278900.0,273500.0,-10.05,-15.01,8.19,-2.97,11.0,87001.0,0.0247,0.0238,0.0239,0.0214,1.54,-10.05
218,2018-02-28,257500.0,288000.0,251950.0,225000.0,339500.0,265315.0,221000.0,257500.0,252500.0,247500.0,-6.36,-19.91,0.39,5.75,-3.01,51238.0,0.0305,0.0473,0.0261,0.0324,1.51,-6.36
219,2018-03-31,232000.0,244500.0,232775.0,227500.0,339500.0,263650.0,221000.0,244500.0,235900.0,230500.0,-9.9,-24.8,-8.84,1.09,-8.12,87995.0,0.0311,0.0237,0.0264,0.0337,1.54,-9.9
220,2018-04-30,227000.0,247000.0,230725.0,211500.0,339500.0,263374.0,211500.0,227000.0,221100.0,211500.0,-2.16,-17.6,-29.06,-1.09,-1.3,92119.0,0.0288,0.0248,0.0268,0.0348,1.51,-2.16
221,2018-05-31,38450.0,227000.0,70713.0,38450.0,339500.0,248860.0,38450.0,41000.0,40110.0,38450.0,-15.31,-25.34,-41.83,-9.32,-25.48,438216.0,0.03,0.0298,0.0272,0.0271,1.55,-15.31
222,2018-06-30,38400.0,43000.0,38968.0,36500.0,339500.0,231970.0,36500.0,38400.0,37750.0,37100.0,-6.23,-16.7,-37.76,5.21,-23.96,452832.0,0.0318,0.0334,0.0283,0.03,1.57,-6.23
