,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,11400,20400,14683,11200,20500,15474,11200,12800,11980,11200,0.8768,-21.92,-24.5,-9.88,-25.0,445666,0.0477,0.0917,0.0422,0.0573,4.79,-5.0
1,2000-01-31,10650,12700,11102,9900,20500,15012,9900,10700,10402,9960,0.6446032342986086,-17.14,-41.35,2.4,-26.59,165690,0.0485,0.0546,0.0427,0.0625,4.78,-4.05
2,2000-02-29,11400,12550,11280,9940,20500,14810,9900,12300,11800,11400,0.21610738255033557,-1.61,-30.31,-2.56,-7.45,315228,0.0519,0.0526,0.044,0.0675,5.07,7.04
3,2000-03-31,11100,14000,12018,11000,20500,14652,9900,11950,11550,11100,-0.0,0.0,-15.56,-6.72,-20.83,162646,0.0534,0.0428,0.045,0.0471,5.05,-2.63
4,2000-04-30,8900,11300,9790,8480,20500,14178,8480,9250,8902,8480,0.3417932182234242,-16.43,-29.69,-6.12,-48.07,85832,0.0555,0.0453,0.0456,0.048,5.06,-24.58
5,2000-05-31,7880,9650,8279,6850,20500,13486,6850,7880,7520,7020,0.6580012784998934,-30.88,-32.56,12.57,-46.93,96178,0.0589,0.056,0.0473,0.049,5.12,-11.46
6,2000-06-30,9180,10550,9197,8270,20500,12906,6850,9590,9374,9180,0.5049798115746973,-18.76,-17.3,2.0,-37.15,116088,0.0511,0.0629,0.0498,0.0552,5.16,21.59
7,2000-07-31,7700,9740,8713,7700,20500,12133,6850,8010,7862,7700,0.23402777777777778,-13.48,-27.7,-1.41,-57.6,38766,0.0498,0.031,0.0491,0.0517,5.13,-16.12
8,2000-08-31,7400,8110,7768,7400,20400,11250,6850,7700,7590,7400,0.11471086833678658,-6.09,-35.09,-4.88,-53.09,28438,0.0449,0.0168,0.0482,0.0411,5.12,-3.9
9,2000-09-30,7400,7900,7340,6660,20400,10626,6660,7400,7190,6900,0.4245119305856833,-19.57,-36.21,11.11,-46.1,72490,0.0438,0.0351,0.0488,0.0287,5.09,-2.89
10,2000-10-31,5930,7600,6954,5930,20400,10076,5930,6760,6442,5930,0.4268473821017452,-22.99,-33.37,-13.56,-53.86,52406,0.0411,0.0251,0.0484,0.0267,5.37,-19.86
11,2000-11-30,6120,6790,6444,6120,20400,9438,5930,6510,6332,6120,0.41558168836623266,-19.79,-18.94,-2.08,-47.62,75082,0.0339,0.0334,0.0488,0.0318,5.32,-2.08
12,2000-12-31,6220,7320,6442,5920,14000,8814,5920,7200,6490,5930,0.28727975934679845,-13.37,-35.14,-13.61,-46.54,225604,0.0334,0.0503,0.044,0.0378,6.08,-2.35
13,2001-01-31,7750,8000,7191,6220,14000,8479,5920,7800,7710,7600,-1.3957497995188453,34.81,3.82,-0.64,-24.94,184764,0.0345,0.0363,0.0427,0.0417,5.27,28.52
14,2001-02-28,7770,8330,7931,7450,14000,8199,5920,7880,7824,7770,-0.8323985483338833,25.23,5.46,-3.96,-30.31,110238,0.0347,0.0198,0.0405,0.0374,5.06,2.24
15,2001-03-31,6640,7760,7105,6640,11200,7763,5920,6950,6802,6640,-0.2569179994922569,10.12,-7.44,-2.35,-39.39,54182,0.0333,0.0232,0.0389,0.0282,4.96,-14.54
16,2001-04-30,6740,6770,6551,6180,10550,7509,5920,6740,6664,6600,0.6160877513711153,-13.48,11.24,0.6,-21.88,48226,0.0325,0.0171,0.0368,0.0206,5.01,1.51
17,2001-05-31,7650,7650,7222,6790,10550,7417,5920,7650,7602,7500,-11.0,-1.54,28.94,3.66,0.14,126958,0.0296,0.0141,0.0334,0.0175,5.01,13.5
18,2001-06-30,7250,7810,7538,7250,9740,7284,5920,7400,7296,7250,-0.42169962586851945,7.89,20.23,-3.59,-18.71,43368,0.0217,0.0127,0.0283,0.014,4.99,-5.23
19,2001-07-31,6740,7390,6980,6540,8330,7134,5920,6770,6662,6540,-0.0,0.0,-13.03,1.97,-9.71,26586,0.0178,0.0172,0.0274,0.0154,4.77,-7.03
20,2001-08-31,7290,8100,7418,6950,8330,7097,5920,8100,7694,7290,-2.907407407407407,-4.71,-6.18,-7.84,1.62,101968,0.0175,0.0216,0.0276,0.0179,4.54,8.16
21,2001-09-30,6750,7700,6908,6070,8330,7066,5920,6750,6674,6610,1.7424242424242424,-6.9,-0.74,3.53,-3.96,37242,0.0254,0.0511,0.0294,0.0334,4.0,-14.99
22,2001-10-31,7700,7700,7298,6780,8330,7092,5920,7700,7540,7370,0.4195639363582794,14.24,14.24,3.91,33.94,60088,0.0259,0.0177,0.0289,0.0333,4.02,14.07
23,2001-11-30,8900,9000,8284,7750,9000,7255,5920,9000,8758,8410,0.3513297340531894,17.57,17.26,1.02,50.01,71058,0.0266,0.0211,0.0279,0.0331,4.04,16.64
24,2001-12-31,8700,9950,9038,8400,9950,7447,6070,8820,8608,8400,0.6725315669633616,32.49,23.36,4.72,48.31,68764,0.029,0.0319,0.0256,0.0236,4.01,6.34
25,2002-01-31,8760,8820,8520,8140,9950,7560,6070,8820,8708,8520,1.0469425571340332,16.95,33.61,3.06,16.19,87384,0.029,0.0189,0.0239,0.0244,3.98,0.69
26,2002-02-28,9280,9720,9095,8520,9950,7641,6070,9720,9542,9280,0.5898111550285463,13.43,20.15,-0.64,22.77,86644,0.0292,0.0249,0.0242,0.0252,4.01,5.22
27,2002-03-31,11250,11250,10306,9270,11250,7898,6070,11250,10910,10750,0.40657511444028294,29.31,71.33,4.65,72.09,159241,0.0232,0.025,0.0243,0.0231,4.0,21.23
28,2002-04-30,8640,10900,9776,8640,11250,8177,6070,9050,8760,8640,0.04436752674638137,1.41,16.4,-5.05,31.78,28117,0.0249,0.0238,0.0251,0.0261,4.04,-23.2
29,2002-05-31,8100,9000,8637,7980,11250,8309,6070,8310,8114,7980,-1.4389140271493213,-12.72,-6.44,-5.15,8.84,19358,0.0238,0.0122,0.0251,0.0229,4.28,-6.25
30,2002-06-30,7620,8100,7793,7000,11250,8328,6070,7620,7396,7000,-3.7027363184079607,-29.77,-12.41,-1.42,8.04,21874,0.0227,0.024,0.0258,0.0212,4.26,-6.96
31,2002-07-31,7740,8200,7812,7250,11250,8405,6070,7740,7578,7400,-0.5772853185595568,-10.42,-11.64,6.76,18.05,12337,0.0243,0.018,0.0266,0.0226,4.27,1.57
32,2002-08-31,7980,7980,7610,7150,11250,8425,6070,7980,7828,7740,0.0,0.0,-14.01,2.7,8.36,38733,0.0231,0.016,0.0263,0.0233,4.28,3.5
33,2002-09-30,7930,8800,8235,7810,11250,8539,6780,8400,8168,7930,0.19595570534424653,4.07,-29.51,-5.37,20.77,43954,0.0233,0.029,0.0234,0.0212,4.28,-0.63
34,2002-10-31,7650,8100,7723,7300,11250,8570,7000,7850,7734,7650,-0.5446009389671361,-1.16,-11.46,-0.52,2.13,26052,0.0222,0.0191,0.0234,0.0213,4.28,-3.53
35,2002-11-30,8060,8150,7917,7720,11250,8545,7000,8150,8084,8030,-0.883289124668435,3.33,0.88,0.5,-3.77,16454,0.0218,0.0076,0.0228,0.0204,4.28,3.2
36,2002-12-31,6850,8250,8052,6850,11250,8466,6850,8200,7716,6850,0.5504225352112676,-9.77,-6.1,-11.44,-17.75,35949,0.0195,0.0223,0.022,0.0176,4.52,-11.22
37,2003-01-31,6490,7040,6756,6350,11250,8313,6350,6610,6454,6350,0.5570239843367597,-11.38,-12.07,-2.7,-20.43,6460,0.0185,0.0123,0.0216,0.0155,4.34,-5.26
