,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
73,2006-01-31,3.76,1.81,11559.582993360189,5.42774,-7.107063081451243e-06,5.83,2576429.0
74,2006-02-28,3.99,-1.77,5162.4893768929505,5.09439,6.967699963738798e-06,-9.83,2169563.0
75,2006-03-31,3.97,-0.7,10427.095304490253,3.56009,-1.5400396389740833e-05,-30.12,1929290.0
76,2006-04-30,3.97,6.56,27107.851782317288,2.8891,-6.2336863277307635e-06,-13.78,1446656.0
77,2006-05-31,3.96,-7.11,15012.052823851347,2.89765,6.571005581620041e-06,0.3,1311188.0
78,2006-06-30,4.21,-2.08,5626.084002893771,2.87628,-3.4511884051444884e-06,-0.74,1197054.0
79,2006-07-31,4.22,0.63,4257.911071616961,2.71387,1.3180292007349624e-06,-5.65,1232250.0
80,2006-08-31,4.49,4.11,2611.3310452260885,2.70532,-1.5995540099729355e-06,-0.31,1190795.0
81,2006-09-30,4.48,1.87,5602.050079290258,2.77798,1.2090552275351926e-06,4.17,1237857.0
82,2006-10-31,4.48,-0.68,2427.1365372497653,2.51728,-5.941636634917216e-06,-9.38,1109309.0
83,2006-11-30,4.49,4.59,1441.5366295163583,2.59848,2.7585556956990717e-07,3.75,1144091.0
84,2006-12-31,4.6,1.63,1099.7069500174916,2.39761,4.177302799205548e-06,-7.73,1094803.0
85,2007-01-31,4.61,-5.07,2042.874613929478,1.798,3.3621338169848874e-06,-11.05,934091.0
86,2007-02-28,4.55,4.1,1754.8970442155162,1.89889,1.059621771586067e-05,9.79,985559.0
87,2007-03-31,4.63,2.4,2119.633671641791,2.03221,-2.2746685766786084e-06,7.02,1005000.0
88,2007-04-30,4.88,5.84,3114.8353352523895,2.00698,6.794154504555893e-06,-1.24,1110268.0
89,2007-05-31,4.56,9.02,11399.049616654565,3.45908,4.0627141054212955e-06,72.35,1388304.0
90,2007-06-30,4.52,4.36,8885.025031537874,2.99426,-2.1498446683276014e-06,-9.08,1609969.0
91,2007-07-31,4.76,10.4,6790.674050188803,4.41032,1.2059731051843768e-05,47.29,2144821.0
92,2007-08-31,4.98,-2.47,2683.8057464707313,4.21575,8.278642374395143e-06,-4.41,2228011.0
93,2007-09-30,4.98,6.38,3871.382000855471,4.32384,6.927692983810987e-06,3.45,2113456.0
94,2007-10-31,5.02,5.35,5023.087253711584,5.68586,1.6632591617389328e-05,31.5,2643750.0
95,2007-11-30,5.02,-7.11,3037.8897261054112,4.56886,-7.864854705316362e-06,-19.65,2510966.0
96,2007-12-31,5.02,3.61,3801.8782522210186,4.57607,-6.1311809757927635e-06,6.72,2307500.0
97,2008-01-31,4.96,-13.88,2428.89495732314,3.45498,5.018659642642474e-06,-8.98,2138864.0
98,2008-02-29,4.94,4.37,1336.4979231827128,3.22186,1.6730861775996157e-06,-4.6,2083958.0
99,2008-03-31,4.98,0.37,3344.2913431781435,3.33543,3.398281393994582e-06,3.53,1970446.0
100,2008-04-30,4.95,7.97,3573.701595006246,3.87938,5.89768223820063e-06,16.31,2214286.0
