,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-15.92,-15.92
1,2000-01-31,4.78,-4.41,-4.41
2,2000-02-29,5.07,11.58,11.58
3,2000-03-31,5.05,-16.79,-16.79
4,2000-04-30,5.06,-21.95,-21.95
5,2000-05-31,5.12,-15.25,-15.25
6,2000-06-30,5.16,33.78,33.78
7,2000-07-31,5.13,-17.75,-17.75
8,2000-08-31,5.12,7.9,7.9
9,2000-09-30,5.09,-20.91,-20.91
10,2000-10-31,5.37,-11.66,-11.66
11,2000-11-30,5.32,-7.47,-7.47
12,2000-12-31,6.08,-13.18,-13.18
13,2001-01-31,5.27,26.68,26.68
14,2001-02-28,5.06,23.6,23.6
15,2001-03-31,4.96,4.4,4.4
16,2001-04-30,5.01,-8.03,-8.03
17,2001-05-31,5.01,17.74,17.74
18,2001-06-30,4.99,7.04,7.04
19,2001-07-31,4.77,-11.18,-11.18
20,2001-08-31,4.54,-15.31,-15.31
21,2001-09-30,4.0,-16.71,-16.71
22,2001-10-31,4.02,18.83,18.83
23,2001-11-30,4.04,3.17,3.17
24,2001-12-31,4.01,6.33,6.33
25,2002-01-31,3.98,13.33,13.33
26,2002-02-28,4.01,12.23,12.23
27,2002-03-31,4.0,23.93,23.93
28,2002-04-30,4.04,-27.59,-27.59
29,2002-05-31,4.28,-25.83,-25.83
30,2002-06-30,4.26,-5.76,-5.76
31,2002-07-31,4.27,-10.83,-10.83
32,2002-08-31,4.28,0.77,0.77
33,2002-09-30,4.28,-8.23,-8.23
34,2002-10-31,4.28,-0.5,-0.5
35,2002-11-30,4.28,14.59,14.59
36,2002-12-31,4.52,0.29,0.29
37,2003-01-31,4.34,-17.83,-17.83
38,2003-02-28,4.27,-1.74,-1.74
39,2003-03-31,4.27,-11.5,-11.5
40,2003-04-30,4.26,19.96,19.96
41,2003-05-31,4.01,14.05,14.05
42,2003-06-30,4.1,10.34,10.34
43,2003-07-31,3.75,-8.09,-8.09
44,2003-08-31,3.72,-1.94,-1.94
45,2003-09-30,3.77,-12.57,-12.57
46,2003-10-31,3.84,-0.65,-0.65
47,2003-11-30,3.78,13.42,13.42
48,2003-12-31,3.97,17.98,17.98
49,2004-01-31,3.78,-7.88,-7.88
50,2004-02-29,3.78,-4.3,-4.3
51,2004-03-31,3.74,-13.91,-13.91
52,2004-04-30,3.76,-2.33,-2.33
53,2004-05-31,3.77,-17.75,-17.75
54,2004-06-30,3.78,4.67,4.67
55,2004-07-31,3.77,-4.84,-4.84
56,2004-08-31,3.52,9.98,9.98
57,2004-09-30,3.55,5.83,5.83
58,2004-10-31,3.53,11.36,11.36
59,2004-11-30,3.26,11.84,11.84
60,2004-12-31,3.29,-7.35,-7.35
61,2005-01-31,3.26,18.41,18.41
62,2005-02-28,3.28,4.38,4.38
63,2005-03-31,3.26,2.76,2.76
64,2005-04-30,3.29,1.51,1.51
65,2005-05-31,3.29,-0.74,-0.74
66,2005-06-30,3.3,3.23,3.23
67,2005-07-31,3.27,5.54,5.54
68,2005-08-31,3.25,2.74,2.74
69,2005-09-30,3.28,18.89,18.89
70,2005-10-31,3.51,-8.13,-8.13
71,2005-11-30,3.5,35.42,35.42
72,2005-12-31,3.76,-13.3,-13.3
73,2006-01-31,3.76,-17.42,-17.42
74,2006-02-28,3.99,-7.97,-7.97
75,2006-03-31,3.97,-4.27,-4.27
76,2006-04-30,3.97,3.76,3.76
77,2006-05-31,3.96,1.0,1.0
78,2006-06-30,4.21,-5.07,-5.07
79,2006-07-31,4.22,-3.13,-3.13
80,2006-08-31,4.49,8.06,8.06
81,2006-09-30,4.48,8.98,8.98
82,2006-10-31,4.48,-3.89,-3.89
83,2006-11-30,4.49,-1.08,-1.08
84,2006-12-31,4.6,-0.12,-0.12
85,2007-01-31,4.61,-8.15,-8.15
86,2007-02-28,4.55,10.51,10.51
87,2007-03-31,4.63,-2.44,-2.44
88,2007-04-30,4.88,25.0,25.0
89,2007-05-31,4.56,14.8,14.8
90,2007-06-30,4.52,1.79,1.79
91,2007-07-31,4.76,17.78,17.78
92,2007-08-31,4.98,-7.47,-7.47
93,2007-09-30,4.98,3.5,3.5
94,2007-10-31,5.02,-9.06,-9.06
95,2007-11-30,5.02,1.37,1.37
96,2007-12-31,5.02,2.83,2.83
97,2008-01-31,4.96,-20.55,-20.55
98,2008-02-29,4.94,12.99,12.99
99,2008-03-31,4.98,-7.48,-7.48
100,2008-04-30,4.95,-0.19,-0.19
101,2008-05-31,5.04,15.2,15.2
102,2008-06-30,5.01,-9.48,-9.48
103,2008-07-31,5.03,-9.25,-9.25
104,2008-08-31,5.25,-1.58,-1.58
105,2008-09-30,5.22,9.42,9.42
106,2008-10-31,4.14,-13.31,-13.31
107,2008-11-30,3.99,-19.27,-19.27
108,2008-12-31,3.02,-3.32,-3.32
109,2009-01-31,2.41,-0.16,-0.16
110,2009-02-28,1.87,4.19,4.19
111,2009-03-31,1.73,32.2,32.2
112,2009-04-30,1.85,11.97,11.97
113,2009-05-31,1.96,-0.12,-0.12
114,2009-06-30,1.96,-11.66,-11.66
115,2009-07-31,1.95,10.55,10.55
116,2009-08-31,1.99,13.37,13.37
117,2009-09-30,2.0,-9.44,-9.44
118,2009-10-31,2.01,24.86,24.86
119,2009-11-30,2.01,2.75,2.75
120,2009-12-31,2.01,2.14,2.14
121,2010-01-31,2.0,-15.52,-15.52
122,2010-02-28,2.01,-4.44,-4.44
123,2010-03-31,2.0,4.24,4.24
124,2010-04-30,2.0,13.06,13.06
125,2010-05-31,2.0,-15.0,-15.0
126,2010-06-30,2.03,-22.33,-22.33
127,2010-07-31,2.28,-5.54,-5.54
128,2010-08-31,2.28,-1.9,-1.9
129,2010-09-30,2.27,33.97,33.97
130,2010-10-31,2.26,11.11,11.11
131,2010-11-30,2.51,-12.29,-12.29
132,2010-12-31,2.51,10.45,10.45
133,2011-01-31,2.75,-8.39,-8.39
134,2011-02-28,2.76,-10.92,-10.92
135,2011-03-31,2.99,-7.23,-7.23
136,2011-04-30,3.02,8.71,8.71
137,2011-05-31,3.03,-5.94,-5.94
138,2011-06-30,3.28,3.05,3.05
139,2011-07-31,3.27,5.41,5.41
140,2011-08-31,3.27,-11.92,-11.92
