,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,52920.47181840208,0.7201,1.0982482097766549e-07,-3.34,-3.34,0.092,-3.34,11.18
1,2000-01-31,4.78,-8.41,20759.346319894157,0.67883,-1.5081846254929213e-06,-0.29,-0.29,0.0563,-0.29,-8.41
2,2000-02-29,5.07,-13.36,19267.45666614567,0.55736,-5.177017903473499e-07,-18.83,-18.83,0.0471,-18.83,-13.36
3,2000-03-31,5.05,4.71,20865.15034398603,0.52405,-1.280034854245146e-06,-5.98,-5.98,0.0376,-5.98,4.71
4,2000-04-30,5.06,-17.96,11601.757296559257,0.39378,-3.519097933433014e-07,-30.45,-30.45,0.0444,-30.45,-17.96
5,2000-05-31,5.12,1.68,11575.352584443974,0.34963,-4.432224596912307e-06,-11.19,-11.19,0.0686,-11.19,1.68
6,2000-06-30,5.16,12.61,21901.45469890843,0.35953,-8.871863676660065e-07,7.0,7.0,0.0627,7.0,12.61
7,2000-07-31,5.13,-14.44,32011.821892243785,0.33501,4.863856607131314e-07,-6.81,-6.81,0.0536,-6.81,-14.44
8,2000-08-31,5.12,-3.14,9365.07041638323,0.33156,1.748146269865962e-08,-1.02,-1.02,0.0299,-1.02,-3.14
9,2000-09-30,5.09,-17.36,6590.556858421323,0.2841,-4.780708747296783e-07,-21.2,-21.2,0.0356,-21.2,-17.36
10,2000-10-31,5.37,-16.2,9708.194668185393,0.239,-1.1830369965333424e-07,-15.86,-15.86,0.0326,-15.86,-16.2
11,2000-11-30,5.32,-0.81,8388.250544933078,0.2478,-1.5904228857522336e-08,2.02,2.02,0.0216,2.02,-0.81
12,2000-12-31,6.08,-4.36,7529.588636962292,0.22533,-5.856902511572764e-09,-9.09,-9.09,0.022,-9.09,-4.36
13,2001-01-31,5.27,23.09,25094.779901102298,0.29819,-6.586463748391432e-07,35.65,35.65,0.0729,35.65,23.09
