,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
17,2001-05-31,5.01,5.02,13016.260393253922,1.52759,1.7719187621274424e-05,46.09,1060231.0
18,2001-06-30,4.99,-7.17,4958.233561211565,1.41317,5.196691034535017e-06,-8.47,1132915.0
19,2001-07-31,4.77,-8.5,4297.727991821184,1.18446,-2.037537104688754e-06,-16.18,1023131.0
20,2001-08-31,4.54,0.66,5124.444212479931,1.30703,1.2226955578421258e-05,10.34,1018355.0
21,2001-09-30,4.0,-17.28,3229.9337634721664,1.14362,2.2978720486316036e-06,-16.17,961705.0
22,2001-10-31,4.02,12.78,4324.335075897652,1.30703,4.977641726900712e-06,14.29,998911.0
23,2001-11-30,4.04,20.45,9209.218176820366,1.77261,4.704889295587446e-06,36.91,1156869.0
24,2001-12-31,4.01,10.41,7284.37011654954,1.77669,4.632876383383992e-06,8.75,1376153.0
25,2002-01-31,3.98,6.92,8319.336324674818,2.12103,5.5241656610226355e-06,37.01,1667145.0
26,2002-02-28,4.01,10.36,8190.409323806852,2.64776,2.2455191061803685e-06,17.54,2127543.0
27,2002-03-31,4.0,8.98,10273.72438620837,3.11038,2.915359608231764e-07,17.47,2600679.0
28,2002-04-30,4.04,-4.87,18381.314404150115,2.78299,-6.965428351069433e-06,-10.53,2922137.0
29,2002-05-31,4.28,-5.25,8137.010936538237,2.83994,5.937775408004005e-06,2.05,2566900.0
30,2002-06-30,4.26,-12.73,10026.350426839055,3.09617,7.246144619246938e-06,7.67,2791216.0
31,2002-07-31,4.27,-3.77,9960.717245825592,3.09617,3.969159827794017e-06,0.0,2898974.0
32,2002-08-31,4.28,1.76,8495.087669314273,3.09617,-2.5436786938455184e-05,-0.34,2691740.0
33,2002-09-30,4.28,-12.08,9034.525100481515,2.31321,-2.013334169131183e-05,-25.29,2512900.0
34,2002-10-31,4.28,2.13,9051.302475968381,2.59081,4.264246786965492e-06,12.0,2181813.0
35,2002-11-30,4.28,8.38,8246.004803164902,3.13886,7.445923287705861e-06,17.13,2640967.0
36,2002-12-31,4.52,-13.23,6261.088388276493,2.88973,1.2603822713067625e-05,-7.94,2898450.0
37,2003-01-31,4.34,-5.82,6763.153507084617,2.45251,7.055590200725277e-06,5.91,2833322.0
38,2003-02-28,4.27,-3.15,6860.222930044182,2.11028,-1.8420691157784854e-05,-9.42,2716000.0
39,2003-03-31,4.27,-6.59,6841.5277506026405,2.19586,-6.109364065892782e-06,4.05,2471622.0
40,2003-04-30,4.26,12.34,6823.296643375606,2.29852,-3.966988172043625e-06,2.81,2625614.0
41,2003-05-31,4.01,5.34,6978.4872414033125,2.56087,1.2353399669233772e-05,11.41,2787062.0
42,2003-06-30,4.1,6.13,5290.307709765757,2.73768,3.970308469708483e-08,6.9,3000597.0
43,2003-07-31,3.75,7.08,6601.313403719424,2.6521,-6.638713310918179e-06,-3.12,2982881.0
44,2003-08-31,3.72,5.24,6524.336752134139,2.9487,1.9707226720821505e-06,7.71,3270055.0
45,2003-09-30,3.77,-8.24,5756.736885348629,2.6122,-8.42977491194493e-06,-11.41,3143774.0
