,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
166,2013-10-31,2.52,2.3,28575.241114717268,0.66863,2.452773749932964e-06,-17.35,425507.0
167,2013-11-30,2.5,-0.26,16258.177478564055,0.68527,-2.79861674899579e-06,-10.28,379736.0
168,2013-12-31,2.52,-1.98,29432.44366995731,0.78049,3.7657537254951943e-06,13.89,449760.0
169,2014-01-31,2.51,-3.96,28528.771561062167,0.86521,1.0328578613798254e-05,45.31,581604.0
170,2014-02-28,2.49,2.18,18557.077319920976,0.77033,-9.385370274749958e-07,-7.38,618534.0
171,2014-03-31,2.49,-0.12,19972.77921982787,0.87453,8.377596022920285e-06,13.53,641602.0
172,2014-04-30,2.5,-1.08,12474.679626200284,0.82241,-7.99055870597384e-06,-7.34,687962.0
173,2014-05-31,2.49,1.81,9961.998137358716,0.93594,4.399051097389727e-06,13.8,654447.0
174,2014-06-30,2.49,0.24,14776.559119658868,0.89869,5.5314385539564405e-06,-3.98,729808.0
175,2014-07-31,2.49,3.5,12228.496181358902,0.97501,7.728180389794205e-06,8.49,743851.0
176,2014-08-31,2.24,-0.97,9636.184456212528,0.96755,-9.552288943444864e-06,-2.8,705864.0
177,2014-09-30,2.24,-3.26,18833.343637353013,0.96382,9.266132106355261e-06,-0.38,753460.0
178,2014-10-31,1.97,-2.46,11839.049173943546,0.98615,-4.691538891289659e-06,2.32,711271.0
179,2014-11-30,1.99,4.27,20736.48612852466,1.08849,-2.0754222140506394e-06,11.43,1025702.0
180,2014-12-31,2.03,-3.8,18169.678851628738,1.14244,1.568246271868902e-05,4.96,1605230.0
181,2015-01-31,2.0,2.39,8281.228930004369,1.27525,9.990403770237337e-06,6.35,1645717.0
182,2015-02-28,1.99,-0.29,5972.543040561518,1.2225,-7.515400422773097e-07,0.16,1620181.0
183,2015-03-31,1.74,2.31,7853.842746861546,1.39632,1.2131235459817455e-05,14.22,1637112.0
184,2015-04-30,1.74,3.55,8880.909913051302,1.28695,-4.827464442151187e-06,-4.77,1866963.0
185,2015-05-31,1.74,-2.85,6972.027889239737,1.20689,-1.483206082682335e-05,-10.04,1646800.0
186,2015-06-30,1.5,-3.12,8535.005296922145,1.07017,-7.538480600593709e-06,-11.33,1439704.0
187,2015-07-31,1.5,-3.16,6320.270120588973,1.10534,8.027782970031617e-06,3.28,1553210.0
188,2015-08-31,1.52,-4.71,9481.491720340662,0.95888,-7.145349935347606e-07,-13.25,1407727.0
189,2015-09-30,1.49,1.68,4012.677807415496,0.98232,-1.9744503110640613e-06,3.07,1296771.0
190,2015-10-31,1.5,5.37,4741.973008283805,0.84951,-1.2855555768377417e-05,-13.52,1254496.0
191,2015-11-30,1.5,-2.07,6216.338826958746,0.75967,-8.079998930973092e-06,-10.57,1069664.0
192,2015-12-31,1.52,-1.58,3898.3500823739346,0.76163,2.6462072417458833e-06,0.26,1022168.0
193,2016-01-31,1.5,-3.78,5322.022231572638,0.90628,-1.8948731843295504e-05,-18.75,867460.0
194,2016-02-29,1.52,1.09,5343.277253157143,0.85401,-2.2892362337519103e-05,-5.77,778552.0
195,2016-03-31,1.53,4.79,13342.152305478383,1.30136,6.129739304391196e-06,52.38,1051387.0
196,2016-04-30,1.5,-0.13,11731.27812418294,1.17301,-1.0835395494181993e-06,-6.95,1082387.0
197,2016-05-31,1.48,-0.64,4259.183587200202,1.06017,-1.4115615363952939e-05,-9.62,1075892.0
198,2016-06-30,1.23,1.0,5588.033085162018,0.97999,-1.8928146806555914e-05,-5.17,971372.0
