,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,52000,96300,68885,40250,96300,31569,20100,78200,64260,52000,56.63,105.53,89.78,-15.03,127.07,219106,0.0652,0.1201,0.0551,0.0826,4.79,56.63
1,2000-01-31,72400,88100,73435,59800,96300,35034,20100,73000,71720,70500,39.23,243.13,141.33,-0.82,136.22,85932,0.0715,0.0859,0.0571,0.0907,4.78,39.23
2,2000-02-29,135000,146500,116380,73500,146500,41728,20100,135000,129600,123500,86.98,315.38,347.02,3.85,362.33,132500,0.0789,0.091,0.0608,0.0986,5.07,86.98
3,2000-03-31,170000,192500,155300,131000,192500,52739,20100,192500,179400,170000,25.93,226.92,608.33,1.49,522.71,147310,0.0821,0.0609,0.0637,0.0793,5.05,25.93
4,2000-04-30,138500,170000,128590,92800,192500,59768,20100,138500,124600,118000,-25.94,91.83,556.4,30.05,399.1,195771,0.0882,0.0931,0.0687,0.0862,5.06,-25.94
5,2000-05-31,86100,148000,113915,77500,192500,66770,20100,90900,82840,77500,-37.83,-36.22,146.0,8.85,182.3,200101,0.092,0.0822,0.0711,0.0827,5.12,-37.83
6,2000-06-30,70000,98100,81480,70000,192500,71487,20100,78300,73920,70000,-12.5,-58.82,34.62,-8.5,162.17,112911,0.0811,0.0483,0.0731,0.0786,5.16,-12.5
7,2000-07-31,56500,73500,63405,56500,192500,74560,20100,60500,58760,56500,-19.29,-59.21,-21.96,-6.15,88.33,67698,0.078,0.0574,0.0745,0.0668,5.13,-19.29
8,2000-08-31,43600,59000,51153,43600,192500,76545,20100,49000,46880,43600,-22.83,-49.36,-67.7,-12.8,51.65,74225,0.0662,0.0278,0.0737,0.0458,5.12,-22.83
9,2000-09-30,45500,52300,45998,41300,192500,78171,20100,45500,43840,43000,-3.4,-35.55,-74.37,10.17,82.0,92737,0.0651,0.0567,0.0752,0.0486,5.09,-3.4
10,2000-10-31,44250,45100,39995,34700,192500,79971,21450,44250,38510,35100,-2.75,-21.68,-68.05,12.03,109.72,96470,0.059,0.061,0.0756,0.05,5.37,-2.75
11,2000-11-30,85000,90200,71190,55000,192500,83730,34700,89500,83360,75800,120.78,83.98,6.25,10.82,142.86,283334,0.066,0.1031,0.08,0.0797,5.32,120.78
12,2000-12-31,46400,85000,74800,46400,192500,83999,34700,68300,58560,46400,-43.41,6.18,-40.74,-32.06,-30.23,246896,0.0684,0.0716,0.0759,0.0838,6.08,-43.41
13,2001-01-31,72900,77000,66920,46400,192500,83860,34700,72900,72460,72300,57.11,64.75,29.03,0.83,0.69,126976,0.0711,0.0814,0.0744,0.0893,5.27,57.11
14,2001-02-28,63000,73000,68770,61500,192500,79893,34700,66000,63360,61500,-12.86,-25.44,29.9,-5.69,-51.35,116732,0.0709,0.0254,0.0696,0.0646,5.06,-12.86
15,2001-03-31,72800,72800,58870,54400,170000,71586,34700,72800,63560,57000,15.56,56.9,60.0,28.62,-57.18,234514,0.0699,0.0473,0.0678,0.053,4.96,15.56
16,2001-04-30,69000,72800,67245,58800,148000,66903,34700,69000,68580,68000,-5.22,-4.83,79.22,-3.36,-50.18,76970,0.0687,0.0397,0.0634,0.0391,5.01,-5.22
17,2001-05-31,85000,85000,69290,65500,99000,63267,34700,85000,75420,67100,23.19,34.92,0.0,28.4,-1.28,196136,0.0529,0.0392,0.0596,0.0411,5.01,23.19
18,2001-06-30,77000,88700,78715,72000,90200,62920,34700,77800,75880,73000,-0.13,21.26,65.95,-2.9,9.07,54195,0.0425,0.0382,0.0581,0.0384,4.99,-0.13
19,2001-07-31,73500,81100,76525,73000,90200,64024,34700,77400,75140,73000,-4.55,6.52,0.82,-4.42,30.09,48398,0.0368,0.0238,0.0561,0.0343,4.77,-4.55
20,2001-08-31,62000,76700,72080,62000,90200,65877,34700,71200,68080,62000,-15.65,-27.06,-1.59,-13.29,42.2,39040,0.0357,0.0223,0.0558,0.0264,4.54,-15.65
21,2001-09-30,57800,68800,58840,46000,90200,66667,34700,57800,56740,56000,-18.25,-23.44,-9.69,2.3,32.87,31729,0.0399,0.0682,0.0567,0.0425,4.0,-18.25
22,2001-10-31,60600,64100,61240,58700,90200,68580,46000,61700,61200,60600,4.84,-17.55,-12.17,-1.46,36.95,21725,0.0385,0.0203,0.0545,0.0426,4.02,4.84
23,2001-11-30,79800,83000,74525,61800,88700,68909,46000,79800,77520,74400,31.03,18.22,-0.25,8.13,-6.12,56266,0.0397,0.0493,0.0461,0.0495,4.04,31.03
24,2001-12-31,77100,91100,80060,72000,91100,69449,46000,77100,74540,72000,-1.28,33.39,2.12,1.72,66.16,44298,0.0405,0.0393,0.0431,0.0377,4.01,-1.28
25,2002-01-31,81100,82500,78485,76000,91100,70361,46000,81100,79920,78500,5.19,33.83,10.34,4.78,11.25,54711,0.0407,0.0235,0.038,0.0387,3.98,5.19
26,2002-02-28,75600,81200,77100,73400,91100,70924,46000,76300,74800,73400,-4.91,-3.2,6.93,1.48,20.0,23517,0.0401,0.0172,0.0378,0.0278,4.01,-4.91
27,2002-03-31,74500,78000,75245,73900,91100,72307,46000,74900,74560,74400,-1.46,-3.37,28.89,-2.23,17.32,38573,0.03,0.015,0.0366,0.0197,4.0,-1.46
28,2002-04-30,59500,73000,65505,56000,91100,72167,46000,61100,58320,56000,-20.13,-25.35,-2.3,-5.56,-13.77,21307,0.0311,0.0263,0.0346,0.0203,4.04,-20.13
29,2002-05-31,51500,60500,56900,50600,91100,71083,46000,53000,51800,50600,-13.45,-31.88,-35.46,-7.87,-39.41,21862,0.0253,0.0229,0.0334,0.0227,4.28,-13.45
30,2002-06-30,51200,55500,50350,47000,91100,68955,46000,51200,48600,47000,-3.4,-31.18,-33.59,1.99,-32.19,15012,0.0255,0.0402,0.0337,0.0308,4.26,-3.4
31,2002-07-31,42800,53000,47385,42800,91100,66426,42800,44350,43450,42800,-16.41,-28.07,-47.23,-0.35,-41.77,19211,0.0257,0.0248,0.0338,0.03,4.27,-16.41
32,2002-08-31,41600,43250,40860,37800,91100,63690,37800,42350,41830,41300,-3.7,-17.79,-44.97,-2.58,-38.37,13682,0.0274,0.0286,0.0345,0.0314,4.28,-3.7
33,2002-09-30,40300,53500,46980,40300,91100,62720,37800,46350,42830,40300,-3.13,-21.29,-45.91,-13.89,-30.28,25738,0.036,0.0603,0.033,0.0405,4.28,-3.13
34,2002-10-31,43000,46100,43418,39600,91100,61086,37800,46000,44680,43000,6.7,0.47,-27.73,-6.72,-29.04,21080,0.0355,0.0245,0.0331,0.0386,4.28,6.7
35,2002-11-30,44500,44700,43230,42200,91100,58530,37800,44700,43540,42500,-1.11,7.75,-14.26,3.25,-42.95,26079,0.0349,0.0195,0.0303,0.0384,4.28,-1.11
36,2002-12-31,38150,49000,44098,38150,82500,55640,37800,41600,39840,38150,-14.27,-5.33,-25.49,-8.29,-50.52,15598,0.0332,0.0301,0.0296,0.0252,4.52,-14.27
37,2003-01-31,37500,41350,39525,36600,81200,52294,36600,39000,37640,36600,-1.7,-15.35,-13.19,-6.02,-52.95,8400,0.0319,0.0187,0.0294,0.0239,4.34,-1.7
38,2003-02-28,35800,37950,35875,34400,78000,49160,34400,36800,36120,35800,-4.28,-19.91,-14.35,1.27,-52.65,12341,0.032,0.0202,0.0295,0.0239,4.27,-4.28
39,2003-03-31,31000,36500,32175,29800,73000,45626,29800,32000,31430,31000,-13.41,-18.74,-23.08,-5.63,-58.39,7552,0.0251,0.0318,0.0306,0.0249,4.27,-13.41
40,2003-04-30,34650,38000,34548,32600,62000,42905,29800,38000,35120,33600,8.28,-7.6,-21.78,-3.21,-41.76,37440,0.0282,0.0391,0.0316,0.0321,4.26,8.28
