,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,41400,49500,38670,25000,49500,20733,12900,49500,46320,41400,109.09,95.28,11.14,168.83,299192,0.061,0.1011,0.0529,0.0709,4.79,89.91
1,2000-01-31,36800,51500,44618,36000,51500,22810,12900,40100,37800,36000,135.9,50.2,-12.38,100.0,210408,0.0644,0.0719,0.0537,0.0794,4.78,-11.11
2,2000-02-29,38600,42600,38553,31600,51500,24564,14100,42000,38980,36800,84.25,73.09,-4.69,181.75,200072,0.0661,0.0637,0.0553,0.0806,5.07,7.22
3,2000-03-31,57000,77600,61905,51100,77600,28518,14500,64000,59300,57000,37.68,233.33,-9.24,236.28,122370,0.0771,0.1042,0.0627,0.0808,5.05,47.67
4,2000-04-30,3800,57000,9199,2890,77600,27590,2890,4300,3944,3650,5.56,148.37,-7.32,98.95,1682840,0.0851,0.0932,0.0678,0.0908,5.06,-40.62
5,2000-05-31,2585,3750,2767,1755,77600,26277,1755,2585,2201,1875,-33.03,7.48,28.29,36.77,1829410,0.0908,0.0969,0.0708,0.1002,5.12,-31.97
6,2000-06-30,2405,3015,2453,2100,77600,24720,1755,2475,2418,2320,-57.81,-41.91,12.65,17.32,1996008,0.0844,0.0728,0.0732,0.0872,5.16,3.66
7,2000-07-31,1975,2760,2377,1940,77600,23041,1755,2050,2003,1940,-48.03,-46.33,-2.95,-19.39,659022,0.0827,0.0489,0.0735,0.0746,5.13,-17.88
8,2000-08-31,2020,2405,2188,2020,77600,21189,1755,2150,2096,2020,-21.86,-47.67,-7.34,-9.01,863192,0.0774,0.034,0.0728,0.0505,5.12,2.28
9,2000-09-30,2025,2395,2101,1920,77600,19772,1755,2100,2037,2000,-17.01,-64.47,5.47,11.26,1553546,0.0697,0.0541,0.0739,0.0464,5.09,-3.11
10,2000-10-31,1360,2025,1712,1360,77600,18565,1360,1710,1527,1360,-31.14,-64.21,-12.82,-12.82,1978278,0.0626,0.052,0.0745,0.0474,5.37,-32.84
11,2000-11-30,1005,1470,1240,990,77600,16974,990,1110,1045,990,-51.91,-56.68,-3.37,-58.21,889700,0.0489,0.0354,0.0733,0.0485,5.32,-28.21
12,2000-12-31,955,1310,1053,930,77600,14306,930,1110,997,930,-52.25,-58.84,-13.96,-80.71,1448706,0.049,0.0641,0.0699,0.0515,6.08,-10.33
13,2001-01-31,1390,1435,1234,955,77600,10490,930,1435,1378,1330,2.21,-29.62,1.46,-62.23,2828962,0.0515,0.0572,0.0689,0.0563,5.27,45.55
14,2001-02-28,1210,1425,1263,1200,77600,7383,930,1255,1229,1210,14.69,-43.72,-10.7,-67.12,1177984,0.053,0.0477,0.0679,0.0574,5.06,-9.02
15,2001-03-31,940,1195,1045,940,57000,2167,930,1045,992,940,-1.57,-53.58,-6.93,-83.51,620560,0.0504,0.0322,0.0607,0.049,4.96,-22.31
16,2001-04-30,895,925,881,810,3750,1704,810,895,895,895,-37.63,-36.07,0.0,-76.45,0,0.0474,0.032,0.0553,0.0383,5.01,-4.79
17,2001-05-31,8880,9520,6571,895,9520,2011,810,9340,9186,8880,-26.61,-11.64,-5.03,-65.65,52988,0.0456,0.0272,0.0484,0.0302,5.01,-0.78
18,2001-06-30,7900,8950,8310,7690,9520,2493,810,8110,7828,7690,-18.56,-17.28,-2.23,-67.62,47732,0.0366,0.0169,0.044,0.0244,4.99,-14.87
